Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.991
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-9.2551538735024062E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.293022E-02,-0.752416E-02
0.122070E-02,0.586045E-02,0.714243E-02
0.183105E-02,0.879067E-02,0.262169E-01
0.244141E-02,0.117209E-01,0.431389
0.305176E-02,0.146511E-01,-0.347505E-01
0.366211E-02,0.175813E-01,-0.654659E-01
0.427246E-02,0.205116E-01,-0.864597E-01
0.488281E-02,0.234418E-01,0.220711
0.549316E-02,0.263720E-01,0.907633E-01
0.610352E-02,0.293022E-01,0.159493
0.671387E-02,0.322325E-01,0.273485
0.732422E-02,0.351627E-01,0.140628
0.793457E-02,0.380929E-01,0.722363
0.854492E-02,0.410231E-01,0.100132
0.915527E-02,0.439534E-01,0.245485
0.976562E-02,0.468836E-01,0.375625
0.103760E-01,0.498138E-01,0.965108E-01
0.109863E-01,0.527440E-01,0.500440
0.115967E-01,0.556743E-01,0.114711
0.122070E-01,0.586045E-01,0.145069E-01
0.128174E-01,0.615347E-01,0.772895E-01
0.134277E-01,0.644649E-01,0.230321E-01
0.140381E-01,0.673952E-01,0.509147E-01
0.146484E-01,0.703254E-01,-0.129336
0.152588E-01,0.732556E-01,0.212120
0.158691E-01,0.761858E-01,0.686539E-01
0.164795E-01,0.791161E-01,-0.705676E-01
0.170898E-01,0.820463E-01,0.599331E-01
0.177002E-01,0.849765E-01,0.121769
0.183105E-01,0.879067E-01,0.208498
0.189209E-01,0.908370E-01,0.116385E-01
0.195312E-01,0.937672E-01,0.408147
0.201416E-01,0.966974E-01,-0.912499E-01
0.207520E-01,0.996276E-01,0.201141
0.213623E-01,0.102558,-0.341056E-01
0.219727E-01,0.105488,-0.195560E-02
0.225830E-01,0.108418,-0.321453
0.231934E-01,0.111349,0.375670
0.238037E-01,0.114279,-0.690020E-01
0.244141E-01,0.117209,1.10191
0.250244E-01,0.120139,0.578635
0.256348E-01,0.123069,0.231099
0.262451E-01,0.126000,-0.333338E-01
0.268555E-01,0.128930,0.134203
