Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.957
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-7.3665869757270006E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.298229E-02,0.146692
0.122070E-02,0.596458E-02,-0.129825
0.183105E-02,0.894687E-02,0.506624E-01
0.244141E-02,0.119292E-01,0.420761E-02
0.305176E-02,0.149115E-01,-0.263023
0.366211E-02,0.178937E-01,-0.108559
0.427246E-02,0.208760E-01,-0.668985E-01
0.488281E-02,0.238583E-01,0.251809
0.549316E-02,0.268406E-01,0.688943E-01
0.610352E-02,0.298229E-01,0.508210
0.671387E-02,0.328052E-01,0.530383
0.732422E-02,0.357875E-01,-0.542188
0.793457E-02,0.387698E-01,-0.561872E-02
0.854492E-02,0.417521E-01,-0.486225E-02
0.915527E-02,0.447344E-01,0.156230
0.976562E-02,0.477167E-01,0.588250E-01
0.103760E-01,0.506989E-01,1.33747
0.109863E-01,0.536812E-01,-0.238119
0.115967E-01,0.566635E-01,0.180907
0.122070E-01,0.596458E-01,0.263188
0.128174E-01,0.626281E-01,0.144727E-01
0.134277E-01,0.656104E-01,0.986207E-01
0.140381E-01,0.685927E-01,2.26403
0.146484E-01,0.715750E-01,1.68784
0.152588E-01,0.745573E-01,-0.344702
0.158691E-01,0.775396E-01,1.29566
0.164795E-01,0.805219E-01,0.195897
0.170898E-01,0.835042E-01,0.152175
0.177002E-01,0.864864E-01,0.441436
0.183105E-01,0.894687E-01,0.255365
0.189209E-01,0.924510E-01,0.380300
0.195312E-01,0.954333E-01,-0.271175E-01
0.201416E-01,0.984156E-01,-0.454043
0.207520E-01,0.101398,0.137990E-01
0.213623E-01,0.104380,0.612140
0.219727E-01,0.107362,0.467229
0.225830E-01,0.110345,0.628860E-01
0.231934E-01,0.113327,-0.428232E-01
0.238037E-01,0.116309,0.146286
0.244141E-01,0.119292,0.216614
0.250244E-01,0.122274,0.271579
0.256348E-01,0.125256,0.175390E-01
0.262451E-01,0.128239,0.239840
0.268555E-01,0.131221,0.227072
