Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  3.009
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,0.11848783099815899
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.193930E-02,-0.931501E-02
0.122070E-02,0.387859E-02,0.347232E-03
0.183105E-02,0.581789E-02,-0.604342E-01
0.244141E-02,0.775718E-02,0.291885E-01
0.305176E-02,0.969648E-02,0.141022E-01
0.366211E-02,0.116358E-01,0.102848
0.427246E-02,0.135751E-01,0.109781
0.488281E-02,0.155144E-01,0.403003E-01
0.549316E-02,0.174537E-01,-0.837342E-02
0.610352E-02,0.193930E-01,0.658254E-01
0.671387E-02,0.213323E-01,0.383170
0.732422E-02,0.232716E-01,0.188189
0.793457E-02,0.252108E-01,0.149525
0.854492E-02,0.271501E-01,-0.507471E-01
0.915527E-02,0.290894E-01,0.625635E-01
0.976562E-02,0.310287E-01,0.589103E-01
0.103760E-01,0.329680E-01,1.29430
0.109863E-01,0.349073E-01,0.701414
0.115967E-01,0.368466E-01,0.133443
0.122070E-01,0.387859E-01,1.14977
0.128174E-01,0.407252E-01,0.219114
0.134277E-01,0.426645E-01,0.162326
0.140381E-01,0.446038E-01,-0.133879
0.146484E-01,0.465431E-01,0.806916
0.152588E-01,0.484824E-01,0.446476
0.158691E-01,0.504217E-01,0.154794
0.164795E-01,0.523610E-01,0.262535
0.170898E-01,0.543003E-01,-0.965099E-01
0.177002E-01,0.562396E-01,0.312216
0.183105E-01,0.581789E-01,-0.626013E-01
0.189209E-01,0.601182E-01,-0.279050
0.195312E-01,0.620575E-01,0.136888
0.201416E-01,0.639968E-01,-0.541352E-01
0.207520E-01,0.659361E-01,0.339300
0.213623E-01,0.678754E-01,0.219779
0.219727E-01,0.698147E-01,-0.933061E-02
0.225830E-01,0.717539E-01,-0.338481E-01
0.231934E-01,0.736932E-01,0.171381
0.238037E-01,0.756325E-01,0.229228
0.244141E-01,0.775718E-01,-0.251181E-01
0.250244E-01,0.795111E-01,0.426402E-01
0.256348E-01,0.814504E-01,-0.228268E-01
0.262451E-01,0.833897E-01,0.711414E-01
0.268555E-01,0.853290E-01,-0.321279E-01
0.274658E-01,0.872683E-01,0.128339
0.280762E-01,0.892076E-01,0.511787
0.286865E-01,0.911469E-01,0.530596
0.292969E-01,0.930862E-01,0.127616E-01
0.299072E-01,0.950255E-01,0.259015
0.305176E-01,0.969648E-01,-0.129692
0.311279E-01,0.989041E-01,0.115838
0.317383E-01,0.100843,0.119915
0.323486E-01,0.102783,0.740733
0.329590E-01,0.104722,0.958753E-01
0.335693E-01,0.106661,0.726712E-01
0.341797E-01,0.108601,0.403127
0.347900E-01,0.110540,0.299730
0.354004E-01,0.112479,0.805582
0.360107E-01,0.114418,-0.888004E-01
0.366211E-01,0.116358,0.334429
0.372314E-01,0.118297,0.849489
0.378418E-01,0.120236,0.321578E-01
0.384521E-01,0.122176,0.202580E-02
0.390625E-01,0.124115,0.312907
