Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  2.625
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,0.11504923937075270
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.222264E-02,0.644365E-01
0.122070E-02,0.444528E-02,0.125022E-02
0.183105E-02,0.666792E-02,0.846301E-02
0.244141E-02,0.889056E-02,0.639217E-01
0.305176E-02,0.111132E-01,0.586651E-01
0.366211E-02,0.133358E-01,-0.585320E-01
0.427246E-02,0.155585E-01,0.239676
0.488281E-02,0.177811E-01,0.400627E-01
0.549316E-02,0.200038E-01,0.518730E-01
0.610352E-02,0.222264E-01,0.163936
0.671387E-02,0.244490E-01,-0.389656E-01
0.732422E-02,0.266717E-01,0.191450
0.793457E-02,0.288943E-01,0.207621
0.854492E-02,0.311170E-01,-0.850858E-02
0.915527E-02,0.333396E-01,0.313541E-01
0.976562E-02,0.355622E-01,-0.136552
0.103760E-01,0.377849E-01,0.100829
0.109863E-01,0.400075E-01,0.303095
0.115967E-01,0.422302E-01,0.476306
0.122070E-01,0.444528E-01,0.615649
0.128174E-01,0.466754E-01,0.240607
0.134277E-01,0.488981E-01,0.663514E-01
0.140381E-01,0.511207E-01,-0.769328E-01
0.146484E-01,0.533434E-01,0.879809
0.152588E-01,0.555660E-01,0.751997
0.158691E-01,0.577886E-01,0.884590
0.164795E-01,0.600113E-01,-0.330156E-01
0.170898E-01,0.622339E-01,0.227486
0.177002E-01,0.644566E-01,0.379193
0.183105E-01,0.666792E-01,-0.808713E-02
0.189209E-01,0.689018E-01,0.303404
0.195312E-01,0.711245E-01,-0.203755E-01
0.201416E-01,0.733471E-01,-0.231723
0.207520E-01,0.755698E-01,0.262264
0.213623E-01,0.777924E-01,-0.563212E-01
0.219727E-01,0.800150E-01,1.12364
0.225830E-01,0.822377E-01,1.23460
0.231934E-01,0.844603E-01,0.186258
0.238037E-01,0.866830E-01,0.206791
0.244141E-01,0.889056E-01,0.931688E-01
0.250244E-01,0.911282E-01,0.321576
0.256348E-01,0.933509E-01,0.343349E-01
0.262451E-01,0.955735E-01,0.221602
0.268555E-01,0.977962E-01,-0.209812E-01
0.274658E-01,0.100019,0.105534
0.280762E-01,0.102241,0.148436
0.286865E-01,0.104464,0.184207E-01
0.292969E-01,0.106687,0.349918
0.299072E-01,0.108909,0.663682
0.305176E-01,0.111132,-0.256539E-01
0.311279E-01,0.113355,0.353388
0.317383E-01,0.115577,-0.463142E-01
0.323486E-01,0.117800,-0.132951E-01
