Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.006
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,0.14869817334391222
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.580011E-02,0.201228
0.122070E-02,0.116002E-01,-0.784692E-01
0.183105E-02,0.174003E-01,0.320097
0.244141E-02,0.232005E-01,0.755369E-01
0.305176E-02,0.290006E-01,0.226548E-01
0.366211E-02,0.348007E-01,-0.433895E-02
0.427246E-02,0.406008E-01,0.235680E-01
0.488281E-02,0.464009E-01,0.475291E-02
0.549316E-02,0.522010E-01,0.400689E-01
0.610352E-02,0.580011E-01,0.375689
0.671387E-02,0.638013E-01,-0.183805
0.732422E-02,0.696014E-01,0.689792
0.793457E-02,0.754015E-01,-0.340771E-01
0.854492E-02,0.812016E-01,0.168024
0.915527E-02,0.870017E-01,0.299004
0.976562E-02,0.928018E-01,-0.225164E-01
0.103760E-01,0.986020E-01,-0.166914
0.109863E-01,0.104402,0.749435E-01
0.115967E-01,0.110202,1.08526
0.122070E-01,0.116002,1.55477
0.128174E-01,0.121802,1.06664
0.134277E-01,0.127603,0.145352
0.140381E-01,0.133403,0.364032
0.146484E-01,0.139203,-0.117319E-01
0.152588E-01,0.145003,0.312687E-01
0.158691E-01,0.150803,0.196738
0.164795E-01,0.156603,0.217083
0.170898E-01,0.162403,1.01097
0.177002E-01,0.168203,0.519722E-01
0.183105E-01,0.174003,-0.137234
0.189209E-01,0.179804,0.111431
0.195312E-01,0.185604,0.436561
0.201416E-01,0.191404,0.177062
0.207520E-01,0.197204,0.294825E-01
0.213623E-01,0.203004,-0.184586E-02
0.219727E-01,0.208804,-0.221577E-01
0.225830E-01,0.214604,0.357408
0.231934E-01,0.220404,0.402597
0.238037E-01,0.226204,0.359366
0.244141E-01,0.232005,0.774398E-01
0.250244E-01,0.237805,-0.802088E-01
0.256348E-01,0.243605,0.127624
0.262451E-01,0.249405,0.242362
0.268555E-01,0.255205,0.854520E-02
0.274658E-01,0.261005,0.187689
0.280762E-01,0.266805,0.787231
0.286865E-01,0.272605,0.189593
0.292969E-01,0.278406,0.440494
0.299072E-01,0.284206,0.145031E-01
0.305176E-01,0.290006,0.310076E-01
0.311279E-01,0.295806,0.331039
0.317383E-01,0.301606,0.832700E-02
0.323486E-01,0.307406,-0.162470E-02
0.329590E-01,0.313206,0.618014E-01
0.335693E-01,0.319006,0.270128
0.341797E-01,0.324806,0.684418
