Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  0.816
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-1.7146410797718112E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.715390E-02,-0.592648E-01
0.122070E-02,0.143078E-01,0.589830E-01
0.183105E-02,0.214617E-01,0.836362
0.244141E-02,0.286156E-01,0.490682
0.305176E-02,0.357695E-01,0.293709
0.366211E-02,0.429234E-01,1.00691
0.427246E-02,0.500773E-01,-0.574349E-01
0.488281E-02,0.572312E-01,0.624204
0.549316E-02,0.643851E-01,-0.494769E-01
0.610352E-02,0.715390E-01,0.174515
0.671387E-02,0.786929E-01,0.584167E-01
0.732422E-02,0.858468E-01,-0.269745
0.793457E-02,0.930007E-01,0.462315E-01
0.854492E-02,0.100155,0.568526
0.915527E-02,0.107308,0.346261
0.976562E-02,0.114462,0.193801
0.103760E-01,0.121616,0.347302
0.109863E-01,0.128770,-0.434407E-02
0.115967E-01,0.135924,-0.211537
0.122070E-01,0.143078,-0.269304
0.128174E-01,0.150232,-0.632769
0.134277E-01,0.157386,-0.204393
0.140381E-01,0.164540,-0.750223E-01
0.146484E-01,0.171694,0.306378
0.152588E-01,0.178847,0.164580
0.158691E-01,0.186001,0.975578E-01
0.164795E-01,0.193155,0.623384E-01
0.170898E-01,0.200309,-0.179619
0.177002E-01,0.207463,-0.734619E-02
0.183105E-01,0.214617,0.102325
0.189209E-01,0.221771,0.179529
0.195312E-01,0.228925,0.109011
0.201416E-01,0.236079,-0.451079E-03
0.207520E-01,0.243233,-0.450617
0.213623E-01,0.250386,-0.330633E-01
0.219727E-01,0.257540,0.855723E-01
0.225830E-01,0.264694,-0.181311
0.231934E-01,0.271848,-0.823657E-01
0.238037E-01,0.279002,-0.173283
0.244141E-01,0.286156,-0.453590
0.250244E-01,0.293310,0.184569
0.256348E-01,0.300464,0.228887
0.262451E-01,0.307618,-0.556489
0.268555E-01,0.314772,0.166130
0.274658E-01,0.321925,-0.147027
0.280762E-01,0.329079,-0.198846
0.286865E-01,0.336233,-0.161557
0.292969E-01,0.343387,0.119021
0.299072E-01,0.350541,0.265233
0.305176E-01,0.357695,-0.612939
0.311279E-01,0.364849,-0.895287E-01
0.317383E-01,0.372003,0.250696
0.323486E-01,0.379157,0.171371
0.329590E-01,0.386311,0.438478E-01
0.335693E-01,0.393464,0.156490
0.341797E-01,0.400618,-0.232566
0.347900E-01,0.407772,0.242781
0.354004E-01,0.414926,-0.816086E-01
0.360107E-01,0.422080,0.366289
0.366211E-01,0.429234,-0.264818E-01
0.372314E-01,0.436388,0.120944
