Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.426
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,0.10423380240591305
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.409205E-02,0.127432E-01
0.122070E-02,0.818409E-02,0.141431
0.183105E-02,0.122761E-01,0.164727
0.244141E-02,0.163682E-01,0.386862E-01
0.305176E-02,0.204602E-01,0.227999
0.366211E-02,0.245523E-01,0.241038
0.427246E-02,0.286443E-01,0.133519
0.488281E-02,0.327364E-01,0.600661E-01
0.549316E-02,0.368284E-01,0.269800
0.610352E-02,0.409205E-01,-0.707464E-02
0.671387E-02,0.450125E-01,0.286442
0.732422E-02,0.491045E-01,0.261684
0.793457E-02,0.531966E-01,0.277008
0.854492E-02,0.572886E-01,0.497270
0.915527E-02,0.613807E-01,0.226045
0.976562E-02,0.654727E-01,0.196145
0.103760E-01,0.695648E-01,-0.101278
0.109863E-01,0.736568E-01,0.477156
0.115967E-01,0.777489E-01,0.124989
0.122070E-01,0.818409E-01,0.191787
0.128174E-01,0.859330E-01,0.287103
0.134277E-01,0.900250E-01,0.283631
0.140381E-01,0.941170E-01,0.356706
0.146484E-01,0.982091E-01,0.184051
0.152588E-01,0.102301,-0.802918E-02
0.158691E-01,0.106393,0.574096
0.164795E-01,0.110485,0.746984
0.170898E-01,0.114577,0.240752
0.177002E-01,0.118669,0.525039
0.183105E-01,0.122761,1.20901
0.189209E-01,0.126853,0.434046
0.195312E-01,0.130945,-0.460807E-01
0.201416E-01,0.135037,0.234005
0.207520E-01,0.139130,0.671783
0.213623E-01,0.143222,0.308895
0.219727E-01,0.147314,-0.148271
0.225830E-01,0.151406,0.667815
0.231934E-01,0.155498,0.199532
0.238037E-01,0.159590,-0.209591
0.244141E-01,0.163682,0.491848
0.250244E-01,0.167774,0.195266
0.256348E-01,0.171866,-0.699814E-01
0.262451E-01,0.175958,-0.415269E-01
0.268555E-01,0.180050,0.120344
0.274658E-01,0.184142,0.700824E-01
0.280762E-01,0.188234,0.187710E-01
0.286865E-01,0.192326,0.290602
0.292969E-01,0.196418,0.637865
0.299072E-01,0.200510,-0.373357E-02
0.305176E-01,0.204602,0.329509E-01
0.311279E-01,0.208694,-0.185890E-01
0.317383E-01,0.212786,-0.515772E-01
0.323486E-01,0.216878,0.641914
0.329590E-01,0.220970,0.394994E-01
0.335693E-01,0.225062,0.217430
0.341797E-01,0.229155,0.829915E-01
0.347900E-01,0.233247,-0.679238E-01
0.354004E-01,0.237339,0.195999
0.360107E-01,0.241431,0.250123E-03
0.366211E-01,0.245523,0.648706E-01
0.372314E-01,0.249615,0.151283
0.378418E-01,0.253707,-0.108214
0.384521E-01,0.257799,0.540885
0.390625E-01,0.261891,0.512018E-01
0.396729E-01,0.265983,0.162195
0.402832E-01,0.270075,0.129579
0.408936E-01,0.274167,0.239173
0.415039E-01,0.278259,0.384159
0.421143E-01,0.282351,0.485644
0.427246E-01,0.286443,0.136372
0.433350E-01,0.290535,0.385097E-01
0.439453E-01,0.294627,0.767459E-01
0.445557E-01,0.298719,0.486507
0.451660E-01,0.302811,0.352828E-01
0.457764E-01,0.306903,0.116069
0.463867E-01,0.310995,0.154489
0.469971E-01,0.315087,0.218912
0.476074E-01,0.319180,0.443698
0.482178E-01,0.323272,0.564255E-01
0.488281E-01,0.327364,-0.227923E-01
