Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  3.606
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,8.0630975288881843E-002
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.161821E-02,0.522691E-03
0.122070E-02,0.323641E-02,0.186565E-01
0.183105E-02,0.485462E-02,0.199014
0.244141E-02,0.647283E-02,0.479115E-01
0.305176E-02,0.809104E-02,0.924205E-01
0.366211E-02,0.970924E-02,0.511257E-01
0.427246E-02,0.113274E-01,0.108062
0.488281E-02,0.129457E-01,0.177570
0.549316E-02,0.145639E-01,0.290233
0.610352E-02,0.161821E-01,0.601495E-01
0.671387E-02,0.178003E-01,0.443398
0.732422E-02,0.194185E-01,0.256683E-01
0.793457E-02,0.210367E-01,0.318142
0.854492E-02,0.226549E-01,0.237182E-01
0.915527E-02,0.242731E-01,-0.416930E-02
0.976562E-02,0.258913E-01,0.200975
0.103760E-01,0.275095E-01,0.119429
0.109863E-01,0.291277E-01,0.746824E-01
0.115967E-01,0.307459E-01,0.253194
0.122070E-01,0.323641E-01,0.423030
0.128174E-01,0.339823E-01,-0.116574
0.134277E-01,0.356006E-01,-0.866307E-01
0.140381E-01,0.372188E-01,-0.102159E-02
0.146484E-01,0.388370E-01,-0.666942E-01
0.152588E-01,0.404552E-01,-0.118645E-01
0.158691E-01,0.420734E-01,0.403506
0.164795E-01,0.436916E-01,-0.115479E-01
0.170898E-01,0.453098E-01,0.316120
0.177002E-01,0.469280E-01,0.591038
0.183105E-01,0.485462E-01,0.108646
0.189209E-01,0.501644E-01,0.519929
0.195312E-01,0.517826E-01,0.267113E-01
0.201416E-01,0.534008E-01,0.978139E-01
0.207520E-01,0.550190E-01,-0.380106E-01
0.213623E-01,0.566372E-01,-0.492947E-01
0.219727E-01,0.582555E-01,0.252700E-01
0.225830E-01,0.598737E-01,-0.741601E-01
0.231934E-01,0.614919E-01,-0.103583
0.238037E-01,0.631101E-01,-0.121038
0.244141E-01,0.647283E-01,0.423604
0.250244E-01,0.663465E-01,0.635349
0.256348E-01,0.679647E-01,0.219556
0.262451E-01,0.695829E-01,-0.310647E-01
0.268555E-01,0.712011E-01,-0.785723E-02
0.274658E-01,0.728193E-01,0.357950
0.280762E-01,0.744375E-01,0.184881
0.286865E-01,0.760557E-01,0.161258
0.292969E-01,0.776739E-01,0.160846
0.299072E-01,0.792921E-01,0.296872
0.305176E-01,0.809104E-01,-0.833747E-01
0.311279E-01,0.825286E-01,0.129459
0.317383E-01,0.841468E-01,1.53918
0.323486E-01,0.857650E-01,0.129821E-02
0.329590E-01,0.873832E-01,0.202818
0.335693E-01,0.890014E-01,0.218071
0.341797E-01,0.906196E-01,-0.508291E-01
0.347900E-01,0.922378E-01,0.550784
0.354004E-01,0.938560E-01,0.330184
0.360107E-01,0.954742E-01,0.329975E-01
0.366211E-01,0.970924E-01,0.573717E-01
0.372314E-01,0.987106E-01,0.834841
0.378418E-01,0.100329,0.435684
0.384521E-01,0.101947,0.297309
0.390625E-01,0.103565,-0.162795
0.396729E-01,0.105183,0.386875
0.402832E-01,0.106802,0.370807E-01
0.408936E-01,0.108420,0.406719
0.415039E-01,0.110038,-0.135584E-02
0.421143E-01,0.111656,0.156598
