Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  0.640
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,3.4079373506943093E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.912098E-02,3.08843
0.122070E-02,0.182420E-01,0.506768
0.183105E-02,0.273629E-01,-3.97527
0.244141E-02,0.364839E-01,0.981910
0.305176E-02,0.456049E-01,-0.687827
0.366211E-02,0.547259E-01,2.67233
0.427246E-02,0.638469E-01,0.821282
0.488281E-02,0.729679E-01,2.34032
0.549316E-02,0.820888E-01,1.34200
0.610352E-02,0.912098E-01,-1.30997
0.671387E-02,0.100331,2.52415
0.732422E-02,0.109452,-0.335746
0.793457E-02,0.118573,-0.886962
0.854492E-02,0.127694,0.913988
0.915527E-02,0.136815,-0.923229
0.976562E-02,0.145936,-1.31374
0.103760E-01,0.155057,3.95940
0.109863E-01,0.164178,2.91596
0.115967E-01,0.173299,-0.229688
0.122070E-01,0.182420,-0.935285
0.128174E-01,0.191541,-3.30808
0.134277E-01,0.200662,0.674005
0.140381E-01,0.209783,-0.209374
0.146484E-01,0.218904,-0.343948
0.152588E-01,0.228025,0.746297
0.158691E-01,0.237146,-1.13960
0.164795E-01,0.246267,1.96978
0.170898E-01,0.255388,1.42593
0.177002E-01,0.264509,0.586228E-04
0.183105E-01,0.273629,-1.01536
0.189209E-01,0.282750,2.83645
0.195312E-01,0.291871,1.84785
0.201416E-01,0.300992,-3.46310
0.207520E-01,0.310113,-0.177260
0.213623E-01,0.319234,2.51901
0.219727E-01,0.328355,1.45324
0.225830E-01,0.337476,1.38406
0.231934E-01,0.346597,-0.496986
0.238037E-01,0.355718,-3.46826
0.244141E-01,0.364839,-1.71100
0.250244E-01,0.373960,0.476898
0.256348E-01,0.383081,1.02796
0.262451E-01,0.392202,-2.63994
0.268555E-01,0.401323,-0.131791
0.274658E-01,0.410444,-1.51603
0.280762E-01,0.419565,0.833779
0.286865E-01,0.428686,-0.992659
0.292969E-01,0.437807,0.444538
0.299072E-01,0.446928,-1.89204
0.305176E-01,0.456049,-1.37209
0.311279E-01,0.465170,-0.558164
0.317383E-01,0.474291,-1.32595
0.323486E-01,0.483412,0.498691
0.329590E-01,0.492533,-5.39764
0.335693E-01,0.501654,-2.60898
0.341797E-01,0.510775,1.55778
0.347900E-01,0.519896,1.70930
0.354004E-01,0.529017,4.59460
0.360107E-01,0.538138,1.24861
0.366211E-01,0.547259,0.802381
0.372314E-01,0.556380,-1.17827
0.378418E-01,0.565501,-9.32492
0.384521E-01,0.574622,-4.29462
0.390625E-01,0.583743,-0.713087
0.396729E-01,0.592864,2.02572
0.402832E-01,0.601985,9.00155
0.408936E-01,0.611106,-1.68591
0.415039E-01,0.620227,-4.53735
0.421143E-01,0.629348,0.895236
0.427246E-01,0.638469,-3.90708
0.433350E-01,0.647590,-4.04874
0.439453E-01,0.656711,0.609783
0.445557E-01,0.665832,4.09543
0.451660E-01,0.674953,1.82872
0.457764E-01,0.684074,-3.99379
0.463867E-01,0.693195,-4.14424
0.469971E-01,0.702316,-0.198294
0.476074E-01,0.711437,0.392746
0.482178E-01,0.720558,-1.50551
0.488281E-01,0.729679,0.715247
0.494385E-01,0.738800,-4.37628
0.500488E-01,0.747921,-1.58138
