Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  0.242
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-3.1024994621413603E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.240694E-01,3.06403
0.122070E-02,0.481387E-01,-2.97246
0.183105E-02,0.722081E-01,-2.01611
0.244141E-02,0.962775E-01,0.792548
0.305176E-02,0.120347,1.93151
0.366211E-02,0.144416,0.871832
0.427246E-02,0.168486,-0.100202
0.488281E-02,0.192555,2.10159
0.549316E-02,0.216624,-2.77820
0.610352E-02,0.240694,2.84577
0.671387E-02,0.264763,-0.719378
0.732422E-02,0.288832,-2.69876
0.793457E-02,0.312902,0.613032
0.854492E-02,0.336971,-1.45330
0.915527E-02,0.361041,-5.57165
0.976562E-02,0.385110,2.16818
0.103760E-01,0.409179,1.19723
0.109863E-01,0.433249,-1.08205
0.115967E-01,0.457318,-1.76925
0.122070E-01,0.481387,-1.95104
0.128174E-01,0.505457,-0.259084
0.134277E-01,0.529526,0.561988
0.140381E-01,0.553595,0.651616
0.146484E-01,0.577665,0.149256
0.152588E-01,0.601734,-0.922361
0.158691E-01,0.625804,0.405090
0.164795E-01,0.649873,-0.146676
0.170898E-01,0.673942,-0.729372
0.177002E-01,0.698012,-0.268044
0.183105E-01,0.722081,0.141343
0.189209E-01,0.746150,-0.103653E-01
0.195312E-01,0.770220,0.603836
0.201416E-01,0.794289,-0.434227
0.207520E-01,0.818358,-0.329625
0.213623E-01,0.842428,-0.149393E-01
0.219727E-01,0.866497,-0.263759
0.225830E-01,0.890567,0.236574
0.231934E-01,0.914636,0.707198E-02
0.238037E-01,0.938705,-0.339731
0.244141E-01,0.962775,-0.723185
0.250244E-01,0.986844,0.177427
0.256348E-01,1.01091,-0.622462
0.262451E-01,1.03498,-0.372385E-01
0.268555E-01,1.05905,0.487746E-01
0.274658E-01,1.08312,-0.599296E-02
0.280762E-01,1.10719,0.195579
0.286865E-01,1.13126,-0.556101E-01
0.292969E-01,1.15533,-0.497394E-01
0.299072E-01,1.17940,-0.100009E-01
0.305176E-01,1.20347,-0.713050E-01
0.311279E-01,1.22754,0.562943E-01
0.317383E-01,1.25161,-0.451327
0.323486E-01,1.27568,-0.956058E-01
0.329590E-01,1.29975,0.205176
0.335693E-01,1.32382,-0.125532
0.341797E-01,1.34788,-0.220860
0.347900E-01,1.37195,-0.374174E-01
0.354004E-01,1.39602,-0.292678
0.360107E-01,1.42009,-0.529242
0.366211E-01,1.44416,0.187641
0.372314E-01,1.46823,0.120184
0.378418E-01,1.49230,-0.444785
0.384521E-01,1.51637,0.244877E-01
0.390625E-01,1.54044,-0.280320
0.396729E-01,1.56451,0.779088
0.402832E-01,1.58858,-0.133665
0.408936E-01,1.61265,0.451353
0.415039E-01,1.63672,-0.133330
0.421143E-01,1.66079,0.219881
0.427246E-01,1.68486,0.153943
0.433350E-01,1.70893,-0.339866E-01
0.439453E-01,1.73299,-0.941455
0.445557E-01,1.75706,0.105451
0.451660E-01,1.78113,-0.775844E-01
0.457764E-01,1.80520,0.118433E-01
0.463867E-01,1.82927,0.803623E-01
0.469971E-01,1.85334,-0.260262E-01
0.476074E-01,1.87741,-0.164549
0.482178E-01,1.90148,0.816266E-02
0.488281E-01,1.92555,-0.691995E-01
0.494385E-01,1.94962,0.723415E-01
0.500488E-01,1.97369,-0.251076
0.506592E-01,1.99776,-0.154649
0.512695E-01,2.02183,-0.176524E-01
0.518799E-01,2.04590,0.329334E-01
0.524902E-01,2.06997,0.181171
0.531006E-01,2.09403,0.829552E-01
0.537109E-01,2.11810,-0.202046
0.543213E-01,2.14217,-0.230311E-01
0.549316E-01,2.16624,-0.891911E-01
0.555420E-01,2.19031,0.104969
0.561523E-01,2.21438,-0.349103E-01
0.567627E-01,2.23845,-0.673572E-01
0.573730E-01,2.26252,0.493510
0.579834E-01,2.28659,-0.124555
0.585938E-01,2.31066,0.140692
0.592041E-01,2.33473,-0.522680
0.598145E-01,2.35880,0.411744E-01
0.604248E-01,2.38287,0.149833E-01
0.610352E-01,2.40694,0.452063E-02
0.616455E-01,2.43101,-0.205108
0.622559E-01,2.45508,-0.179736E-01
0.628662E-01,2.47914,-0.491264E-01
0.634766E-01,2.50321,0.676681E-01
0.640869E-01,2.52728,-0.194543
0.646973E-01,2.55135,-0.706175E-01
0.653076E-01,2.57542,-0.930326E-01
0.659180E-01,2.59949,-0.878356E-03
0.665283E-01,2.62356,-0.504103
0.671387E-01,2.64763,-0.242818E-02
0.677490E-01,2.67170,-0.293739
0.683594E-01,2.69577,0.298889E-01
0.689697E-01,2.71984,0.259340
0.695801E-01,2.74391,-0.823383E-01
0.701904E-01,2.76798,0.548924
0.708008E-01,2.79205,0.298865E-01
0.714111E-01,2.81612,-0.917233E-01
0.720215E-01,2.84019,0.175899
0.726318E-01,2.86425,-0.145288E-01
0.732422E-01,2.88832,0.284865E-01
0.738525E-01,2.91239,-0.517648E-01
0.744629E-01,2.93646,-0.145325
0.750732E-01,2.96053,0.272958E-01
0.756836E-01,2.98460,-0.535826E-01
0.762939E-01,3.00867,0.134111
0.769043E-01,3.03274,-0.941008E-01
0.775146E-01,3.05681,-0.131603
0.781250E-01,3.08088,0.597933E-01
0.787354E-01,3.10495,0.167024E-01
0.793457E-01,3.12902,-0.611038E-01
0.799561E-01,3.15309,-0.460438E-01
0.805664E-01,3.17716,0.746309E-01
0.811768E-01,3.20123,-0.398611E-01
0.817871E-01,3.22530,0.256236E-01
0.823975E-01,3.24936,0.141843E-01
0.830078E-01,3.27343,0.383233E-01
0.836182E-01,3.29750,-0.106566
0.842285E-01,3.32157,-0.343306E-01
0.848389E-01,3.34564,-0.219473
0.854492E-01,3.36971,0.114215
0.860596E-01,3.39378,-0.328071
0.866699E-01,3.41785,-0.132332
0.872803E-01,3.44192,-0.119072E-01
0.878906E-01,3.46599,0.307483E-01
0.885010E-01,3.49006,-0.144792
0.891113E-01,3.51413,0.211935
0.897217E-01,3.53820,0.399785E-01
0.903320E-01,3.56227,0.647117E-01
0.909424E-01,3.58634,0.805160E-02
0.915527E-01,3.61041,0.313193
0.921631E-01,3.63447,-0.155536
0.927734E-01,3.65854,-0.297115
0.933838E-01,3.68261,-0.126331
0.939941E-01,3.70668,0.212640E-01
0.946045E-01,3.73075,0.178891
0.952148E-01,3.75482,-0.205364
0.958252E-01,3.77889,0.158908
0.964355E-01,3.80296,-0.951470E-01
0.970459E-01,3.82703,-0.444149E-01
0.976562E-01,3.85110,-0.266780
0.982666E-01,3.87517,-0.173756
0.988770E-01,3.89924,0.154683
0.994873E-01,3.92331,0.889816E-01
0.100098,3.94738,0.382766
0.100708,3.97145,0.199228
0.101318,3.99551,0.752805E-01
0.101929,4.01958,-0.736234E-01
0.102539,4.04365,-0.149409
0.103149,4.06772,-0.376854E-01
