Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  3.609
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,0.15082860769848921
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.161694E-02,0.919158E-02
0.122070E-02,0.323387E-02,0.304292E-01
0.183105E-02,0.485081E-02,0.181455E-02
0.244141E-02,0.646774E-02,0.142523
0.305176E-02,0.808468E-02,0.440559
0.366211E-02,0.970161E-02,0.179613
0.427246E-02,0.113185E-01,-0.862747E-01
0.488281E-02,0.129355E-01,0.302175
0.549316E-02,0.145524E-01,-0.387375E-01
0.610352E-02,0.161694E-01,0.604754E-01
0.671387E-02,0.177863E-01,0.356536
0.732422E-02,0.194032E-01,0.329889
0.793457E-02,0.210202E-01,0.312540E-01
0.854492E-02,0.226371E-01,0.877598E-01
0.915527E-02,0.242540E-01,0.167372
0.976562E-02,0.258710E-01,-0.133125E-01
0.103760E-01,0.274879E-01,0.335551
0.109863E-01,0.291048E-01,0.339790
0.115967E-01,0.307218E-01,0.225295
0.122070E-01,0.323387E-01,0.305725
0.128174E-01,0.339556E-01,0.901296E-01
0.134277E-01,0.355726E-01,0.716524E-01
0.140381E-01,0.371895E-01,-0.688334E-01
0.146484E-01,0.388064E-01,0.357357E-01
0.152588E-01,0.404234E-01,0.218026
0.158691E-01,0.420403E-01,0.235361
0.164795E-01,0.436573E-01,0.308539
0.170898E-01,0.452742E-01,0.404251
0.177002E-01,0.468911E-01,0.304908E-01
0.183105E-01,0.485081E-01,-0.294976E-01
0.189209E-01,0.501250E-01,0.209660E-02
0.195312E-01,0.517419E-01,-0.584504E-01
0.201416E-01,0.533589E-01,0.167515
0.207520E-01,0.549758E-01,0.191960
0.213623E-01,0.565927E-01,0.335673
0.219727E-01,0.582097E-01,-0.168098
0.225830E-01,0.598266E-01,0.161605
0.231934E-01,0.614435E-01,-0.199826E-01
0.238037E-01,0.630605E-01,0.756692E-01
0.244141E-01,0.646774E-01,-0.929080E-01
0.250244E-01,0.662944E-01,-0.199125
0.256348E-01,0.679113E-01,0.908477E-01
0.262451E-01,0.695282E-01,0.159517
0.268555E-01,0.711452E-01,0.251557
0.274658E-01,0.727621E-01,0.464716E-01
0.280762E-01,0.743790E-01,0.324592E-01
0.286865E-01,0.759960E-01,0.409962E-01
0.292969E-01,0.776129E-01,0.353597
0.299072E-01,0.792298E-01,0.506836E-01
0.305176E-01,0.808468E-01,0.985952E-01
0.311279E-01,0.824637E-01,0.142522
0.317383E-01,0.840806E-01,0.348917
0.323486E-01,0.856976E-01,0.609449E-01
0.329590E-01,0.873145E-01,0.674903E-01
0.335693E-01,0.889314E-01,0.454476E-01
0.341797E-01,0.905484E-01,0.908665
0.347900E-01,0.921653E-01,-0.462180E-01
0.354004E-01,0.937823E-01,0.488969
0.360107E-01,0.953992E-01,-0.304670E-01
0.366211E-01,0.970161E-01,0.637889
0.372314E-01,0.986331E-01,0.217254
0.378418E-01,0.100250,-0.101889
0.384521E-01,0.101867,0.418550
0.390625E-01,0.103484,0.608163
0.396729E-01,0.105101,-0.171073
0.402832E-01,0.106718,-0.770997E-01
0.408936E-01,0.108335,0.264232
0.415039E-01,0.109952,0.113349
0.421143E-01,0.111569,-0.116067E-02
0.427246E-01,0.113185,0.206785
0.433350E-01,0.114802,0.332186
0.439453E-01,0.116419,0.183894
0.445557E-01,0.118036,-0.137918E-01
0.451660E-01,0.119653,0.513939E-01
0.457764E-01,0.121270,0.735728E-01
0.463867E-01,0.122887,0.611947E-01
0.469971E-01,0.124504,0.250926
0.476074E-01,0.126121,1.08384
0.482178E-01,0.127738,-0.419789E-01
0.488281E-01,0.129355,0.878806
0.494385E-01,0.130972,0.127637
0.500488E-01,0.132589,-0.497040
0.506592E-01,0.134206,0.481392
0.512695E-01,0.135823,0.118756
0.518799E-01,0.137440,0.128293
0.524902E-01,0.139056,-0.450879E-01
0.531006E-01,0.140673,-0.384103E-01
0.537109E-01,0.142290,0.290217
0.543213E-01,0.143907,0.921131
0.549316E-01,0.145524,0.331962
0.555420E-01,0.147141,0.345429
0.561523E-01,0.148758,0.132243
0.567627E-01,0.150375,0.361962
0.573730E-01,0.151992,-0.226570
0.579834E-01,0.153609,0.544326
0.585938E-01,0.155226,0.151057
0.592041E-01,0.156843,0.280205
0.598145E-01,0.158460,-0.383174E-01
0.604248E-01,0.160077,0.250068E-01
0.610352E-01,0.161694,0.304329
0.616455E-01,0.163310,0.186419
0.622559E-01,0.164927,0.594841E-01
0.628662E-01,0.166544,0.265270
0.634766E-01,0.168161,0.110887
0.640869E-01,0.169778,0.354364
0.646973E-01,0.171395,-0.739055E-02
0.653076E-01,0.173012,0.167791
0.659180E-01,0.174629,0.483020E-01
0.665283E-01,0.176246,0.855229E-01
0.671387E-01,0.177863,0.210894
0.677490E-01,0.179480,0.404107
0.683594E-01,0.181097,0.224355E-01
0.689697E-01,0.182714,0.117600
0.695801E-01,0.184331,0.159602
0.701904E-01,0.185948,0.119179
0.708008E-01,0.187565,0.495947
0.714111E-01,0.189181,0.486344E-02
0.720215E-01,0.190798,0.265268E-01
0.726318E-01,0.192415,0.316429
0.732422E-01,0.194032,-0.846237E-01
0.738525E-01,0.195649,-0.359584
0.744629E-01,0.197266,-0.592620E-01
0.750732E-01,0.198883,-0.331171
0.756836E-01,0.200500,0.269345
0.762939E-01,0.202117,-0.696574E-01
0.769043E-01,0.203734,0.141369
0.775146E-01,0.205351,-0.115209
0.781250E-01,0.206968,0.174971
0.787354E-01,0.208585,-0.747519E-01
0.793457E-01,0.210202,0.887443
0.799561E-01,0.211819,2.51645
0.805664E-01,0.213435,0.399315
0.811768E-01,0.215052,-0.120350
0.817871E-01,0.216669,0.165428
0.823975E-01,0.218286,0.789402
0.830078E-01,0.219903,0.367706
0.836182E-01,0.221520,-0.844204E-01
0.842285E-01,0.223137,0.645591
0.848389E-01,0.224754,0.733286E-01
0.854492E-01,0.226371,-0.856715E-03
0.860596E-01,0.227988,-0.149838
0.866699E-01,0.229605,0.205170E-01
0.872803E-01,0.231222,0.552810
0.878906E-01,0.232839,-0.105209
0.885010E-01,0.234456,-0.443681E-01
0.891113E-01,0.236073,0.949804
0.897217E-01,0.237690,0.205465
0.903320E-01,0.239306,-0.774944E-01
0.909424E-01,0.240923,0.358317E-01
0.915527E-01,0.242540,1.53928
0.921631E-01,0.244157,0.175485
0.927734E-01,0.245774,0.263887
0.933838E-01,0.247391,0.481672E-01
0.939941E-01,0.249008,-0.181502
0.946045E-01,0.250625,0.397066
0.952148E-01,0.252242,0.116911
0.958252E-01,0.253859,0.372145
0.964355E-01,0.255476,0.145262E-01
0.970459E-01,0.257093,0.731535E-01
0.976562E-01,0.258710,0.949248E-01
0.982666E-01,0.260327,0.353015
0.988770E-01,0.261944,-0.106259E-01
0.994873E-01,0.263560,0.483203
0.100098,0.265177,-0.107844
0.100708,0.266794,-0.311610
0.101318,0.268411,0.962265E-01
0.101929,0.270028,0.846036E-01
0.102539,0.271645,0.242662
0.103149,0.273262,0.123635E-02
0.103760,0.274879,0.986975E-01
0.104370,0.276496,0.138250
0.104980,0.278113,0.362338
0.105591,0.279730,0.279366
0.106201,0.281347,0.524254
0.106812,0.282964,0.249715
0.107422,0.284581,0.296848
0.108032,0.286198,-0.667123E-01
0.108643,0.287814,0.144404
0.109253,0.289431,-0.466794E-01
0.109863,0.291048,0.532981E-02
0.110474,0.292665,-0.224666E-01
0.111084,0.294282,0.701312E-01
0.111694,0.295899,0.722569E-01
0.112305,0.297516,-0.144059
0.112915,0.299133,0.888816E-01
0.113525,0.300750,0.257832
0.114136,0.302367,0.245658
0.114746,0.303984,0.527198
0.115356,0.305601,-0.123525
0.115967,0.307218,0.173675
0.116577,0.308835,0.939637E-01
0.117188,0.310452,0.381690
0.117798,0.312069,-0.285009
0.118408,0.313685,-0.246657E-01
0.119019,0.315302,-0.963641E-02
0.119629,0.316919,1.25946
0.120239,0.318536,0.247501E-01
0.120850,0.320153,0.453992E-01
0.121460,0.321770,0.418634
0.122070,0.323387,0.384534E-01
0.122681,0.325004,0.428507
0.123291,0.326621,0.402058E-01
0.123901,0.328238,-0.237165
0.124512,0.329855,0.152167
0.125122,0.331472,0.528647
0.125732,0.333089,0.356935E-01
0.126343,0.334706,-0.451216E-01
0.126953,0.336323,0.493375
0.127563,0.337939,0.497279E-01
0.128174,0.339556,0.233109E-01
0.128784,0.341173,0.956786E-01
0.129395,0.342790,-0.250020E-01
0.130005,0.344407,-0.576540E-01
0.130615,0.346024,0.946263E-01
0.131226,0.347641,0.158817
0.131836,0.349258,0.232529
0.132446,0.350875,-0.143268
0.133057,0.352492,0.431165
0.133667,0.354109,0.112946
0.134277,0.355726,0.697951
0.134888,0.357343,-0.110865
0.135498,0.358960,0.122559
0.136108,0.360577,-0.318300E-01
0.136719,0.362194,0.233214E-01
0.137329,0.363810,0.487458
0.137939,0.365427,0.370238
0.138550,0.367044,0.308633E-01
0.139160,0.368661,-0.198697E-01
0.139771,0.370278,-0.125195
0.140381,0.371895,0.815903E-01
0.140991,0.373512,0.341882
0.141602,0.375129,0.155141
0.142212,0.376746,0.545480
0.142822,0.378363,-0.177203E-02
0.143433,0.379980,0.211301E-01
0.144043,0.381597,0.328757E-02
0.144653,0.383214,0.119759
0.145264,0.384831,-0.374087E-01
0.145874,0.386448,0.353602
0.146484,0.388064,0.608717
0.147095,0.389681,0.376590
0.147705,0.391298,-0.364895E-01
0.148315,0.392915,0.381865
0.148926,0.394532,-0.118969
0.149536,0.396149,0.155630
0.150146,0.397766,0.300691
0.150757,0.399383,-0.897123E-01
0.151367,0.401000,0.293577
0.151978,0.402617,0.858006E-01
0.152588,0.404234,-0.162872
0.153198,0.405851,-0.999259E-02
0.153809,0.407468,-0.755145E-01
0.154419,0.409085,0.318445E-02
0.155029,0.410702,0.348963
0.155640,0.412319,0.309479
0.156250,0.413935,0.694924
0.156860,0.415552,0.224215E-01
0.157471,0.417169,0.102127
0.158081,0.418786,0.224743
0.158691,0.420403,-0.707512E-01
0.159302,0.422020,0.130014
0.159912,0.423637,0.610517E-01
0.160522,0.425254,-0.742835E-02
0.161133,0.426871,0.270221
0.161743,0.428488,0.223291
0.162354,0.430105,0.884596E-01
0.162964,0.431722,0.150918
0.163574,0.433339,-0.861070E-01
0.164185,0.434956,0.121118
0.164795,0.436573,-0.118497
0.165405,0.438189,-0.909586E-01
0.166016,0.439806,0.294078E-02
0.166626,0.441423,-0.134982
0.167236,0.443040,-0.890614E-01
0.167847,0.444657,0.270535
0.168457,0.446274,0.900141E-01
0.169067,0.447891,-0.830782E-01
0.169678,0.449508,-0.871915E-01
0.170288,0.451125,0.679405E-01
0.170898,0.452742,-0.396733
0.171509,0.454359,0.388714
0.172119,0.455976,0.480212
0.172729,0.457593,0.470988
0.173340,0.459210,0.281905
0.173950,0.460827,0.339492E-01
0.174561,0.462444,-0.943246E-01
0.175171,0.464060,0.110388
0.175781,0.465677,0.194870
0.176392,0.467294,-0.285065E-03
0.177002,0.468911,0.138225
0.177612,0.470528,0.974689
0.178223,0.472145,0.353765E-01
0.178833,0.473762,0.988345E-01
0.179443,0.475379,0.128995
0.180054,0.476996,0.485009
0.180664,0.478613,0.147031
0.181274,0.480230,1.02286
0.181885,0.481847,0.324824
0.182495,0.483464,-0.129223
0.183105,0.485081,0.298443
0.183716,0.486698,0.876890E-01
0.184326,0.488314,0.313308E-01
0.184937,0.489931,0.205681
0.185547,0.491548,0.190988
0.186157,0.493165,0.810434E-01
0.186768,0.494782,0.392790
0.187378,0.496399,0.180854E-01
0.187988,0.498016,-0.465149E-01
0.188599,0.499633,0.596071
0.189209,0.501250,0.205161
0.189819,0.502867,0.113713
0.190430,0.504484,0.397082
0.191040,0.506101,0.571811
0.191650,0.507718,0.193736
0.192261,0.509335,0.338867
0.192871,0.510952,0.412301
0.193481,0.512569,-0.199443
0.194092,0.514185,-0.148680
0.194702,0.515802,0.724658
0.195312,0.517419,0.416765
0.195923,0.519036,-0.129729
0.196533,0.520653,-0.481235E-01
0.197144,0.522270,0.210856
0.197754,0.523887,0.316527
0.198364,0.525504,0.746514E-01
0.198975,0.527121,0.322691
