Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  0.161
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-4.6194882229200597E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.361722E-01,-0.235570
0.122070E-02,0.723445E-01,0.947571
0.183105E-02,0.108517,0.164692
0.244141E-02,0.144689,-0.417844
0.305176E-02,0.180861,1.11768
0.366211E-02,0.217033,-0.579176
0.427246E-02,0.253206,1.42020
0.488281E-02,0.289378,1.49228
0.549316E-02,0.325550,-0.239728
0.610352E-02,0.361722,0.145972
0.671387E-02,0.397895,0.398422
0.732422E-02,0.434067,-0.469702
0.793457E-02,0.470239,1.66674
0.854492E-02,0.506411,3.74759
0.915527E-02,0.542584,0.398806
0.976562E-02,0.578756,0.611945E-01
0.103760E-01,0.614928,-0.160447
0.109863E-01,0.651100,-0.557984
0.115967E-01,0.687272,-4.27991
0.122070E-01,0.723445,0.407121
0.128174E-01,0.759617,0.997937
0.134277E-01,0.795789,0.280391E-01
0.140381E-01,0.831961,-0.376205
0.146484E-01,0.868134,0.457111
0.152588E-01,0.904306,-0.272388
0.158691E-01,0.940478,-0.966293
0.164795E-01,0.976650,-0.995430
0.170898E-01,1.01282,1.46818
0.177002E-01,1.04899,-1.09221
0.183105E-01,1.08517,0.320107
0.189209E-01,1.12134,-0.220056
0.195312E-01,1.15751,-0.691841
0.201416E-01,1.19368,-0.303833
0.207520E-01,1.22986,-0.100818
0.213623E-01,1.26603,-0.423085
0.219727E-01,1.30220,-0.503528E-01
0.225830E-01,1.33837,-1.31319
0.231934E-01,1.37454,-0.730244
0.238037E-01,1.41072,1.51850
0.244141E-01,1.44689,-2.07624
0.250244E-01,1.48306,0.110487
0.256348E-01,1.51923,0.460814
0.262451E-01,1.55541,2.49579
0.268555E-01,1.59158,0.584502
0.274658E-01,1.62775,0.151970
0.280762E-01,1.66392,-0.436693
0.286865E-01,1.70010,0.898981
0.292969E-01,1.73627,0.181312
0.299072E-01,1.77244,0.187841
0.305176E-01,1.80861,-1.19145
0.311279E-01,1.84478,-1.27303
0.317383E-01,1.88096,0.560598
0.323486E-01,1.91713,0.681520E-01
0.329590E-01,1.95330,0.443564E-01
0.335693E-01,1.98947,0.888298
0.341797E-01,2.02565,-0.416754
0.347900E-01,2.06182,-0.328282
0.354004E-01,2.09799,-0.268367
0.360107E-01,2.13416,-0.527396
0.366211E-01,2.17033,-0.162279
0.372314E-01,2.20651,-0.535047E-01
0.378418E-01,2.24268,0.309170
0.384521E-01,2.27885,-0.794003
0.390625E-01,2.31502,-0.671868
0.396729E-01,2.35120,0.503171
0.402832E-01,2.38737,-0.181237
0.408936E-01,2.42354,0.682457
0.415039E-01,2.45971,-0.481072
0.421143E-01,2.49588,0.104518
0.427246E-01,2.53206,-0.243634E-01
0.433350E-01,2.56823,0.398345E-02
0.439453E-01,2.60440,2.69863
0.445557E-01,2.64057,0.669754
0.451660E-01,2.67675,0.584969
0.457764E-01,2.71292,1.22833
0.463867E-01,2.74909,0.462495
0.469971E-01,2.78526,0.150081
0.476074E-01,2.82143,-0.264782
0.482178E-01,2.85761,0.173144
0.488281E-01,2.89378,-0.414932E-01
0.494385E-01,2.92995,-0.191780
0.500488E-01,2.96612,0.661246
0.506592E-01,3.00230,-1.17266
0.512695E-01,3.03847,0.770611
0.518799E-01,3.07464,-0.923321E-01
0.524902E-01,3.11081,0.511819
0.531006E-01,3.14698,0.847824E-01
0.537109E-01,3.18316,0.953405E-01
0.543213E-01,3.21933,-0.982169
0.549316E-01,3.25550,0.766243
0.555420E-01,3.29167,0.120356
0.561523E-01,3.32785,0.870679
0.567627E-01,3.36402,-0.184722
0.573730E-01,3.40019,0.232833
0.579834E-01,3.43636,-0.356812E-01
0.585938E-01,3.47253,0.479012E-01
0.592041E-01,3.50871,-0.468807
0.598145E-01,3.54488,0.715511
0.604248E-01,3.58105,-0.133984E-01
0.610352E-01,3.61722,0.278652
0.616455E-01,3.65340,0.178378
0.622559E-01,3.68957,-0.139239
0.628662E-01,3.72574,0.140836
0.634766E-01,3.76191,0.222813E-01
0.640869E-01,3.79808,-0.732566E-01
0.646973E-01,3.83426,-0.267721
0.653076E-01,3.87043,0.571930
0.659180E-01,3.90660,-0.352718E-01
0.665283E-01,3.94277,0.218038E-01
0.671387E-01,3.97895,0.130774
0.677490E-01,4.01512,-0.194779
0.683594E-01,4.05129,-0.472733
0.689697E-01,4.08746,-0.111200
0.695801E-01,4.12363,0.400517
0.701904E-01,4.15981,0.131322
0.708008E-01,4.19598,0.105906
0.714111E-01,4.23215,0.604374
0.720215E-01,4.26832,0.966295
0.726318E-01,4.30450,0.126959
0.732422E-01,4.34067,-0.161031
0.738525E-01,4.37684,-0.597691E-01
0.744629E-01,4.41301,1.01625
0.750732E-01,4.44919,0.271647
0.756836E-01,4.48536,-0.171327
0.762939E-01,4.52153,-0.909246E-01
0.769043E-01,4.55770,0.368305E-01
0.775146E-01,4.59387,-0.111316
0.781250E-01,4.63005,-0.229655
0.787354E-01,4.66622,0.456392
0.793457E-01,4.70239,-1.46904
0.799561E-01,4.73856,0.460066E-01
0.805664E-01,4.77474,-0.359145
0.811768E-01,4.81091,-0.150558
0.817871E-01,4.84708,-0.128086
0.823975E-01,4.88325,-0.325806
0.830078E-01,4.91942,-0.931572E-01
0.836182E-01,4.95560,0.769804
0.842285E-01,4.99177,-0.319222
0.848389E-01,5.02794,0.583430
0.854492E-01,5.06411,-0.923466E-01
0.860596E-01,5.10029,1.09657
0.866699E-01,5.13646,0.471928
0.872803E-01,5.17263,0.819885
0.878906E-01,5.20880,-0.346848E-01
0.885010E-01,5.24497,-0.228284E-02
0.891113E-01,5.28115,0.224802
0.897217E-01,5.31732,0.107393E-01
0.903320E-01,5.35349,-0.859524E-01
0.909424E-01,5.38966,-1.40764
0.915527E-01,5.42584,0.847874
0.921631E-01,5.46201,-0.250582
0.927734E-01,5.49818,-0.527354
0.933838E-01,5.53435,0.308107
0.939941E-01,5.57052,-0.232329
0.946045E-01,5.60670,0.167706
0.952148E-01,5.64287,-0.697865E-01
0.958252E-01,5.67904,0.697044
0.964355E-01,5.71521,-0.217921
0.970459E-01,5.75139,-0.106021E-01
0.976562E-01,5.78756,0.155602E-01
0.982666E-01,5.82373,0.715686
0.988770E-01,5.85990,-1.51939
0.994873E-01,5.89607,1.16674
0.100098,5.93225,-0.401602
0.100708,5.96842,-0.106142
0.101318,6.00459,0.339401
0.101929,6.04076,1.32260
0.102539,6.07694,-0.388384
0.103149,6.11311,0.911163
0.103760,6.14928,-0.964200E-01
0.104370,6.18545,0.348184E-01
0.104980,6.22162,0.936275
0.105591,6.25780,0.744524
0.106201,6.29397,-0.222487
0.106812,6.33014,-0.259185E-02
0.107422,6.36631,0.716152
0.108032,6.40249,0.584059
0.108643,6.43866,-0.392135
0.109253,6.47483,-0.140238
0.109863,6.51100,0.795344
0.110474,6.54717,-1.23122
0.111084,6.58335,0.327846
0.111694,6.61952,-0.323677E-01
0.112305,6.65569,-0.893459E-01
0.112915,6.69186,0.416158E-01
0.113525,6.72804,-0.296886E-01
0.114136,6.76421,-0.219549
0.114746,6.80038,-0.484710
0.115356,6.83655,0.552494
0.115967,6.87272,0.871510
0.116577,6.90890,-0.154710
0.117188,6.94507,0.338508E-02
0.117798,6.98124,-0.118874E-02
0.118408,7.01741,-0.694987
0.119019,7.05359,-0.276943
0.119629,7.08976,-0.978447
0.120239,7.12593,0.628767
0.120850,7.16210,0.268521
0.121460,7.19828,-0.277432E-01
0.122070,7.23445,0.446085
0.122681,7.27062,-0.148110
0.123291,7.30679,0.439889
0.123901,7.34296,-0.462718
0.124512,7.37914,0.746206
0.125122,7.41531,0.542473
0.125732,7.45148,-0.209014
0.126343,7.48765,-0.113339
0.126953,7.52383,-0.257587
0.127563,7.56000,-0.389969
0.128174,7.59617,0.643293E-01
0.128784,7.63234,0.102773
0.129395,7.66851,0.202274
0.130005,7.70469,-0.975922E-01
0.130615,7.74086,0.340252
0.131226,7.77703,-0.159623E-01
0.131836,7.81320,-0.208619
0.132446,7.84938,-0.206984
0.133057,7.88555,0.224938
0.133667,7.92172,-0.194746
0.134277,7.95789,-0.963823E-01
0.134888,7.99406,0.421616
0.135498,8.03024,-0.748286E-01
0.136108,8.06641,-0.262869
0.136719,8.10258,0.860919
0.137329,8.13875,-0.152693
0.137939,8.17493,-0.127064
0.138550,8.21110,0.110443E-02
0.139160,8.24727,0.753941E-01
0.139771,8.28344,-0.298731
0.140381,8.31961,0.813132E-01
0.140991,8.35579,0.687556
0.141602,8.39196,0.386981
0.142212,8.42813,-0.585686
0.142822,8.46430,0.199889
0.143433,8.50048,0.199601
0.144043,8.53665,0.302054
0.144653,8.57282,-1.33749
0.145264,8.60899,0.370627
0.145874,8.64516,-0.152603E-01
0.146484,8.68134,-0.663757
