Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  0.640
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-4.8087004669716549E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.912098E-02,0.634011E-01
0.122070E-02,0.182420E-01,0.649083
0.183105E-02,0.273629E-01,1.03529
0.244141E-02,0.364839E-01,0.132033
0.305176E-02,0.456049E-01,0.292206
0.366211E-02,0.547259E-01,-0.189637
0.427246E-02,0.638469E-01,0.944211E-01
0.488281E-02,0.729679E-01,-0.239817E-01
0.549316E-02,0.820888E-01,-0.171532
0.610352E-02,0.912098E-01,0.333983
0.671387E-02,0.100331,-0.202188
0.732422E-02,0.109452,0.134943
0.793457E-02,0.118573,-0.279302
0.854492E-02,0.127694,0.671182E-02
0.915527E-02,0.136815,-0.115568
0.976562E-02,0.145936,0.258014
0.103760E-01,0.155057,-0.362569
0.109863E-01,0.164178,-0.276542
0.115967E-01,0.173299,-0.576298E-01
0.122070E-01,0.182420,0.165432
0.128174E-01,0.191541,0.573156
0.134277E-01,0.200662,-0.706774E-01
0.140381E-01,0.209783,-0.703295E-01
0.146484E-01,0.218904,-0.956813E-01
0.152588E-01,0.228025,-0.180388
0.158691E-01,0.237146,0.356075
0.164795E-01,0.246267,-0.222282
0.170898E-01,0.255388,0.236002E-01
0.177002E-01,0.264509,0.281676E-01
0.183105E-01,0.273629,0.284082
0.189209E-01,0.282750,-0.332680
0.195312E-01,0.291871,-0.213675
0.201416E-01,0.300992,0.409620
0.207520E-01,0.310113,0.292108E-01
0.213623E-01,0.319234,-0.343080
0.219727E-01,0.328355,0.605876E-01
0.225830E-01,0.337476,-0.228243E-01
0.231934E-01,0.346597,-0.919017E-01
0.238037E-01,0.355718,0.199333
0.244141E-01,0.364839,0.407535
0.250244E-01,0.373960,-0.640591E-01
0.256348E-01,0.383081,-0.888547E-01
0.262451E-01,0.392202,0.372618
0.268555E-01,0.401323,-0.417862E-01
0.274658E-01,0.410444,0.400312
0.280762E-01,0.419565,-0.997298E-01
0.286865E-01,0.428686,0.196782
0.292969E-01,0.437807,-0.880437E-02
0.299072E-01,0.446928,0.228189
0.305176E-01,0.456049,0.194998
0.311279E-01,0.465170,0.117018E-01
0.317383E-01,0.474291,0.253614
0.323486E-01,0.483412,-0.466452E-01
0.329590E-01,0.492533,0.225471
0.335693E-01,0.501654,0.242770
0.341797E-01,0.510775,-0.118702
0.347900E-01,0.519896,-0.136780
0.354004E-01,0.529017,-0.229692
0.360107E-01,0.538138,-0.127897
0.366211E-01,0.547259,-0.779826E-01
0.372314E-01,0.556380,0.149129
0.378418E-01,0.565501,0.900699
0.384521E-01,0.574622,0.136887
0.390625E-01,0.583743,0.149531
0.396729E-01,0.592864,-0.926771E-01
0.402832E-01,0.601985,-0.716788
0.408936E-01,0.611106,0.160246
0.415039E-01,0.620227,0.461297
0.421143E-01,0.629348,-0.487209E-01
0.427246E-01,0.638469,0.118278
0.433350E-01,0.647590,0.472511
0.439453E-01,0.656711,-0.513614E-01
0.445557E-01,0.665832,-0.308353
0.451660E-01,0.674953,-0.518837E-01
0.457764E-01,0.684074,0.444948
0.463867E-01,0.693195,0.183610
0.469971E-01,0.702316,-0.844358E-03
0.476074E-01,0.711437,0.163899
0.482178E-01,0.720558,0.561419E-01
0.488281E-01,0.729679,-0.110896
0.494385E-01,0.738800,0.445531
0.500488E-01,0.747921,-0.161850E-02
0.506592E-01,0.757042,0.920959E-01
0.512695E-01,0.766163,-0.887559E-01
0.518799E-01,0.775284,0.591577
0.524902E-01,0.784405,-0.251628E-01
0.531006E-01,0.793526,0.214297
0.537109E-01,0.802647,-0.758214E-01
0.543213E-01,0.811768,0.700151
0.549316E-01,0.820888,-0.111979
0.555420E-01,0.830009,0.990029E-01
0.561523E-01,0.839130,0.798505E-02
0.567627E-01,0.848251,0.396375E-01
0.573730E-01,0.857372,0.131544
0.579834E-01,0.866493,-0.130507
0.585938E-01,0.875614,-0.200225E-02
0.592041E-01,0.884735,-0.921342E-01
0.598145E-01,0.893856,0.919454
0.604248E-01,0.902977,-0.407111E-01
0.610352E-01,0.912098,0.163786
0.616455E-01,0.921219,-0.179241
0.622559E-01,0.930340,0.358837E-01
0.628662E-01,0.939461,-0.307763E-01
0.634766E-01,0.948582,0.734699E-01
0.640869E-01,0.957703,0.166826
0.646973E-01,0.966824,-0.753753E-01
0.653076E-01,0.975945,-0.910033E-01
0.659180E-01,0.985066,-0.412998E-01
0.665283E-01,0.994187,-0.385592E-03
0.671387E-01,1.00331,0.262241
0.677490E-01,1.01243,-0.205243
0.683594E-01,1.02155,-0.188647
0.689697E-01,1.03067,-0.688912E-01
0.695801E-01,1.03979,-0.713201E-01
0.701904E-01,1.04891,-0.262319
0.708008E-01,1.05803,0.597470E-01
0.714111E-01,1.06716,0.612379E-01
0.720215E-01,1.07628,-0.945867E-01
0.726318E-01,1.08540,-0.110201
0.732422E-01,1.09452,0.315104E-01
0.738525E-01,1.10364,0.103059
0.744629E-01,1.11276,-0.669525E-01
0.750732E-01,1.12188,0.598038
0.756836E-01,1.13100,-0.872366E-01
0.762939E-01,1.14012,-0.171944
0.769043E-01,1.14924,0.682549E-01
0.775146E-01,1.15836,-0.468253E-02
0.781250E-01,1.16749,0.194842E-01
0.787354E-01,1.17661,0.751365
0.793457E-01,1.18573,-0.916905E-02
0.799561E-01,1.19485,-0.460136
0.805664E-01,1.20397,0.414710E-01
0.811768E-01,1.21309,-0.329344E-02
0.817871E-01,1.22221,0.634125E-01
0.823975E-01,1.23133,0.101787
0.830078E-01,1.24045,0.573563
0.836182E-01,1.24957,0.222936E-01
0.842285E-01,1.25870,0.523345
0.848389E-01,1.26782,0.329129E-01
0.854492E-01,1.27694,0.107648
0.860596E-01,1.28606,-0.469196E-02
0.866699E-01,1.29518,-0.522617E-01
0.872803E-01,1.30430,0.128185
0.878906E-01,1.31342,0.115369
0.885010E-01,1.32254,0.223114
0.891113E-01,1.33166,0.456814
0.897217E-01,1.34078,-0.238906
0.903320E-01,1.34991,0.224713
0.909424E-01,1.35903,0.135123E-01
0.915527E-01,1.36815,0.863497E-01
0.921631E-01,1.37727,0.335985
0.927734E-01,1.38639,0.495183
0.933838E-01,1.39551,0.113189
0.939941E-01,1.40463,-0.288988
0.946045E-01,1.41375,0.171213
0.952148E-01,1.42287,-0.674594E-02
0.958252E-01,1.43199,0.277903
0.964355E-01,1.44112,0.749779
0.970459E-01,1.45024,0.943955E-01
0.976562E-01,1.45936,-0.265051
0.982666E-01,1.46848,0.423131
0.988770E-01,1.47760,0.151229
0.994873E-01,1.48672,0.398240
0.100098,1.49584,0.535014
0.100708,1.50496,0.175701E-01
0.101318,1.51408,0.278900
0.101929,1.52320,-0.485653E-01
0.102539,1.53233,0.341941E-01
0.103149,1.54145,0.131053
0.103760,1.55057,0.417788E-01
0.104370,1.55969,0.202359
0.104980,1.56881,0.141544
0.105591,1.57793,-0.365517E-01
0.106201,1.58705,0.211419
0.106812,1.59617,0.201050E-01
0.107422,1.60529,-0.368528E-01
0.108032,1.61441,-0.207931
0.108643,1.62354,-0.652259
0.109253,1.63266,0.119020
0.109863,1.64178,0.489970E-01
0.110474,1.65090,-0.123779
0.111084,1.66002,0.176423
0.111694,1.66914,-0.146517
0.112305,1.67826,-0.340580
0.112915,1.68738,0.474197
0.113525,1.69650,-0.221889
0.114136,1.70562,-0.281464E-01
0.114746,1.71474,0.102225
0.115356,1.72387,0.398529
0.115967,1.73299,-0.289402
0.116577,1.74211,-0.486384E-01
0.117188,1.75123,-0.565684E-01
0.117798,1.76035,0.358624E-01
0.118408,1.76947,0.450643E-01
0.119019,1.77859,0.115894
0.119629,1.78771,0.820954E-01
0.120239,1.79683,-0.195651E-01
0.120850,1.80595,0.145859
0.121460,1.81508,0.129090
0.122070,1.82420,0.393531E-01
0.122681,1.83332,-0.628394E-02
0.123291,1.84244,-0.323655E-01
0.123901,1.85156,0.389670
0.124512,1.86068,0.159453E-01
0.125122,1.86980,0.225080
0.125732,1.87892,-0.119381E-01
0.126343,1.88804,0.435100E-02
0.126953,1.89716,0.131734E-01
0.127563,1.90629,0.504331E-01
0.128174,1.91541,-0.856018E-02
0.128784,1.92453,-0.176512
0.129395,1.93365,0.188869E-01
0.130005,1.94277,0.234709E-01
0.130615,1.95189,0.164267E-01
0.131226,1.96101,0.216617
0.131836,1.97013,0.487268E-01
0.132446,1.97925,0.808430E-02
0.133057,1.98837,0.111905
0.133667,1.99750,0.147500
0.134277,2.00662,0.476666E-01
0.134888,2.01574,-0.491811E-01
0.135498,2.02486,-0.140265
0.136108,2.03398,0.130625
0.136719,2.04310,0.920243E-01
0.137329,2.05222,0.129170
0.137939,2.06134,-0.448909E-01
0.138550,2.07046,0.175577
0.139160,2.07958,-0.625574E-01
0.139771,2.08871,0.303222
0.140381,2.09783,-0.927684E-01
0.140991,2.10695,-0.160229E-01
0.141602,2.11607,-0.858894E-01
0.142212,2.12519,-0.587728E-03
0.142822,2.13431,0.769859E-01
0.143433,2.14343,0.533495E-01
0.144043,2.15255,-0.103552
0.144653,2.16167,0.732745E-01
0.145264,2.17079,0.980190E-01
0.145874,2.17991,-0.736600E-01
0.146484,2.18904,-0.530468E-01
0.147095,2.19816,0.139467E-01
0.147705,2.20728,0.331520E-02
0.148315,2.21640,0.795221E-01
0.148926,2.22552,0.120586
0.149536,2.23464,0.932530E-01
0.150146,2.24376,-0.134183
0.150757,2.25288,0.232510
0.151367,2.26200,0.126753E-01
0.151978,2.27112,0.234687
0.152588,2.28025,0.235082
0.153198,2.28937,0.147140
0.153809,2.29849,-0.513026E-01
0.154419,2.30761,-0.176753E-01
0.155029,2.31673,-0.622817E-01
0.155640,2.32585,0.341582E-02
0.156250,2.33497,0.650367E-01
0.156860,2.34409,0.404714
0.157471,2.35321,-0.136070
0.158081,2.36233,0.236989
0.158691,2.37146,0.265374
0.159302,2.38058,0.129734
0.159912,2.38970,0.221849
0.160522,2.39882,0.197628E-01
0.161133,2.40794,0.429546
0.161743,2.41706,0.235160E-03
0.162354,2.42618,-0.236712
0.162964,2.43530,0.380702E-01
0.163574,2.44442,-0.224615E-01
0.164185,2.45354,0.496846E-01
0.164795,2.46267,0.320756E-01
0.165405,2.47179,-0.111751
0.166016,2.48091,-0.141131
0.166626,2.49003,-0.221426E-01
0.167236,2.49915,0.105063
0.167847,2.50827,-0.187473E-01
0.168457,2.51739,0.948265E-02
0.169067,2.52651,0.109773
0.169678,2.53563,0.103944
0.170288,2.54475,-0.129734E-02
0.170898,2.55388,-0.927102E-01
0.171509,2.56300,0.372671
0.172119,2.57212,0.536096E-01
0.172729,2.58124,-0.848591E-01
0.173340,2.59036,0.128891E-02
0.173950,2.59948,0.135887
0.174561,2.60860,-0.279216E-01
0.175171,2.61772,0.278222
0.175781,2.62684,-0.589230E-01
0.176392,2.63596,0.406056
0.177002,2.64509,-0.800270E-01
