Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.885
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,0.13878330888091023
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.309522E-02,0.307977E-01
0.122070E-02,0.619043E-02,0.194999
0.183105E-02,0.928565E-02,0.710523E-01
0.244141E-02,0.123809E-01,0.311423E-01
0.305176E-02,0.154761E-01,0.986588E-01
0.366211E-02,0.185713E-01,0.368817E-01
0.427246E-02,0.216665E-01,0.522376E-01
0.488281E-02,0.247617E-01,-0.866166E-02
0.549316E-02,0.278569E-01,-0.233945E-01
0.610352E-02,0.309522E-01,0.257020E-01
0.671387E-02,0.340474E-01,0.897575
0.732422E-02,0.371426E-01,0.726204
0.793457E-02,0.402378E-01,-0.888147E-02
0.854492E-02,0.433330E-01,0.175254
0.915527E-02,0.464282E-01,0.182774
0.976562E-02,0.495235E-01,0.364714
0.103760E-01,0.526187E-01,0.254746
0.109863E-01,0.557139E-01,0.309316
0.115967E-01,0.588091E-01,0.384275E-01
0.122070E-01,0.619043E-01,0.325437
0.128174E-01,0.649995E-01,0.628589E-01
0.134277E-01,0.680947E-01,0.248659
0.140381E-01,0.711900E-01,0.349163
0.146484E-01,0.742852E-01,0.311151
0.152588E-01,0.773804E-01,0.817278
0.158691E-01,0.804756E-01,-0.256519E-02
0.164795E-01,0.835708E-01,-0.142614E-01
0.170898E-01,0.866660E-01,0.125330E-01
0.177002E-01,0.897613E-01,0.196755
0.183105E-01,0.928565E-01,-0.199278E-02
0.189209E-01,0.959517E-01,-0.786826E-01
0.195312E-01,0.990469E-01,0.251670E-01
0.201416E-01,0.102142,0.620625E-01
0.207520E-01,0.105237,0.517655
0.213623E-01,0.108333,0.459276E-01
0.219727E-01,0.111428,-0.731844E-01
