Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  2.449
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,4.6336794106245889E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.238278E-02,-0.389060E-01
0.122070E-02,0.476556E-02,0.268486E-01
0.183105E-02,0.714834E-02,-0.152318
0.244141E-02,0.953111E-02,-0.787791E-01
0.305176E-02,0.119139E-01,0.380073E-01
0.366211E-02,0.142967E-01,0.327799
0.427246E-02,0.166794E-01,0.125267
0.488281E-02,0.190622E-01,0.575766E-01
0.549316E-02,0.214450E-01,-0.379955
0.610352E-02,0.238278E-01,-0.170159
0.671387E-02,0.262106E-01,-0.255525E-01
0.732422E-02,0.285933E-01,0.900750
0.793457E-02,0.309761E-01,-0.605848
0.854492E-02,0.333589E-01,0.738223
0.915527E-02,0.357417E-01,1.44672
0.976562E-02,0.381245E-01,0.472108
0.103760E-01,0.405072E-01,0.617949E-01
0.109863E-01,0.428900E-01,0.518286
0.115967E-01,0.452728E-01,0.221520
0.122070E-01,0.476556E-01,0.586590E-01
0.128174E-01,0.500383E-01,0.553406E-01
0.134277E-01,0.524211E-01,-0.700212E-01
0.140381E-01,0.548039E-01,0.398972
0.146484E-01,0.571867E-01,0.630773
0.152588E-01,0.595695E-01,0.813519E-01
0.158691E-01,0.619522E-01,-0.143075
0.164795E-01,0.643350E-01,1.05190
0.170898E-01,0.667178E-01,0.123408E-01
0.177002E-01,0.691006E-01,0.611226E-01
0.183105E-01,0.714834E-01,-0.329061E-01
0.189209E-01,0.738661E-01,0.286883E-01
0.195312E-01,0.762489E-01,-0.455568
0.201416E-01,0.786317E-01,-0.373549E-01
0.207520E-01,0.810145E-01,0.198128
0.213623E-01,0.833972E-01,0.706958E-01
0.219727E-01,0.857800E-01,-0.493728
0.225830E-01,0.881628E-01,-0.132528
0.231934E-01,0.905456E-01,0.153374E-01
0.238037E-01,0.929284E-01,-0.153451
0.244141E-01,0.953111E-01,0.328588
0.250244E-01,0.976939E-01,1.29053
0.256348E-01,0.100077,0.405639
0.262451E-01,0.102459,0.436413
0.268555E-01,0.104842,-0.250399
0.274658E-01,0.107225,1.54233
0.280762E-01,0.109608,-0.392471
0.286865E-01,0.111991,0.486806
0.292969E-01,0.114373,0.233118
0.299072E-01,0.116756,0.699794
0.305176E-01,0.119139,-0.514208E-01
0.311279E-01,0.121522,-0.165357
0.317383E-01,0.123904,-0.226043
0.323486E-01,0.126287,-0.653450
0.329590E-01,0.128670,1.60234
0.335693E-01,0.131053,-0.569790
0.341797E-01,0.133436,-0.968469
0.347900E-01,0.135818,-0.671401E-01
0.354004E-01,0.138201,0.684333
0.360107E-01,0.140584,0.644792
0.366211E-01,0.142967,-0.334838
0.372314E-01,0.145349,0.459245
0.378418E-01,0.147732,0.934189E-01
0.384521E-01,0.150115,-0.460153
0.390625E-01,0.152498,0.353013
0.396729E-01,0.154881,0.111333
0.402832E-01,0.157263,2.36268
0.408936E-01,0.159646,-0.216574
0.415039E-01,0.162029,0.543193
0.421143E-01,0.164412,-0.122201
0.427246E-01,0.166794,0.922009E-02
0.433350E-01,0.169177,0.639695E-01
0.439453E-01,0.171560,-0.358623
0.445557E-01,0.173943,-0.669671
0.451660E-01,0.176326,0.228604
0.457764E-01,0.178708,-0.153302
0.463867E-01,0.181091,0.913693
0.469971E-01,0.183474,-0.532714
0.476074E-01,0.185857,0.162158
0.482178E-01,0.188239,0.710566
0.488281E-01,0.190622,0.487260E-01
0.494385E-01,0.193005,0.258052
0.500488E-01,0.195388,1.33635
0.506592E-01,0.197771,0.711898E-01
0.512695E-01,0.200153,0.452516
0.518799E-01,0.202536,-0.224112
0.524902E-01,0.204919,0.281908
0.531006E-01,0.207302,0.552125
0.537109E-01,0.209684,-0.247806
0.543213E-01,0.212067,-0.237652E-02
0.549316E-01,0.214450,0.838284
0.555420E-01,0.216833,-0.275189E-01
0.561523E-01,0.219216,-0.173208E-01
0.567627E-01,0.221598,0.707609
0.573730E-01,0.223981,-0.467471
0.579834E-01,0.226364,-0.482783E-01
0.585938E-01,0.228747,-0.249345
0.592041E-01,0.231130,-0.805166
0.598145E-01,0.233512,0.541043
0.604248E-01,0.235895,-0.364182
0.610352E-01,0.238278,-0.565303
0.616455E-01,0.240661,-0.105583
0.622559E-01,0.243043,0.537611
0.628662E-01,0.245426,0.457597
0.634766E-01,0.247809,-0.407205
0.640869E-01,0.250192,0.130145
0.646973E-01,0.252575,-0.968414E-01
0.653076E-01,0.254957,-0.116889
0.659180E-01,0.257340,-0.636490
0.665283E-01,0.259723,-0.973165
0.671387E-01,0.262106,0.158775
0.677490E-01,0.264488,-0.195911
0.683594E-01,0.266871,0.836812
0.689697E-01,0.269254,0.448440
0.695801E-01,0.271637,0.915556
0.701904E-01,0.274020,1.05702
0.708008E-01,0.276402,0.376996
0.714111E-01,0.278785,0.697864E-01
0.720215E-01,0.281168,-0.395892
0.726318E-01,0.283551,-1.01760
0.732422E-01,0.285933,0.500256
0.738525E-01,0.288316,-0.270198
0.744629E-01,0.290699,1.36545
0.750732E-01,0.293082,0.802774
0.756836E-01,0.295465,-0.260487
0.762939E-01,0.297847,-0.202613
0.769043E-01,0.300230,0.472048
0.775146E-01,0.302613,-0.625816E-01
0.781250E-01,0.304996,0.346409E-01
0.787354E-01,0.307378,-0.114545
0.793457E-01,0.309761,0.322974E-01
0.799561E-01,0.312144,0.276207
0.805664E-01,0.314527,0.110355
0.811768E-01,0.316910,-0.674085E-01
0.817871E-01,0.319292,-0.296527
0.823975E-01,0.321675,-0.312580E-01
0.830078E-01,0.324058,0.660162
0.836182E-01,0.326441,-0.125036
0.842285E-01,0.328823,-0.382649E-01
0.848389E-01,0.331206,0.233430
0.854492E-01,0.333589,0.119019
0.860596E-01,0.335972,0.400407E-01
0.866699E-01,0.338355,-0.607177
0.872803E-01,0.340737,0.373733
0.878906E-01,0.343120,-0.100737
0.885010E-01,0.345503,-0.178996
0.891113E-01,0.347886,-0.102244
0.897217E-01,0.350268,-0.445797
0.903320E-01,0.352651,0.903415E-01
0.909424E-01,0.355034,0.759056E-01
0.915527E-01,0.357417,0.318047
0.921631E-01,0.359800,0.346959E-01
0.927734E-01,0.362182,0.667998
0.933838E-01,0.364565,0.953594
0.939941E-01,0.366948,0.870214
0.946045E-01,0.369331,0.791004
0.952148E-01,0.371713,1.14897
0.958252E-01,0.374096,0.763618
0.964355E-01,0.376479,0.468565
0.970459E-01,0.378862,0.102892E-01
0.976562E-01,0.381245,-0.121388
0.982666E-01,0.383627,1.09949
0.988770E-01,0.386010,0.884995
0.994873E-01,0.388393,1.68669
0.100098,0.390776,0.161264
0.100708,0.393158,0.614061
0.101318,0.395541,-0.418711E-01
0.101929,0.397924,0.388565
0.102539,0.400307,0.227364
0.103149,0.402690,-0.336509
0.103760,0.405072,0.285168E-02
0.104370,0.407455,-0.746885
0.104980,0.409838,0.368308
0.105591,0.412221,0.814537
0.106201,0.414603,0.859875
0.106812,0.416986,0.524238E-01
0.107422,0.419369,-0.697920E-01
0.108032,0.421752,-0.242806
0.108643,0.424135,0.652924E-01
0.109253,0.426517,-0.968135
0.109863,0.428900,0.493556
0.110474,0.431283,0.388580
0.111084,0.433666,0.611773
0.111694,0.436048,0.327486
0.112305,0.438431,0.173521E-01
0.112915,0.440814,-0.288032
0.113525,0.443197,0.265982
0.114136,0.445580,-0.560965E-01
0.114746,0.447962,0.642900E-01
0.115356,0.450345,0.536401
0.115967,0.452728,-0.566359E-01
0.116577,0.455111,-0.185986
0.117188,0.457493,-1.55111
0.117798,0.459876,1.26815
0.118408,0.462259,-0.104839
0.119019,0.464642,0.112083
0.119629,0.467025,0.109878
0.120239,0.469407,0.965158E-01
0.120850,0.471790,0.818571
0.121460,0.474173,-0.131455
0.122070,0.476556,0.367190
0.122681,0.478938,1.28901
0.123291,0.481321,0.310511
0.123901,0.483704,0.664027E-01
0.124512,0.486087,-0.256204
0.125122,0.488470,-0.999990E-02
0.125732,0.490852,0.204968
0.126343,0.493235,0.858574
0.126953,0.495618,-0.406885
0.127563,0.498001,2.28968
0.128174,0.500383,-0.390214
0.128784,0.502766,0.317949
0.129395,0.505149,0.975629
0.130005,0.507532,-0.491585
0.130615,0.509915,0.374951E-01
0.131226,0.512297,0.283475
0.131836,0.514680,1.02527
0.132446,0.517063,-0.369936
0.133057,0.519446,0.254524
0.133667,0.521828,-0.155838
0.134277,0.524211,1.48262
0.134888,0.526594,-0.478389
0.135498,0.528977,0.971107
0.136108,0.531360,-0.237208E-01
0.136719,0.533742,0.819589E-01
0.137329,0.536125,0.163284
0.137939,0.538508,-0.177271
0.138550,0.540891,0.416335
0.139160,0.543273,0.135064E-01
0.139771,0.545656,0.194554
0.140381,0.548039,0.259703
0.140991,0.550422,0.360235
0.141602,0.552805,0.400369
0.142212,0.555187,0.784502
0.142822,0.557570,0.414230
0.143433,0.559953,0.118275
0.144043,0.562336,0.450084
0.144653,0.564718,0.189619
0.145264,0.567101,0.751633
0.145874,0.569484,0.234658
0.146484,0.571867,0.160929
0.147095,0.574250,0.162367
0.147705,0.576632,-0.267459
0.148315,0.579015,0.777278
0.148926,0.581398,0.555250
0.149536,0.583781,0.701861
0.150146,0.586163,1.40990
0.150757,0.588546,-0.257529
0.151367,0.590929,-0.314057
0.151978,0.593312,0.273234
0.152588,0.595695,-0.485038
0.153198,0.598077,0.526470
0.153809,0.600460,0.534227E-01
0.154419,0.602843,-0.618648E-01
0.155029,0.605226,0.713843
0.155640,0.607608,-0.465665
0.156250,0.609991,0.649921
0.156860,0.612374,0.275542
0.157471,0.614757,0.941471
0.158081,0.617140,0.506246
0.158691,0.619522,-0.456270E-01
0.159302,0.621905,-0.662114E-01
0.159912,0.624288,0.768246
0.160522,0.626671,-0.576635E-01
0.161133,0.629053,2.35686
0.161743,0.631436,0.600921
0.162354,0.633819,0.256914
0.162964,0.636202,0.248980
0.163574,0.638585,0.355894
0.164185,0.640967,4.23156
0.164795,0.643350,-0.510513E-01
0.165405,0.645733,0.180128
0.166016,0.648116,2.06366
0.166626,0.650498,0.872405
0.167236,0.652881,0.295130E-02
0.167847,0.655264,0.107228
0.168457,0.657647,-0.610414
0.169067,0.660030,0.375097
0.169678,0.662412,3.04841
0.170288,0.664795,-0.972613E-01
0.170898,0.667178,-0.775248
0.171509,0.669561,-0.572305E-03
0.172119,0.671944,0.637374E-01
0.172729,0.674326,0.286414
0.173340,0.676709,0.385898
0.173950,0.679092,-0.123862
0.174561,0.681475,0.532280E-01
0.175171,0.683857,0.457092
0.175781,0.686240,-0.362183
0.176392,0.688623,0.434216
0.177002,0.691006,-0.113630E-01
0.177612,0.693389,-0.430373E-01
0.178223,0.695771,-0.250207
0.178833,0.698154,0.199863
0.179443,0.700537,0.129076
0.180054,0.702920,0.318397E-02
0.180664,0.705302,1.04564
0.181274,0.707685,0.165272
0.181885,0.710068,0.483685
0.182495,0.712451,-0.328169
0.183105,0.714834,-0.190222
0.183716,0.717216,-0.543881E-01
0.184326,0.719599,0.104499
0.184937,0.721982,0.100067
0.185547,0.724365,-0.168766E-01
0.186157,0.726747,0.266882
0.186768,0.729130,0.585864
0.187378,0.731513,-0.260508
0.187988,0.733896,0.711654
0.188599,0.736279,0.613946E-01
0.189209,0.738661,-0.136417
0.189819,0.741044,-0.268833E-01
0.190430,0.743427,0.976691
0.191040,0.745810,0.572395E-01
0.191650,0.748192,0.851527
0.192261,0.750575,-0.977257E-01
0.192871,0.752958,-0.551544
0.193481,0.755341,0.641423
0.194092,0.757724,-0.627251
0.194702,0.760106,-0.109878E-01
0.195312,0.762489,0.570805
0.195923,0.764872,0.271516
0.196533,0.767255,0.128376
0.197144,0.769637,0.275868
0.197754,0.772020,0.139040
0.198364,0.774403,-0.397430
0.198975,0.776786,0.644326
0.199585,0.779169,-0.520347E-01
0.200195,0.781551,0.143468
0.200806,0.783934,-0.112831
0.201416,0.786317,0.670957E-01
0.202026,0.788700,0.222914E-01
0.202637,0.791082,0.351280
0.203247,0.793465,-0.810031E-01
0.203857,0.795848,0.455522
0.204468,0.798231,0.124743
0.205078,0.800614,0.130637
0.205688,0.802996,0.322687
0.206299,0.805379,0.307732
0.206909,0.807762,0.299969
0.207520,0.810145,-0.910807E-01
0.208130,0.812527,-0.168728
0.208740,0.814910,0.301010
0.209351,0.817293,1.69537
0.209961,0.819676,0.201109
0.210571,0.822059,0.605409
0.211182,0.824441,0.605499
0.211792,0.826824,1.01217
0.212402,0.829207,-0.112818
0.213013,0.831590,0.172622
0.213623,0.833972,0.439798E-01
0.214233,0.836355,-0.115887
0.214844,0.838738,-0.405404
0.215454,0.841121,0.484840
0.216064,0.843504,0.195667
0.216675,0.845886,-0.120534
0.217285,0.848269,0.128241
0.217896,0.850652,0.143981
0.218506,0.853035,0.592082
0.219116,0.855417,0.119135
0.219727,0.857800,-0.364889
0.220337,0.860183,-0.427531E-01
0.220947,0.862566,-0.506291
0.221558,0.864949,-0.103652
0.222168,0.867331,-0.107259
0.222778,0.869714,-0.163605
0.223389,0.872097,0.137493
0.223999,0.874480,-0.787843E-01
0.224609,0.876862,0.360753E-01
0.225220,0.879245,-0.144633
0.225830,0.881628,0.448250
0.226440,0.884011,0.461959
0.227051,0.886394,1.37854
0.227661,0.888776,0.165669
0.228271,0.891159,1.67797
0.228882,0.893542,0.586900
0.229492,0.895925,0.794685
0.230103,0.898307,0.841141E-01
0.230713,0.900690,-0.368582
0.231323,0.903073,0.259488
0.231934,0.905456,0.290078E-01
0.232544,0.907839,-0.669842E-01
0.233154,0.910221,0.296158
0.233765,0.912604,0.696703E-01
0.234375,0.914987,0.231941
0.234985,0.917370,-0.338971E-02
0.235596,0.919752,-0.701314E-01
0.236206,0.922135,-0.107961
0.236816,0.924518,0.147507
0.237427,0.926901,0.452598
0.238037,0.929284,0.729223
0.238647,0.931666,0.789972E-01
0.239258,0.934049,0.647049E-01
0.239868,0.936432,-0.209872
0.240479,0.938815,0.893725E-01
0.241089,0.941197,0.338365E-01
0.241699,0.943580,0.416203E-01
0.242310,0.945963,-0.314332
0.242920,0.948346,0.898717
0.243530,0.950729,0.307427
0.244141,0.953111,0.988785
0.244751,0.955494,1.18428
0.245361,0.957877,0.237797
0.245972,0.960260,0.268287
0.246582,0.962642,0.486703
0.247192,0.965025,0.590732
0.247803,0.967408,-0.142684
0.248413,0.969791,0.324693E-01
0.249023,0.972174,0.819860E-01
0.249634,0.974556,0.771617E-01
0.250244,0.976939,0.560308
0.250854,0.979322,0.184232
0.251465,0.981705,-0.177867
0.252075,0.984087,-0.249068
0.252686,0.986470,0.667801E-01
0.253296,0.988853,-0.146685E-01
0.253906,0.991236,0.230690
0.254517,0.993619,-0.561331E-01
0.255127,0.996001,0.434361
0.255737,0.998384,-0.524573E-01
0.256348,1.00077,0.228258
0.256958,1.00315,-0.663186E-02
0.257568,1.00553,0.292386
0.258179,1.00792,0.216509
0.258789,1.01030,0.232495
0.259399,1.01268,0.102001
0.260010,1.01506,0.240652
0.260620,1.01745,-0.306016
0.261230,1.01983,-0.736458E-01
0.261841,1.02221,0.586743E-01
0.262451,1.02459,0.184725
0.263062,1.02698,0.535406
0.263672,1.02936,0.323348
0.264282,1.03174,-0.171089
0.264893,1.03413,-0.524845
0.265503,1.03651,-0.100306
0.266113,1.03889,-0.424990
0.266724,1.04127,-0.574567
0.267334,1.04366,0.490211
0.267944,1.04604,0.137901E-01
0.268555,1.04842,0.503754
0.269165,1.05081,-0.525314
0.269775,1.05319,0.949859
0.270386,1.05557,0.556022
0.270996,1.05795,1.92726
0.271606,1.06034,0.681737E-01
0.272217,1.06272,-0.198486E-01
0.272827,1.06510,0.331954E-01
0.273438,1.06748,0.533017E-01
0.274048,1.06987,0.574080E-01
0.274658,1.07225,-0.166865
0.275269,1.07463,-0.576880E-01
0.275879,1.07702,0.200797E-01
0.276489,1.07940,-0.471393
0.277100,1.08178,0.206157
0.277710,1.08416,0.189718E-01
0.278320,1.08655,0.294108
0.278931,1.08893,0.944444E-02
0.279541,1.09131,0.602736
0.280151,1.09370,-0.490258E-01
0.280762,1.09608,0.830831
0.281372,1.09846,0.222441
0.281982,1.10084,0.237848E-01
0.282593,1.10323,-0.144816E-01
0.283203,1.10561,0.358904
0.283813,1.10799,0.534848E-01
0.284424,1.11037,-0.355082
0.285034,1.11276,0.639114E-01
0.285645,1.11514,0.140200
0.286255,1.11752,0.165088
0.286865,1.11991,0.264422E-01
0.287476,1.12229,-0.447398
0.288086,1.12467,0.136502
0.288696,1.12705,-0.858318E-02
0.289307,1.12944,0.339388
0.289917,1.13182,0.454137
0.290527,1.13420,1.52218
