Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.641
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,4.8582538163345665E-002
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.355671E-02,0.411999E-01
0.122070E-02,0.711342E-02,0.164781
0.183105E-02,0.106701E-01,0.193140
0.244141E-02,0.142268E-01,0.311504
0.305176E-02,0.177835E-01,0.269533
0.366211E-02,0.213403E-01,0.455394E-01
0.427246E-02,0.248970E-01,-0.170497E-01
0.488281E-02,0.284537E-01,-0.648942E-01
0.549316E-02,0.320104E-01,0.370456
0.610352E-02,0.355671E-01,0.915137E-02
0.671387E-02,0.391238E-01,0.948591E-01
0.732422E-02,0.426805E-01,0.367960
0.793457E-02,0.462372E-01,0.222892
0.854492E-02,0.497939E-01,0.242722
0.915527E-02,0.533506E-01,0.864914E-01
0.976562E-02,0.569073E-01,0.964697E-03
0.103760E-01,0.604640E-01,-0.397538E-01
0.109863E-01,0.640208E-01,0.399075
0.115967E-01,0.675775E-01,-0.535711E-01
0.122070E-01,0.711342E-01,0.419060
0.128174E-01,0.746909E-01,0.189292
0.134277E-01,0.782476E-01,0.140840E-01
0.140381E-01,0.818043E-01,0.746934
0.146484E-01,0.853610E-01,0.138298
0.152588E-01,0.889177E-01,0.154898
0.158691E-01,0.924744E-01,0.229634
0.164795E-01,0.960311E-01,-0.330852E-01
0.170898E-01,0.995878E-01,0.321154
0.177002E-01,0.103145,1.11207
0.183105E-01,0.106701,0.159867
0.189209E-01,0.110258,0.218170
0.195312E-01,0.113815,0.152187
0.201416E-01,0.117371,0.271240
0.207520E-01,0.120928,0.107494
0.213623E-01,0.124485,0.237946
0.219727E-01,0.128042,0.314898
0.225830E-01,0.131598,-0.787695E-01
0.231934E-01,0.135155,0.270475
0.238037E-01,0.138712,0.406889
0.244141E-01,0.142268,0.236199
0.250244E-01,0.145825,0.711330E-01
0.256348E-01,0.149382,-0.133603
0.262451E-01,0.152938,0.121323
0.268555E-01,0.156495,0.216621
0.274658E-01,0.160052,-0.109951
0.280762E-01,0.163609,-0.707913E-01
0.286865E-01,0.167165,0.479167E-01
0.292969E-01,0.170722,0.463430E-02
0.299072E-01,0.174279,0.543024
0.305176E-01,0.177835,0.132309
0.311279E-01,0.181392,-0.707723E-01
0.317383E-01,0.184949,0.112276
0.323486E-01,0.188506,0.107347
0.329590E-01,0.192062,0.423475
0.335693E-01,0.195619,0.391560E-01
0.341797E-01,0.199176,0.196348E-01
0.347900E-01,0.202732,0.212952E-01
0.354004E-01,0.206289,0.885747E-01
0.360107E-01,0.209846,0.349992
0.366211E-01,0.213403,0.502967E-01
0.372314E-01,0.216959,0.186914
0.378418E-01,0.220516,0.242183
0.384521E-01,0.224073,0.109933
0.390625E-01,0.227629,0.716583E-01
0.396729E-01,0.231186,-0.416346E-01
0.402832E-01,0.234743,0.207406
0.408936E-01,0.238299,-0.894058E-02
0.415039E-01,0.241856,0.264283
0.421143E-01,0.245413,0.323684
0.427246E-01,0.248970,0.484554
0.433350E-01,0.252526,-0.241681E-01
0.439453E-01,0.256083,-0.133386
0.445557E-01,0.259640,0.721806
0.451660E-01,0.263196,0.389020
0.457764E-01,0.266753,0.121847
0.463867E-01,0.270310,-0.225830
0.469971E-01,0.273867,0.213995
0.476074E-01,0.277423,0.860418E-01
0.482178E-01,0.280980,0.254760
0.488281E-01,0.284537,-0.185361E-01
0.494385E-01,0.288093,-0.156150E-01
0.500488E-01,0.291650,0.190475E-01
0.506592E-01,0.295207,0.166109E-01
0.512695E-01,0.298764,0.553117E-01
0.518799E-01,0.302320,-0.882496E-01
0.524902E-01,0.305877,-0.123605
0.531006E-01,0.309434,-0.209213
0.537109E-01,0.312990,0.640565E-01
0.543213E-01,0.316547,0.568150
0.549316E-01,0.320104,0.488099
0.555420E-01,0.323660,0.335009
0.561523E-01,0.327217,0.218789
0.567627E-01,0.330774,0.351927
0.573730E-01,0.334331,0.308664
0.579834E-01,0.337887,-0.532568
0.585938E-01,0.341444,0.732990
0.592041E-01,0.345001,0.136603
0.598145E-01,0.348557,0.805754
0.604248E-01,0.352114,0.309062
0.610352E-01,0.355671,-0.207119
0.616455E-01,0.359228,-0.173246
0.622559E-01,0.362784,0.151114
0.628662E-01,0.366341,0.629147
