Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  2.186
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,0.10727636201236314
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.266942E-02,0.599178E-01
0.122070E-02,0.533885E-02,0.203706E-02
0.183105E-02,0.800827E-02,0.495271E-02
0.244141E-02,0.106777E-01,0.315272
0.305176E-02,0.133471E-01,0.593975
0.366211E-02,0.160165E-01,-0.260943E-02
0.427246E-02,0.186860E-01,0.286100E-01
0.488281E-02,0.213554E-01,0.732726E-01
0.549316E-02,0.240248E-01,0.346026
0.610352E-02,0.266942E-01,0.170652
0.671387E-02,0.293637E-01,0.245406
0.732422E-02,0.320331E-01,0.141506
0.793457E-02,0.347025E-01,0.521497E-01
0.854492E-02,0.373719E-01,0.139794
0.915527E-02,0.400414E-01,0.785008
0.976562E-02,0.427108E-01,0.143579E-01
0.103760E-01,0.453802E-01,0.360822
0.109863E-01,0.480496E-01,0.104740E-02
0.115967E-01,0.507191E-01,0.120246
0.122070E-01,0.533885E-01,-0.137997E-01
0.128174E-01,0.560579E-01,0.814805E-01
0.134277E-01,0.587273E-01,-0.975026E-01
0.140381E-01,0.613968E-01,0.424454
0.146484E-01,0.640662E-01,0.232386
0.152588E-01,0.667356E-01,0.646372E-01
0.158691E-01,0.694050E-01,0.727806E-01
0.164795E-01,0.720745E-01,0.961461E-01
0.170898E-01,0.747439E-01,0.922045E-01
0.177002E-01,0.774133E-01,0.777635
0.183105E-01,0.800827E-01,0.463093
0.189209E-01,0.827522E-01,-0.230799
0.195312E-01,0.854216E-01,0.916850E-01
0.201416E-01,0.880910E-01,0.153239
0.207520E-01,0.907604E-01,0.110994
0.213623E-01,0.934299E-01,0.388035
0.219727E-01,0.960993E-01,0.344014
0.225830E-01,0.987687E-01,0.115512
0.231934E-01,0.101438,-0.181805E-01
0.238037E-01,0.104108,0.113631
0.244141E-01,0.106777,0.172045
0.250244E-01,0.109446,0.312527
0.256348E-01,0.112116,-0.197818E-02
0.262451E-01,0.114785,0.726628
0.268555E-01,0.117455,0.342346E-01
