Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  4.620
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,9.3783659794787477E-002
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.126293E-02,0.302866E-01
0.122070E-02,0.252585E-02,-0.542199E-02
0.183105E-02,0.378878E-02,0.124932
0.244141E-02,0.505171E-02,-0.114595E-01
0.305176E-02,0.631463E-02,0.434949E-01
0.366211E-02,0.757756E-02,-0.158897E-01
0.427246E-02,0.884049E-02,0.102744
0.488281E-02,0.101034E-01,-0.102932E-03
0.549316E-02,0.113663E-01,-0.542453E-01
0.610352E-02,0.126293E-01,0.159854
0.671387E-02,0.138922E-01,0.177759
0.732422E-02,0.151551E-01,0.133635
0.793457E-02,0.164180E-01,0.364191
0.854492E-02,0.176810E-01,0.307810E-01
0.915527E-02,0.189439E-01,0.295261
0.976562E-02,0.202068E-01,0.328393E-01
0.103760E-01,0.214698E-01,0.987177E-02
0.109863E-01,0.227327E-01,0.150025E-02
0.115967E-01,0.239956E-01,-0.876997E-01
0.122070E-01,0.252585E-01,-0.807685E-01
0.128174E-01,0.265215E-01,0.279124
0.134277E-01,0.277844E-01,0.408908
0.140381E-01,0.290473E-01,0.161700
0.146484E-01,0.303102E-01,0.244187
0.152588E-01,0.315732E-01,-0.501603E-02
0.158691E-01,0.328361E-01,0.429948
0.164795E-01,0.340990E-01,0.557368E-03
0.170898E-01,0.353619E-01,0.331490
0.177002E-01,0.366249E-01,-0.303089E-01
0.183105E-01,0.378878E-01,0.544953
0.189209E-01,0.391507E-01,0.363097
0.195312E-01,0.404137E-01,0.697374
0.201416E-01,0.416766E-01,0.167043
0.207520E-01,0.429395E-01,0.305151
0.213623E-01,0.442024E-01,-0.677819E-01
0.219727E-01,0.454654E-01,0.283686
0.225830E-01,0.467283E-01,0.397605
0.231934E-01,0.479912E-01,0.338539E-01
