Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  2.270
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,7.4894249978807864E-002
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.257050E-02,0.130351E-01
0.122070E-02,0.514101E-02,-0.680904E-02
0.183105E-02,0.771151E-02,0.128807E-02
0.244141E-02,0.102820E-01,0.149228
0.305176E-02,0.128525E-01,0.114066
0.366211E-02,0.154230E-01,0.259437
0.427246E-02,0.179935E-01,0.289643
0.488281E-02,0.205640E-01,0.171453E-01
0.549316E-02,0.231345E-01,0.210851
0.610352E-02,0.257050E-01,0.286325
0.671387E-02,0.282755E-01,0.516273E-01
0.732422E-02,0.308460E-01,-0.982621E-03
0.793457E-02,0.334165E-01,0.258058
0.854492E-02,0.359870E-01,0.262051
0.915527E-02,0.385575E-01,0.238286
0.976562E-02,0.411280E-01,-0.530391E-01
0.103760E-01,0.436985E-01,0.171447
0.109863E-01,0.462691E-01,-0.585832E-02
0.115967E-01,0.488396E-01,0.205332
0.122070E-01,0.514101E-01,0.210866
0.128174E-01,0.539806E-01,0.574042
0.134277E-01,0.565511E-01,0.109722
0.140381E-01,0.591216E-01,-0.440354E-01
0.146484E-01,0.616921E-01,0.781910E-02
0.152588E-01,0.642626E-01,0.294585
0.158691E-01,0.668331E-01,-0.159992E-01
0.164795E-01,0.694036E-01,-0.331281
0.170898E-01,0.719741E-01,0.110937E-01
0.177002E-01,0.745446E-01,0.971268E-01
0.183105E-01,0.771151E-01,-0.172207
0.189209E-01,0.796856E-01,-0.278582
0.195312E-01,0.822561E-01,0.448442
0.201416E-01,0.848266E-01,0.255916
0.207520E-01,0.873971E-01,0.123768
0.213623E-01,0.899676E-01,0.165076
0.219727E-01,0.925381E-01,0.583768E-01
0.225830E-01,0.951086E-01,-0.185432E-01
0.231934E-01,0.976791E-01,0.246977
0.238037E-01,0.100250,0.209954
0.244141E-01,0.102820,-0.226975
0.250244E-01,0.105391,0.371235
0.256348E-01,0.107961,0.130956
0.262451E-01,0.110532,0.966953
0.268555E-01,0.113102,-0.399702E-01
0.274658E-01,0.115673,0.234163
0.280762E-01,0.118243,0.234287
0.286865E-01,0.120814,0.261851
0.292969E-01,0.123384,0.223060
0.299072E-01,0.125955,0.302489E-01
0.305176E-01,0.128525,0.892666E-01
0.311279E-01,0.131096,0.368475
0.317383E-01,0.133666,0.531356
0.323486E-01,0.136237,1.10633
0.329590E-01,0.138807,0.714482
0.335693E-01,0.141378,0.820613
0.341797E-01,0.143948,-0.608274E-01
0.347900E-01,0.146519,0.640867
0.354004E-01,0.149089,0.474250
0.360107E-01,0.151660,-0.272899
0.366211E-01,0.154230,-0.170726
0.372314E-01,0.156801,0.289122
0.378418E-01,0.159371,0.326098
0.384521E-01,0.161942,-0.296901E-01
0.390625E-01,0.164512,0.728757
0.396729E-01,0.167083,0.333259
0.402832E-01,0.169653,0.181506
0.408936E-01,0.172224,0.113499
0.415039E-01,0.174794,0.675707
0.421143E-01,0.177365,1.84355
0.427246E-01,0.179935,0.671056E-01
0.433350E-01,0.182506,0.136794
0.439453E-01,0.185076,0.408314
0.445557E-01,0.187647,0.691858
0.451660E-01,0.190217,0.320501
0.457764E-01,0.192788,0.889847
0.463867E-01,0.195358,0.131956
0.469971E-01,0.197929,0.251403
0.476074E-01,0.200499,0.509759
0.482178E-01,0.203070,0.814444
0.488281E-01,0.205640,0.242587
0.494385E-01,0.208211,0.132041
0.500488E-01,0.210781,-0.138377E-01
0.506592E-01,0.213352,0.262811
0.512695E-01,0.215922,0.414571
0.518799E-01,0.218493,0.889574
0.524902E-01,0.221063,0.149699
0.531006E-01,0.223634,0.621935E-01
0.537109E-01,0.226204,-0.137981
0.543213E-01,0.228775,0.288099
0.549316E-01,0.231345,0.651802
0.555420E-01,0.233916,0.705854
0.561523E-01,0.236486,0.271092
0.567627E-01,0.239057,0.287562
0.573730E-01,0.241627,-0.286283E-01
0.579834E-01,0.244198,0.892862E-01
0.585938E-01,0.246768,-0.184472
0.592041E-01,0.249339,0.407218
0.598145E-01,0.251909,0.290924
0.604248E-01,0.254480,-0.119583
0.610352E-01,0.257050,0.679977E-01
0.616455E-01,0.259621,0.272451E-01
0.622559E-01,0.262191,1.62453
0.628662E-01,0.264762,0.238027
0.634766E-01,0.267332,0.615066E-01
0.640869E-01,0.269903,0.162311
0.646973E-01,0.272473,-0.124020
0.653076E-01,0.275044,0.658627
0.659180E-01,0.277614,0.329979E-01
0.665283E-01,0.280185,0.104406E-01
0.671387E-01,0.282755,0.467456
0.677490E-01,0.285326,0.380103
0.683594E-01,0.287896,0.172529
0.689697E-01,0.290467,0.625861
0.695801E-01,0.293037,0.138089
0.701904E-01,0.295608,0.868778E-01
0.708008E-01,0.298178,0.288708
0.714111E-01,0.300749,0.173352
0.720215E-01,0.303319,0.390342
0.726318E-01,0.305890,0.222788E-01
0.732422E-01,0.308460,0.475886
0.738525E-01,0.311031,-0.104242
0.744629E-01,0.313601,-0.351763
0.750732E-01,0.316172,0.114878
0.756836E-01,0.318742,-0.155334
0.762939E-01,0.321313,0.916697E-01
0.769043E-01,0.323883,0.802098E-01
0.775146E-01,0.326454,0.352104
0.781250E-01,0.329024,-0.377650E-02
0.787354E-01,0.331595,0.368294
0.793457E-01,0.334165,0.695568E-02
0.799561E-01,0.336736,-0.284441
0.805664E-01,0.339306,0.220129
0.811768E-01,0.341877,1.52201
0.817871E-01,0.344447,-0.405738E-01
0.823975E-01,0.347018,-0.273399
0.830078E-01,0.349588,0.858791E-01
0.836182E-01,0.352159,0.718919
0.842285E-01,0.354729,0.293623
0.848389E-01,0.357300,0.669946
0.854492E-01,0.359870,0.431374
0.860596E-01,0.362441,0.298636E-01
0.866699E-01,0.365011,0.216523E-01
0.872803E-01,0.367582,0.938217E-01
0.878906E-01,0.370152,-0.176141E-01
0.885010E-01,0.372723,0.480184
0.891113E-01,0.375293,0.433237
0.897217E-01,0.377864,0.590395
0.903320E-01,0.380434,0.595863E-01
0.909424E-01,0.383005,0.114027
0.915527E-01,0.385575,0.210289
0.921631E-01,0.388146,0.315666
0.927734E-01,0.390716,0.315146
0.933838E-01,0.393287,0.514944
0.939941E-01,0.395857,-0.425385E-01
0.946045E-01,0.398428,-0.493787E-02
0.952148E-01,0.400998,0.168400
0.958252E-01,0.403569,0.599154E-01
0.964355E-01,0.406139,0.109853E-01
0.970459E-01,0.408710,0.564667E-01
0.976562E-01,0.411280,-0.109201
0.982666E-01,0.413851,0.523992
0.988770E-01,0.416421,0.380999
0.994873E-01,0.418992,0.498091
0.100098,0.421562,0.686354
0.100708,0.424133,0.180930
0.101318,0.426703,0.554428E-01
0.101929,0.429274,0.468253
0.102539,0.431844,0.180510
0.103149,0.434415,0.683694E-01
0.103760,0.436985,0.719614E-02
0.104370,0.439556,0.212444
0.104980,0.442127,0.445179
0.105591,0.444697,0.252524
0.106201,0.447268,-0.649601E-01
0.106812,0.449838,0.248624
0.107422,0.452409,0.438188E-01
0.108032,0.454979,0.185478
0.108643,0.457550,0.674094E-01
0.109253,0.460120,0.970377
0.109863,0.462691,0.754894E-02
0.110474,0.465261,0.547678
0.111084,0.467832,0.563196E-01
0.111694,0.470402,0.131994
0.112305,0.472973,-0.255166
