Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.178
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,7.7056307950932545E-002
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.495193E-02,-0.450973E-02
0.122070E-02,0.990386E-02,-0.107422E-01
0.183105E-02,0.148558E-01,0.225030
0.244141E-02,0.198077E-01,-0.928159E-03
0.305176E-02,0.247596E-01,0.792551E-01
0.366211E-02,0.297116E-01,0.709082E-01
0.427246E-02,0.346635E-01,0.590475
0.488281E-02,0.396154E-01,0.565116E-02
0.549316E-02,0.445674E-01,-0.239797E-01
0.610352E-02,0.495193E-01,1.26175
0.671387E-02,0.544712E-01,0.197833
0.732422E-02,0.594231E-01,0.790010E-02
0.793457E-02,0.643751E-01,0.466771
0.854492E-02,0.693270E-01,0.531622
0.915527E-02,0.742789E-01,0.162855
0.976562E-02,0.792309E-01,0.138351
0.103760E-01,0.841828E-01,0.450282
0.109863E-01,0.891347E-01,0.641375
0.115967E-01,0.940866E-01,0.805679
0.122070E-01,0.990386E-01,0.551347
0.128174E-01,0.103990,-0.140363
0.134277E-01,0.108942,-0.162093
0.140381E-01,0.113894,0.159953
0.146484E-01,0.118846,0.756955E-01
0.152588E-01,0.123798,0.433353
0.158691E-01,0.128750,0.413862E-01
0.164795E-01,0.133702,0.441827E-01
0.170898E-01,0.138654,0.450488
0.177002E-01,0.143606,0.741035
0.183105E-01,0.148558,-0.224026E-01
0.189209E-01,0.153510,0.348670
0.195312E-01,0.158462,0.680649E-01
0.201416E-01,0.163414,0.286179E-01
0.207520E-01,0.168366,0.201906
0.213623E-01,0.173317,0.107894
0.219727E-01,0.178269,0.468033E-01
0.225830E-01,0.183221,0.265792
0.231934E-01,0.188173,1.04408
0.238037E-01,0.193125,-0.805153E-01
0.244141E-01,0.198077,0.115188E-01
0.250244E-01,0.203029,-0.220070E-01
0.256348E-01,0.207981,0.883458E-01
0.262451E-01,0.212933,0.260517
0.268555E-01,0.217885,0.369575
0.274658E-01,0.222837,0.844578E-01
0.280762E-01,0.227789,0.541047
0.286865E-01,0.232741,0.335228E-01
0.292969E-01,0.237693,-0.330219E-01
0.299072E-01,0.242644,0.726125
0.305176E-01,0.247596,0.227580
0.311279E-01,0.252548,0.130635E-01
0.317383E-01,0.257500,0.579576E-01
0.323486E-01,0.262452,0.724812E-01
0.329590E-01,0.267404,0.560181E-01
0.335693E-01,0.272356,0.658215E-01
0.341797E-01,0.277308,-0.555278E-01
0.347900E-01,0.282260,0.448381E-01
0.354004E-01,0.287212,0.535697
0.360107E-01,0.292164,0.589637E-01
0.366211E-01,0.297116,0.121400E-01
0.372314E-01,0.302068,-0.523292E-01
0.378418E-01,0.307020,0.722303E-01
0.384521E-01,0.311971,-0.993131E-01
0.390625E-01,0.316923,-0.743562E-01
0.396729E-01,0.321875,-0.184771
0.402832E-01,0.326827,0.276282
