Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.206
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,8.6397543521732432E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.483778E-02,-0.121275E-01
0.122070E-02,0.967557E-02,-0.270594
0.183105E-02,0.145133E-01,-0.409063E-01
0.244141E-02,0.193511E-01,0.727804E-01
0.305176E-02,0.241889E-01,0.134088
0.366211E-02,0.290267E-01,0.260504
0.427246E-02,0.338645E-01,0.196239E-01
0.488281E-02,0.387023E-01,0.454438
0.549316E-02,0.435400E-01,-0.429665E-01
0.610352E-02,0.483778E-01,0.682674
0.671387E-02,0.532156E-01,-0.138480
0.732422E-02,0.580534E-01,0.103014
0.793457E-02,0.628912E-01,-0.317058E-01
0.854492E-02,0.677290E-01,0.811660
0.915527E-02,0.725667E-01,0.187784
0.976562E-02,0.774045E-01,0.150113
0.103760E-01,0.822423E-01,0.250009E-01
0.109863E-01,0.870801E-01,1.40738
0.115967E-01,0.919179E-01,0.972110
0.122070E-01,0.967557E-01,0.558656E-01
0.128174E-01,0.101593,-0.633330E-01
0.134277E-01,0.106431,-0.153177
0.140381E-01,0.111269,0.610390E-01
0.146484E-01,0.116107,0.586585
0.152588E-01,0.120945,0.654895E-01
0.158691E-01,0.125782,0.705026
0.164795E-01,0.130620,0.674249
0.170898E-01,0.135458,-0.225584
0.177002E-01,0.140296,0.252806
0.183105E-01,0.145133,0.384783
0.189209E-01,0.149971,0.334660
0.195312E-01,0.154809,0.350755
0.201416E-01,0.159647,-0.474999E-01
0.207520E-01,0.164485,-0.193626
0.213623E-01,0.169322,-0.115680
0.219727E-01,0.174160,0.114640E-01
0.225830E-01,0.178998,-0.530851E-01
0.231934E-01,0.183836,-0.502091E-01
0.238037E-01,0.188674,1.22397
0.244141E-01,0.193511,0.301557
0.250244E-01,0.198349,0.153320
0.256348E-01,0.203187,0.579726E-01
0.262451E-01,0.208025,0.107311E-01
0.268555E-01,0.212862,0.194075E-01
0.274658E-01,0.217700,1.37003
0.280762E-01,0.222538,-0.120896
0.286865E-01,0.227376,0.668892E-01
0.292969E-01,0.232214,0.618430E-02
0.299072E-01,0.237051,0.719152E-01
0.305176E-01,0.241889,0.405759
0.311279E-01,0.246727,0.561123
0.317383E-01,0.251565,-0.147706
0.323486E-01,0.256403,0.759497
0.329590E-01,0.261240,0.302754E-01
0.335693E-01,0.266078,0.220181
0.341797E-01,0.270916,0.494953E-01
0.347900E-01,0.275754,0.215752
0.354004E-01,0.280591,0.144670
0.360107E-01,0.285429,-0.283081
0.366211E-01,0.290267,0.260139
0.372314E-01,0.295105,0.233331
0.378418E-01,0.299943,-0.395087E-01
0.384521E-01,0.304780,0.166251
0.390625E-01,0.309618,0.116694
0.396729E-01,0.314456,0.544682
0.402832E-01,0.319294,0.585056
0.408936E-01,0.324131,0.448514
0.415039E-01,0.328969,-0.709163E-01
0.421143E-01,0.333807,0.581823
0.427246E-01,0.338645,0.998795
0.433350E-01,0.343483,0.366222
0.439453E-01,0.348320,0.102996
0.445557E-01,0.353158,0.242811
0.451660E-01,0.357996,0.110396E-01
0.457764E-01,0.362834,-0.327831
0.463867E-01,0.367672,0.556715
0.469971E-01,0.372509,-0.758575E-01
0.476074E-01,0.377347,1.11961
0.482178E-01,0.382185,0.496996
0.488281E-01,0.387023,0.111461E-01
0.494385E-01,0.391860,0.275647
0.500488E-01,0.396698,0.712080
0.506592E-01,0.401536,0.516202E-01
0.512695E-01,0.406374,0.430052
0.518799E-01,0.411212,0.846818
0.524902E-01,0.416049,0.441928
0.531006E-01,0.420887,0.456963
0.537109E-01,0.425725,0.322505
0.543213E-01,0.430563,0.648136E-01
0.549316E-01,0.435400,0.522614E-03
0.555420E-01,0.440238,0.558155
0.561523E-01,0.445076,-0.929096
0.567627E-01,0.449914,0.242350
0.573730E-01,0.454752,2.28227
0.579834E-01,0.459589,-0.718764
0.585938E-01,0.464427,0.841380
0.592041E-01,0.469265,0.690903
0.598145E-01,0.474103,-0.658044
0.604248E-01,0.478941,-0.135925
0.610352E-01,0.483778,-0.223786
0.616455E-01,0.488616,0.492975
0.622559E-01,0.493454,0.713731E-01
0.628662E-01,0.498292,-0.289707
0.634766E-01,0.503129,1.04230
0.640869E-01,0.507967,0.560545
0.646973E-01,0.512805,0.579297
0.653076E-01,0.517643,1.07095
0.659180E-01,0.522481,-0.801034E-01
0.665283E-01,0.527318,-0.131317
0.671387E-01,0.532156,-0.717883
0.677490E-01,0.536994,0.512540
0.683594E-01,0.541832,1.05946
0.689697E-01,0.546670,0.632982
0.695801E-01,0.551507,-0.299803
0.701904E-01,0.556345,0.238457
0.708008E-01,0.561183,0.606057
0.714111E-01,0.566021,-0.239668E-02
0.720215E-01,0.570858,-0.446704E-01
0.726318E-01,0.575696,0.339983
0.732422E-01,0.580534,-0.628357E-02
0.738525E-01,0.585372,-0.252895E-01
0.744629E-01,0.590210,0.131990
0.750732E-01,0.595047,0.629745
0.756836E-01,0.599885,0.810188
0.762939E-01,0.604723,0.745941E-01
0.769043E-01,0.609561,-0.130491
0.775146E-01,0.614398,0.963196E-01
0.781250E-01,0.619236,0.251677E-02
0.787354E-01,0.624074,0.282755
0.793457E-01,0.628912,0.276699
0.799561E-01,0.633750,0.927547
0.805664E-01,0.638587,0.115843
0.811768E-01,0.643425,0.330405
0.817871E-01,0.648263,0.443970
0.823975E-01,0.653101,1.35347
0.830078E-01,0.657939,-0.862252E-02
0.836182E-01,0.662776,0.229854
0.842285E-01,0.667614,0.156717
0.848389E-01,0.672452,-0.407010E-01
0.854492E-01,0.677290,0.372290
0.860596E-01,0.682127,0.828700
0.866699E-01,0.686965,-0.302604
0.872803E-01,0.691803,0.171472E-01
0.878906E-01,0.696641,-0.701564
0.885010E-01,0.701479,0.356034
0.891113E-01,0.706316,-0.189679
0.897217E-01,0.711154,-0.102042
0.903320E-01,0.715992,-0.859912E-01
0.909424E-01,0.720830,0.210701
0.915527E-01,0.725667,0.381430E-02
0.921631E-01,0.730505,0.308218
0.927734E-01,0.735343,-0.149093
0.933838E-01,0.740181,0.644334E-01
0.939941E-01,0.745019,0.588540E-01
0.946045E-01,0.749856,0.565276E-01
0.952148E-01,0.754694,0.487995E-01
0.958252E-01,0.759532,-0.658882
0.964355E-01,0.764370,-0.321409
0.970459E-01,0.769208,-0.311474
0.976562E-01,0.774045,0.126679E-01
0.982666E-01,0.778883,0.917871E-01
0.988770E-01,0.783721,-0.105269
0.994873E-01,0.788559,-0.562780E-01
0.100098,0.793396,0.270790E-02
0.100708,0.798234,-0.168836
0.101318,0.803072,0.596903
0.101929,0.807910,-0.259526
0.102539,0.812748,0.465251
0.103149,0.817585,0.239385
0.103760,0.822423,0.146574E-01
0.104370,0.827261,0.157338
0.104980,0.832099,0.468498
0.105591,0.836937,0.174578E-01
0.106201,0.841774,0.498614
0.106812,0.846612,0.185274
0.107422,0.851450,0.394127
0.108032,0.856288,0.852602
0.108643,0.861125,0.669667
0.109253,0.865963,-0.154352
0.109863,0.870801,1.00482
0.110474,0.875639,0.857152
0.111084,0.880477,1.16869
0.111694,0.885314,-0.786765E-01
0.112305,0.890152,0.917299
0.112915,0.894990,0.517315
0.113525,0.899828,0.236330
0.114136,0.904665,0.991629E-01
0.114746,0.909503,-0.282896
0.115356,0.914341,-0.272723
0.115967,0.919179,1.60471
0.116577,0.924017,0.362119
0.117188,0.928854,0.589797
0.117798,0.933692,0.163689
0.118408,0.938530,1.26237
0.119019,0.943368,-0.182758
0.119629,0.948206,0.351303
0.120239,0.953043,0.120668
0.120850,0.957881,-0.291902
0.121460,0.962719,-0.527886E-01
0.122070,0.967557,-0.144892
0.122681,0.972394,-0.252521
0.123291,0.977232,-0.266203
0.123901,0.982070,0.578854
0.124512,0.986908,-0.263686
0.125122,0.991746,0.274293
0.125732,0.996583,-0.304101
0.126343,1.00142,0.467525
0.126953,1.00626,-0.403466E-01
0.127563,1.01110,0.101256
0.128174,1.01593,0.163538
0.128784,1.02077,0.214626
0.129395,1.02561,0.317766
0.130005,1.03045,0.571630
0.130615,1.03529,-0.727625E-02
