Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.852
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,2.2217302616469849E-002
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.315067E-02,-0.186958E-02
0.122070E-02,0.630134E-02,-0.237706E-01
0.183105E-02,0.945201E-02,0.246021
0.244141E-02,0.126027E-01,0.309086
0.305176E-02,0.157534E-01,0.119652
0.366211E-02,0.189040E-01,0.643284
0.427246E-02,0.220547E-01,0.491495
0.488281E-02,0.252054E-01,0.970901E-01
0.549316E-02,0.283560E-01,0.391247E-01
0.610352E-02,0.315067E-01,0.242062
0.671387E-02,0.346574E-01,0.367564
0.732422E-02,0.378080E-01,-0.680664E-01
0.793457E-02,0.409587E-01,0.763966
0.854492E-02,0.441094E-01,-0.488666
0.915527E-02,0.472601E-01,0.315574E-01
0.976562E-02,0.504107E-01,0.753733E-01
0.103760E-01,0.535614E-01,-0.241679
0.109863E-01,0.567121E-01,0.188693
0.115967E-01,0.598627E-01,0.285089
0.122070E-01,0.630134E-01,-0.628454
0.128174E-01,0.661641E-01,0.897778
0.134277E-01,0.693147E-01,-0.637824E-01
0.140381E-01,0.724654E-01,-0.721256E-01
0.146484E-01,0.756161E-01,0.222541
0.152588E-01,0.787668E-01,0.275910
0.158691E-01,0.819174E-01,0.270133
0.164795E-01,0.850681E-01,0.115740
0.170898E-01,0.882188E-01,0.117582
0.177002E-01,0.913694E-01,0.135907
0.183105E-01,0.945201E-01,-0.259993
0.189209E-01,0.976708E-01,0.670436
0.195312E-01,0.100821,-0.246657
0.201416E-01,0.103972,0.113309E-01
0.207520E-01,0.107123,0.170996
0.213623E-01,0.110273,-0.403848E-01
0.219727E-01,0.113424,-0.245931
0.225830E-01,0.116575,0.506905
0.231934E-01,0.119725,-0.228835
0.238037E-01,0.122876,-0.138500
0.244141E-01,0.126027,-0.559437E-01
0.250244E-01,0.129177,0.364015
0.256348E-01,0.132328,-0.215923E-01
0.262451E-01,0.135479,-0.317842
0.268555E-01,0.138629,0.160672
0.274658E-01,0.141780,0.190165
0.280762E-01,0.144931,0.645225E-01
0.286865E-01,0.148082,1.41218
0.292969E-01,0.151232,0.548248
0.299072E-01,0.154383,0.781354E-01
0.305176E-01,0.157534,-0.335315
0.311279E-01,0.160684,-0.663407E-01
0.317383E-01,0.163835,0.133742
0.323486E-01,0.166986,-0.314836E-01
0.329590E-01,0.170136,-0.238344E-01
0.335693E-01,0.173287,0.523034E-01
0.341797E-01,0.176438,0.414059
0.347900E-01,0.179588,0.466482
0.354004E-01,0.182739,-0.102263
0.360107E-01,0.185890,-0.767031E-01
0.366211E-01,0.189040,-0.451484
0.372314E-01,0.192191,0.114595
0.378418E-01,0.195342,-0.298873E-01
0.384521E-01,0.198492,0.271530
0.390625E-01,0.201643,0.255263
0.396729E-01,0.204794,0.377285
0.402832E-01,0.207944,0.280833
0.408936E-01,0.211095,-0.259532
0.415039E-01,0.214246,0.412442
0.421143E-01,0.217396,-0.588884E-01
0.427246E-01,0.220547,0.752086E-01
0.433350E-01,0.223698,1.51581
0.439453E-01,0.226848,-0.122442E-01
0.445557E-01,0.229999,0.420932E-02
0.451660E-01,0.233150,-0.847471E-01
0.457764E-01,0.236300,0.258042
0.463867E-01,0.239451,0.258770
0.469971E-01,0.242602,-0.507461E-01
0.476074E-01,0.245752,0.392964
0.482178E-01,0.248903,-0.591521E-02
0.488281E-01,0.252054,0.385126
0.494385E-01,0.255204,0.383820
0.500488E-01,0.258355,-0.792480E-02
0.506592E-01,0.261506,0.727311
0.512695E-01,0.264656,0.137176
0.518799E-01,0.267807,0.503289E-01
0.524902E-01,0.270958,-0.187318E-01
0.531006E-01,0.274108,0.954171E-01
0.537109E-01,0.277259,-0.821300E-01
0.543213E-01,0.280410,0.984410E-01
0.549316E-01,0.283560,0.885639E-01
0.555420E-01,0.286711,0.605979E-01
0.561523E-01,0.289862,0.113480
0.567627E-01,0.293012,0.599420E-01
0.573730E-01,0.296163,-0.963360E-01
0.579834E-01,0.299314,0.907263
0.585938E-01,0.302464,0.280079E-01
0.592041E-01,0.305615,-0.169522
0.598145E-01,0.308766,-0.387512
0.604248E-01,0.311916,3.16023
