Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  0.121
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,4.8853457954170694E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.482662E-01,-0.220249
0.122070E-02,0.965324E-01,0.604900
0.183105E-02,0.144799,1.59887
0.244141E-02,0.193065,-0.932999E-01
0.305176E-02,0.241331,0.265826
0.366211E-02,0.289597,0.196603
0.427246E-02,0.337863,-0.539683
0.488281E-02,0.386129,0.235745
0.549316E-02,0.434396,-0.696655E-01
0.610352E-02,0.482662,0.440979
0.671387E-02,0.530928,0.125626
0.732422E-02,0.579194,1.35724
0.793457E-02,0.627460,0.433730
0.854492E-02,0.675727,0.666583
0.915527E-02,0.723993,0.170026
0.976562E-02,0.772259,-0.233043
0.103760E-01,0.820525,0.935653E-01
0.109863E-01,0.868791,0.509179
0.115967E-01,0.917057,1.68222
0.122070E-01,0.965324,0.174211
0.128174E-01,1.01359,0.248221
0.134277E-01,1.06186,-0.221878
0.140381E-01,1.11012,-0.429815
0.146484E-01,1.15839,0.748559E-02
0.152588E-01,1.20665,-1.30151
0.158691E-01,1.25492,0.428740E-02
0.164795E-01,1.30319,-0.662189
0.170898E-01,1.35145,0.784225E-01
0.177002E-01,1.39972,0.764182E-02
0.183105E-01,1.44799,0.683882
0.189209E-01,1.49625,0.306355
0.195312E-01,1.54452,-0.345349E-01
0.201416E-01,1.59278,0.298191
0.207520E-01,1.64105,-0.250346
0.213623E-01,1.68932,0.502717E-01
0.219727E-01,1.73758,-0.124262
0.225830E-01,1.78585,0.419428
0.231934E-01,1.83411,0.962528E-01
0.238037E-01,1.88238,0.145158
0.244141E-01,1.93065,0.289397
0.250244E-01,1.97891,-0.679441E-01
0.256348E-01,2.02718,-0.282800E-01
0.262451E-01,2.07545,0.481904E-01
0.268555E-01,2.12371,-0.175794
0.274658E-01,2.17198,0.379501E-01
0.280762E-01,2.22024,-0.108889
0.286865E-01,2.26851,0.141402
0.292969E-01,2.31678,-0.331653E-01
0.299072E-01,2.36504,-0.490747E-01
0.305176E-01,2.41331,-0.128920E-01
0.311279E-01,2.46158,-0.259777
0.317383E-01,2.50984,-0.124462
0.323486E-01,2.55811,0.400367
0.329590E-01,2.60637,0.499392E-01
0.335693E-01,2.65464,-0.802441E-01
0.341797E-01,2.70291,0.334143
0.347900E-01,2.75117,0.147352
0.354004E-01,2.79944,-0.425274E-01
0.360107E-01,2.84770,0.137901E-02
0.366211E-01,2.89597,0.234253E-01
0.372314E-01,2.94424,-0.101366
0.378418E-01,2.99250,-0.353336E-01
0.384521E-01,3.04077,-0.439987E-01
0.390625E-01,3.08904,-0.147919
0.396729E-01,3.13730,0.901074E-01
0.402832E-01,3.18557,0.161111E-01
0.408936E-01,3.23383,0.896720E-01
0.415039E-01,3.28210,0.450752E-01
0.421143E-01,3.33037,0.635778E-01
0.427246E-01,3.37863,0.296545E-02
0.433350E-01,3.42690,0.135746E-01
0.439453E-01,3.47516,-0.961330E-02
0.445557E-01,3.52343,0.741867E-01
0.451660E-01,3.57170,0.583014E-01
0.457764E-01,3.61996,0.662933E-02
0.463867E-01,3.66823,0.537659E-01
0.469971E-01,3.71650,-0.446711E-01
0.476074E-01,3.76476,0.967289E-01
0.482178E-01,3.81303,0.713963E-02
0.488281E-01,3.86129,0.447871E-01
0.494385E-01,3.90956,0.644388E-02
0.500488E-01,3.95783,0.519432E-01
0.506592E-01,4.00609,0.143132E-01
0.512695E-01,4.05436,0.188356
0.518799E-01,4.10263,-0.885234E-01
0.524902E-01,4.15089,-0.148178E-01
0.531006E-01,4.19916,-0.568746E-01
0.537109E-01,4.24742,-0.133442
0.543213E-01,4.29569,-0.417924E-01
0.549316E-01,4.34396,0.377481E-02
0.555420E-01,4.39222,-0.722087E-01
0.561523E-01,4.44049,0.346995E-01
0.567627E-01,4.48875,-0.111050E-01
0.573730E-01,4.53702,0.113575
0.579834E-01,4.58529,0.506189E-02
0.585938E-01,4.63355,0.215564E-01
0.592041E-01,4.68182,-0.150618
0.598145E-01,4.73009,0.101167
0.604248E-01,4.77835,0.105862
0.610352E-01,4.82662,0.108336
0.616455E-01,4.87488,0.178225E-01
0.622559E-01,4.92315,-0.132102
0.628662E-01,4.97142,-0.132302
0.634766E-01,5.01968,0.134025
0.640869E-01,5.06795,0.347402E-01
0.646973E-01,5.11622,0.900812E-02
0.653076E-01,5.16448,0.822715E-01
0.659180E-01,5.21275,0.489100E-01
0.665283E-01,5.26101,-0.632184E-02
0.671387E-01,5.30928,0.866303E-01
0.677490E-01,5.35755,0.714719E-01
