Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.095
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-1.6913883492312699E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.532821E-02,-2.20146
0.122070E-02,0.106564E-01,2.02449
0.183105E-02,0.159846E-01,-0.363916
0.244141E-02,0.213128E-01,0.461240
0.305176E-02,0.266411E-01,0.267539
0.366211E-02,0.319693E-01,1.20450
0.427246E-02,0.372975E-01,1.45115
0.488281E-02,0.426257E-01,-0.137076
0.549316E-02,0.479539E-01,0.833475
0.610352E-02,0.532821E-01,0.162345
0.671387E-02,0.586103E-01,-0.252592
0.732422E-02,0.639385E-01,0.243149
0.793457E-02,0.692668E-01,2.56408
0.854492E-02,0.745950E-01,-0.316006
0.915527E-02,0.799232E-01,0.678194
0.976562E-02,0.852514E-01,-0.201672
0.103760E-01,0.905796E-01,0.750371
0.109863E-01,0.959078E-01,-0.716383E-01
0.115967E-01,0.101236,0.831078
0.122070E-01,0.106564,-0.281715E-01
0.128174E-01,0.111892,-1.08645
0.134277E-01,0.117221,-0.390768
0.140381E-01,0.122549,-0.631085
0.146484E-01,0.127877,-0.176935
0.152588E-01,0.133205,0.137134
0.158691E-01,0.138534,0.674789E-01
0.164795E-01,0.143862,-0.554389
0.170898E-01,0.149190,-0.201925
0.177002E-01,0.154518,-0.639520E-01
0.183105E-01,0.159846,0.696472
0.189209E-01,0.165175,-0.163516
0.195312E-01,0.170503,-1.18932
0.201416E-01,0.175831,-0.184030
0.207520E-01,0.181159,1.34678
0.213623E-01,0.186487,0.588759E-01
0.219727E-01,0.191816,-0.846674
0.225830E-01,0.197144,-0.526804
0.231934E-01,0.202472,0.971852
0.238037E-01,0.207800,1.84677
0.244141E-01,0.213128,3.44589
0.250244E-01,0.218457,2.50914
0.256348E-01,0.223785,1.02334
0.262451E-01,0.229113,1.94821
0.268555E-01,0.234441,1.22256
0.274658E-01,0.239770,-0.646140E-02
0.280762E-01,0.245098,0.283546
0.286865E-01,0.250426,0.466088
0.292969E-01,0.255754,-0.208899
0.299072E-01,0.261082,0.608017
0.305176E-01,0.266411,-0.323317E-01
0.311279E-01,0.271739,-1.12381
0.317383E-01,0.277067,0.192156
0.323486E-01,0.282395,-0.125947
0.329590E-01,0.287723,-0.369281
0.335693E-01,0.293052,-0.954585
0.341797E-01,0.298380,-1.29305
0.347900E-01,0.303708,-1.56334
0.354004E-01,0.309036,-0.375737
0.360107E-01,0.314364,0.484696
0.366211E-01,0.319693,0.250043
0.372314E-01,0.325021,1.56171
0.378418E-01,0.330349,1.32423
0.384521E-01,0.335677,0.254212
0.390625E-01,0.341006,-0.148421
0.396729E-01,0.346334,-1.61593
0.402832E-01,0.351662,-0.805448
0.408936E-01,0.356990,-0.610725
