Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.373
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,5.3192652136499824E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.424847E-02,0.858187
0.122070E-02,0.849694E-02,0.156492
0.183105E-02,0.127454E-01,0.298421
0.244141E-02,0.169939E-01,0.295973
0.305176E-02,0.212423E-01,0.297512
0.366211E-02,0.254908E-01,-0.151450
0.427246E-02,0.297393E-01,0.618637
0.488281E-02,0.339878E-01,-0.332644
0.549316E-02,0.382362E-01,-0.236539
0.610352E-02,0.424847E-01,-0.797285E-01
0.671387E-02,0.467332E-01,0.481443
0.732422E-02,0.509816E-01,0.169795
0.793457E-02,0.552301E-01,-0.172455
0.854492E-02,0.594786E-01,0.469782
0.915527E-02,0.637270E-01,1.36666
0.976562E-02,0.679755E-01,0.242282
0.103760E-01,0.722240E-01,0.150458
0.109863E-01,0.764725E-01,0.933108E-01
0.115967E-01,0.807209E-01,-0.210831
0.122070E-01,0.849694E-01,0.171290
0.128174E-01,0.892179E-01,0.458138
0.134277E-01,0.934663E-01,0.367063
0.140381E-01,0.977148E-01,0.440563E-01
0.146484E-01,0.101963,-0.360342E-01
0.152588E-01,0.106212,0.988977
0.158691E-01,0.110460,-0.505127
0.164795E-01,0.114709,0.477773
0.170898E-01,0.118957,-0.267305E-01
0.177002E-01,0.123206,0.601546
0.183105E-01,0.127454,-0.177607
0.189209E-01,0.131703,-0.640078
0.195312E-01,0.135951,0.943719E-02
0.201416E-01,0.140199,0.578282
0.207520E-01,0.144448,1.32480
0.213623E-01,0.148696,0.482023E-01
0.219727E-01,0.152945,0.808127E-01
0.225830E-01,0.157193,0.507713E-01
0.231934E-01,0.161442,1.19202
0.238037E-01,0.165690,-0.863957
0.244141E-01,0.169939,0.228373E-01
0.250244E-01,0.174187,-0.970551E-01
0.256348E-01,0.178436,0.623184
0.262451E-01,0.182684,-0.330050
0.268555E-01,0.186933,-0.334005E-01
