Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  0.192
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,3.9412279853461608E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.303754E-01,-1.46626
0.122070E-02,0.607508E-01,-0.231098
0.183105E-02,0.911262E-01,2.96900
0.244141E-02,0.121502,-0.355627
0.305176E-02,0.151877,0.749014
0.366211E-02,0.182252,1.05828
0.427246E-02,0.212628,1.00905
0.488281E-02,0.243003,0.263457
0.549316E-02,0.273379,1.61826
0.610352E-02,0.303754,-0.783499
0.671387E-02,0.334130,2.82181
0.732422E-02,0.364505,-1.51690
0.793457E-02,0.394880,0.171247
0.854492E-02,0.425256,0.784551
0.915527E-02,0.455631,0.435712E-02
0.976562E-02,0.486007,-0.463325
0.103760E-01,0.516382,0.155606
0.109863E-01,0.546757,-0.178090
0.115967E-01,0.577133,1.84332
0.122070E-01,0.607508,-0.380787
0.128174E-01,0.637884,-0.202886
0.134277E-01,0.668259,0.289958
0.140381E-01,0.698635,0.229323
0.146484E-01,0.729010,0.439646
0.152588E-01,0.759385,-0.263038
0.158691E-01,0.789761,0.930407
0.164795E-01,0.820136,-0.534530E-01
0.170898E-01,0.850512,0.135140
0.177002E-01,0.880887,0.837244
0.183105E-01,0.911262,-0.524714
0.189209E-01,0.941638,-0.245086
0.195312E-01,0.972013,0.828218E-01
0.201416E-01,1.00239,1.29869
0.207520E-01,1.03276,0.218174E-01
0.213623E-01,1.06314,0.285104
0.219727E-01,1.09351,0.412140
0.225830E-01,1.12389,0.373813
0.231934E-01,1.15427,-0.351690
0.238037E-01,1.18464,0.260658E-01
0.244141E-01,1.21502,-0.782782E-01
0.250244E-01,1.24539,0.101287
0.256348E-01,1.27577,0.687364
0.262451E-01,1.30614,0.867714
0.268555E-01,1.33652,0.638327
0.274658E-01,1.36689,-0.131209
0.280762E-01,1.39727,0.852936E-01
0.286865E-01,1.42764,-0.162697
0.292969E-01,1.45802,0.588147
0.299072E-01,1.48840,0.659102
0.305176E-01,1.51877,0.458898
0.311279E-01,1.54915,0.784168
0.317383E-01,1.57952,0.437281
0.323486E-01,1.60990,0.962211E-02
0.329590E-01,1.64027,0.350080
0.335693E-01,1.67065,-0.283356
0.341797E-01,1.70102,0.118619E-01
0.347900E-01,1.73140,-0.909618E-01
0.354004E-01,1.76177,-0.528687
0.360107E-01,1.79215,-0.142335
0.366211E-01,1.82252,-0.151780
0.372314E-01,1.85290,-0.540655E-01
0.378418E-01,1.88328,1.04943
0.384521E-01,1.91365,0.609502
0.390625E-01,1.94403,-0.222562
0.396729E-01,1.97440,-0.545458
0.402832E-01,2.00478,-0.279075
0.408936E-01,2.03515,-0.376344
0.415039E-01,2.06553,0.232803
0.421143E-01,2.09590,-0.390419
0.427246E-01,2.12628,-0.737797E-01
0.433350E-01,2.15665,1.71231
0.439453E-01,2.18703,1.10384
0.445557E-01,2.21741,0.443909
0.451660E-01,2.24778,0.686492E-01
0.457764E-01,2.27816,0.278919
0.463867E-01,2.30853,0.503298
0.469971E-01,2.33891,-0.959311
0.476074E-01,2.36928,-0.923190
0.482178E-01,2.39966,3.05337
0.488281E-01,2.43003,1.18945
0.494385E-01,2.46041,-0.371728E-04
0.500488E-01,2.49078,-0.994113E-01
0.506592E-01,2.52116,-0.127290
0.512695E-01,2.55153,0.353213E-02
0.518799E-01,2.58191,-0.762838E-01
0.524902E-01,2.61229,-0.212720E-03
0.531006E-01,2.64266,1.01866
0.537109E-01,2.67304,0.263687
0.543213E-01,2.70341,0.841693
0.549316E-01,2.73379,0.107632
0.555420E-01,2.76416,-0.429770
0.561523E-01,2.79454,0.114290
0.567627E-01,2.82491,0.835417E-01
0.573730E-01,2.85529,1.31408
0.579834E-01,2.88566,0.430367
0.585938E-01,2.91604,0.412790
0.592041E-01,2.94642,0.969731
0.598145E-01,2.97679,0.528930
0.604248E-01,3.00717,0.621375
0.610352E-01,3.03754,-0.528865E-01
0.616455E-01,3.06792,0.471747
0.622559E-01,3.09829,0.113837
0.628662E-01,3.12867,0.370378
0.634766E-01,3.15904,-0.583155
0.640869E-01,3.18942,-0.197983
0.646973E-01,3.21979,1.71810
0.653076E-01,3.25017,1.58501
0.659180E-01,3.28054,0.711893E-01
0.665283E-01,3.31092,1.06269
0.671387E-01,3.34130,0.322461
0.677490E-01,3.37167,0.827939
0.683594E-01,3.40205,1.01977
0.689697E-01,3.43242,0.510511
0.695801E-01,3.46280,0.154407
0.701904E-01,3.49317,-0.151392
0.708008E-01,3.52355,-0.818213E-01
0.714111E-01,3.55392,-0.247804
0.720215E-01,3.58430,-0.249901
0.726318E-01,3.61467,-0.285842
0.732422E-01,3.64505,-0.404207
0.738525E-01,3.67543,0.396299
0.744629E-01,3.70580,-0.920730E-01
0.750732E-01,3.73618,0.379492
