Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.977
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,3.3434785083091029E-002
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.295184E-02,-0.173662
0.122070E-02,0.590368E-02,0.183590
0.183105E-02,0.885552E-02,0.194765
0.244141E-02,0.118074E-01,0.249281
0.305176E-02,0.147592E-01,0.221625
0.366211E-02,0.177110E-01,-0.938558E-01
0.427246E-02,0.206629E-01,0.347773E-01
0.488281E-02,0.236147E-01,0.115322
0.549316E-02,0.265666E-01,-0.892632E-01
0.610352E-02,0.295184E-01,0.761192
0.671387E-02,0.324702E-01,0.132298
0.732422E-02,0.354221E-01,1.10371
0.793457E-02,0.383739E-01,0.638369
0.854492E-02,0.413257E-01,-0.866518E-01
0.915527E-02,0.442776E-01,0.150991
0.976562E-02,0.472294E-01,0.119760
0.103760E-01,0.501813E-01,-0.579918E-01
0.109863E-01,0.531331E-01,0.736826
0.115967E-01,0.560849E-01,0.752273E-01
0.122070E-01,0.590368E-01,0.822209E-02
0.128174E-01,0.619886E-01,0.712634
0.134277E-01,0.649405E-01,0.166013
0.140381E-01,0.678923E-01,0.425931
0.146484E-01,0.708441E-01,0.640519
0.152588E-01,0.737960E-01,0.529970
0.158691E-01,0.767478E-01,0.312979
0.164795E-01,0.796997E-01,-0.120595
0.170898E-01,0.826515E-01,-0.143619
0.177002E-01,0.856033E-01,0.577038
0.183105E-01,0.885552E-01,0.270836
0.189209E-01,0.915070E-01,0.729155
0.195312E-01,0.944588E-01,0.228426E-01
0.201416E-01,0.974107E-01,0.450814E-01
0.207520E-01,0.100363,0.956940E-01
0.213623E-01,0.103314,0.217156
0.219727E-01,0.106266,0.817551E-01
0.225830E-01,0.109218,0.116443
0.231934E-01,0.112170,0.560672
0.238037E-01,0.115122,0.848817
0.244141E-01,0.118074,0.364468E-01
0.250244E-01,0.121025,-0.515261E-01
0.256348E-01,0.123977,0.764936E-02
0.262451E-01,0.126929,0.160286
0.268555E-01,0.129881,-0.153151
0.274658E-01,0.132833,0.431537
0.280762E-01,0.135785,0.360531
0.286865E-01,0.138736,0.315666
0.292969E-01,0.141688,0.390914E-01
0.299072E-01,0.144640,-0.300868E-01
0.305176E-01,0.147592,0.240070
0.311279E-01,0.150544,0.553137
0.317383E-01,0.153496,0.245207
0.323486E-01,0.156447,0.284185
0.329590E-01,0.159399,0.447575
0.335693E-01,0.162351,-0.682018E-01
0.341797E-01,0.165303,0.734107
0.347900E-01,0.168255,1.39806
0.354004E-01,0.171207,0.420623
0.360107E-01,0.174158,0.348671
0.366211E-01,0.177110,0.836652E-01
0.372314E-01,0.180062,0.220642
0.378418E-01,0.183014,-0.600627E-01
0.384521E-01,0.185966,-0.224815
0.390625E-01,0.188918,0.102634
0.396729E-01,0.191870,0.248933E-01
0.402832E-01,0.194821,-0.207418E-02
0.408936E-01,0.197773,-0.116288
0.415039E-01,0.200725,0.594212
0.421143E-01,0.203677,-0.149565
0.427246E-01,0.206629,0.590690E-01
0.433350E-01,0.209581,0.977288E-02
0.439453E-01,0.212532,0.911719E-01
0.445557E-01,0.215484,0.162474
0.451660E-01,0.218436,-0.428526
0.457764E-01,0.221388,-0.217249
0.463867E-01,0.224340,0.428593E-01
0.469971E-01,0.227292,0.338435
0.476074E-01,0.230243,-0.553081E-01
0.482178E-01,0.233195,0.136539
0.488281E-01,0.236147,0.394267
0.494385E-01,0.239099,0.355584
0.500488E-01,0.242051,-0.634619E-02
0.506592E-01,0.245003,0.141320
0.512695E-01,0.247954,0.487682
0.518799E-01,0.250906,-0.154293
0.524902E-01,0.253858,0.269360
0.531006E-01,0.256810,-0.750231E-01
0.537109E-01,0.259762,0.267487
0.543213E-01,0.262714,-0.120066
0.549316E-01,0.265666,-0.411045
0.555420E-01,0.268617,0.276831E-01
0.561523E-01,0.271569,-0.324585E-01
0.567627E-01,0.274521,0.306772
0.573730E-01,0.277473,0.278026
0.579834E-01,0.280425,0.181672
0.585938E-01,0.283377,-0.926029E-01
0.592041E-01,0.286328,0.319230
0.598145E-01,0.289280,0.387301
0.604248E-01,0.292232,0.761981E-02
0.610352E-01,0.295184,0.134399E-01
0.616455E-01,0.298136,0.387577
0.622559E-01,0.301088,0.639286E-02
0.628662E-01,0.304039,0.532881
0.634766E-01,0.306991,0.271220E-01
0.640869E-01,0.309943,0.119294E-01
0.646973E-01,0.312895,0.123761
0.653076E-01,0.315847,0.434161
0.659180E-01,0.318799,0.638011E-01
0.665283E-01,0.321750,-0.225835
0.671387E-01,0.324702,-0.337552
0.677490E-01,0.327654,0.694893
0.683594E-01,0.330606,-0.124579
0.689697E-01,0.333558,0.938977E-01
0.695801E-01,0.336510,0.534332
0.701904E-01,0.339461,0.788682E-01
0.708008E-01,0.342413,0.698592
0.714111E-01,0.345365,-0.103152
0.720215E-01,0.348317,1.24824
0.726318E-01,0.351269,0.320118
0.732422E-01,0.354221,-0.103748
0.738525E-01,0.357173,-0.441334E-01
0.744629E-01,0.360124,0.799008E-01
0.750732E-01,0.363076,-0.428781E-01
0.756836E-01,0.366028,0.769911
0.762939E-01,0.368980,-0.143558
0.769043E-01,0.371932,0.389728
0.775146E-01,0.374884,0.406688E-01
0.781250E-01,0.377835,0.133551
0.787354E-01,0.380787,0.608024
0.793457E-01,0.383739,0.298295
0.799561E-01,0.386691,0.145558
0.805664E-01,0.389643,-0.123658
0.811768E-01,0.392595,-0.254136
0.817871E-01,0.395546,0.102881
0.823975E-01,0.398498,0.705205E-03
0.830078E-01,0.401450,0.100304
0.836182E-01,0.404402,0.355419
0.842285E-01,0.407354,-0.277265E-01
0.848389E-01,0.410306,0.606082
0.854492E-01,0.413257,-0.257266
0.860596E-01,0.416209,0.464879E-01
0.866699E-01,0.419161,-0.835476E-01
0.872803E-01,0.422113,-0.648894E-01
0.878906E-01,0.425065,0.842466
0.885010E-01,0.428017,0.996025
0.891113E-01,0.430968,-0.664127E-01
0.897217E-01,0.433920,-0.898670E-01
0.903320E-01,0.436872,0.160181E-01
