Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.586
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-1.0853568511017504E-002
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.367862E-02,-0.120874
0.122070E-02,0.735725E-02,0.850476E-01
0.183105E-02,0.110359E-01,0.169924
0.244141E-02,0.147145E-01,0.258245E-01
0.305176E-02,0.183931E-01,0.432976E-01
0.366211E-02,0.220717E-01,0.341635
0.427246E-02,0.257504E-01,-0.203071
0.488281E-02,0.294290E-01,0.530585E-01
0.549316E-02,0.331076E-01,-0.143929
0.610352E-02,0.367862E-01,-0.255345
0.671387E-02,0.404649E-01,-0.198915
0.732422E-02,0.441435E-01,0.340650
0.793457E-02,0.478221E-01,-0.207821E-01
0.854492E-02,0.515007E-01,-0.180018
0.915527E-02,0.551794E-01,-0.143159
0.976562E-02,0.588580E-01,0.869902
0.103760E-01,0.625366E-01,0.752624E-01
0.109863E-01,0.662152E-01,-0.120621
0.115967E-01,0.698939E-01,0.283585
0.122070E-01,0.735725E-01,0.206777E-01
0.128174E-01,0.772511E-01,0.156591
0.134277E-01,0.809297E-01,-0.195066
0.140381E-01,0.846084E-01,1.23522
0.146484E-01,0.882870E-01,-0.989619E-01
0.152588E-01,0.919656E-01,0.117527
0.158691E-01,0.956442E-01,0.185713
0.164795E-01,0.993229E-01,0.136621
0.170898E-01,0.103001,0.159835
0.177002E-01,0.106680,0.755538
0.183105E-01,0.110359,-0.264416
0.189209E-01,0.114037,0.717002
0.195312E-01,0.117716,1.02028
0.201416E-01,0.121395,0.713396E-01
0.207520E-01,0.125073,-0.396283
0.213623E-01,0.128752,-0.641673E-01
0.219727E-01,0.132430,0.360946
0.225830E-01,0.136109,0.690391
0.231934E-01,0.139788,0.898934
0.238037E-01,0.143466,0.551495
0.244141E-01,0.147145,1.11587
0.250244E-01,0.150824,-0.440406
0.256348E-01,0.154502,0.163346
0.262451E-01,0.158181,0.661852
0.268555E-01,0.161859,0.630921
