Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  0.848
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,0.14747089771572033
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.688414E-02,0.673181E-02
0.122070E-02,0.137683E-01,0.193404E-01
0.183105E-02,0.206524E-01,0.168484
0.244141E-02,0.275365E-01,0.226713
0.305176E-02,0.344207E-01,-0.194690
0.366211E-02,0.413048E-01,0.487275
0.427246E-02,0.481890E-01,0.557722
0.488281E-02,0.550731E-01,-0.295330E-01
0.549316E-02,0.619572E-01,0.152381
0.610352E-02,0.688414E-01,0.173781
0.671387E-02,0.757255E-01,0.142860
0.732422E-02,0.826096E-01,0.719059
0.793457E-02,0.894938E-01,0.146256
0.854492E-02,0.963779E-01,0.303306
0.915527E-02,0.103262,0.264330
0.976562E-02,0.110146,0.483020
0.103760E-01,0.117030,0.238547
0.109863E-01,0.123914,-0.750042E-01
0.115967E-01,0.130799,-0.159281E-01
0.122070E-01,0.137683,0.247823
0.128174E-01,0.144567,0.132518
0.134277E-01,0.151451,0.379001
0.140381E-01,0.158335,0.482565E-01
0.146484E-01,0.165219,0.882903
0.152588E-01,0.172103,0.196646
0.158691E-01,0.178988,0.295394
0.164795E-01,0.185872,-0.188135E-01
0.170898E-01,0.192756,0.458849
0.177002E-01,0.199640,0.452346
0.183105E-01,0.206524,0.655414
0.189209E-01,0.213408,0.531136
0.195312E-01,0.220292,0.131990
0.201416E-01,0.227177,0.110285
0.207520E-01,0.234061,0.670133
0.213623E-01,0.240945,-0.268107
0.219727E-01,0.247829,0.152331
0.225830E-01,0.254713,0.634322E-01
0.231934E-01,0.261597,0.211365
0.238037E-01,0.268481,0.117239
0.244141E-01,0.275365,0.993383E-01
0.250244E-01,0.282250,0.986728
0.256348E-01,0.289134,0.693341
0.262451E-01,0.296018,-0.400968E-01
0.268555E-01,0.302902,0.563984
0.274658E-01,0.309786,0.903142E-01
0.280762E-01,0.316670,0.659454E-01
0.286865E-01,0.323554,0.680224
0.292969E-01,0.330439,0.244458E-01
0.299072E-01,0.337323,0.818209E-01
0.305176E-01,0.344207,0.345009
0.311279E-01,0.351091,0.204091
0.317383E-01,0.357975,0.241794
0.323486E-01,0.364859,0.139931
0.329590E-01,0.371743,-0.120200
0.335693E-01,0.378628,0.429483E-01
0.341797E-01,0.385512,0.248498
0.347900E-01,0.392396,0.109996
0.354004E-01,0.399280,0.100099
0.360107E-01,0.406164,0.357733
0.366211E-01,0.413048,0.406320
0.372314E-01,0.419932,0.649057
0.378418E-01,0.426817,0.533824
0.384521E-01,0.433701,0.257299
0.390625E-01,0.440585,0.229793
0.396729E-01,0.447469,0.268260
0.402832E-01,0.454353,0.638431
0.408936E-01,0.461237,-0.528950E-01
0.415039E-01,0.468121,-0.883462E-02
0.421143E-01,0.475005,0.576367E-01
0.427246E-01,0.481890,0.586698E-01
0.433350E-01,0.488774,0.135855
0.439453E-01,0.495658,-0.436917E-01
0.445557E-01,0.502542,0.102215
0.451660E-01,0.509426,0.845018E-01
0.457764E-01,0.516310,0.510560
0.463867E-01,0.523194,0.136412
0.469971E-01,0.530079,-0.140269E-02
0.476074E-01,0.536963,0.254460
0.482178E-01,0.543847,0.829355E-01
0.488281E-01,0.550731,-0.593250E-02
0.494385E-01,0.557615,0.452981
0.500488E-01,0.564499,0.410138E-01
0.506592E-01,0.571383,-0.181517E-01
0.512695E-01,0.578268,0.271879
0.518799E-01,0.585152,0.535228E-01
0.524902E-01,0.592036,0.665914E-01
0.531006E-01,0.598920,0.458429E-01
0.537109E-01,0.605804,-0.293315
0.543213E-01,0.612688,0.150816
0.549316E-01,0.619572,0.416144
0.555420E-01,0.626456,0.835086
0.561523E-01,0.633341,0.229394
0.567627E-01,0.640225,-0.147022E-02
0.573730E-01,0.647109,-0.243579E-01
0.579834E-01,0.653993,0.906517E-01
0.585938E-01,0.660877,0.123206
0.592041E-01,0.667761,-0.463130E-02
0.598145E-01,0.674645,0.128307
0.604248E-01,0.681530,-0.963012E-01
0.610352E-01,0.688414,0.856295
0.616455E-01,0.695298,0.590253
0.622559E-01,0.702182,0.262001E-01
0.628662E-01,0.709066,0.526861E-01
0.634766E-01,0.715950,-0.274265
0.640869E-01,0.722834,0.219021
0.646973E-01,0.729719,0.529325E-03
0.653076E-01,0.736603,-0.396931E-01
0.659180E-01,0.743487,0.120332
0.665283E-01,0.750371,-0.140979E-01
0.671387E-01,0.757255,0.365817E-01
0.677490E-01,0.764139,0.377276E-01
0.683594E-01,0.771023,0.327683E-01
0.689697E-01,0.777908,0.141399
0.695801E-01,0.784792,-0.394224E-01
0.701904E-01,0.791676,-0.326889E-01
0.708008E-01,0.798560,0.572834E-01
0.714111E-01,0.805444,-0.446536E-01
0.720215E-01,0.812328,0.358545E-01
0.726318E-01,0.819212,-0.307351E-01
0.732422E-01,0.826096,0.266850E-01
0.738525E-01,0.832981,-0.598437E-01
0.744629E-01,0.839865,-0.968131E-01
0.750732E-01,0.846749,-0.138522
0.756836E-01,0.853633,0.109642
0.762939E-01,0.860517,-0.536042E-01
0.769043E-01,0.867401,0.114452
0.775146E-01,0.874285,-0.452913E-02
0.781250E-01,0.881170,0.267937
0.787354E-01,0.888054,0.500616E-01
0.793457E-01,0.894938,0.372249E-01
0.799561E-01,0.901822,0.491612E-01
0.805664E-01,0.908706,1.27276
0.811768E-01,0.915590,0.957969E-01
0.817871E-01,0.922474,-0.706938E-01
0.823975E-01,0.929359,0.839516E-01
0.830078E-01,0.936243,-0.371198
0.836182E-01,0.943127,0.345299
0.842285E-01,0.950011,-0.573973E-01
0.848389E-01,0.956895,0.153469
0.854492E-01,0.963779,0.263329
0.860596E-01,0.970663,0.591515
0.866699E-01,0.977547,0.660408E-01
0.872803E-01,0.984432,0.305572
0.878906E-01,0.991316,0.186653E-01
0.885010E-01,0.998200,0.936441E-02
0.891113E-01,1.00508,0.276256E-01
0.897217E-01,1.01197,0.113561
0.903320E-01,1.01885,0.768035E-01
0.909424E-01,1.02574,0.760468E-02
0.915527E-01,1.03262,-0.249549E-02
0.921631E-01,1.03950,0.905595
0.927734E-01,1.04639,-0.169525
0.933838E-01,1.05327,-0.108553
0.939941E-01,1.06016,-0.835472E-01
0.946045E-01,1.06704,0.518242E-01
0.952148E-01,1.07393,0.147650
0.958252E-01,1.08081,-0.154981
0.964355E-01,1.08769,-0.627060E-02
0.970459E-01,1.09458,0.657212E-01
0.976562E-01,1.10146,0.120888
0.982666E-01,1.10835,-0.584692E-01
0.988770E-01,1.11523,0.131277
0.994873E-01,1.12211,0.457094E-01
0.100098,1.12900,0.693667E-01
0.100708,1.13588,0.881320E-01
0.101318,1.14277,-0.519466E-01
0.101929,1.14965,0.393911E-01
0.102539,1.15654,-0.230719E-01
0.103149,1.16342,-0.358993E-01
0.103760,1.17030,0.596729E-01
0.104370,1.17719,0.116132
0.104980,1.18407,0.477537E-01
0.105591,1.19096,-0.915642E-01
0.106201,1.19784,0.849876E-02
0.106812,1.20472,0.383679
0.107422,1.21161,-0.948734E-01
0.108032,1.21849,0.236393E-01
0.108643,1.22538,0.540590E-01
0.109253,1.23226,0.569552E-01
0.109863,1.23914,-0.264422E-01
0.110474,1.24603,0.727638
0.111084,1.25291,0.728967E-02
0.111694,1.25980,0.254737E-01
0.112305,1.26668,0.171315
0.112915,1.27357,0.873919E-02
0.113525,1.28045,0.902530E-02
0.114136,1.28733,0.644930E-01
0.114746,1.29422,-0.459678E-01
0.115356,1.30110,0.253139E-01
0.115967,1.30799,0.107520E-01
0.116577,1.31487,-0.257327E-01
0.117188,1.32175,0.382868
0.117798,1.32864,0.131579
0.118408,1.33552,0.679710
0.119019,1.34241,-0.540720E-01
0.119629,1.34929,0.300360
0.120239,1.35618,0.142467
0.120850,1.36306,0.182515E-01
0.121460,1.36994,0.497338E-01
0.122070,1.37683,-0.507342E-02
0.122681,1.38371,0.170500E-01
0.123291,1.39060,-0.926590E-01
0.123901,1.39748,0.414996
0.124512,1.40436,0.141616
0.125122,1.41125,0.111768
0.125732,1.41813,0.174029
0.126343,1.42502,-0.423303E-01
0.126953,1.43190,0.327227
0.127563,1.43878,-0.402014E-01
0.128174,1.44567,-0.114714
0.128784,1.45255,0.232952
0.129395,1.45944,0.853645E-02
0.130005,1.46632,0.191283
0.130615,1.47321,0.908006E-01
0.131226,1.48009,0.195643
0.131836,1.48697,-0.474213E-01
0.132446,1.49386,0.364671
0.133057,1.50074,0.900696E-01
0.133667,1.50763,0.193159E-02
0.134277,1.51451,0.708202E-01
0.134888,1.52139,-0.819455E-01
0.135498,1.52828,0.326257
0.136108,1.53516,-0.524321E-01
0.136719,1.54205,-0.487111E-01
0.137329,1.54893,0.780904E-02
0.137939,1.55582,0.821306E-01
0.138550,1.56270,-0.133890
0.139160,1.56958,-0.226756E-01
0.139771,1.57647,0.472061E-01
0.140381,1.58335,0.891461E-01
0.140991,1.59024,0.134087E-01
0.141602,1.59712,0.602643E-01
0.142212,1.60400,-0.709612E-02
0.142822,1.61089,0.620773E-02
0.143433,1.61777,0.554657E-02
0.144043,1.62466,-0.416736E-01
0.144653,1.63154,0.148833E-01
0.145264,1.63842,-0.456133E-02
0.145874,1.64531,0.128198
0.146484,1.65219,0.607508E-01
0.147095,1.65908,0.234691
0.147705,1.66596,-0.206923E-01
0.148315,1.67285,0.134035E-01
0.148926,1.67973,0.391063E-02
0.149536,1.68661,0.112187
0.150146,1.69350,-0.559560E-01
0.150757,1.70038,-0.117309
0.151367,1.70727,0.230706E-01
0.151978,1.71415,0.158256E-01
0.152588,1.72103,0.970839E-01
0.153198,1.72792,0.248982
0.153809,1.73480,0.990022E-01
0.154419,1.74169,-0.491370E-01
0.155029,1.74857,-0.825561E-01
0.155640,1.75545,0.186821
0.156250,1.76234,0.710851E-01
0.156860,1.76922,0.163307E-01
0.157471,1.77611,0.179337
0.158081,1.78299,0.518934
0.158691,1.78988,0.500239E-01
0.159302,1.79676,0.943865E-01
0.159912,1.80364,0.733498E-01
0.160522,1.81053,-0.677914E-01
0.161133,1.81741,-0.657859E-02
0.161743,1.82430,0.509753E-01
0.162354,1.83118,0.571515E-01
0.162964,1.83806,0.155739
0.163574,1.84495,-0.139361
0.164185,1.85183,0.222465E-01
0.164795,1.85872,0.167064
0.165405,1.86560,0.133908
0.166016,1.87249,-0.167998E-01
0.166626,1.87937,-0.260743E-01
0.167236,1.88625,0.845246E-01
0.167847,1.89314,0.145346
0.168457,1.90002,0.162355
0.169067,1.90691,-0.890616E-01
0.169678,1.91379,-0.727653E-01
0.170288,1.92067,0.602136E-01
0.170898,1.92756,0.624218E-01
0.171509,1.93444,0.700550E-01
0.172119,1.94133,-0.694158E-01
0.172729,1.94821,0.155946
0.173340,1.95509,0.464100E-01
0.173950,1.96198,0.237075E-02
0.174561,1.96886,0.117287
0.175171,1.97575,0.136198E-01
0.175781,1.98263,0.883263E-01
0.176392,1.98952,0.554027E-01
0.177002,1.99640,0.475034E-01
0.177612,2.00328,-0.761261E-01
0.178223,2.01017,0.141284
0.178833,2.01705,0.808236E-01
0.179443,2.02394,0.185158E-01
0.180054,2.03082,0.111989
0.180664,2.03770,0.529665E-01
0.181274,2.04459,0.141587
0.181885,2.05147,0.461993E-01
0.182495,2.05836,0.187299
0.183105,2.06524,0.256915E-03
0.183716,2.07213,-0.544654E-02
0.184326,2.07901,0.179150
0.184937,2.08589,-0.729778E-01
0.185547,2.09278,0.215196
0.186157,2.09966,0.312026
0.186768,2.10655,-0.436850E-01
0.187378,2.11343,0.126904E-01
0.187988,2.12031,-0.377834E-01
0.188599,2.12720,-0.629873E-01
0.189209,2.13408,0.125056
0.189819,2.14097,0.101839E-01
0.190430,2.14785,0.863808E-01
0.191040,2.15473,0.413293E-01
0.191650,2.16162,0.993000E-01
0.192261,2.16850,0.268146E-01
0.192871,2.17539,0.184738E-02
0.193481,2.18227,0.105114
0.194092,2.18916,0.296060E-01
0.194702,2.19604,0.183819
0.195312,2.20292,-0.644639E-01
0.195923,2.20981,0.405661
0.196533,2.21669,0.597051E-01
0.197144,2.22358,0.275170
0.197754,2.23046,0.430433E-01
0.198364,2.23734,0.467861
0.198975,2.24423,0.161431
0.199585,2.25111,-0.779755E-02
0.200195,2.25800,-0.149210E-01
0.200806,2.26488,0.115679
0.201416,2.27177,-0.311370E-01
0.202026,2.27865,0.246170E-01
0.202637,2.28553,0.489960E-01
0.203247,2.29242,0.687673E-02
0.203857,2.29930,0.891959E-01
0.204468,2.30619,0.189454
0.205078,2.31307,0.212318
0.205688,2.31995,0.593255E-01
0.206299,2.32684,0.190919
0.206909,2.33372,0.711510E-01
0.207520,2.34061,0.374729E-02
0.208130,2.34749,-0.761709E-01
0.208740,2.35437,-0.122251E-01
0.209351,2.36126,0.622873E-01
0.209961,2.36814,0.583827E-01
0.210571,2.37503,0.387061
0.211182,2.38191,0.177109
0.211792,2.38880,0.468209E-01
0.212402,2.39568,0.661489E-01
0.213013,2.40256,0.192007
0.213623,2.40945,0.620372E-02
0.214233,2.41633,0.384300E-01
0.214844,2.42322,-0.226676E-01
0.215454,2.43010,0.153093E-01
0.216064,2.43698,-0.641888E-01
0.216675,2.44387,0.195147
0.217285,2.45075,0.130658
0.217896,2.45764,0.261570E-01
0.218506,2.46452,0.356880E-01
0.219116,2.47141,0.489313
0.219727,2.47829,-0.415895E-01
0.220337,2.48517,-0.245023E-03
0.220947,2.49206,0.657319E-01
0.221558,2.49894,0.368296E-01
0.222168,2.50583,-0.558587E-01
0.222778,2.51271,0.925186E-01
0.223389,2.51959,-0.700332E-02
0.223999,2.52648,0.880616E-01
0.224609,2.53336,-0.416763E-01
0.225220,2.54025,0.111155
0.225830,2.54713,0.174070
0.226440,2.55401,0.902841E-01
0.227051,2.56090,-0.317603E-01
0.227661,2.56778,-0.148668
0.228271,2.57467,0.219860
0.228882,2.58155,0.112801E-01
0.229492,2.58844,-0.324730E-01
0.230103,2.59532,0.281241E-01
0.230713,2.60220,0.295799E-01
0.231323,2.60909,0.325260E-01
0.231934,2.61597,0.346335E-01
0.232544,2.62286,0.457619E-01
0.233154,2.62974,0.314012
0.233765,2.63662,0.174517
0.234375,2.64351,0.292766E-02
0.234985,2.65039,0.934374E-01
0.235596,2.65728,0.238969
0.236206,2.66416,0.164869
0.236816,2.67105,-0.246495
0.237427,2.67793,0.137198
0.238037,2.68481,-0.133899
0.238647,2.69170,-0.856047E-01
0.239258,2.69858,0.160667
0.239868,2.70547,0.488971E-01
0.240479,2.71235,-0.291602E-01
0.241089,2.71923,0.120022
0.241699,2.72612,-0.645091E-01
0.242310,2.73300,0.331819E-02
0.242920,2.73989,0.666038E-01
0.243530,2.74677,0.149254
0.244141,2.75365,0.175579
0.244751,2.76054,-0.183601E-01
0.245361,2.76742,-0.287303E-01
0.245972,2.77431,0.114123
0.246582,2.78119,-0.119429E-01
0.247192,2.78808,0.127911E-01
0.247803,2.79496,-0.156858E-01
0.248413,2.80184,0.192125E-01
0.249023,2.80873,0.288833
0.249634,2.81561,0.371368
0.250244,2.82250,0.495439E-01
0.250854,2.82938,0.436657E-01
0.251465,2.83626,0.125726
0.252075,2.84315,0.203112E-01
0.252686,2.85003,-0.258234E-01
0.253296,2.85692,-0.769527E-01
0.253906,2.86380,0.387543E-04
0.254517,2.87069,-0.145021E-01
0.255127,2.87757,-0.378291E-02
0.255737,2.88445,-0.100639E-01
0.256348,2.89134,-0.112374
0.256958,2.89822,0.201204
0.257568,2.90511,0.448361E-01
0.258179,2.91199,0.593007E-02
0.258789,2.91887,-0.539971E-01
0.259399,2.92576,0.896523E-01
0.260010,2.93264,0.719863E-02
0.260620,2.93953,0.952369E-02
0.261230,2.94641,0.426714E-01
0.261841,2.95329,0.128417E-01
0.262451,2.96018,0.219632
0.263062,2.96706,-0.505629E-01
0.263672,2.97395,-0.496007E-02
0.264282,2.98083,0.728698E-01
0.264893,2.98772,0.688709E-01
0.265503,2.99460,0.205040E-02
0.266113,3.00148,-0.120453
0.266724,3.00837,0.409212E-02
0.267334,3.01525,-0.349234E-01
0.267944,3.02214,0.266750E-01
0.268555,3.02902,0.331108
0.269165,3.03590,-0.822862E-01
0.269775,3.04279,0.702104E-01
0.270386,3.04967,-0.608232E-01
0.270996,3.05656,0.109706E-01
0.271606,3.06344,-0.469783E-01
0.272217,3.07033,0.921708E-01
0.272827,3.07721,-0.215484E-01
0.273438,3.08409,0.373881E-01
0.274048,3.09098,0.155693
0.274658,3.09786,0.683141E-01
0.275269,3.10475,-0.165584E-01
0.275879,3.11163,0.178161
0.276489,3.11851,-0.278552E-01
0.277100,3.12540,-0.263970E-01
0.277710,3.13228,0.186256
0.278320,3.13917,0.106788E-01
0.278931,3.14605,0.260332E-01
0.279541,3.15293,0.731697E-02
0.280151,3.15982,0.936124E-01
0.280762,3.16670,0.129641E-01
0.281372,3.17359,0.125114
0.281982,3.18047,-0.408202E-01
0.282593,3.18736,-0.363081E-02
0.283203,3.19424,0.262641E-01
0.283813,3.20112,0.101305
0.284424,3.20801,0.465937E-01
0.285034,3.21489,-0.282618E-01
0.285645,3.22178,0.137178
0.286255,3.22866,0.978923E-02
0.286865,3.23554,0.351619E-01
0.287476,3.24243,0.168662
0.288086,3.24931,0.950782E-01
0.288696,3.25620,-0.700625E-02
0.289307,3.26308,0.593218E-01
0.289917,3.26997,-0.326486E-02
0.290527,3.27685,0.236522
0.291138,3.28373,0.256451E-01
0.291748,3.29062,-0.426171E-01
0.292358,3.29750,0.511013E-01
0.292969,3.30439,-0.785802E-01
0.293579,3.31127,0.501778E-01
0.294189,3.31815,-0.260700E-01
0.294800,3.32504,0.727410E-01
0.295410,3.33192,0.200395E-01
0.296021,3.33881,0.175184
0.296631,3.34569,0.251727E-01
0.297241,3.35257,0.648231E-01
0.297852,3.35946,-0.242182E-01
0.298462,3.36634,0.602897E-01
