Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  3.970
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,0.17976955116758106
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.146982E-02,0.320254
0.122070E-02,0.293964E-02,0.283902
0.183105E-02,0.440946E-02,0.189718E-01
0.244141E-02,0.587928E-02,-0.657141E-01
0.305176E-02,0.734910E-02,0.517452E-02
0.366211E-02,0.881892E-02,0.357117E-01
0.427246E-02,0.102887E-01,0.137382
0.488281E-02,0.117586E-01,0.395817E-01
0.549316E-02,0.132284E-01,0.948873E-01
0.610352E-02,0.146982E-01,-0.122030E-02
0.671387E-02,0.161680E-01,0.663767E-02
0.732422E-02,0.176378E-01,0.102959E-01
0.793457E-02,0.191077E-01,0.541681E-02
0.854492E-02,0.205775E-01,0.206698E-01
0.915527E-02,0.220473E-01,0.222220E-01
0.976562E-02,0.235171E-01,0.296935E-01
0.103760E-01,0.249870E-01,0.176361E-01
0.109863E-01,0.264568E-01,0.300808E-02
0.115967E-01,0.279266E-01,-0.103918E-02
0.122070E-01,0.293964E-01,0.363404E-02
0.128174E-01,0.308662E-01,-0.779579E-03
0.134277E-01,0.323361E-01,-0.129715E-01
0.140381E-01,0.338059E-01,0.426661E-02
0.146484E-01,0.352757E-01,-0.357984E-02
0.152588E-01,0.367455E-01,0.273357E-03
0.158691E-01,0.382153E-01,0.694885E-02
0.164795E-01,0.396852E-01,0.109015E-01
0.170898E-01,0.411550E-01,0.303867E-02
0.177002E-01,0.426248E-01,0.262383E-03
0.183105E-01,0.440946E-01,0.600032E-02
0.189209E-01,0.455644E-01,-0.437776E-03
0.195312E-01,0.470343E-01,0.719557E-03
0.201416E-01,0.485041E-01,-0.502283E-03
0.207520E-01,0.499739E-01,0.249935E-02
0.213623E-01,0.514437E-01,0.558919E-02
0.219727E-01,0.529135E-01,0.660185E-02
0.225830E-01,0.543834E-01,0.759034E-02
0.231934E-01,0.558532E-01,0.158185E-02
0.238037E-01,0.573230E-01,0.104619E-01
0.244141E-01,0.587928E-01,0.824207E-02
0.250244E-01,0.602627E-01,0.422343E-02
0.256348E-01,0.617325E-01,0.372856E-02
0.262451E-01,0.632023E-01,0.426128E-02
0.268555E-01,0.646721E-01,0.127874E-01
0.274658E-01,0.661419E-01,0.641914E-02
0.280762E-01,0.676118E-01,0.565333E-02
0.286865E-01,0.690816E-01,0.107007E-01
0.292969E-01,0.705514E-01,-0.867421E-02
0.299072E-01,0.720212E-01,0.123601E-01
0.305176E-01,0.734910E-01,0.681619E-01
0.311279E-01,0.749609E-01,-0.592001E-02
0.317383E-01,0.764307E-01,0.621271E-03
0.323486E-01,0.779005E-01,0.103139E-02
0.329590E-01,0.793703E-01,0.404462E-02
0.335693E-01,0.808401E-01,0.164175E-01
0.341797E-01,0.823100E-01,-0.562108E-02
0.347900E-01,0.837798E-01,-0.582514E-02
0.354004E-01,0.852496E-01,-0.322251E-01
0.360107E-01,0.867194E-01,-0.363837E-02
0.366211E-01,0.881892E-01,0.673205E-02
