Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  0.234
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-3.2654434928620419E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.249462E-01,1.02096
0.122070E-02,0.498923E-01,-0.785720
0.183105E-02,0.748385E-01,-2.46522
0.244141E-02,0.997846E-01,1.60238
0.305176E-02,0.124731,-0.573121
0.366211E-02,0.149677,-0.377672
0.427246E-02,0.174623,0.974170
0.488281E-02,0.199569,2.01989
0.549316E-02,0.224515,3.62726
0.610352E-02,0.249462,2.79660
0.671387E-02,0.274408,-2.54825
0.732422E-02,0.299354,-1.25603
0.793457E-02,0.324300,0.669079
0.854492E-02,0.349246,0.744116
0.915527E-02,0.374192,-1.74106
0.976562E-02,0.399138,-0.584346
0.103760E-01,0.424085,0.893243
0.109863E-01,0.449031,1.25752
0.115967E-01,0.473977,-0.188431
0.122070E-01,0.498923,2.14181
0.128174E-01,0.523869,0.387833E-01
0.134277E-01,0.548815,0.685631
0.140381E-01,0.573762,-0.219321
0.146484E-01,0.598708,-0.237711
0.152588E-01,0.623654,-0.703293E-01
0.158691E-01,0.648600,-0.805228E-01
0.164795E-01,0.673546,-0.175197E-01
0.170898E-01,0.698492,-0.648537E-01
0.177002E-01,0.723438,0.123957
0.183105E-01,0.748385,-0.454604E-01
0.189209E-01,0.773331,-0.235759
0.195312E-01,0.798277,-0.225873
0.201416E-01,0.823223,-0.513665
0.207520E-01,0.848169,-0.221114
0.213623E-01,0.873115,-0.854328E-01
0.219727E-01,0.898062,-0.215530
0.225830E-01,0.923008,-0.400064
0.231934E-01,0.947954,0.449703
0.238037E-01,0.972900,-0.507334
0.244141E-01,0.997846,0.315438
0.250244E-01,1.02279,-0.115567
0.256348E-01,1.04774,-0.990631E-01
0.262451E-01,1.07268,0.263068
0.268555E-01,1.09763,-0.358510
0.274658E-01,1.12258,0.188433
