Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  0.152
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,1.2751126171568536E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.384749E-01,-0.236039
0.122070E-02,0.769499E-01,-2.98179
0.183105E-02,0.115425,-0.392331
0.244141E-02,0.153900,11.2931
0.305176E-02,0.192375,-3.34316
0.366211E-02,0.230850,-0.546324
0.427246E-02,0.269325,5.43847
0.488281E-02,0.307799,1.45289
0.549316E-02,0.346274,1.09583
0.610352E-02,0.384749,1.29962
0.671387E-02,0.423224,-0.743926
0.732422E-02,0.461699,0.807333
0.793457E-02,0.500174,0.510377E-01
0.854492E-02,0.538649,-4.02642
0.915527E-02,0.577124,-1.15264
0.976562E-02,0.615599,-0.435519
0.103760E-01,0.654074,0.193245
0.109863E-01,0.692549,-0.125631
0.115967E-01,0.731024,0.382763
0.122070E-01,0.769499,2.05161
0.128174E-01,0.807974,0.345445
0.134277E-01,0.846449,1.30290
0.140381E-01,0.884923,-0.404043
0.146484E-01,0.923398,-0.259181
0.152588E-01,0.961873,-3.22837
0.158691E-01,1.00035,0.585163E-01
0.164795E-01,1.03882,-0.668151E-01
0.170898E-01,1.07730,-0.387579
0.177002E-01,1.11577,-0.768194
0.183105E-01,1.15425,-0.330389
0.189209E-01,1.19272,-1.95637
0.195312E-01,1.23120,0.978522
0.201416E-01,1.26967,0.994448
0.207520E-01,1.30815,1.42342
0.213623E-01,1.34662,0.201170
0.219727E-01,1.38510,0.653411
0.225830E-01,1.42357,-0.640089E-01
0.231934E-01,1.46205,-0.305749
0.238037E-01,1.50052,0.126466
0.244141E-01,1.53900,-0.630611E-01
0.250244E-01,1.57747,0.242453E-01
0.256348E-01,1.61595,0.427518
0.262451E-01,1.65442,-0.157781
0.268555E-01,1.69290,0.299353
0.274658E-01,1.73137,-0.592712
0.280762E-01,1.76985,-0.335346
0.286865E-01,1.80832,0.257068E-01
0.292969E-01,1.84680,0.736440
0.299072E-01,1.88527,0.183690
0.305176E-01,1.92375,-0.876339
0.311279E-01,1.96222,-1.16073
0.317383E-01,2.00070,-0.172863
0.323486E-01,2.03917,0.327543E-01
0.329590E-01,2.07765,-0.283125
0.335693E-01,2.11612,-0.182353
0.341797E-01,2.15460,-0.449704
0.347900E-01,2.19307,-1.41458
0.354004E-01,2.23155,0.368119E-01
0.360107E-01,2.27002,-0.973975
0.366211E-01,2.30850,-0.311401
0.372314E-01,2.34697,0.482241
0.378418E-01,2.38545,-0.293906
0.384521E-01,2.42392,0.277168
0.390625E-01,2.46240,-0.483115
0.396729E-01,2.50087,-1.02234
0.402832E-01,2.53935,-0.447900E-01
0.408936E-01,2.57782,0.327041
0.415039E-01,2.61630,-0.434298E-01
0.421143E-01,2.65477,0.670451E-01
0.427246E-01,2.69325,-0.117991
0.433350E-01,2.73172,-0.137125
0.439453E-01,2.77020,0.812566
0.445557E-01,2.80867,0.102476
0.451660E-01,2.84715,0.150219
0.457764E-01,2.88562,-0.549712E-01
0.463867E-01,2.92409,-0.139576
0.469971E-01,2.96257,0.112622E-01
0.476074E-01,3.00104,0.420905
0.482178E-01,3.03952,0.362582
0.488281E-01,3.07799,-0.516874
0.494385E-01,3.11647,0.386332E-01
0.500488E-01,3.15494,0.205529
0.506592E-01,3.19342,-0.210975E-01
0.512695E-01,3.23189,0.577214E-02
0.518799E-01,3.27037,0.607493E-01
0.524902E-01,3.30884,-0.122482
0.531006E-01,3.34732,0.115177
0.537109E-01,3.38579,0.183309
0.543213E-01,3.42427,0.613983
0.549316E-01,3.46274,-0.110428
0.555420E-01,3.50122,0.926339E-01
0.561523E-01,3.53969,0.165775
0.567627E-01,3.57817,-0.451134E-01
0.573730E-01,3.61664,-0.203855
0.579834E-01,3.65512,0.673153E-01
0.585938E-01,3.69359,0.147881
0.592041E-01,3.73207,-0.132615
0.598145E-01,3.77054,0.312658E-01
0.604248E-01,3.80902,0.616418E-01
0.610352E-01,3.84749,-0.437513E-01
0.616455E-01,3.88597,0.196979
0.622559E-01,3.92444,-0.129639
0.628662E-01,3.96292,-0.214090
0.634766E-01,4.00139,-0.599890E-01
0.640869E-01,4.03987,-0.103391
0.646973E-01,4.07834,-0.133808
0.653076E-01,4.11682,0.182205E-01
0.659180E-01,4.15529,-0.177670
0.665283E-01,4.19377,-0.256542E-01
