Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  0.474
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,5.3352839478905411E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.123164E-01,-0.251672
0.122070E-02,0.246329E-01,4.72200
0.183105E-02,0.369493E-01,-0.112503
0.244141E-02,0.492658E-01,0.454762
0.305176E-02,0.615822E-01,0.810866
0.366211E-02,0.738987E-01,-0.240109
0.427246E-02,0.862151E-01,-1.31091
0.488281E-02,0.985316E-01,0.485730
0.549316E-02,0.110848,-0.239062
0.610352E-02,0.123164,-0.225880
0.671387E-02,0.135481,-1.79492
0.732422E-02,0.147797,-2.01136
0.793457E-02,0.160114,1.31018
0.854492E-02,0.172430,-0.696274
0.915527E-02,0.184747,-1.14796
0.976562E-02,0.197063,0.732566
0.103760E-01,0.209380,0.721390E-01
0.109863E-01,0.221696,-0.989611
0.115967E-01,0.234013,-0.598354
0.122070E-01,0.246329,-0.376649
0.128174E-01,0.258645,-2.64543
0.134277E-01,0.270962,0.322240
0.140381E-01,0.283278,-0.274626E-01
0.146484E-01,0.295595,-0.218759
0.152588E-01,0.307911,0.196486
0.158691E-01,0.320228,-0.412917E-02
0.164795E-01,0.332544,-0.854072
0.170898E-01,0.344861,0.931078
0.177002E-01,0.357177,0.947859
0.183105E-01,0.369493,1.23558
0.189209E-01,0.381810,0.302925
0.195312E-01,0.394126,0.498426E-01
0.201416E-01,0.406443,-1.24832
0.207520E-01,0.418759,-0.100500
0.213623E-01,0.431076,0.666278E-01
0.219727E-01,0.443392,2.85528
0.225830E-01,0.455709,-1.55171
0.231934E-01,0.468025,-0.546334
0.238037E-01,0.480342,-0.183160
0.244141E-01,0.492658,0.890006
0.250244E-01,0.504974,1.11578
0.256348E-01,0.517291,-0.119264
0.262451E-01,0.529607,0.781315
0.268555E-01,0.541924,0.382434
0.274658E-01,0.554240,-0.268056
0.280762E-01,0.566557,1.50373
0.286865E-01,0.578873,-0.807857
0.292969E-01,0.591190,-0.716763
0.299072E-01,0.603506,1.14917
0.305176E-01,0.615822,0.345634
0.311279E-01,0.628139,0.359119
0.317383E-01,0.640455,1.36905
0.323486E-01,0.652772,-1.24454
0.329590E-01,0.665088,-0.393037
0.335693E-01,0.677405,-0.679037
0.341797E-01,0.689721,-0.840498
0.347900E-01,0.702038,-1.20016
0.354004E-01,0.714354,-0.910862
0.360107E-01,0.726671,-2.92597
0.366211E-01,0.738987,-2.00484
0.372314E-01,0.751303,-3.13587
0.378418E-01,0.763620,-0.145155
0.384521E-01,0.775936,-0.100231
0.390625E-01,0.788253,-0.451815
0.396729E-01,0.800569,-0.193275
0.402832E-01,0.812886,-0.958547
0.408936E-01,0.825202,1.37366
0.415039E-01,0.837519,0.469440
0.421143E-01,0.849835,-0.515386
0.427246E-01,0.862151,-0.612113
0.433350E-01,0.874468,-0.198815
0.439453E-01,0.886784,-0.890257
0.445557E-01,0.899101,0.666964
0.451660E-01,0.911417,-0.189412E-01
0.457764E-01,0.923734,0.219275E-01
0.463867E-01,0.936050,-0.503866
0.469971E-01,0.948367,0.105435
0.476074E-01,0.960683,-0.197025
0.482178E-01,0.973000,0.373322E-02
0.488281E-01,0.985316,1.42102
0.494385E-01,0.997632,1.03803
0.500488E-01,1.00995,-0.292839
0.506592E-01,1.02227,-0.198838
0.512695E-01,1.03458,0.746145
0.518799E-01,1.04690,-0.660134
0.524902E-01,1.05921,-0.305078
0.531006E-01,1.07153,-6.10813
0.537109E-01,1.08385,0.689574
0.543213E-01,1.09616,-1.24985
0.549316E-01,1.10848,-0.112974
0.555420E-01,1.12080,0.155515
0.561523E-01,1.13311,0.488078
0.567627E-01,1.14543,0.530259
0.573730E-01,1.15775,0.603033
0.579834E-01,1.17006,-0.715921E-01
0.585938E-01,1.18238,-0.275308
0.592041E-01,1.19470,-1.05894
0.598145E-01,1.20701,-1.18122
0.604248E-01,1.21933,0.413752
0.610352E-01,1.23164,2.04067
0.616455E-01,1.24396,-0.997413
0.622559E-01,1.25628,0.164568
0.628662E-01,1.26859,-0.453068
0.634766E-01,1.28091,1.21381
0.640869E-01,1.29323,-2.87818
0.646973E-01,1.30554,-0.624266
0.653076E-01,1.31786,-0.538189
0.659180E-01,1.33018,-2.01973
0.665283E-01,1.34249,-1.37248
0.671387E-01,1.35481,0.220374
0.677490E-01,1.36713,-0.394674
0.683594E-01,1.37944,-1.98403
0.689697E-01,1.39176,0.139728
0.695801E-01,1.40408,0.387875
0.701904E-01,1.41639,0.134207
0.708008E-01,1.42871,-3.53895
0.714111E-01,1.44102,-1.17015
0.720215E-01,1.45334,1.11908
0.726318E-01,1.46566,-0.978807
0.732422E-01,1.47797,-0.483785
0.738525E-01,1.49029,0.594085
0.744629E-01,1.50261,-0.116172
0.750732E-01,1.51492,-0.119629
0.756836E-01,1.52724,-0.843917E-01
0.762939E-01,1.53956,0.724049
0.769043E-01,1.55187,0.291214
0.775146E-01,1.56419,-1.12752
0.781250E-01,1.57651,0.257190
0.787354E-01,1.58882,-0.167560
0.793457E-01,1.60114,-0.573152
0.799561E-01,1.61345,-0.927289
0.805664E-01,1.62577,1.47418
0.811768E-01,1.63809,-0.545799
0.817871E-01,1.65040,0.482004
0.823975E-01,1.66272,0.116781
0.830078E-01,1.67504,-0.380641
0.836182E-01,1.68735,0.558186
0.842285E-01,1.69967,-0.189373E-01
0.848389E-01,1.71199,0.271636
0.854492E-01,1.72430,0.629932
0.860596E-01,1.73662,-0.594509
0.866699E-01,1.74894,-0.110518
0.872803E-01,1.76125,-0.707737
0.878906E-01,1.77357,-0.985049
0.885010E-01,1.78589,-1.31065
0.891113E-01,1.79820,-1.81262
0.897217E-01,1.81052,-2.27279
0.903320E-01,1.82283,-0.302139
0.909424E-01,1.83515,-1.71884
0.915527E-01,1.84747,-0.725532
0.921631E-01,1.85978,-0.411367
0.927734E-01,1.87210,0.394806
0.933838E-01,1.88442,1.29100
0.939941E-01,1.89673,-0.465848
0.946045E-01,1.90905,0.496542E-01
0.952148E-01,1.92137,-0.350506E-01
0.958252E-01,1.93368,0.675551
0.964355E-01,1.94600,0.185873
