Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.402
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-7.1681172187583768E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.416292E-02,0.348598E-01
0.122070E-02,0.832584E-02,-0.345178E-01
0.183105E-02,0.124888E-01,0.106166
0.244141E-02,0.166517E-01,-0.789926E-01
0.305176E-02,0.208146E-01,-0.843206E-01
0.366211E-02,0.249775E-01,0.488617E-01
0.427246E-02,0.291404E-01,0.196204E-01
0.488281E-02,0.333033E-01,-0.352880
0.549316E-02,0.374663E-01,0.235663
0.610352E-02,0.416292E-01,-0.252721
0.671387E-02,0.457921E-01,0.593743E-01
0.732422E-02,0.499550E-01,-0.439201E-01
0.793457E-02,0.541179E-01,-0.136372
0.854492E-02,0.582808E-01,-0.221420
0.915527E-02,0.624438E-01,0.348226
0.976562E-02,0.666067E-01,-0.717992E-01
0.103760E-01,0.707696E-01,0.650003
0.109863E-01,0.749325E-01,0.652234
0.115967E-01,0.790954E-01,0.256727
0.122070E-01,0.832584E-01,-0.142648
0.128174E-01,0.874213E-01,-0.488240
0.134277E-01,0.915842E-01,0.397562
0.140381E-01,0.957471E-01,1.04463
0.146484E-01,0.999100E-01,-0.214904
0.152588E-01,0.104073,1.86850
0.158691E-01,0.108236,0.686380
0.164795E-01,0.112399,-0.924701E-01
0.170898E-01,0.116562,-0.102393
0.177002E-01,0.120725,0.479492E-01
0.183105E-01,0.124888,-0.200370
0.189209E-01,0.129050,0.145908
0.195312E-01,0.133213,0.362222
0.201416E-01,0.137376,0.825904
0.207520E-01,0.141539,0.235747
0.213623E-01,0.145702,-0.414794E-01
0.219727E-01,0.149865,0.170351E-01
0.225830E-01,0.154028,0.375480
0.231934E-01,0.158191,-0.791221
0.238037E-01,0.162354,0.746094
0.244141E-01,0.166517,1.19472
0.250244E-01,0.170680,0.331745
0.256348E-01,0.174843,-0.957233E-01
0.262451E-01,0.179005,0.859471
0.268555E-01,0.183168,3.57672
0.274658E-01,0.187331,0.269967
0.280762E-01,0.191494,0.317398
0.286865E-01,0.195657,0.102633
0.292969E-01,0.199820,0.131521
0.299072E-01,0.203983,0.815567
0.305176E-01,0.208146,-0.153956
0.311279E-01,0.212309,0.306076
0.317383E-01,0.216472,1.15370
0.323486E-01,0.220635,-0.316127
0.329590E-01,0.224798,0.889329
0.335693E-01,0.228960,0.750950
0.341797E-01,0.233123,0.349345
0.347900E-01,0.237286,-1.24496
0.354004E-01,0.241449,0.267040
0.360107E-01,0.245612,0.901601
0.366211E-01,0.249775,0.492877
0.372314E-01,0.253938,-0.743591
0.378418E-01,0.258101,-1.10263
0.384521E-01,0.262264,1.32063
0.390625E-01,0.266427,-0.290571E-01
0.396729E-01,0.270590,-1.16160
0.402832E-01,0.274753,1.59878
0.408936E-01,0.278915,-0.972445
0.415039E-01,0.283078,-0.520120
0.421143E-01,0.287241,0.516587E-01
0.427246E-01,0.291404,0.274046
0.433350E-01,0.295567,-0.181258
0.439453E-01,0.299730,0.102969
0.445557E-01,0.303893,-0.400408E-01
0.451660E-01,0.308056,-0.117050
0.457764E-01,0.312219,-0.300979
0.463867E-01,0.316382,0.116926
0.469971E-01,0.320545,0.355844
0.476074E-01,0.324708,-1.39393
0.482178E-01,0.328870,0.902192E-01
0.488281E-01,0.333033,0.170811
0.494385E-01,0.337196,0.387845
0.500488E-01,0.341359,3.10468
0.506592E-01,0.345522,-1.04954
0.512695E-01,0.349685,0.574306
0.518799E-01,0.353848,-0.176498
0.524902E-01,0.358011,2.60997
0.531006E-01,0.362174,-0.860584
0.537109E-01,0.366337,-0.272928
0.543213E-01,0.370500,0.473616
0.549316E-01,0.374663,-0.449081E-01
0.555420E-01,0.378826,0.418173
0.561523E-01,0.382988,0.430851E-01
0.567627E-01,0.387151,-0.681643E-01
0.573730E-01,0.391314,0.898212E-01
0.579834E-01,0.395477,1.39761
0.585938E-01,0.399640,-1.08345
0.592041E-01,0.403803,0.780001
0.598145E-01,0.407966,1.11442
0.604248E-01,0.412129,0.214016
0.610352E-01,0.416292,0.131176
0.616455E-01,0.420455,0.174176
0.622559E-01,0.424618,1.00933
0.628662E-01,0.428781,0.926011
0.634766E-01,0.432943,0.463505
0.640869E-01,0.437106,0.799125
0.646973E-01,0.441269,-1.51831
0.653076E-01,0.445432,-0.954933E-01
0.659180E-01,0.449595,-0.379725
0.665283E-01,0.453758,-0.603685
0.671387E-01,0.457921,-0.225104E-01
0.677490E-01,0.462084,2.01865
0.683594E-01,0.466247,0.933478
0.689697E-01,0.470410,1.11192
0.695801E-01,0.474573,-1.76609
0.701904E-01,0.478736,1.45943
0.708008E-01,0.482898,0.570581E-01
0.714111E-01,0.487061,-0.425857E-01
0.720215E-01,0.491224,0.844501
0.726318E-01,0.495387,-0.538657
0.732422E-01,0.499550,0.398410
0.738525E-01,0.503713,-0.241322
0.744629E-01,0.507876,0.363657E-01
0.750732E-01,0.512039,1.72757
0.756836E-01,0.516202,-1.19785
0.762939E-01,0.520365,0.741445
0.769043E-01,0.524528,0.656070
0.775146E-01,0.528691,0.118255
0.781250E-01,0.532853,-0.123731
0.787354E-01,0.537016,0.462495
0.793457E-01,0.541179,0.297768
0.799561E-01,0.545342,-0.174059
0.805664E-01,0.549505,-0.200246
