Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  2.289
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-2.1100441689594261E-002
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.254931E-02,-0.356343E-01
0.122070E-02,0.509862E-02,-0.490927E-01
0.183105E-02,0.764794E-02,0.242855
0.244141E-02,0.101972E-01,-0.548308E-02
0.305176E-02,0.127466E-01,0.770328E-01
0.366211E-02,0.152959E-01,-0.422215E-01
0.427246E-02,0.178452E-01,0.312695E-01
0.488281E-02,0.203945E-01,0.142259
0.549316E-02,0.229438E-01,-0.112710E-01
0.610352E-02,0.254931E-01,0.424391E-01
0.671387E-02,0.280424E-01,0.237969
0.732422E-02,0.305917E-01,-0.348746E-01
0.793457E-02,0.331411E-01,0.105668
0.854492E-02,0.356904E-01,0.161502E-01
0.915527E-02,0.382397E-01,-0.487892E-01
0.976562E-02,0.407890E-01,-0.411590E-01
0.103760E-01,0.433383E-01,0.218140
0.109863E-01,0.458876E-01,-0.671672
0.115967E-01,0.484369E-01,0.177932
0.122070E-01,0.509862E-01,1.22368
0.128174E-01,0.535356E-01,-0.128130
0.134277E-01,0.560849E-01,0.400523
0.140381E-01,0.586342E-01,-0.131860
0.146484E-01,0.611835E-01,0.255101E-01
0.152588E-01,0.637328E-01,0.238794E-01
0.158691E-01,0.662821E-01,0.471144
0.164795E-01,0.688314E-01,0.185145
0.170898E-01,0.713807E-01,0.260104
0.177002E-01,0.739301E-01,0.802317E-01
0.183105E-01,0.764794E-01,0.888799
0.189209E-01,0.790287E-01,0.363486
0.195312E-01,0.815780E-01,0.320331E-01
0.201416E-01,0.841273E-01,-0.442943E-01
0.207520E-01,0.866766E-01,0.325792
0.213623E-01,0.892259E-01,1.02804
0.219727E-01,0.917752E-01,0.643051
0.225830E-01,0.943246E-01,0.766318E-01
0.231934E-01,0.968739E-01,0.236603E-01
0.238037E-01,0.994232E-01,0.839814E-01
0.244141E-01,0.101972,0.178641
0.250244E-01,0.104522,-0.343260E-01
0.256348E-01,0.107071,0.420449E-01
0.262451E-01,0.109620,0.486228
0.268555E-01,0.112170,0.135053
0.274658E-01,0.114719,-0.374678E-01
0.280762E-01,0.117268,-0.213377
0.286865E-01,0.119818,-0.121499
0.292969E-01,0.122367,0.233283
0.299072E-01,0.124916,1.47321
0.305176E-01,0.127466,0.362529
0.311279E-01,0.130015,-0.475815E-01
0.317383E-01,0.132564,0.958610
0.323486E-01,0.135114,0.372335
0.329590E-01,0.137663,0.333903
0.335693E-01,0.140212,1.66846
0.341797E-01,0.142761,0.214206
0.347900E-01,0.145311,-0.390221
0.354004E-01,0.147860,0.387515E-01
0.360107E-01,0.150409,0.330716
0.366211E-01,0.152959,0.269473
0.372314E-01,0.155508,0.919081E-01
0.378418E-01,0.158057,0.570248
0.384521E-01,0.160607,0.324590
0.390625E-01,0.163156,0.174871
0.396729E-01,0.165705,0.191843
0.402832E-01,0.168255,0.117477
0.408936E-01,0.170804,-0.151492
0.415039E-01,0.173353,0.127978
0.421143E-01,0.175903,0.344646E-01
0.427246E-01,0.178452,0.242066
0.433350E-01,0.181001,0.822510E-02
0.439453E-01,0.183550,0.464418
0.445557E-01,0.186100,0.481022
0.451660E-01,0.188649,-1.37570
0.457764E-01,0.191198,1.60409
0.463867E-01,0.193748,-0.313219
0.469971E-01,0.196297,0.399519
0.476074E-01,0.198846,0.228008
0.482178E-01,0.201396,1.53779
0.488281E-01,0.203945,-0.268487E-01
0.494385E-01,0.206494,2.25850
0.500488E-01,0.209044,0.883912
0.506592E-01,0.211593,0.759331
0.512695E-01,0.214142,0.656361E-01
0.518799E-01,0.216692,0.103704
