Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.180
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-1.1511407050168870E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.494522E-02,-0.554497E-02
0.122070E-02,0.989043E-02,-0.892850E-01
0.183105E-02,0.148357E-01,-0.358681
0.244141E-02,0.197809E-01,0.397252E-01
0.305176E-02,0.247261E-01,-0.375824
0.366211E-02,0.296713E-01,-0.485619E-02
0.427246E-02,0.346165E-01,0.642371E-01
0.488281E-02,0.395617E-01,0.239870
0.549316E-02,0.445070E-01,-1.05007
0.610352E-02,0.494522E-01,-0.112785
0.671387E-02,0.543974E-01,0.632663
0.732422E-02,0.593426E-01,0.126208
0.793457E-02,0.642878E-01,-0.850451
0.854492E-02,0.692330E-01,-0.378910
0.915527E-02,0.741783E-01,0.388853
0.976562E-02,0.791235E-01,-0.504428
0.103760E-01,0.840687E-01,-0.746815
0.109863E-01,0.890139E-01,-1.39634
0.115967E-01,0.939591E-01,2.38755
0.122070E-01,0.989043E-01,0.855904E-01
0.128174E-01,0.103850,0.252455
0.134277E-01,0.108795,0.342448
0.140381E-01,0.113740,0.301788
0.146484E-01,0.118685,2.16138
0.152588E-01,0.123630,0.300219
0.158691E-01,0.128576,0.564512
0.164795E-01,0.133521,3.19921
0.170898E-01,0.138466,-1.78692
0.177002E-01,0.143411,0.796463
0.183105E-01,0.148357,-0.258254
0.189209E-01,0.153302,0.618426
0.195312E-01,0.158247,1.03067
0.201416E-01,0.163192,0.158508
0.207520E-01,0.168137,-0.194027
0.213623E-01,0.173083,0.168190
0.219727E-01,0.178028,0.256373
0.225830E-01,0.182973,-1.02979
0.231934E-01,0.187918,0.417354
0.238037E-01,0.192863,1.84360
0.244141E-01,0.197809,-2.45529
0.250244E-01,0.202754,-0.805691
0.256348E-01,0.207699,0.306192
0.262451E-01,0.212644,1.66206
0.268555E-01,0.217590,0.286101
0.274658E-01,0.222535,1.32848
0.280762E-01,0.227480,-0.120276
0.286865E-01,0.232425,3.11856
0.292969E-01,0.237370,1.62422
0.299072E-01,0.242316,-1.13495
0.305176E-01,0.247261,0.820369E-01
0.311279E-01,0.252206,0.212208
0.317383E-01,0.257151,1.27761
0.323486E-01,0.262096,1.12996
0.329590E-01,0.267042,0.243397
0.335693E-01,0.271987,-2.18692
0.341797E-01,0.276932,-0.595376
0.347900E-01,0.281877,-3.08724
0.354004E-01,0.286823,0.552414
0.360107E-01,0.291768,0.253758
0.366211E-01,0.296713,-1.64421
0.372314E-01,0.301658,-0.333757
0.378418E-01,0.306603,-0.201750E-01
0.384521E-01,0.311549,-0.699229
0.390625E-01,0.316494,-1.69646
0.396729E-01,0.321439,0.659185
0.402832E-01,0.326384,0.707441
0.408936E-01,0.331330,-0.120331
0.415039E-01,0.336275,-0.407739
0.421143E-01,0.341220,0.219369E-01
0.427246E-01,0.346165,2.48461
0.433350E-01,0.351110,3.54249
0.439453E-01,0.356056,0.689189
0.445557E-01,0.361001,0.273365
0.451660E-01,0.365946,-0.265318
0.457764E-01,0.370891,0.344340
0.463867E-01,0.375836,3.64828
0.469971E-01,0.380782,0.755511
0.476074E-01,0.385727,-0.153283
0.482178E-01,0.390672,-3.11653
0.488281E-01,0.395617,0.684264
0.494385E-01,0.400563,-0.303951
0.500488E-01,0.405508,0.797902
0.506592E-01,0.410453,0.563906
0.512695E-01,0.415398,-1.16621
0.518799E-01,0.420343,-1.28812
0.524902E-01,0.425289,4.72957
0.531006E-01,0.430234,1.69944
0.537109E-01,0.435179,-0.859849
0.543213E-01,0.440124,-1.73560
0.549316E-01,0.445070,1.09852
0.555420E-01,0.450015,1.22561
0.561523E-01,0.454960,0.190018
0.567627E-01,0.459905,0.143299
0.573730E-01,0.464850,-0.951946E-01
0.579834E-01,0.469796,0.185660E-01
0.585938E-01,0.474741,-0.742394
0.592041E-01,0.479686,-2.82876
0.598145E-01,0.484631,0.160789
0.604248E-01,0.489576,2.88994
0.610352E-01,0.494522,12.1554
0.616455E-01,0.499467,5.55303
0.622559E-01,0.504412,-0.755217
0.628662E-01,0.509357,3.77924
0.634766E-01,0.514303,2.99281
0.640869E-01,0.519248,0.189593
0.646973E-01,0.524193,-0.853693
0.653076E-01,0.529138,-1.58884
0.659180E-01,0.534083,-1.72121
0.665283E-01,0.539029,-2.55485
0.671387E-01,0.543974,-1.55458
0.677490E-01,0.548919,0.168822
0.683594E-01,0.553864,0.639635
0.689697E-01,0.558810,0.110406
0.695801E-01,0.563755,0.531184
0.701904E-01,0.568700,0.472556E-01
0.708008E-01,0.573645,-0.955853E-01
0.714111E-01,0.578590,0.442259
0.720215E-01,0.583536,0.491541
0.726318E-01,0.588481,-1.00048
0.732422E-01,0.593426,-0.217162E-01
0.738525E-01,0.598371,0.564727
0.744629E-01,0.603316,1.70557
0.750732E-01,0.608262,0.502840
0.756836E-01,0.613207,1.63171
0.762939E-01,0.618152,2.57516
0.769043E-01,0.623097,-1.05659
0.775146E-01,0.628043,0.944369E-01
0.781250E-01,0.632988,-3.01369
0.787354E-01,0.637933,-1.13250
0.793457E-01,0.642878,2.78379
0.799561E-01,0.647823,1.98404
0.805664E-01,0.652769,0.562016
0.811768E-01,0.657714,0.977362
0.817871E-01,0.662659,0.121922
0.823975E-01,0.667604,-0.392789
0.830078E-01,0.672549,2.49491
0.836182E-01,0.677495,-0.601858
0.842285E-01,0.682440,-0.458187
0.848389E-01,0.687385,-0.553068
0.854492E-01,0.692330,-0.105986
