Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.039
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,5.2383684433306987E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.561437E-02,0.809836
0.122070E-02,0.112287E-01,0.568297E-01
0.183105E-02,0.168431E-01,0.372164
0.244141E-02,0.224575E-01,-0.248834E-01
0.305176E-02,0.280718E-01,0.461081
0.366211E-02,0.336862E-01,0.940360E-01
0.427246E-02,0.393006E-01,-0.142202E-01
0.488281E-02,0.449149E-01,-0.434732E-01
0.549316E-02,0.505293E-01,0.433369
0.610352E-02,0.561437E-01,-0.194586E-01
0.671387E-02,0.617580E-01,-0.337074E-01
0.732422E-02,0.673724E-01,0.647349E-01
0.793457E-02,0.729868E-01,-0.342390E-02
0.854492E-02,0.786011E-01,0.128849
0.915527E-02,0.842155E-01,-0.631496E-01
0.976562E-02,0.898299E-01,-0.692141E-01
0.103760E-01,0.954442E-01,-0.134116
0.109863E-01,0.101059,0.228884E-01
0.115967E-01,0.106673,0.545393E-01
0.122070E-01,0.112287,0.322677E-01
0.128174E-01,0.117902,-0.140404E-02
0.134277E-01,0.123516,-0.175396E-01
0.140381E-01,0.129130,0.342721
0.146484E-01,0.134745,0.142275E-01
0.152588E-01,0.140359,0.772460E-01
0.158691E-01,0.145974,-0.159833E-01
0.164795E-01,0.151588,0.564250E-02
0.170898E-01,0.157202,0.239908
0.177002E-01,0.162817,0.496569E-01
0.183105E-01,0.168431,-0.753535E-01
0.189209E-01,0.174045,0.110013
0.195312E-01,0.179660,0.259873
0.201416E-01,0.185274,-0.225143E-01
