Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  0.533
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-4.2260680054652193E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.109379E-01,-0.219910
0.122070E-02,0.218757E-01,0.787156
0.183105E-02,0.328136E-01,0.969502
0.244141E-02,0.437514E-01,-0.251873E-02
0.305176E-02,0.546893E-01,0.904008
0.366211E-02,0.656272E-01,0.227281E-01
0.427246E-02,0.765650E-01,0.959986
0.488281E-02,0.875029E-01,0.564084
0.549316E-02,0.984407E-01,-0.412211
0.610352E-02,0.109379,-0.392919
0.671387E-02,0.120316,0.154972
0.732422E-02,0.131254,-0.121424
0.793457E-02,0.142192,-0.394975
0.854492E-02,0.153130,-0.449723
0.915527E-02,0.164068,0.811524
0.976562E-02,0.175006,0.818643
0.103760E-01,0.185944,0.855754
0.109863E-01,0.196881,-0.512116
0.115967E-01,0.207819,-0.289216
0.122070E-01,0.218757,0.156826
0.128174E-01,0.229695,0.796315
0.134277E-01,0.240633,-0.311420
0.140381E-01,0.251571,-0.944877E-01
0.146484E-01,0.262509,0.121192
0.152588E-01,0.273446,-0.573321E-01
0.158691E-01,0.284384,0.151677
0.164795E-01,0.295322,-0.609900E-01
0.170898E-01,0.306260,-0.906400E-01
0.177002E-01,0.317198,0.123707
0.183105E-01,0.328136,0.448635E-01
0.189209E-01,0.339074,0.324691E-01
0.195312E-01,0.350011,0.286363
0.201416E-01,0.360949,0.118214
0.207520E-01,0.371887,0.221650
0.213623E-01,0.382825,0.334424E-01
0.219727E-01,0.393763,0.455548E-02
0.225830E-01,0.404701,0.485539E-01
0.231934E-01,0.415639,0.127177
0.238037E-01,0.426576,-0.192337E-01
0.244141E-01,0.437514,0.137451
0.250244E-01,0.448452,0.169788E-01
0.256348E-01,0.459390,-0.219964E-01
0.262451E-01,0.470328,-0.107073E-01
0.268555E-01,0.481266,0.109801
0.274658E-01,0.492204,0.110353
0.280762E-01,0.503142,-0.506005
0.286865E-01,0.514079,0.342212
0.292969E-01,0.525017,0.923117E-01
0.299072E-01,0.535955,0.742622E-01
0.305176E-01,0.546893,0.391366E-01
0.311279E-01,0.557831,-0.400512E-01
0.317383E-01,0.568769,0.392838E-02
0.323486E-01,0.579707,0.593856E-01
0.329590E-01,0.590644,-0.459580E-01
0.335693E-01,0.601582,0.348423E-01
0.341797E-01,0.612520,0.940310E-02
0.347900E-01,0.623458,-0.108228
0.354004E-01,0.634396,0.342035E-01
0.360107E-01,0.645334,0.621789E-01
0.366211E-01,0.656272,-0.821292E-01
0.372314E-01,0.667209,0.979699E-01
0.378418E-01,0.678147,0.166361
0.384521E-01,0.689085,-0.884881E-01
0.390625E-01,0.700023,-0.387014E-01
0.396729E-01,0.710961,-0.116758
0.402832E-01,0.721899,-0.148986E-01
0.408936E-01,0.732837,0.561097E-01
0.415039E-01,0.743774,0.256700
0.421143E-01,0.754712,0.180925
0.427246E-01,0.765650,-0.110018
0.433350E-01,0.776588,0.738973E-01
0.439453E-01,0.787526,-0.126987E-01
