Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  1.596
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-3.1179585777991710E-003
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.365668E-02,-0.230737E-01
0.122070E-02,0.731335E-02,0.120937E-03
0.183105E-02,0.109700E-01,0.489987E-01
0.244141E-02,0.146267E-01,0.934205E-03
0.305176E-02,0.182834E-01,0.120303
0.366211E-02,0.219401E-01,0.321956
0.427246E-02,0.255967E-01,0.166338
0.488281E-02,0.292534E-01,0.450908E-01
0.549316E-02,0.329101E-01,0.237820
0.610352E-02,0.365668E-01,0.363462E-01
0.671387E-02,0.402234E-01,-0.136044
0.732422E-02,0.438801E-01,-0.732887E-01
0.793457E-02,0.475368E-01,-0.326235E-01
0.854492E-02,0.511935E-01,0.128169
0.915527E-02,0.548502E-01,0.170474
0.976562E-02,0.585068E-01,-0.513724
0.103760E-01,0.621635E-01,0.363145E-01
0.109863E-01,0.658202E-01,0.575242
0.115967E-01,0.694769E-01,-0.221795
0.122070E-01,0.731335E-01,0.768309E-01
0.128174E-01,0.767902E-01,0.738559E-01
0.134277E-01,0.804469E-01,-0.144597
0.140381E-01,0.841036E-01,-0.672267E-01
0.146484E-01,0.877602E-01,-0.310964
0.152588E-01,0.914169E-01,-0.600949E-01
0.158691E-01,0.950736E-01,0.278572
0.164795E-01,0.987303E-01,0.121679E-01
0.170898E-01,0.102387,0.548922
0.177002E-01,0.106044,0.397593E-01
0.183105E-01,0.109700,-0.847827E-01
0.189209E-01,0.113357,1.28604
0.195312E-01,0.117014,0.363604
0.201416E-01,0.120670,0.125197
0.207520E-01,0.124327,1.67195
0.213623E-01,0.127984,0.538471
0.219727E-01,0.131640,1.47784
0.225830E-01,0.135297,1.64835
0.231934E-01,0.138954,0.373685
0.238037E-01,0.142610,-0.383329
0.244141E-01,0.146267,-1.71525
0.250244E-01,0.149924,0.232942
0.256348E-01,0.153580,-0.490891
0.262451E-01,0.157237,0.162577
0.268555E-01,0.160894,-0.356557
0.274658E-01,0.164550,1.02984
0.280762E-01,0.168207,0.442620
0.286865E-01,0.171864,0.495530
0.292969E-01,0.175520,1.54167
0.299072E-01,0.179177,-0.804207
0.305176E-01,0.182834,-0.963907E-01
