Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 10.000
measuring_height_(z-d)_[m]_=_  9.560
wind_speed_[m+1s-1]_=_  3.996
averaging_interval_[min]_=_     30
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,6.7286831277765585E-004
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
0.610352E-03,0.146005E-02,-0.666669
0.122070E-02,0.292011E-02,-0.515491
0.183105E-02,0.438016E-02,-1.03846
0.244141E-02,0.584021E-02,4.17204
0.305176E-02,0.730027E-02,0.454661
0.366211E-02,0.876032E-02,-0.934140
0.427246E-02,0.102204E-01,2.06191
0.488281E-02,0.116804E-01,0.503931
0.549316E-02,0.131405E-01,-0.725123
0.610352E-02,0.146005E-01,1.29000
0.671387E-02,0.160606E-01,-0.445323
0.732422E-02,0.175206E-01,2.10090
0.793457E-02,0.189807E-01,0.981714
0.854492E-02,0.204407E-01,0.829881E-01
0.915527E-02,0.219008E-01,-1.39869
0.976562E-02,0.233609E-01,0.471206E-01
0.103760E-01,0.248209E-01,-0.147414E-01
0.109863E-01,0.262810E-01,-1.08370
0.115967E-01,0.277410E-01,0.408009
0.122070E-01,0.292011E-01,-2.65963
0.128174E-01,0.306611E-01,2.34375
0.134277E-01,0.321212E-01,3.71002
0.140381E-01,0.335812E-01,0.270644
0.146484E-01,0.350413E-01,-0.103143
0.152588E-01,0.365013E-01,-0.305055
0.158691E-01,0.379614E-01,0.303220
0.164795E-01,0.394214E-01,1.28516
0.170898E-01,0.408815E-01,-3.55233
0.177002E-01,0.423416E-01,3.04890
0.183105E-01,0.438016E-01,0.645713
0.189209E-01,0.452617E-01,-0.556668
0.195312E-01,0.467217E-01,-0.720756
0.201416E-01,0.481818E-01,1.45317
0.207520E-01,0.496418E-01,0.246602
0.213623E-01,0.511019E-01,11.6096
0.219727E-01,0.525619E-01,-2.64229
0.225830E-01,0.540220E-01,-1.11399
0.231934E-01,0.554820E-01,-0.507652
0.238037E-01,0.569421E-01,7.65360
0.244141E-01,0.584021E-01,5.10025
0.250244E-01,0.598622E-01,6.26957
0.256348E-01,0.613222E-01,-3.41708
0.262451E-01,0.627823E-01,-1.49632
0.268555E-01,0.642424E-01,0.732365
0.274658E-01,0.657024E-01,1.90127
0.280762E-01,0.671625E-01,-1.70382
0.286865E-01,0.686225E-01,-0.111598E-01
0.292969E-01,0.700826E-01,0.266133
0.299072E-01,0.715426E-01,2.10026
0.305176E-01,0.730027E-01,4.48959
0.311279E-01,0.744627E-01,-0.587519E-01
0.317383E-01,0.759228E-01,9.67074
0.323486E-01,0.773828E-01,-6.53311
0.329590E-01,0.788429E-01,0.489017
0.335693E-01,0.803029E-01,1.83454
0.341797E-01,0.817630E-01,1.33111
0.347900E-01,0.832231E-01,-0.274547E-01
0.354004E-01,0.846831E-01,3.51455
0.360107E-01,0.861432E-01,-1.79424
0.366211E-01,0.876032E-01,-0.244150
0.372314E-01,0.890633E-01,-0.715430
0.378418E-01,0.905233E-01,0.932860
0.384521E-01,0.919834E-01,2.01900
0.390625E-01,0.934434E-01,7.05311
0.396729E-01,0.949035E-01,0.521135
0.402832E-01,0.963635E-01,-0.144191
0.408936E-01,0.978236E-01,-2.84983
0.415039E-01,0.992836E-01,-1.28009
0.421143E-01,0.100744,3.20230
0.427246E-01,0.102204,-3.17041
0.433350E-01,0.103664,0.111579
0.439453E-01,0.105124,0.481010E-01
0.445557E-01,0.106584,-0.852093E-02
0.451660E-01,0.108044,-2.44840
0.457764E-01,0.109504,2.13984
0.463867E-01,0.110964,-2.52771
0.469971E-01,0.112424,0.645779
0.476074E-01,0.113884,0.275511
0.482178E-01,0.115344,-3.98487
0.488281E-01,0.116804,5.28298
0.494385E-01,0.118264,3.74348
0.500488E-01,0.119724,-0.352440
0.506592E-01,0.121184,-0.159935
0.512695E-01,0.122644,1.95728
0.518799E-01,0.124105,5.62466
0.524902E-01,0.125565,-3.65867
0.531006E-01,0.127025,-2.42403
0.537109E-01,0.128485,-0.413338
0.543213E-01,0.129945,-0.169225
0.549316E-01,0.131405,0.420327
0.555420E-01,0.132865,0.343660E-01
0.561523E-01,0.134325,-1.18579
0.567627E-01,0.135785,-3.84564
0.573730E-01,0.137245,0.247003
0.579834E-01,0.138705,2.61522
0.585938E-01,0.140165,-3.69323
0.592041E-01,0.141625,4.69931
0.598145E-01,0.143085,-1.01147
0.604248E-01,0.144545,3.40277
0.610352E-01,0.146005,-1.29742
0.616455E-01,0.147465,-1.00881
0.622559E-01,0.148925,2.76893
0.628662E-01,0.150386,1.40576
0.634766E-01,0.151846,1.50072
0.640869E-01,0.153306,0.444855
0.646973E-01,0.154766,-0.878557
0.653076E-01,0.156226,1.29309
0.659180E-01,0.157686,8.07794
0.665283E-01,0.159146,-2.89084
0.671387E-01,0.160606,3.70492
0.677490E-01,0.162066,-2.30567
0.683594E-01,0.163526,-2.81885
0.689697E-01,0.164986,0.377590
0.695801E-01,0.166446,3.75159
0.701904E-01,0.167906,-3.52494
0.708008E-01,0.169366,-1.24596
0.714111E-01,0.170826,-2.29538
0.720215E-01,0.172286,0.590094
0.726318E-01,0.173746,-1.20415
0.732422E-01,0.175206,-4.62992
0.738525E-01,0.176666,-1.67038
0.744629E-01,0.178127,-2.17038
0.750732E-01,0.179587,-1.41199
0.756836E-01,0.181047,-1.73864
0.762939E-01,0.182507,1.04290
0.769043E-01,0.183967,0.892620E-01
0.775146E-01,0.185427,10.9379
0.781250E-01,0.186887,-1.95181
0.787354E-01,0.188347,0.865038
0.793457E-01,0.189807,-1.21648
0.799561E-01,0.191267,-0.259439
0.805664E-01,0.192727,-2.98905
0.811768E-01,0.194187,0.455902
0.817871E-01,0.195647,1.56269
0.823975E-01,0.197107,-3.62318
0.830078E-01,0.198567,1.52240
0.836182E-01,0.200027,0.228435
0.842285E-01,0.201487,1.07156
0.848389E-01,0.202947,-3.03751
0.854492E-01,0.204407,3.84870
0.860596E-01,0.205868,-0.725813
0.866699E-01,0.207328,2.64237
0.872803E-01,0.208788,0.404746E-01
0.878906E-01,0.210248,-2.88769
0.885010E-01,0.211708,-1.16858
0.891113E-01,0.213168,4.30694
0.897217E-01,0.214628,-0.250072E-01
0.903320E-01,0.216088,1.99434
0.909424E-01,0.217548,1.13763
0.915527E-01,0.219008,-4.12728
0.921631E-01,0.220468,0.982743
0.927734E-01,0.221928,1.02687
0.933838E-01,0.223388,2.78502
0.939941E-01,0.224848,-4.27169
0.946045E-01,0.226308,-2.67042
0.952148E-01,0.227768,-0.537909
0.958252E-01,0.229228,-1.20797
0.964355E-01,0.230688,-0.442482
0.970459E-01,0.232149,1.90924
0.976562E-01,0.233609,-4.22274
0.982666E-01,0.235069,1.52506
0.988770E-01,0.236529,6.15119
0.994873E-01,0.237989,-1.18726
0.100098,0.239449,0.437514
0.100708,0.240909,-0.559172
0.101318,0.242369,0.556923
0.101929,0.243829,-6.42873
0.102539,0.245289,-0.677073
0.103149,0.246749,-0.105909
0.103760,0.248209,-0.511470
0.104370,0.249669,-1.65271
0.104980,0.251129,-3.11807
0.105591,0.252589,3.14847
0.106201,0.254049,3.31311
0.106812,0.255509,-2.12029
0.107422,0.256969,3.73856
0.108032,0.258429,-7.34359
0.108643,0.259890,10.0779
0.109253,0.261350,-0.704823
0.109863,0.262810,-8.69040
0.110474,0.264270,-0.421761
0.111084,0.265730,-0.643855
0.111694,0.267190,1.61798
0.112305,0.268650,-0.923626E-01
0.112915,0.270110,3.00121
0.113525,0.271570,-0.366194
0.114136,0.273030,0.268617
0.114746,0.274490,0.458085
0.115356,0.275950,1.03512
0.115967,0.277410,-9.42163
0.116577,0.278870,2.94323
0.117188,0.280330,-2.31293
0.117798,0.281790,-2.20046
0.118408,0.283250,4.67403
0.119019,0.284710,0.523269
0.119629,0.286170,0.560426
0.120239,0.287631,0.818401
0.120850,0.289091,-9.83661
0.121460,0.290551,2.40530
0.122070,0.292011,-0.489592
0.122681,0.293471,-0.232540
0.123291,0.294931,2.85476
0.123901,0.296391,1.93742
0.124512,0.297851,-0.230480
0.125122,0.299311,-1.99234
0.125732,0.300771,0.225562
0.126343,0.302231,-2.52346
0.126953,0.303691,-6.84275
0.127563,0.305151,0.962107E-01
0.128174,0.306611,-1.28785
0.128784,0.308071,-1.76551
0.129395,0.309531,-1.40021
0.130005,0.310991,5.05796
0.130615,0.312451,3.26935
0.131226,0.313912,-3.76885
0.131836,0.315372,1.63921
0.132446,0.316832,3.10182
0.133057,0.318292,-1.91625
0.133667,0.319752,-0.309154
0.134277,0.321212,-1.48920
0.134888,0.322672,3.52140
0.135498,0.324132,4.84768
0.136108,0.325592,0.685804
0.136719,0.327052,-0.346766
0.137329,0.328512,-1.78445
0.137939,0.329972,9.74163
0.138550,0.331432,1.52276
0.139160,0.332892,-0.141314
0.139771,0.334352,-1.97179
0.140381,0.335812,-8.98581
0.140991,0.337272,-0.784809
0.141602,0.338732,-3.53974
0.142212,0.340192,1.38038
0.142822,0.341653,2.17169
0.143433,0.343113,-2.19579
0.144043,0.344573,2.17022
0.144653,0.346033,1.87590
0.145264,0.347493,0.131929
0.145874,0.348953,-1.37631
0.146484,0.350413,5.32430
0.147095,0.351873,-4.03045
0.147705,0.353333,0.169915
0.148315,0.354793,-0.497792
0.148926,0.356253,-1.70070
0.149536,0.357713,-0.116805
0.150146,0.359173,2.61612
0.150757,0.360633,0.451033
0.151367,0.362093,-6.60905
0.151978,0.363553,0.141421
0.152588,0.365013,0.820265
0.153198,0.366473,1.99003
0.153809,0.367933,1.10424
0.154419,0.369394,3.67138
0.155029,0.370854,-6.96989
0.155640,0.372314,3.27712
0.156250,0.373774,-0.558550
0.156860,0.375234,0.743486
0.157471,0.376694,-1.26675
0.158081,0.378154,0.708302
0.158691,0.379614,-0.887409
0.159302,0.381074,0.678863
0.159912,0.382534,-3.92991
0.160522,0.383994,4.11179
0.161133,0.385454,-2.93450
0.161743,0.386914,-0.975819
0.162354,0.388374,-0.596345
0.162964,0.389834,-2.07122
0.163574,0.391294,-0.676606
0.164185,0.392754,0.539903
0.164795,0.394214,5.23257
0.165405,0.395675,2.16997
0.166016,0.397135,-0.820299
0.166626,0.398595,-0.682655E-01
0.167236,0.400055,0.447946
0.167847,0.401515,-5.68905
0.168457,0.402975,-2.93798
0.169067,0.404435,-10.7299
0.169678,0.405895,-0.540477
0.170288,0.407355,3.61329
0.170898,0.408815,-1.23170
0.171509,0.410275,-2.52075
0.172119,0.411735,-0.200407
0.172729,0.413195,-4.23624
0.173340,0.414655,1.40582
0.173950,0.416115,-2.23761
0.174561,0.417575,0.710677
0.175171,0.419035,2.21028
0.175781,0.420495,1.00355
0.176392,0.421955,-0.694061E-01
0.177002,0.423416,4.97673
0.177612,0.424876,-3.88125
0.178223,0.426336,2.64280
0.178833,0.427796,-0.481104
0.179443,0.429256,0.942799
0.180054,0.430716,-0.452396
0.180664,0.432176,5.55373
0.181274,0.433636,0.872906
0.181885,0.435096,-1.41015
0.182495,0.436556,-1.81462
0.183105,0.438016,0.359624
0.183716,0.439476,0.837772
0.184326,0.440936,0.301594
0.184937,0.442396,2.63842
0.185547,0.443856,0.363047
0.186157,0.445316,-7.47793
0.186768,0.446776,0.382701
0.187378,0.448236,5.67838
0.187988,0.449696,1.68377
0.188599,0.451157,0.631205
0.189209,0.452617,0.735813
0.189819,0.454077,0.326880
0.190430,0.455537,-2.73363
0.191040,0.456997,-3.29884
0.191650,0.458457,0.826357
0.192261,0.459917,0.538411
0.192871,0.461377,0.808785
0.193481,0.462837,1.52486
0.194092,0.464297,-2.00942
0.194702,0.465757,-7.48462
0.195312,0.467217,-0.934822
0.195923,0.468677,6.11210
0.196533,0.470137,-11.0642
0.197144,0.471597,0.359266
0.197754,0.473057,-0.211604
0.198364,0.474517,-0.367592
0.198975,0.475977,-3.38049
0.199585,0.477438,-2.32175
0.200195,0.478898,2.49792
