first_statistics:_on_raw_data
filename,date,time,DOY,n_samples,mean(air_p),st_dev(air_p),skw(air_p),kur(air_p),mean(air_p),st_dev(air_p),skw(air_p),kur(air_p)
LostCreek_ts_data_2020_07_12_0000.dat,2020-07-12,00:30,194.0208,17991,95.0594,0.632371E-02,0.445445E-01,2.50686,95.2930,0.458098E-02,0.875214,1.78105
LostCreek_ts_data_2020_07_12_0030.dat,2020-07-12,01:00,194.0416,18000,95.0600,0.427429E-02,0.796981E-02,5.47262,95.2963,0.483935E-02,-0.565338,1.37190
LostCreek_ts_data_2020_07_12_0100.dat,2020-07-12,01:30,194.0624,17996,95.0709,0.102621E-01,0.505029,2.15541,95.3086,0.109786E-01,0.505706,2.08215
LostCreek_ts_data_2020_07_12_0130.dat,2020-07-12,02:00,194.0833,17996,95.0916,0.504216E-02,0.284528,3.40248,95.3294,0.518905E-02,-0.880082E-01,3.63433
LostCreek_ts_data_2020_07_12_0200.dat,2020-07-12,02:30,194.1041,17998,95.1201,0.113081E-01,-0.594019,2.21706,95.3569,0.106204E-01,-0.380511,2.06115
LostCreek_ts_data_2020_07_12_0230.dat,2020-07-12,03:00,194.1249,18000,95.1304,0.191459E-02,4.52175,24.6358,95.3688,0.325575E-02,-2.32423,6.57920
LostCreek_ts_data_2020_07_12_0300.dat,2020-07-12,03:30,194.1458,17988,95.1493,0.113861E-01,0.179076E-01,2.12980,95.3863,0.109854E-01,0.670106E-01,2.08793
LostCreek_ts_data_2020_07_12_0330.dat,2020-07-12,04:00,194.1666,17999,95.1819,0.733365E-02,-0.308659,1.93338,95.4173,0.803905E-02,0.311516,1.97488
LostCreek_ts_data_2020_07_12_0400.dat,2020-07-12,04:30,194.1874,18000,95.1900,0.270257E-02,0.158598,13.6843,95.4279,0.413788E-02,-1.44933,3.30025
LostCreek_ts_data_2020_07_12_0430.dat,2020-07-12,05:00,194.2083,17933,95.1798,0.414935E-02,-0.132516,5.78535,95.4133,0.471646E-02,0.700277,1.58403
LostCreek_ts_data_2020_07_12_0500.dat,2020-07-12,05:30,194.2291,18000,95.1871,0.454669E-02,-0.918643,1.85959,95.4206,0.309309E-02,1.44866,9.49492
LostCreek_ts_data_2020_07_12_0530.dat,2020-07-12,06:00,194.2499,17991,95.1843,0.524849E-02,0.542708E-01,1.74510,95.4197,0.838886E-02,0.269115E-01,1.48365
LostCreek_ts_data_2020_07_12_0600.dat,2020-07-12,06:30,194.2707,18000,95.1919,0.392118E-02,1.58872,3.54261,95.4302,0.197789E-02,2.13016,24.9395
LostCreek_ts_data_2020_07_12_0630.dat,2020-07-12,07:00,194.2916,17996,95.1882,0.390433E-02,-1.53340,3.83339,95.4241,0.517581E-02,0.738938E-01,1.63043
LostCreek_ts_data_2020_07_12_0700.dat,2020-07-12,07:30,194.3124,18000,95.1887,0.613646E-02,0.826803E-01,2.57063,95.4244,0.736614E-02,0.517748,2.87191
LostCreek_ts_data_2020_07_12_0730.dat,2020-07-12,08:00,194.3332,17989,95.1967,0.565728E-02,0.132754,2.31816,95.4353,0.545487E-02,0.169691,2.01824
LostCreek_ts_data_2020_07_12_0800.dat,2020-07-12,08:30,194.3541,18000,95.2290,0.757793E-02,-0.666427,3.52627,95.4647,0.658161E-02,-0.808096,2.68176
LostCreek_ts_data_2020_07_12_0830.dat,2020-07-12,09:00,194.3749,17995,95.2379,0.650159E-02,0.238103,2.28576,95.4752,0.539399E-02,0.235182,1.92716
LostCreek_ts_data_2020_07_12_0900.dat,2020-07-12,09:30,194.3957,18000,95.2563,0.557537E-02,0.146091,2.20004,95.4958,0.522119E-02,-0.286576,1.86223
LostCreek_ts_data_2020_07_12_0930.dat,2020-07-12,10:00,194.4165,17996,95.2774,0.108908E-01,-0.120037,1.80195,95.5157,0.100963E-01,0.823834E-03,1.89492
LostCreek_ts_data_2020_07_12_1000.dat,2020-07-12,10:30,194.4374,18000,95.3160,0.994961E-02,-0.301122,2.51797,95.5553,0.108485E-01,-0.429367,2.50313
LostCreek_ts_data_2020_07_12_1030.dat,2020-07-12,11:00,194.4582,17973,95.3407,0.990811E-02,0.580171,2.70190,95.5793,0.928800E-02,0.637700,2.69854
LostCreek_ts_data_2020_07_12_1100.dat,2020-07-12,11:30,194.4790,17986,95.3607,0.675135E-02,-0.804397E-01,2.20923,95.5963,0.587484E-02,0.165626,2.43191
LostCreek_ts_data_2020_07_12_1130.dat,2020-07-12,12:00,194.4999,18000,95.3648,0.542167E-02,-0.157603E-01,2.00244,95.6003,0.664942E-02,-0.303305E-01,2.26155
LostCreek_ts_data_2020_07_12_1200.dat,2020-07-12,12:30,194.5207,17997,95.3656,0.510411E-02,-0.117152,1.43267,95.5994,0.557459E-02,-0.227581E-01,3.17583
LostCreek_ts_data_2020_07_12_1230.dat,2020-07-12,13:00,194.5415,18000,95.3716,0.790768E-02,-0.273394,1.98542,95.6049,0.836295E-02,0.253906E-01,2.46065
LostCreek_ts_data_2020_07_12_1300.dat,2020-07-12,13:30,194.5624,17986,95.4014,0.134435E-01,-0.348501,1.84431,95.6367,0.116648E-01,-0.233258,1.77720
LostCreek_ts_data_2020_07_12_1330.dat,2020-07-12,14:00,194.5832,18000,95.4264,0.576043E-02,-0.448672,2.93332,95.6584,0.508789E-02,-0.242066,3.33580
LostCreek_ts_data_2020_07_12_1400.dat,2020-07-12,14:30,194.6040,17996,95.4371,0.570380E-02,-1.79857,5.34503,95.6697,0.605257E-02,-0.401786,4.02296
LostCreek_ts_data_2020_07_12_1430.dat,2020-07-12,15:00,194.6249,17999,95.4480,0.734696E-02,0.340873,1.96236,95.6839,0.502649E-02,0.404944,1.62578
LostCreek_ts_data_2020_07_12_1500.dat,2020-07-12,15:30,194.6457,17998,95.4524,0.677281E-02,0.472091E-01,2.74439,95.6852,0.660942E-02,0.135413,2.91488
not_enough_data,2020-07-12,16:00,194.666,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-12,16:30,194.687,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-12,17:00,194.708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-12,17:30,194.729,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-12,18:00,194.749,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-12,18:30,194.770,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-12,19:00,194.791,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-12,19:30,194.812,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-12,20:00,194.833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-12,20:30,194.854,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-12,21:00,194.874,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-12,21:30,194.895,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-12,22:00,194.916,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-12,22:30,194.937,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-12,23:00,194.958,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-12,23:30,194.979,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,00:00,195.000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,00:30,195.020,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,01:00,195.041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,01:30,195.062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,02:00,195.083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,02:30,195.104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,03:00,195.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,03:30,195.145,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,04:00,195.166,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,04:30,195.187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,05:00,195.208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,05:30,195.229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,06:00,195.250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,06:30,195.270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,07:00,195.291,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,07:30,195.312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,08:00,195.333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,08:30,195.354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,09:00,195.374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,09:30,195.395,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,10:00,195.416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,10:30,195.437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,11:00,195.458,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,11:30,195.479,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,12:00,195.499,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,12:30,195.520,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,13:00,195.541,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,13:30,195.562,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,14:00,195.583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,14:30,195.604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,15:00,195.624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,15:30,195.645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,16:00,195.666,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,16:30,195.687,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,17:00,195.708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,17:30,195.729,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,18:00,195.749,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,18:30,195.770,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,19:00,195.791,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,19:30,195.812,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,20:00,195.833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,20:30,195.854,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,21:00,195.874,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,21:30,195.895,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,22:00,195.916,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,22:30,195.937,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,23:00,195.958,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-13,23:30,195.979,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,00:00,196.000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,00:30,196.020,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,01:00,196.041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,01:30,196.062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,02:00,196.083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,02:30,196.104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,03:00,196.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,03:30,196.145,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,04:00,196.166,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,04:30,196.187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,05:00,196.208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,05:30,196.229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,06:00,196.250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,06:30,196.270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,07:00,196.291,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,07:30,196.312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,08:00,196.333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,08:30,196.354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,09:00,196.374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,09:30,196.395,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,10:00,196.416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,10:30,196.437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,11:00,196.458,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,11:30,196.479,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,12:00,196.499,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,12:30,196.520,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,13:00,196.541,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,13:30,196.562,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,14:00,196.583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,14:30,196.604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,15:00,196.624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,15:30,196.645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,16:00,196.666,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,16:30,196.687,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,17:00,196.708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,17:30,196.729,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,18:00,196.749,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,18:30,196.770,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-14,19:00,196.791,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LostCreek_ts_data_2020_07_14_1901.dat,2020-07-14,19:30,196.8123,17008,94.9344,0.639328E-02,0.358520,2.91136,95.1733,0.726587E-02,0.683749,3.52372
LostCreek_ts_data_2020_07_14_1930.dat,2020-07-14,20:00,196.8332,17991,94.9680,0.273626E-01,0.288748,1.40869,95.2096,0.284364E-01,0.319813,1.51416
LostCreek_ts_data_2020_07_14_2000.dat,2020-07-14,20:30,196.8540,18000,94.9908,0.110559E-01,0.189813,2.84177,95.2308,0.122090E-01,0.477410,3.10501
LostCreek_ts_data_2020_07_14_2030.dat,2020-07-14,21:00,196.8748,17932,94.9954,0.609763E-02,-0.435281,2.76635,95.2352,0.670698E-02,-0.302475E-01,2.82934
LostCreek_ts_data_2020_07_14_2100.dat,2020-07-14,21:30,196.8956,18000,94.9865,0.667674E-02,-1.11708,3.75719,95.2264,0.658008E-02,-0.886348,3.52752
LostCreek_ts_data_2020_07_14_2130.dat,2020-07-14,22:00,196.9165,17992,95.0286,0.155957E-01,-0.472595,2.21465,95.2708,0.166251E-01,-0.403002,1.82067
LostCreek_ts_data_2020_07_14_2200.dat,2020-07-14,22:30,196.9373,17998,95.0304,0.286367E-01,0.299453,1.73052,95.2764,0.176299E-01,0.213956,1.57086
LostCreek_ts_data_2020_07_14_2230.dat,2020-07-14,23:00,196.9581,18000,95.0713,0.189795E-01,0.103303,2.27804,95.3074,0.211298E-01,0.139055,2.07721
LostCreek_ts_data_2020_07_14_2300.dat,2020-07-14,23:30,196.9790,17986,95.1484,0.185498E-01,-0.295023,2.05569,95.3857,0.173857E-01,-0.381308,2.24783
LostCreek_ts_data_2020_07_14_2330.dat,2020-07-15,00:00,197.0000,18000,95.1813,0.105615E-01,-0.642912,2.38576,95.4178,0.102861E-01,-0.389329,2.04407
LostCreek_ts_data_2020_07_15_0000.dat,2020-07-15,00:30,197.0208,17995,95.1797,0.927746E-02,0.530043,2.31484,95.4174,0.990823E-02,0.988644,2.70146
LostCreek_ts_data_2020_07_15_0030.dat,2020-07-15,01:00,197.0416,18000,95.1836,0.223166E-01,0.768387,2.41095,95.4206,0.218589E-01,0.681573,2.13236
LostCreek_ts_data_2020_07_15_0100.dat,2020-07-15,01:30,197.0624,17999,95.2137,0.568648E-02,0.951218E-01,2.52475,95.4536,0.482431E-02,0.561690,1.38898
LostCreek_ts_data_2020_07_15_0130.dat,2020-07-15,02:00,197.0833,17998,95.2251,0.105865E-01,-0.966221E-01,1.86677,95.4661,0.105965E-01,-0.114342,1.78637
LostCreek_ts_data_2020_07_15_0200.dat,2020-07-15,02:30,197.1041,18000,95.2474,0.188431E-01,0.569107,2.48596,95.4868,0.187555E-01,0.553009,2.21035
LostCreek_ts_data_2020_07_15_0230.dat,2020-07-15,03:00,197.1249,18000,95.2718,0.109239E-01,0.389830,1.88044,95.5102,0.916065E-02,0.267222,1.82954
LostCreek_ts_data_2020_07_15_0300.dat,2020-07-15,03:30,197.1458,17997,95.3153,0.139453E-01,0.406062,2.36075,95.5549,0.150827E-01,0.279894,2.16604
LostCreek_ts_data_2020_07_15_0330.dat,2020-07-15,04:00,197.1666,17989,95.3407,0.622500E-02,0.152047,3.30449,95.5807,0.602515E-02,-0.122205E-01,2.83112
LostCreek_ts_data_2020_07_15_0400.dat,2020-07-15,04:30,197.1874,18000,95.3607,0.725295E-02,0.528937E-01,2.27232,95.5989,0.776679E-02,0.190048,1.68763
LostCreek_ts_data_2020_07_15_0430.dat,2020-07-15,05:00,197.2083,18000,95.3792,0.317030E-02,-1.68453,8.77841,95.6189,0.421721E-02,-0.763361,5.22713
