first_statistics:_on_raw_data
filename,date,time,DOY,n_samples,mean(air_p),st_dev(air_p),skw(air_p),kur(air_p),mean(air_p),st_dev(air_p),skw(air_p),kur(air_p)
LostCreek_ts_data_2020_06_28_0600.dat,2020-06-28,06:30,180.2707,18000,94.8822,0.452072E-02,1.85254,5.65259,95.1159,0.646874E-02,0.617257,2.40397
LostCreek_ts_data_2020_06_28_0630.dat,2020-06-28,07:00,180.2916,18000,94.8777,0.432562E-02,-1.11771,2.65401,95.1091,0.473541E-02,-0.266851,4.20624
LostCreek_ts_data_2020_06_28_0700.dat,2020-06-28,07:30,180.3124,17989,94.8793,0.263495E-02,-3.23088,11.4350,95.1098,0.149034E-02,-4.81564,43.3756
LostCreek_ts_data_2020_06_28_0730.dat,2020-06-28,08:00,180.3332,18000,94.8716,0.428299E-02,0.863277,4.08649,95.1025,0.439221E-02,1.06846,2.34137
LostCreek_ts_data_2020_06_28_0800.dat,2020-06-28,08:30,180.3541,17996,94.8775,0.455367E-02,-1.43292,3.85389,95.1089,0.535433E-02,-0.911766E-01,3.31195
LostCreek_ts_data_2020_06_28_0830.dat,2020-06-28,09:00,180.3749,17996,94.8692,0.661077E-02,0.878841E-01,2.28102,95.1022,0.563608E-02,0.385131E-01,2.77582
LostCreek_ts_data_2020_06_28_0900.dat,2020-06-28,09:30,180.3957,18000,94.8526,0.527584E-02,0.194841,2.62921,95.0853,0.512108E-02,0.703940E-02,1.37192
LostCreek_ts_data_2020_06_28_0930.dat,2020-06-28,10:00,180.4165,18000,94.8577,0.566510E-02,-0.234403E-01,2.74498,95.0914,0.695146E-02,-0.201762,2.06501
LostCreek_ts_data_2020_06_28_1000.dat,2020-06-28,10:30,180.4374,18000,94.8491,0.952326E-02,-0.258322,1.88806,95.0816,0.880963E-02,-0.326681,1.50773
LostCreek_ts_data_2020_06_28_1030.dat,2020-06-28,11:00,180.4582,18000,94.8248,0.512533E-02,0.219279,1.40248,95.0581,0.538936E-02,-0.110353,2.94969
LostCreek_ts_data_2020_06_28_1100.dat,2020-06-28,11:30,180.4790,17985,94.8410,0.122932E-01,0.620367,2.08193,95.0739,0.117180E-01,0.578141,2.42536
LostCreek_ts_data_2020_06_28_1130.dat,2020-06-28,12:00,180.4999,18000,94.8886,0.135361E-01,0.146219,2.39574,95.1208,0.130654E-01,-0.268307E-01,2.24747
LostCreek_ts_data_2020_06_28_1200.dat,2020-06-28,12:30,180.5207,17992,94.9028,0.620790E-02,-0.211516,2.44064,95.1354,0.503967E-02,-0.829422E-01,1.17825
LostCreek_ts_data_2020_06_28_1230.dat,2020-06-28,13:00,180.5415,18000,94.9227,0.173709E-01,0.123979E-01,1.67259,95.1562,0.180715E-01,0.561362E-01,1.62993
LostCreek_ts_data_2020_06_28_1300.dat,2020-06-28,13:30,180.5624,18000,94.9406,0.446591E-02,0.248941,4.87116,95.1737,0.488095E-02,0.483389,1.44774
LostCreek_ts_data_2020_06_28_1330.dat,2020-06-28,14:00,180.5832,17990,94.9365,0.509762E-02,-0.920374,2.63526,95.1687,0.509545E-02,-0.253730,3.64668
LostCreek_ts_data_2020_06_28_1400.dat,2020-06-28,14:30,180.6040,17998,94.9347,0.715539E-02,-1.09737,3.24848,95.1684,0.827400E-02,-0.517317,2.88046
LostCreek_ts_data_2020_06_28_1430.dat,2020-06-28,15:00,180.6249,18000,94.9307,0.912394E-02,-0.674808,2.55522,95.1643,0.823330E-02,-0.935604,2.24874
LostCreek_ts_data_2020_06_28_1500.dat,2020-06-28,15:30,180.6457,18000,94.9377,0.524702E-02,-0.478183,3.36709,95.1732,0.654895E-02,-0.262828,2.55212
LostCreek_ts_data_2020_06_28_1530.dat,2020-06-28,16:00,180.6665,17990,94.9130,0.113103E-01,0.899046E-01,1.90083,95.1479,0.986845E-02,0.630132E-01,1.63653
LostCreek_ts_data_2020_06_28_1600.dat,2020-06-28,16:30,180.6873,18000,94.8960,0.837914E-02,0.747542,3.01086,95.1330,0.820514E-02,0.753131,3.09191
LostCreek_ts_data_2020_06_28_1630.dat,2020-06-28,17:00,180.7082,18000,94.8890,0.592127E-02,0.359642E-01,2.81332,95.1264,0.527659E-02,-0.574963,2.49106
LostCreek_ts_data_2020_06_28_1700.dat,2020-06-28,17:30,180.7290,17996,94.8942,0.700003E-02,-0.700927,2.44101,95.1312,0.629791E-02,-0.427884,3.78128
LostCreek_ts_data_2020_06_28_1730.dat,2020-06-28,18:00,180.7498,17992,94.9076,0.795569E-02,0.428942E-01,2.61937,95.1433,0.704914E-02,0.141005,2.84957
LostCreek_ts_data_2020_06_28_1800.dat,2020-06-28,18:30,180.7707,17997,94.9198,0.796915E-02,-0.913354E-01,2.50323,95.1543,0.729809E-02,0.327151,2.91277
LostCreek_ts_data_2020_06_28_1830.dat,2020-06-28,19:00,180.7915,18000,94.9060,0.573871E-02,-0.210559,2.58706,95.1422,0.660741E-02,-0.478081,3.22662
LostCreek_ts_data_2020_06_28_1900.dat,2020-06-28,19:30,180.8123,17996,94.8648,0.136721E-01,0.578535,2.48993,95.1010,0.131118E-01,0.607154,2.26376
LostCreek_ts_data_2020_06_28_1930.dat,2020-06-28,20:00,180.8332,18000,94.8439,0.814220E-02,-0.113232,2.40713,95.0814,0.755567E-02,-0.341193,2.11969
LostCreek_ts_data_2020_06_28_2000.dat,2020-06-28,20:30,180.8540,17992,94.8588,0.640379E-02,0.166882,3.75013,95.0933,0.586381E-02,-0.233632,2.34050
LostCreek_ts_data_2020_06_28_2030.dat,2020-06-28,21:00,180.8748,18000,94.8208,0.180683E-01,0.369314,2.31187,95.0528,0.151128E-01,0.457445,2.48200
LostCreek_ts_data_2020_06_28_2100.dat,2020-06-28,21:30,180.8956,18000,94.7962,0.717957E-02,-0.538228E-01,2.76435,95.0302,0.532351E-02,0.414792E-02,3.57464
LostCreek_ts_data_2020_06_28_2130.dat,2020-06-28,22:00,180.9165,17998,94.7780,0.144140E-01,0.328100,2.12173,95.0144,0.746090E-02,1.06660,3.58135
LostCreek_ts_data_2020_06_28_2200.dat,2020-06-28,22:30,180.9373,17995,94.7638,0.528954E-02,0.143427,2.02005,95.0024,0.586804E-02,0.282447E-02,2.84985
LostCreek_ts_data_2020_06_28_2230.dat,2020-06-28,23:00,180.9581,17998,94.7479,0.135641E-01,-0.797709,2.75169,94.9795,0.905688E-02,-0.245111,1.97895
LostCreek_ts_data_2020_06_28_2300.dat,2020-06-28,23:30,180.9790,18000,94.7296,0.874346E-02,-0.556114E-01,2.53115,94.9654,0.610698E-02,0.297948,2.59088
LostCreek_ts_data_2020_06_28_2330.dat,2020-06-29,00:00,181.0000,18000,94.7564,0.173591E-01,0.372066,1.97897,94.9954,0.155012E-01,0.519105,1.90599
LostCreek_ts_data_2020_06_29_0000.dat,2020-06-29,00:30,181.0208,17994,94.8007,0.937644E-02,0.134372E-02,2.90205,95.0352,0.960068E-02,-0.230914,2.10510
LostCreek_ts_data_2020_06_29_0030.dat,2020-06-29,01:00,181.0416,18000,94.8201,0.656677E-02,0.606369E-01,2.72574,95.0562,0.755216E-02,0.382808,2.37504
LostCreek_ts_data_2020_06_29_0100.dat,2020-06-29,01:30,181.0624,17990,94.8375,0.135748E-01,0.257905,1.97875,95.0731,0.119077E-01,0.447028,2.18577
LostCreek_ts_data_2020_06_29_0130.dat,2020-06-29,02:00,181.0833,17997,94.8365,0.189148E-01,0.174200,1.31947,95.0696,0.182648E-01,0.119220,1.32474
LostCreek_ts_data_2020_06_29_0200.dat,2020-06-29,02:30,181.1041,18000,94.8337,0.139927E-01,-0.485200E-01,1.64418,95.0677,0.146580E-01,-0.115964,1.47424
LostCreek_ts_data_2020_06_29_0230.dat,2020-06-29,03:00,181.1249,18000,94.8513,0.103262E-01,-0.215909,2.03633,95.0855,0.103546E-01,-0.242546,1.97624
LostCreek_ts_data_2020_06_29_0300.dat,2020-06-29,03:30,181.1458,17988,94.8599,0.828041E-02,0.244798,2.84606,95.0944,0.934912E-02,0.124368E-01,2.11716
LostCreek_ts_data_2020_06_29_0330.dat,2020-06-29,04:00,181.1666,18000,94.8781,0.181272E-01,0.644883,2.50389,95.1136,0.184676E-01,0.540068,2.15984
LostCreek_ts_data_2020_06_29_0400.dat,2020-06-29,04:30,181.1874,17994,94.9125,0.131261E-01,-0.390199,1.86981,95.1477,0.118960E-01,-0.392799,1.65394
LostCreek_ts_data_2020_06_29_0430.dat,2020-06-29,05:00,181.2083,18000,94.9081,0.897857E-02,0.285799,1.73582,95.1438,0.811732E-02,0.875570E-01,2.50075
LostCreek_ts_data_2020_06_29_0500.dat,2020-06-29,05:30,181.2291,17988,94.9161,0.548732E-02,-0.445736,2.57483,95.1501,0.441426E-02,0.537493E-01,5.12877
LostCreek_ts_data_2020_06_29_0530.dat,2020-06-29,06:00,181.2499,17998,94.8869,0.101388E-01,1.06719,2.89474,95.1229,0.103201E-01,0.567390,2.34585
LostCreek_ts_data_2020_06_29_0600.dat,2020-06-29,06:30,181.2707,18000,94.8916,0.849572E-02,0.314241,2.47979,95.1288,0.780360E-02,-0.995976E-01,2.35503
LostCreek_ts_data_2020_06_29_0630.dat,2020-06-29,07:00,181.2916,18000,94.8911,0.799332E-02,0.267933E-02,1.97661,95.1279,0.768992E-02,0.229427,1.99578
LostCreek_ts_data_2020_06_29_0700.dat,2020-06-29,07:30,181.3124,18000,94.9129,0.399503E-01,-0.427755,2.18045,95.1472,0.402962E-01,-0.361242,2.12419
LostCreek_ts_data_2020_06_29_0730.dat,2020-06-29,08:00,181.3332,17968,94.8261,0.718629E-02,0.787710,2.77749,95.0628,0.663100E-02,0.526218,3.52475
LostCreek_ts_data_2020_06_29_0800.dat,2020-06-29,08:30,181.3541,17998,94.8517,0.653786E-02,-0.103899,2.96835,95.0857,0.743653E-02,0.310842,2.55472
LostCreek_ts_data_2020_06_29_0830.dat,2020-06-29,09:00,181.3749,18000,94.8496,0.108520E-01,-0.511615,2.19659,95.0831,0.985185E-02,-0.332683,2.49353
LostCreek_ts_data_2020_06_29_0900.dat,2020-06-29,09:30,181.3957,17986,94.8834,0.538831E-01,1.09941,2.60195,95.1174,0.552922E-01,1.09209,2.56640
LostCreek_ts_data_2020_06_29_0930.dat,2020-06-29,10:00,181.4165,18000,95.0164,0.105636E-01,-0.899372E-02,2.14219,95.2541,0.106257E-01,-0.217641,2.28594
LostCreek_ts_data_2020_06_29_1000.dat,2020-06-29,10:30,181.4374,18000,94.9192,0.481668E-01,0.554424,1.71001,95.1534,0.478815E-01,0.546260,1.69168
LostCreek_ts_data_2020_06_29_1030.dat,2020-06-29,11:00,181.4582,17998,94.8926,0.213317E-01,0.333536,1.74533,95.1267,0.215631E-01,0.179000,1.59925
LostCreek_ts_data_2020_06_29_1100.dat,2020-06-29,11:30,181.4790,18000,94.8254,0.181507E-01,0.572215,3.15415,95.0587,0.157471E-01,0.884635E-01,2.52820
LostCreek_ts_data_2020_06_29_1130.dat,2020-06-29,12:00,181.4999,18000,94.8570,0.125820E-01,0.186977,1.93315,95.0922,0.123324E-01,0.266560,1.67814
LostCreek_ts_data_2020_06_29_1200.dat,2020-06-29,12:30,181.5207,17997,94.9129,0.217900E-01,-0.333485E-01,1.73236,95.1480,0.199213E-01,-0.496290E-02,1.88594
LostCreek_ts_data_2020_06_29_1230.dat,2020-06-29,13:00,181.5415,18000,94.9546,0.120480E-01,-0.564637,2.22346,95.1895,0.126868E-01,-0.700702,2.25264
LostCreek_ts_data_2020_06_29_1300.dat,2020-06-29,13:30,181.5624,17998,95.0265,0.286077E-01,-0.630584,2.93961,95.2606,0.287899E-01,-0.619647,2.92892
LostCreek_ts_data_2020_06_29_1330.dat,2020-06-29,14:00,181.5832,17995,95.0700,0.162350E-01,-0.396019,2.15639,95.3044,0.162649E-01,-0.350618,2.08340
LostCreek_ts_data_2020_06_29_1400.dat,2020-06-29,14:30,181.6040,17999,95.0106,0.306240E-01,-0.498439,2.21927,95.2436,0.363437E-01,0.841385E-01,1.85414
LostCreek_ts_data_2020_06_29_1430.dat,2020-06-29,15:00,181.6249,18000,94.9157,0.308108E-01,-0.231933,1.76683,95.1493,0.295047E-01,-0.198918E-01,1.79537
LostCreek_ts_data_2020_06_29_1500.dat,2020-06-29,15:30,181.6457,17989,94.8664,0.169756E-01,0.211180,1.43904,95.1040,0.164380E-01,0.206937,1.47139
LostCreek_ts_data_2020_06_29_1530.dat,2020-06-29,16:00,181.6665,18000,94.9188,0.287544E-01,-0.141556E-01,1.47150,95.1550,0.274476E-01,0.248312E-02,1.45795
LostCreek_ts_data_2020_06_29_1600.dat,2020-06-29,16:30,181.6873,17994,95.0063,0.270248E-01,0.127046,2.02026,95.2392,0.264070E-01,0.757294E-01,1.92026
LostCreek_ts_data_2020_06_29_1630.dat,2020-06-29,17:00,181.7082,18000,95.0465,0.506768E-02,-0.409646,2.00687,95.2789,0.429089E-02,-1.31014,7.29893
LostCreek_ts_data_2020_06_29_1700.dat,2020-06-29,17:30,181.7290,17987,95.0834,0.131361E-01,0.419453,2.51412,95.3165,0.136141E-01,0.207265,2.40910
LostCreek_ts_data_2020_06_29_1730.dat,2020-06-29,18:00,181.7498,17999,95.0790,0.110333E-01,1.14533,3.40955,95.3140,0.104951E-01,0.887420,3.37994
LostCreek_ts_data_2020_06_29_1800.dat,2020-06-29,18:30,181.7707,18000,95.0424,0.220681E-01,-1.06531,3.17686,95.2769,0.215124E-01,-1.20570,3.52216
LostCreek_ts_data_2020_06_29_1830.dat,2020-06-29,19:00,181.7915,18000,94.9324,0.240811E-01,0.157598,2.52353,95.1679,0.247309E-01,0.681106E-01,2.04328
LostCreek_ts_data_2020_06_29_1900.dat,2020-06-29,19:30,181.8123,17986,94.9036,0.297451E-01,-0.139723,1.52061,95.1368,0.292130E-01,-0.100400E-01,1.67165
LostCreek_ts_data_2020_06_29_1930.dat,2020-06-29,20:00,181.8332,18000,94.8872,0.346444E-01,0.455360,1.60772,95.1188,0.326411E-01,0.412012,1.53767
LostCreek_ts_data_2020_06_29_2000.dat,2020-06-29,20:30,181.8540,18000,94.9495,0.776148E-02,0.148570,2.43281,95.1725,0.607679E-02,1.03517,4.47223
LostCreek_ts_data_2020_06_29_2030.dat,2020-06-29,21:00,181.8748,18000,94.9551,0.144172E-01,0.707484,2.77393,95.1838,0.112066E-01,0.236443,1.94032
LostCreek_ts_data_2020_06_29_2100.dat,2020-06-29,21:30,181.8956,17997,94.9742,0.138928E-01,0.383384,2.38991,95.2118,0.114645E-01,0.971637,3.15233
LostCreek_ts_data_2020_06_29_2130.dat,2020-06-29,22:00,181.9165,17992,95.0013,0.439373E-02,0.930046,5.37936,95.2386,0.632012E-02,0.118045,2.44380
LostCreek_ts_data_2020_06_29_2200.dat,2020-06-29,22:30,181.9373,18000,95.0002,0.192351E-02,2.67969,26.0629,95.2381,0.395503E-02,-1.55268,3.43806
LostCreek_ts_data_2020_06_29_2230.dat,2020-06-29,23:00,181.9581,17997,94.9992,0.278464E-02,-2.65088,10.5140,95.2334,0.491259E-02,0.463517,1.70684
LostCreek_ts_data_2020_06_29_2300.dat,2020-06-29,23:30,181.9790,18000,94.9990,0.312642E-02,-2.28514,7.78908,95.2351,0.616971E-02,-0.881526,2.75306
LostCreek_ts_data_2020_06_29_2330.dat,2020-06-30,00:00,182.0000,17992,94.9897,0.430570E-02,-0.194431,5.39364,95.2224,0.499335E-02,0.373812,2.75587
LostCreek_ts_data_2020_06_30_0000.dat,2020-06-30,00:30,182.0208,18000,94.9904,0.133499E-01,-0.202708,1.78501,95.2255,0.131482E-01,0.402680E-02,1.40781
LostCreek_ts_data_2020_06_30_0030.dat,2020-06-30,01:00,182.0416,17995,95.0252,0.127754E-01,0.392943,2.04840,95.2588,0.118826E-01,0.359186,2.10258
LostCreek_ts_data_2020_06_30_0100.dat,2020-06-30,01:30,182.0624,18000,95.0565,0.487657E-02,-0.519494,1.66112,95.2877,0.428965E-02,-1.16811,2.62804
LostCreek_ts_data_2020_06_30_0130.dat,2020-06-30,02:00,182.0833,17998,95.0654,0.125018E-01,-0.623329E-01,1.46692,95.2993,0.142106E-01,0.289771E-01,1.63393
LostCreek_ts_data_2020_06_30_0200.dat,2020-06-30,02:30,182.1041,17998,95.0891,0.429948E-02,-0.474351,5.01392,95.3223,0.429979E-02,1.15421,2.62449
LostCreek_ts_data_2020_06_30_0230.dat,2020-06-30,03:00,182.1249,17995,95.0976,0.488123E-02,-0.470368,2.78194,95.3314,0.395890E-02,1.18430,4.67523
LostCreek_ts_data_2020_06_30_0300.dat,2020-06-30,03:30,182.1458,18000,95.0923,0.429225E-02,1.16112,2.64797,95.3279,0.410950E-02,-1.37998,2.99728
LostCreek_ts_data_2020_06_30_0330.dat,2020-06-30,04:00,182.1666,17997,95.0940,0.733522E-02,-0.346069,2.49933,95.3277,0.722038E-02,0.428341E-01,2.47907
LostCreek_ts_data_2020_06_30_0400.dat,2020-06-30,04:30,182.1874,17996,95.1051,0.569652E-02,0.390540,2.32088,95.3382,0.584178E-02,-0.281673,3.42105
LostCreek_ts_data_2020_06_30_0430.dat,2020-06-30,05:00,182.2083,17998,95.1085,0.720378E-02,0.240143,1.99398,95.3419,0.621290E-02,-0.148521,2.46303
LostCreek_ts_data_2020_06_30_0500.dat,2020-06-30,05:30,182.2291,17999,95.0886,0.102432E-01,0.389536,2.13964,95.3234,0.991073E-02,0.144497,1.96597
LostCreek_ts_data_2020_06_30_0530.dat,2020-06-30,06:00,182.2499,18000,95.0722,0.425937E-02,1.17434,2.91223,95.3068,0.531920E-02,-0.128184,2.28458
LostCreek_ts_data_2020_06_30_0600.dat,2020-06-30,06:30,182.2707,17998,95.0775,0.436161E-02,-1.11495,2.31024,95.3108,0.297377E-02,2.26632,9.21780
LostCreek_ts_data_2020_06_30_0630.dat,2020-06-30,07:00,182.2916,18000,95.0927,0.106000E-01,0.421560,2.28695,95.3267,0.108612E-01,0.586598,2.55828
LostCreek_ts_data_2020_06_30_0700.dat,2020-06-30,07:30,182.3124,17985,95.1134,0.504771E-02,0.355261,1.99783,95.3467,0.483453E-02,-0.557960,1.70743
LostCreek_ts_data_2020_06_30_0730.dat,2020-06-30,08:00,182.3332,18000,95.1203,0.134487E-01,0.231113,1.72780,95.3538,0.141205E-01,0.328722,1.67145
LostCreek_ts_data_2020_06_30_0800.dat,2020-06-30,08:30,182.3541,17998,95.1616,0.527636E-02,0.102480,3.41844,95.3958,0.535571E-02,-0.635214,2.30077
LostCreek_ts_data_2020_06_30_0830.dat,2020-06-30,09:00,182.3749,17995,95.1770,0.560551E-02,-0.198270,2.77319,95.4104,0.479741E-02,0.102497,4.35575
LostCreek_ts_data_2020_06_30_0900.dat,2020-06-30,09:30,182.3957,18000,95.1792,0.652485E-02,0.166956E-02,2.53277,95.4112,0.592784E-02,-0.905789E-01,2.94358
LostCreek_ts_data_2020_06_30_0930.dat,2020-06-30,10:00,182.4165,17989,95.1587,0.125558E-01,-0.865164,2.68182,95.3931,0.111895E-01,-0.938939,3.02230
LostCreek_ts_data_2020_06_30_1000.dat,2020-06-30,10:30,182.4374,18000,95.1208,0.120897E-01,-0.265667,2.08398,95.3557,0.121143E-01,-0.725153E-01,1.94199
LostCreek_ts_data_2020_06_30_1030.dat,2020-06-30,11:00,182.4582,18000,95.1610,0.121472E-01,0.290365,1.61548,95.3957,0.113623E-01,0.363753E-01,1.58411
LostCreek_ts_data_2020_06_30_1100.dat,2020-06-30,11:30,182.4790,17996,95.1891,0.753054E-02,0.949867E-01,1.94556,95.4222,0.883868E-02,-0.943633E-01,1.91334
LostCreek_ts_data_2020_06_30_1130.dat,2020-06-30,12:00,182.4999,18000,95.2080,0.173030E-01,0.425922,1.77981,95.4431,0.156047E-01,0.397696,1.81161
LostCreek_ts_data_2020_06_30_1200.dat,2020-06-30,12:30,182.5207,17989,95.2504,0.867854E-02,0.119114,2.17209,95.4835,0.103529E-01,0.249679,2.01201
LostCreek_ts_data_2020_06_30_1230.dat,2020-06-30,13:00,182.5415,17996,95.2674,0.752033E-02,0.523150,2.62693,95.5026,0.649903E-02,0.527057,3.84516
LostCreek_ts_data_2020_06_30_1300.dat,2020-06-30,13:30,182.5624,18000,95.2806,0.948729E-02,-0.408621,2.00737,95.5128,0.766696E-02,-0.496556,1.91167
LostCreek_ts_data_2020_06_30_1330.dat,2020-06-30,14:00,182.5832,18000,95.2494,0.902787E-02,0.574319,2.41667,95.4815,0.110439E-01,0.496207,1.90170
LostCreek_ts_data_2020_06_30_1400.dat,2020-06-30,14:30,182.6040,18000,95.2436,0.687808E-02,-0.601534,2.26371,95.4746,0.651657E-02,-0.751386,2.60249
LostCreek_ts_data_2020_06_30_1430.dat,2020-06-30,15:00,182.6249,18000,95.2192,0.940253E-02,-0.165918,2.46648,95.4518,0.917042E-02,-0.252414,2.71907
LostCreek_ts_data_2020_06_30_1500.dat,2020-06-30,15:30,182.6457,18000,95.1929,0.592943E-02,0.190629,2.95827,95.4279,0.661870E-02,-0.560768E-01,2.77827
LostCreek_ts_data_2020_06_30_1530.dat,2020-06-30,16:00,182.6665,17958,95.1819,0.850162E-02,-0.299628,1.67533,95.4163,0.903270E-02,0.202421,2.07923
LostCreek_ts_data_2020_06_30_1600.dat,2020-06-30,16:30,182.6873,17997,95.1637,0.621382E-02,-0.902346E-01,2.64843,95.3985,0.674102E-02,0.478627E-01,2.50969
LostCreek_ts_data_2020_06_30_1630.dat,2020-06-30,17:00,182.7082,17998,95.1661,0.847633E-02,-0.309668,2.73679,95.4015,0.790976E-02,-0.394683,2.30575
LostCreek_ts_data_2020_06_30_1700.dat,2020-06-30,17:30,182.7290,17998,95.1834,0.660347E-02,-0.515420,2.32691,95.4155,0.600227E-02,-0.625587,3.04810
LostCreek_ts_data_2020_06_30_1730.dat,2020-06-30,18:00,182.7498,18000,95.1802,0.532993E-02,-0.117730,4.04720,95.4135,0.565473E-02,0.395600E-01,2.92915
LostCreek_ts_data_2020_06_30_1800.dat,2020-06-30,18:30,182.7707,17997,95.1797,0.640197E-02,-0.246362E-01,2.57832,95.4119,0.537763E-02,-0.951853E-01,4.22776
LostCreek_ts_data_2020_06_30_1830.dat,2020-06-30,19:00,182.7915,18000,95.1754,0.558268E-02,-0.461514,2.38245,95.4075,0.495848E-02,-0.939884,3.77857
LostCreek_ts_data_2020_06_30_1900.dat,2020-06-30,19:30,182.8123,17988,95.1651,0.648433E-02,0.240853,2.77052,95.3990,0.524612E-02,-0.492622,4.89990
LostCreek_ts_data_2020_06_30_1930.dat,2020-06-30,20:00,182.8332,17997,95.1700,0.602613E-02,0.723248E-01,2.99707,95.4030,0.582466E-02,-0.245741,2.93994
LostCreek_ts_data_2020_06_30_2000.dat,2020-06-30,20:30,182.8540,18000,95.1679,0.788958E-02,-0.306815,2.99431,95.4007,0.587001E-02,-0.121566,3.88353
LostCreek_ts_data_2020_06_30_2030.dat,2020-06-30,21:00,182.8748,17935,95.1641,0.148761E-01,0.272455,2.46925,95.3983,0.836924E-02,-0.944818E-01,2.24927
LostCreek_ts_data_2020_06_30_2100.dat,2020-06-30,21:30,182.8956,18000,95.1567,0.148436E-01,-0.874925,4.16867,95.3879,0.781889E-02,0.188926,2.15252
LostCreek_ts_data_2020_06_30_2130.dat,2020-06-30,22:00,182.9165,17997,95.1465,0.116583E-01,-1.02801,4.01854,95.3818,0.448579E-02,0.808835,3.96060
LostCreek_ts_data_2020_06_30_2200.dat,2020-06-30,22:30,182.9373,17997,95.1480,0.101897E-01,-0.383413,2.73711,95.3810,0.102579E-01,-0.549661,2.08636
LostCreek_ts_data_2020_06_30_2230.dat,2020-06-30,23:00,182.9581,17997,95.1461,0.133643E-01,0.312418E-01,2.55952,95.3770,0.512918E-02,-1.33603,4.00245
LostCreek_ts_data_2020_06_30_2300.dat,2020-06-30,23:30,182.9790,18000,95.1365,0.802197E-02,0.442249,2.33286,95.3739,0.546960E-02,-0.109787,2.09537
LostCreek_ts_data_2020_06_30_2330.dat,2020-07-01,00:00,183.0000,18000,95.1285,0.557167E-02,-0.453665,4.00394,95.3651,0.500336E-02,-0.584471E-01,1.02833
LostCreek_ts_data_2020_07_01_0000.dat,2020-07-01,00:30,183.0208,17995,95.1289,0.471709E-02,-0.375705,4.17345,95.3677,0.456454E-02,-0.813483,2.86023
LostCreek_ts_data_2020_07_01_0030.dat,2020-07-01,01:00,183.0416,17998,95.1374,0.530380E-02,-0.149273,2.61636,95.3761,0.546616E-02,0.102682,2.06650
LostCreek_ts_data_2020_07_01_0100.dat,2020-07-01,01:30,183.0624,18000,95.1482,0.438534E-02,-0.826624,3.70269,95.3854,0.503495E-02,-0.204904,1.20565
