first_statistics:_on_raw_data
filename,date,time,DOY,n_samples,mean(air_p),st_dev(air_p),skw(air_p),kur(air_p),mean(air_p),st_dev(air_p),skw(air_p),kur(air_p)
LostCreek_ts_data_2020_07_02_0800.dat,2020-07-02,08:30,184.3541,18000,95.6420,0.746438E-02,-0.269901,1.96684,95.8750,0.555073E-02,-0.225907,2.17650
LostCreek_ts_data_2020_07_02_0830.dat,2020-07-02,09:00,184.3749,18000,95.6628,0.754972E-02,-0.396891,2.06157,95.8939,0.657296E-02,-0.338834,2.55674
LostCreek_ts_data_2020_07_02_0900.dat,2020-07-02,09:30,184.3957,17997,95.6840,0.706587E-02,0.733648,3.16313,95.9190,0.807942E-02,-0.720339E-01,2.06595
LostCreek_ts_data_2020_07_02_0930.dat,2020-07-02,10:00,184.4165,17995,95.7175,0.106099E-01,-0.297560,2.16229,95.9498,0.102084E-01,-0.410990,2.16779
LostCreek_ts_data_2020_07_02_1000.dat,2020-07-02,10:30,184.4374,17994,95.7441,0.611887E-02,-0.517008,2.37297,95.9749,0.567571E-02,-0.554892,2.30920
LostCreek_ts_data_2020_07_02_1030.dat,2020-07-02,11:00,184.4582,18000,95.7453,0.502966E-02,-0.176966,1.16056,95.9762,0.483853E-02,-0.516838,1.26699
LostCreek_ts_data_2020_07_02_1100.dat,2020-07-02,11:30,184.4790,17996,95.7476,0.429582E-02,-1.19496,2.44748,95.9779,0.415080E-02,-1.48047,3.55681
LostCreek_ts_data_2020_07_02_1130.dat,2020-07-02,12:00,184.4999,17993,95.7556,0.507890E-02,-0.116193,1.35441,95.9883,0.595601E-02,0.707262E-01,2.64086
LostCreek_ts_data_2020_07_02_1200.dat,2020-07-02,12:30,184.5207,17999,95.7616,0.718596E-02,-0.246251,1.95862,95.9946,0.725289E-02,-0.953221,2.51016
LostCreek_ts_data_2020_07_02_1230.dat,2020-07-02,13:00,184.5415,17997,95.7663,0.516772E-02,-0.187127,1.87635,95.9997,0.419605E-02,-0.189310,5.61804
LostCreek_ts_data_2020_07_02_1300.dat,2020-07-02,13:30,184.5624,18000,95.7667,0.533027E-02,-0.119273,2.23615,96.0014,0.410330E-02,0.939496,4.66205
LostCreek_ts_data_2020_07_02_1330.dat,2020-07-02,14:00,184.5832,18000,95.7716,0.526332E-02,0.155831,3.22832,96.0057,0.495519E-02,-0.282500,1.10171
LostCreek_ts_data_2020_07_02_1400.dat,2020-07-02,14:30,184.6040,18000,95.7719,0.405112E-02,1.35913,3.47279,96.0060,0.489036E-02,-0.420980,1.17706
LostCreek_ts_data_2020_07_02_1430.dat,2020-07-02,15:00,184.6249,18000,95.7693,0.621219E-02,-0.631222E-01,2.87203,96.0062,0.510608E-02,-0.763908,2.21376
LostCreek_ts_data_2020_07_02_1500.dat,2020-07-02,15:30,184.6457,18000,95.7763,0.483639E-02,-0.528547,1.35569,96.0088,0.355463E-02,-1.66611,5.80112
LostCreek_ts_data_2020_07_02_1530.dat,2020-07-02,16:00,184.6665,17999,95.7725,0.451455E-02,0.886373,2.52421,96.0035,0.506024E-02,0.793423,2.49388
LostCreek_ts_data_2020_07_02_1600.dat,2020-07-02,16:30,184.6873,18000,95.7705,0.339662E-02,0.882739,8.17437,96.0026,0.451655E-02,0.945510,2.43210
LostCreek_ts_data_2020_07_02_1630.dat,2020-07-02,17:00,184.7082,17999,95.7678,0.969479E-02,0.265723E-03,1.79707,96.0014,0.737717E-02,-0.150991,2.00810
LostCreek_ts_data_2020_07_02_1700.dat,2020-07-02,17:30,184.7290,18000,95.7543,0.520301E-02,0.572369,1.94956,95.9912,0.329638E-02,2.19558,6.41168
LostCreek_ts_data_2020_07_02_1730.dat,2020-07-02,18:00,184.7498,17998,95.7434,0.798893E-02,0.432575,2.84091,95.9792,0.735635E-02,0.263217,3.10648
LostCreek_ts_data_2020_07_02_1800.dat,2020-07-02,18:30,184.7707,17996,95.7463,0.738482E-02,0.154621,2.56630,95.9790,0.985223E-02,-0.304262E-01,2.12346
LostCreek_ts_data_2020_07_02_1830.dat,2020-07-02,19:00,184.7915,18000,95.7396,0.111811E-01,-0.607032,2.83338,95.9795,0.148135E-01,-0.485764,2.46514
LostCreek_ts_data_2020_07_02_1900.dat,2020-07-02,19:30,184.8123,17979,95.7463,0.639252E-02,-0.210820,2.93157,95.9773,0.665084E-02,0.279703,2.38466
LostCreek_ts_data_2020_07_02_1930.dat,2020-07-02,20:00,184.8332,18000,95.7316,0.551497E-01,-1.12719,3.01812,95.9880,0.104734E-01,0.531933,2.67570
LostCreek_ts_data_2020_07_02_2000.dat,2020-07-02,20:30,184.8540,17998,95.7337,0.125945E-01,-0.227308,2.00228,95.9659,0.105994E-01,-0.769097E-01,1.83647
LostCreek_ts_data_2020_07_02_2030.dat,2020-07-02,21:00,184.8748,17998,95.7243,0.177270E-01,0.735277E-01,1.67394,95.9590,0.173721E-01,0.331461,1.81478
LostCreek_ts_data_2020_07_02_2100.dat,2020-07-02,21:30,184.8956,18000,95.7371,0.112810E-01,-1.23900,3.96155,95.9712,0.111933E-01,-1.28174,3.83493
LostCreek_ts_data_2020_07_02_2130.dat,2020-07-02,22:00,184.9165,17995,95.7457,0.147130E-01,2.39302,9.89244,95.9732,0.666430E-02,-0.472340,2.24016
LostCreek_ts_data_2020_07_02_2200.dat,2020-07-02,22:30,184.9373,17997,95.7888,0.603890E-01,-0.518424,1.69593,95.9600,0.763367E-02,-0.373838,2.70687
LostCreek_ts_data_2020_07_02_2230.dat,2020-07-02,23:00,184.9581,17996,95.7012,0.656509E-02,-0.269021,2.82096,95.9398,0.983604E-02,-0.335653E-01,3.01394
LostCreek_ts_data_2020_07_02_2300.dat,2020-07-02,23:30,184.9790,18000,95.6992,0.929937E-02,0.289929,2.05095,95.9377,0.112294E-01,-0.390704,2.17661
LostCreek_ts_data_2020_07_02_2330.dat,2020-07-03,00:00,185.0000,17992,95.7094,0.957711E-02,-0.468560,2.34991,95.9436,0.924849E-02,0.168373,2.18391
LostCreek_ts_data_2020_07_03_0000.dat,2020-07-03,00:30,185.0208,17997,95.7304,0.123994E-01,-0.286763E-01,1.92091,95.9614,0.780850E-02,-0.250226,1.71081
LostCreek_ts_data_2020_07_03_0030.dat,2020-07-03,01:00,185.0416,17999,95.7116,0.645415E-02,-0.158051,2.36697,95.9482,0.419224E-02,-1.18749,4.21988
LostCreek_ts_data_2020_07_03_0100.dat,2020-07-03,01:30,185.0624,18000,95.6862,0.812322E-02,0.656462,2.13552,95.9276,0.799711E-02,0.321978,1.87391
LostCreek_ts_data_2020_07_03_0130.dat,2020-07-03,02:00,185.0833,18000,95.6801,0.519337E-02,0.180438E-01,3.70623,95.9174,0.551686E-02,-0.898646E-01,2.69882
LostCreek_ts_data_2020_07_03_0200.dat,2020-07-03,02:30,185.1041,18000,95.6813,0.907741E-02,0.827332,3.41017,95.9167,0.100598E-01,0.219567,2.98484
LostCreek_ts_data_2020_07_03_0230.dat,2020-07-03,03:00,185.1249,18000,95.7058,0.504809E-02,-0.216019,1.36564,95.9401,0.359877E-02,0.115196,7.70987
LostCreek_ts_data_2020_07_03_0300.dat,2020-07-03,03:30,185.1458,17983,95.6943,0.706856E-02,0.109436,2.78679,95.9293,0.776171E-02,0.109911,1.67976
LostCreek_ts_data_2020_07_03_0330.dat,2020-07-03,04:00,185.1666,18000,95.6936,0.888977E-02,-0.612702,1.81129,95.9288,0.932368E-02,-0.362970,2.17973
LostCreek_ts_data_2020_07_03_0400.dat,2020-07-03,04:30,185.1874,17996,95.7036,0.959602E-02,-0.165673,1.99493,95.9386,0.977796E-02,-0.185335,1.79879
LostCreek_ts_data_2020_07_03_0430.dat,2020-07-03,05:00,185.2083,18000,95.7211,0.836720E-02,0.368902,2.53230,95.9542,0.703890E-02,0.851970,3.13142
not_enough_data,2020-07-03,05:30,185.229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-03,06:00,185.250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LostCreek_ts_data_2020_07_03_0600.dat,2020-07-03,06:30,185.2707,18000,95.7796,0.527953E-02,-0.433882E-01,3.56892,96.0128,0.555427E-02,-0.257393E-02,2.48345
LostCreek_ts_data_2020_07_03_0630.dat,2020-07-03,07:00,185.2916,17995,95.7940,0.675784E-02,-0.617299,2.41314,96.0269,0.502934E-02,-0.722277,2.68809
LostCreek_ts_data_2020_07_03_0700.dat,2020-07-03,07:30,185.3124,18000,95.7968,0.823281E-02,0.619897,1.81652,96.0291,0.766024E-02,0.220095,1.95500
not_enough_data,2020-07-03,08:00,185.333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LostCreek_ts_data_2020_07_03_0800.dat,2020-07-03,08:30,185.3541,18000,95.7846,0.755128E-02,1.71697,5.47237,96.0177,0.767046E-02,0.915129,3.94362
not_enough_data,2020-07-03,09:00,185.374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-03,09:30,185.395,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2020-07-03,10:00,185.416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LostCreek_ts_data_2020_07_03_1002.dat,2020-07-03,10:30,185.4374,16290,95.7554,0.688082E-02,0.796868,2.58706,95.9897,0.903567E-02,0.134039E-01,1.31662
LostCreek_ts_data_2020_07_03_1030.dat,2020-07-03,11:00,185.4582,18000,95.7779,0.123627E-01,0.659072,2.36856,96.0117,0.118105E-01,0.611569,2.20058
LostCreek_ts_data_2020_07_03_1100.dat,2020-07-03,11:30,185.4790,18000,95.8233,0.141790E-01,0.410870,2.23918,96.0577,0.141415E-01,0.227253,2.12308
LostCreek_ts_data_2020_07_03_1130.dat,2020-07-03,12:00,185.4999,17989,95.8639,0.752108E-02,0.437311,2.89532,96.0957,0.793438E-02,0.710116,2.29083
LostCreek_ts_data_2020_07_03_1200.dat,2020-07-03,12:30,185.5207,17999,95.8651,0.581848E-02,0.143800,2.46951,96.0977,0.747057E-02,0.396872,1.88283
LostCreek_ts_data_2020_07_03_1230.dat,2020-07-03,13:00,185.5415,18000,95.8723,0.425878E-02,1.22143,2.78512,96.1051,0.507052E-02,-0.136284,1.23046
LostCreek_ts_data_2020_07_03_1235.dat,2020-07-03,13:30,185.5624,17433,95.8736,0.490894E-02,0.674041,1.74655,96.1052,0.533320E-02,0.979049E-01,1.82476
LostCreek_ts_data_2020_07_03_1330.dat,2020-07-03,14:00,185.5832,18000,95.8884,0.394086E-02,-1.35186,4.23517,96.1205,0.306934E-02,1.26717,9.91606
LostCreek_ts_data_2020_07_03_1400.dat,2020-07-03,14:30,185.6040,17908,95.8706,0.969487E-02,-0.405266,2.56433,96.1030,0.110240E-01,-0.232598,2.22173
LostCreek_ts_data_2020_07_03_1430.dat,2020-07-03,15:00,185.6249,17998,95.8503,0.396914E-02,0.213639,6.29802,96.0822,0.469305E-02,0.618148,2.99833
LostCreek_ts_data_2020_07_03_1500.dat,2020-07-03,15:30,185.6457,18000,95.8388,0.708087E-02,0.173270,2.00775,96.0723,0.515311E-02,0.258020,2.85188
LostCreek_ts_data_2020_07_03_1530.dat,2020-07-03,16:00,185.6665,18000,95.8288,0.522260E-02,-0.139815,3.41986,96.0643,0.495579E-02,0.278491,1.09238
LostCreek_ts_data_2020_07_03_1600.dat,2020-07-03,16:30,185.6873,18000,95.8150,0.536842E-02,0.198768,1.90506,96.0509,0.556452E-02,0.314109E-01,3.13382
LostCreek_ts_data_2020_07_03_1630.dat,2020-07-03,17:00,185.7082,17999,95.8172,0.870517E-02,0.849421,2.59866,96.0550,0.781139E-02,0.628931,2.61427
LostCreek_ts_data_2020_07_03_1700.dat,2020-07-03,17:30,185.7290,18000,95.8248,0.675112E-02,0.573177,2.83872,96.0612,0.473040E-02,0.371465,3.96454
LostCreek_ts_data_2020_07_03_1730.dat,2020-07-03,18:00,185.7498,17926,95.8215,0.804682E-02,-0.199766,1.74670,96.0570,0.633644E-02,-0.967642E-01,2.87333
LostCreek_ts_data_2020_07_03_1800.dat,2020-07-03,18:30,185.7707,18000,95.8102,0.620050E-02,-0.337626,3.71027,96.0448,0.593897E-02,-0.225347,2.53898
LostCreek_ts_data_2020_07_03_1830.dat,2020-07-03,19:00,185.7915,17996,95.8050,0.549588E-02,-0.377927,2.11597,96.0389,0.693714E-02,0.156114,2.07468
LostCreek_ts_data_2020_07_03_1900.dat,2020-07-03,19:30,185.8123,18000,95.7948,0.106917E-01,0.579605E-01,1.77676,96.0292,0.400238E-02,-0.652828,5.71145
LostCreek_ts_data_2020_07_03_1930.dat,2020-07-03,20:00,185.8332,17992,95.7797,0.163792E-01,0.376589,2.23130,96.0096,0.804376E-02,-0.949716E-01,2.02315
LostCreek_ts_data_2020_07_03_2000.dat,2020-07-03,20:30,185.8540,17997,95.7694,0.172737E-01,0.187812,2.27506,95.9996,0.478076E-02,-0.150772,4.50627
LostCreek_ts_data_2020_07_03_2030.dat,2020-07-03,21:00,185.8748,18000,95.7636,0.218887E-01,-0.211595,2.27810,95.9963,0.104681E-01,-0.432747,2.10277
LostCreek_ts_data_2020_07_03_2100.dat,2020-07-03,21:30,185.8956,17997,95.7278,0.234289E-01,-0.385393,2.31987,95.9689,0.706734E-02,0.142225,2.04851
LostCreek_ts_data_2020_07_03_2130.dat,2020-07-03,22:00,185.9165,17997,95.7463,0.115994E-01,0.433989,3.01153,95.9791,0.629034E-02,-0.811139E-01,2.89685
LostCreek_ts_data_2020_07_03_2200.dat,2020-07-03,22:30,185.9373,17992,95.7386,0.110531E-01,-0.591298,3.72212,95.9777,0.545372E-02,-0.148573,2.86875
LostCreek_ts_data_2020_07_03_2230.dat,2020-07-03,23:00,185.9581,18000,95.7307,0.133679E-01,-0.157721,2.23831,95.9614,0.828830E-02,0.480031E-01,2.16360
LostCreek_ts_data_2020_07_03_2300.dat,2020-07-03,23:30,185.9790,18000,95.7072,0.141995E-01,0.188691,2.37782,95.9367,0.677641E-02,0.407873,2.34125
LostCreek_ts_data_2020_07_03_2330.dat,2020-07-04,00:00,186.0000,17999,95.6969,0.111678E-01,-0.257402,2.04126,95.9382,0.745767E-02,0.683626E-01,2.25362
LostCreek_ts_data_2020_07_04_0000.dat,2020-07-04,00:30,186.0208,18000,95.7151,0.554586E-02,0.162770,2.16842,95.9527,0.598280E-02,0.483567,3.45667
LostCreek_ts_data_2020_07_04_0030.dat,2020-07-04,01:00,186.0416,17932,95.7243,0.602625E-02,-0.137490,2.57343,95.9622,0.526849E-02,0.179691,2.85008
LostCreek_ts_data_2020_07_04_0100.dat,2020-07-04,01:30,186.0624,18000,95.7096,0.327778E-02,-0.849361,8.91237,95.9469,0.468139E-02,-0.798490,1.79926
LostCreek_ts_data_2020_07_04_0130.dat,2020-07-04,02:00,186.0833,18000,95.7099,0.291731E-02,-0.308491,11.7179,95.9458,0.493876E-02,-0.314974,1.11421
LostCreek_ts_data_2020_07_04_0200.dat,2020-07-04,02:30,186.1041,17999,95.7257,0.834703E-02,0.134464,2.40402,95.9602,0.676724E-02,-0.425417,3.62777
LostCreek_ts_data_2020_07_04_0230.dat,2020-07-04,03:00,186.1249,18000,95.7446,0.557116E-02,-0.346693,2.14093,95.9774,0.779552E-02,0.416254,1.88394
LostCreek_ts_data_2020_07_04_0300.dat,2020-07-04,03:30,186.1458,17984,95.7566,0.583294E-02,0.241733,2.32679,95.9936,0.613750E-02,-0.439826,2.52401
LostCreek_ts_data_2020_07_04_0330.dat,2020-07-04,04:00,186.1666,18000,95.7607,0.323835E-02,1.45244,8.42507,95.9957,0.494439E-02,-0.298357,1.09262
LostCreek_ts_data_2020_07_04_0400.dat,2020-07-04,04:30,186.1874,17999,95.7593,0.536111E-02,-0.546282E-01,3.41377,95.9949,0.531387E-02,-0.276963,1.79686
LostCreek_ts_data_2020_07_04_0430.dat,2020-07-04,05:00,186.2083,18000,95.7505,0.286233E-02,1.69505,11.2551,95.9844,0.499586E-02,0.209118,1.12482
LostCreek_ts_data_2020_07_04_0500.dat,2020-07-04,05:30,186.2291,17987,95.7700,0.846876E-02,-0.117711,1.68324,96.0038,0.731449E-02,-0.697930,2.19161
LostCreek_ts_data_2020_07_04_0530.dat,2020-07-04,06:00,186.2499,18000,95.7831,0.478455E-02,0.618739,1.93767,96.0173,0.444760E-02,-1.02290,2.14741
LostCreek_ts_data_2020_07_04_0600.dat,2020-07-04,06:30,186.2707,17993,95.7872,0.694632E-02,0.432303,2.11413,96.0218,0.634117E-02,-0.170227,2.40420
LostCreek_ts_data_2020_07_04_0630.dat,2020-07-04,07:00,186.2916,18000,95.7684,0.135613E-01,0.259124,1.86707,96.0018,0.129398E-01,0.279326,2.04798
LostCreek_ts_data_2020_07_04_0700.dat,2020-07-04,07:30,186.3124,18000,95.7420,0.803279E-02,-0.381173,1.65592,95.9730,0.787514E-02,-0.483099,1.93257
LostCreek_ts_data_2020_07_04_0730.dat,2020-07-04,08:00,186.3332,18000,95.7223,0.437745E-02,1.33771,3.51703,95.9556,0.505430E-02,-0.139541,1.27608
LostCreek_ts_data_2020_07_04_0800.dat,2020-07-04,08:30,186.3541,17981,95.7168,0.499498E-02,-0.387375,2.00349,95.9500,0.427798E-02,-0.805615E-02,5.46259
LostCreek_ts_data_2020_07_04_0830.dat,2020-07-04,09:00,186.3749,18000,95.7283,0.424275E-02,-0.968203,4.05544,95.9599,0.332428E-02,-0.134574,9.04169
LostCreek_ts_data_2020_07_04_0900.dat,2020-07-04,09:30,186.3957,17987,95.7430,0.636385E-02,-0.355754,2.31080,95.9762,0.586624E-02,-0.454450,2.93051
LostCreek_ts_data_2020_07_04_0930.dat,2020-07-04,10:00,186.4165,18000,95.7541,0.508309E-02,0.462709,1.67472,95.9892,0.741874E-02,0.130490,1.82445
LostCreek_ts_data_2020_07_04_1000.dat,2020-07-04,10:30,186.4374,18000,95.7596,0.529420E-02,-0.430308E-01,3.53792,95.9963,0.497587E-02,-0.712951,1.94772
LostCreek_ts_data_2020_07_04_1030.dat,2020-07-04,11:00,186.4582,17997,95.7666,0.107560E-01,-0.446009,1.95224,96.0014,0.108654E-01,-0.865871,2.29539
LostCreek_ts_data_2020_07_04_1100.dat,2020-07-04,11:30,186.4790,18000,95.7476,0.429396E-02,-1.19071,2.41774,95.9791,0.289308E-02,-2.88984,9.63395
LostCreek_ts_data_2020_07_04_1130.dat,2020-07-04,12:00,186.4999,17996,95.7457,0.496168E-02,-0.270696,1.09515,95.9766,0.475641E-02,-0.661000,1.46280
LostCreek_ts_data_2020_07_04_1200.dat,2020-07-04,12:30,186.5207,17992,95.7562,0.577755E-02,-0.377631,2.83102,95.9896,0.575485E-02,-0.680673,5.18986
LostCreek_ts_data_2020_07_04_1230.dat,2020-07-04,13:00,186.5415,18000,95.7323,0.187684E-01,0.848486,2.34213,95.9652,0.186695E-01,0.816389,2.29804
LostCreek_ts_data_2020_07_04_1300.dat,2020-07-04,13:30,186.5624,17985,95.7037,0.643564E-02,-0.987844E-01,2.67298,95.9378,0.653119E-02,0.213587,2.34548
LostCreek_ts_data_2020_07_04_1330.dat,2020-07-04,14:00,186.5832,18000,95.6941,0.748291E-02,0.732407,2.99817,95.9289,0.742267E-02,0.172734,1.82856
