first_statistics:_on_raw_data
filename,date,time,DOY,n_samples,mean(air_p),st_dev(air_p),skw(air_p),kur(air_p),mean(air_p),st_dev(air_p),skw(air_p),kur(air_p)
LostCreek_ts_data_2020_07_18_2130.dat,2020-07-18,22:00,200.9165,17997,94.6507,0.167186E-01,0.934924E-01,1.94616,94.8902,0.103030E-01,-0.324387,1.78305
LostCreek_ts_data_2020_07_18_2200.dat,2020-07-18,22:30,200.9373,18000,94.6287,0.889591E-02,-0.220599,3.04581,94.8683,0.920099E-02,0.851572E-01,1.65263
LostCreek_ts_data_2020_07_18_2230.dat,2020-07-18,23:00,200.9581,17946,94.6079,0.838382E-02,0.585542,3.33614,94.8495,0.373648E-02,-0.526737,6.91780
LostCreek_ts_data_2020_07_18_2300.dat,2020-07-18,23:30,200.9790,17998,94.6071,0.112278E-01,-0.488940,3.13695,94.8513,0.619335E-02,-0.956506E-01,2.55589
LostCreek_ts_data_2020_07_18_2330.dat,2020-07-19,00:00,201.0000,18000,94.6421,0.159545E-01,-0.281674,2.33901,94.8849,0.143225E-01,-0.216701,1.94443
LostCreek_ts_data_2020_07_19_0000.dat,2020-07-19,00:30,201.0208,18000,94.6444,0.840794E-02,0.336402,2.49802,94.8849,0.827935E-02,0.349233,2.47606
LostCreek_ts_data_2020_07_19_0030.dat,2020-07-19,01:00,201.0416,17945,94.6423,0.744407E-02,-0.149730,2.24926,94.8829,0.705526E-02,-0.375033,2.21352
LostCreek_ts_data_2020_07_19_0100.dat,2020-07-19,01:30,201.0624,17991,94.6413,0.139313E-01,-0.381267,2.35789,94.8801,0.145752E-01,-0.585047,2.61801
LostCreek_ts_data_2020_07_19_0130.dat,2020-07-19,02:00,201.0833,18000,94.5070,0.601100E-01,-0.122076,1.72549,94.7448,0.601730E-01,-0.127642,1.70650
LostCreek_ts_data_2020_07_19_0200.dat,2020-07-19,02:30,201.1041,17996,94.3807,0.639219E-01,-0.631478,2.10642,94.6178,0.630611E-01,-0.645200,2.12511
LostCreek_ts_data_2020_07_19_0230.dat,2020-07-19,03:00,201.1249,18000,94.2442,0.246462E-01,-0.537178,2.20899,94.4827,0.243589E-01,-0.400703,2.15797
LostCreek_ts_data_2020_07_19_0300.dat,2020-07-19,03:30,201.1458,18000,94.3852,0.835913E-01,-0.139371,1.53487,94.6227,0.831751E-01,-0.138734,1.52928
LostCreek_ts_data_2020_07_19_0330.dat,2020-07-19,04:00,201.1666,17991,94.4442,0.236339E-01,0.412064E-01,1.82232,94.6825,0.236101E-01,0.140750E-02,1.69152
LostCreek_ts_data_2020_07_19_0400.dat,2020-07-19,04:30,201.1874,18000,94.4639,0.365007E-01,-1.65716,5.41577,94.7012,0.363119E-01,-1.73112,5.54616
LostCreek_ts_data_2020_07_19_0430.dat,2020-07-19,05:00,201.2083,18000,94.4454,0.247340E-01,-1.43938,5.40656,94.7046,0.233352E-01,0.439031E-01,2.21858
LostCreek_ts_data_2020_07_19_0500.dat,2020-07-19,05:30,201.2291,17986,94.5050,0.360560E-01,0.378036,2.35724,94.7440,0.329675E-01,0.726752,2.51030
LostCreek_ts_data_2020_07_19_0530.dat,2020-07-19,06:00,201.2499,18000,94.4458,0.383436E-01,1.00433,2.80680,94.6835,0.379217E-01,1.08338,3.09300
LostCreek_ts_data_2020_07_19_0600.dat,2020-07-19,06:30,201.2707,18000,94.4108,0.247020E-01,-0.323132,2.08441,94.6468,0.246293E-01,-0.313838,1.97106
LostCreek_ts_data_2020_07_19_0630.dat,2020-07-19,07:00,201.2916,18000,94.3505,0.876678E-02,0.264303,2.18308,94.5889,0.794719E-02,0.192121,1.63930
LostCreek_ts_data_2020_07_19_0700.dat,2020-07-19,07:30,201.3124,17996,94.3483,0.150156E-01,-0.628149E-01,2.48882,94.5858,0.139554E-01,-0.161410,2.34903
LostCreek_ts_data_2020_07_19_0730.dat,2020-07-19,08:00,201.3332,17988,94.3395,0.914190E-02,0.869057,3.59939,94.5772,0.935566E-02,1.00510,3.59054
LostCreek_ts_data_2020_07_19_0800.dat,2020-07-19,08:30,201.3541,18000,94.3834,0.169598E-01,-0.983641E-01,1.95995,94.6192,0.168702E-01,0.681945E-01,2.03030
LostCreek_ts_data_2020_07_19_0830.dat,2020-07-19,09:00,201.3749,17998,94.3961,0.903806E-02,0.678462,2.39385,94.6331,0.991094E-02,0.430181,2.16807
LostCreek_ts_data_2020_07_19_0900.dat,2020-07-19,09:30,201.3957,18000,94.3955,0.769503E-02,0.381998,2.51701,94.6324,0.776749E-02,-0.367562,1.95622
LostCreek_ts_data_2020_07_19_0930.dat,2020-07-19,10:00,201.4165,17991,94.4151,0.143114E-01,0.411288,1.90941,94.6516,0.128313E-01,0.366385,1.93526
LostCreek_ts_data_2020_07_19_1000.dat,2020-07-19,10:30,201.4374,18000,94.4622,0.107680E-01,-0.171394,2.25826,94.7000,0.105918E-01,-0.581491,2.68356
LostCreek_ts_data_2020_07_19_1030.dat,2020-07-19,11:00,201.4582,17996,94.4784,0.983221E-02,0.390078,2.79238,94.7158,0.906777E-02,0.579269,2.41102
LostCreek_ts_data_2020_07_19_1100.dat,2020-07-19,11:30,201.4790,18000,94.4947,0.586390E-02,-0.416691,2.43366,94.7310,0.552103E-02,0.368947E-01,3.20500
LostCreek_ts_data_2020_07_19_1130.dat,2020-07-19,12:00,201.4999,17993,94.5062,0.931894E-02,-0.905748,3.22255,94.7445,0.919632E-02,-0.741610,2.69795
LostCreek_ts_data_2020_07_19_1200.dat,2020-07-19,12:30,201.5207,18000,94.5183,0.646425E-02,0.277178,3.28201,94.7577,0.657414E-02,0.196716,2.86899
LostCreek_ts_data_2020_07_19_1230.dat,2020-07-19,13:00,201.5415,18000,94.5330,0.119026E-01,-0.254733E-01,1.93451,94.7712,0.105985E-01,0.397397E-01,2.07912
LostCreek_ts_data_2020_07_19_1300.dat,2020-07-19,13:30,201.5624,17997,94.5480,0.652250E-02,-0.292469,3.27797,94.7841,0.596230E-02,-0.327332,3.27491
LostCreek_ts_data_2020_07_19_1330.dat,2020-07-19,14:00,201.5832,17989,94.5344,0.756208E-02,0.365644,2.79313,94.7717,0.717382E-02,0.325274,3.40214
LostCreek_ts_data_2020_07_19_1400.dat,2020-07-19,14:30,201.6040,18000,94.5436,0.128071E-01,-0.202913,2.23827,94.7801,0.106672E-01,-0.766713E-01,2.40430
LostCreek_ts_data_2020_07_19_1430.dat,2020-07-19,15:00,201.6249,18000,94.5605,0.685527E-02,-0.351212,3.14941,94.7958,0.743974E-02,0.163781,2.68419
LostCreek_ts_data_2020_07_19_1500.dat,2020-07-19,15:30,201.6457,18000,94.5763,0.835415E-02,0.486997E-02,2.58637,94.8146,0.747306E-02,-0.493317,3.29922
LostCreek_ts_data_2020_07_19_1530.dat,2020-07-19,16:00,201.6665,17990,94.5883,0.781243E-02,-0.249427,2.92107,94.8273,0.597396E-02,-0.176128,3.15254
LostCreek_ts_data_2020_07_19_1600.dat,2020-07-19,16:30,201.6873,17998,94.6006,0.118531E-01,0.391919,2.71244,94.8390,0.107982E-01,0.162100,2.62079
LostCreek_ts_data_2020_07_19_1630.dat,2020-07-19,17:00,201.7082,18000,94.6429,0.124678E-01,0.217765,2.19231,94.8814,0.138427E-01,-0.818572E-01,2.08873
LostCreek_ts_data_2020_07_19_1700.dat,2020-07-19,17:30,201.7290,18000,94.6785,0.890552E-02,-0.281774,2.91852,94.9155,0.710457E-02,-0.270177,3.46102
LostCreek_ts_data_2020_07_19_1730.dat,2020-07-19,18:00,201.7498,17990,94.6946,0.832647E-02,-0.806437E-02,2.52621,94.9333,0.890862E-02,0.334741,2.64532
LostCreek_ts_data_2020_07_19_1800.dat,2020-07-19,18:30,201.7707,18000,94.7065,0.719722E-02,-0.197196,2.90063,94.9477,0.959913E-02,-0.511207,2.78756
LostCreek_ts_data_2020_07_19_1830.dat,2020-07-19,19:00,201.7915,17998,94.6892,0.829013E-02,-0.383792,2.57021,94.9263,0.639668E-02,-0.756748,4.03420
LostCreek_ts_data_2020_07_19_1900.dat,2020-07-19,19:30,201.8123,18000,94.6902,0.769009E-02,-0.215890,2.21414,94.9274,0.525203E-02,-0.583320,3.33923
LostCreek_ts_data_2020_07_19_1930.dat,2020-07-19,20:00,201.8332,17996,94.6967,0.749359E-02,-0.396868,3.00472,94.9332,0.610037E-02,-0.180171,2.96726
LostCreek_ts_data_2020_07_19_2000.dat,2020-07-19,20:30,201.8540,17998,94.6963,0.852477E-02,-0.437205,2.82127,94.9337,0.632342E-02,-0.156348,3.29974
LostCreek_ts_data_2020_07_19_2030.dat,2020-07-19,21:00,201.8748,18000,94.7003,0.139454E-01,0.317377,3.47974,94.9394,0.869065E-02,-0.654271E-01,2.59926
LostCreek_ts_data_2020_07_19_2100.dat,2020-07-19,21:30,201.8956,17989,94.7219,0.211303E-01,0.146288E-01,1.91458,94.9602,0.935017E-02,-0.324176,2.47898
LostCreek_ts_data_2020_07_19_2130.dat,2020-07-19,22:00,201.9165,18000,94.7341,0.172696E-01,-0.292497,2.26017,94.9710,0.555111E-02,-0.311201,4.97693
LostCreek_ts_data_2020_07_19_2200.dat,2020-07-19,22:30,201.9373,18000,94.7369,0.197845E-01,-0.268240,2.28187,94.9781,0.128157E-01,0.618663,2.16306
LostCreek_ts_data_2020_07_19_2230.dat,2020-07-19,23:00,201.9581,17999,94.7554,0.693972E-02,-0.504164,3.71925,94.9962,0.524834E-02,-0.846528,2.59552
LostCreek_ts_data_2020_07_19_2300.dat,2020-07-19,23:30,201.9790,18000,94.7781,0.118493E-01,0.249130E-01,2.11677,95.0175,0.924885E-02,-0.825222E-01,2.03802
LostCreek_ts_data_2020_07_19_2330.dat,2020-07-20,00:00,202.0000,18000,94.8071,0.153754E-01,0.256859,2.30518,95.0460,0.112218E-01,0.130250,2.07336
LostCreek_ts_data_2020_07_20_0000.dat,2020-07-20,00:30,202.0208,17971,94.8254,0.846919E-02,0.163513,2.97567,95.0666,0.533165E-02,-0.259282,2.43808
LostCreek_ts_data_2020_07_20_0030.dat,2020-07-20,01:00,202.0416,17998,94.8384,0.131551E-01,0.297370,1.83256,95.0784,0.120804E-01,0.478990,2.28758
LostCreek_ts_data_2020_07_20_0100.dat,2020-07-20,01:30,202.0624,18000,94.8574,0.464549E-02,-1.22289,3.52393,95.0954,0.535190E-02,-0.605173,2.75611
LostCreek_ts_data_2020_07_20_0130.dat,2020-07-20,02:00,202.0833,18000,94.8716,0.843788E-02,-0.206534,1.66406,95.1100,0.852069E-02,0.726770E-02,1.65437
LostCreek_ts_data_2020_07_20_0200.dat,2020-07-20,02:30,202.1041,17988,94.9174,0.202429E-01,-0.256400,1.79458,95.1552,0.204571E-01,-0.205041,1.94406
LostCreek_ts_data_2020_07_20_0230.dat,2020-07-20,03:00,202.1249,17998,94.9791,0.193485E-01,-0.288959,1.84497,95.2103,0.168962E-01,0.557663E-01,1.87605
LostCreek_ts_data_2020_07_20_0300.dat,2020-07-20,03:30,202.1458,17999,95.0447,0.180083E-01,-0.170512E-01,2.42594,95.2758,0.169354E-01,-0.333397,2.52684
LostCreek_ts_data_2020_07_20_0330.dat,2020-07-20,04:00,202.1666,18000,95.1025,0.149240E-01,0.283705,1.83529,95.3336,0.159301E-01,0.266867,2.02940
LostCreek_ts_data_2020_07_20_0400.dat,2020-07-20,04:30,202.1874,17995,95.1464,0.988263E-02,-0.403171,2.43878,95.3819,0.928648E-02,-0.689004,2.70812
LostCreek_ts_data_2020_07_20_0430.dat,2020-07-20,05:00,202.2083,18000,95.1706,0.123544E-01,-0.461948,2.07855,95.4038,0.996052E-02,-0.605130,2.31396
LostCreek_ts_data_2020_07_20_0500.dat,2020-07-20,05:30,202.2291,17997,95.1965,0.596162E-02,0.299572,2.34710,95.4344,0.696276E-02,-0.300778,2.95263
LostCreek_ts_data_2020_07_20_0530.dat,2020-07-20,06:00,202.2499,17988,95.2025,0.965358E-02,0.252803,2.06697,95.4419,0.955491E-02,0.311557,2.10971
LostCreek_ts_data_2020_07_20_0600.dat,2020-07-20,06:30,202.2707,18000,95.2149,0.578574E-02,-0.264575,2.42393,95.4538,0.587326E-02,-0.251337,2.36401
LostCreek_ts_data_2020_07_20_0630.dat,2020-07-20,07:00,202.2916,18000,95.2394,0.116838E-01,0.615416,1.94335,95.4741,0.107948E-01,0.425174,2.06878
LostCreek_ts_data_2020_07_20_0700.dat,2020-07-20,07:30,202.3124,17986,95.2839,0.199209E-01,-0.557095E-01,1.69366,95.5153,0.183737E-01,0.341714E-01,1.90520
LostCreek_ts_data_2020_07_20_0730.dat,2020-07-20,08:00,202.3332,18000,95.3150,0.799957E-02,0.978461E-01,2.54376,95.5477,0.103839E-01,-0.170651,2.01235
LostCreek_ts_data_2020_07_20_0800.dat,2020-07-20,08:30,202.3541,17996,95.3218,0.775798E-02,-0.233186,1.91937,95.5594,0.834435E-02,-0.383802,2.50661
LostCreek_ts_data_2020_07_20_0830.dat,2020-07-20,09:00,202.3749,18000,95.3566,0.112788E-01,-0.622390,2.70422,95.5946,0.109069E-01,-0.409846,2.69698
LostCreek_ts_data_2020_07_20_0900.dat,2020-07-20,09:30,202.3957,18000,95.3792,0.420760E-02,-0.559689,5.36498,95.6178,0.544265E-02,-0.125135,2.88624
LostCreek_ts_data_2020_07_20_0930.dat,2020-07-20,10:00,202.4165,17998,95.3842,0.537524E-02,0.788932,2.49755,95.6253,0.535392E-02,0.217795,1.82602
LostCreek_ts_data_2020_07_20_1000.dat,2020-07-20,10:30,202.4374,17995,95.3956,0.921715E-02,-0.243348,2.22088,95.6353,0.898149E-02,-0.169394,2.25472
LostCreek_ts_data_2020_07_20_1030.dat,2020-07-20,11:00,202.4582,18000,95.4128,0.145390E-01,0.783465,2.28900,95.6513,0.138239E-01,0.777310,2.43661
LostCreek_ts_data_2020_07_20_1100.dat,2020-07-20,11:30,202.4790,17996,95.4480,0.731814E-02,0.327946,1.91294,95.6883,0.763433E-02,0.305783,1.76802
LostCreek_ts_data_2020_07_20_1130.dat,2020-07-20,12:00,202.4999,17998,95.4663,0.938761E-02,-0.228406,2.57442,95.7044,0.844111E-02,-0.181703,2.67186
LostCreek_ts_data_2020_07_20_1200.dat,2020-07-20,12:30,202.5207,17996,95.4870,0.714505E-02,0.525275,2.19475,95.7238,0.684891E-02,1.45177,3.76206
LostCreek_ts_data_2020_07_20_1230.dat,2020-07-20,13:00,202.5415,17996,95.4987,0.395649E-02,-1.10759,4.94475,95.7373,0.468110E-02,-0.719698,2.28822
LostCreek_ts_data_2020_07_20_1300.dat,2020-07-20,13:30,202.5624,18000,95.5148,0.652838E-02,-0.729744,2.65472,95.7548,0.634743E-02,-0.826043,2.64154
LostCreek_ts_data_2020_07_20_1330.dat,2020-07-20,14:00,202.5832,17998,95.5039,0.515425E-02,0.604277,2.08290,95.7411,0.590113E-02,-0.282395E-01,2.79763
LostCreek_ts_data_2020_07_20_1400.dat,2020-07-20,14:30,202.6040,17999,95.5041,0.644416E-02,0.937940,3.29982,95.7401,0.751653E-02,0.375734E-01,2.16318
LostCreek_ts_data_2020_07_20_1430.dat,2020-07-20,15:00,202.6249,18000,95.5047,0.684689E-02,0.592777,2.87686,95.7430,0.868951E-02,0.312629,2.46808
LostCreek_ts_data_2020_07_20_1500.dat,2020-07-20,15:30,202.6457,17986,95.5292,0.159043E-01,0.840280,2.55299,95.7677,0.146381E-01,0.849117,2.75800
LostCreek_ts_data_2020_07_20_1530.dat,2020-07-20,16:00,202.6665,18000,95.5771,0.144850E-01,0.876921E-01,1.69170,95.8108,0.150861E-01,0.248502,2.05214
LostCreek_ts_data_2020_07_20_1600.dat,2020-07-20,16:30,202.6873,18000,95.6060,0.868295E-02,0.176972,2.21049,95.8416,0.967748E-02,0.137112,1.82295
LostCreek_ts_data_2020_07_20_1630.dat,2020-07-20,17:00,202.7082,18000,95.6153,0.694132E-02,-1.13621,3.00818,95.8518,0.535756E-02,0.175566,3.12734
LostCreek_ts_data_2020_07_20_1700.dat,2020-07-20,17:30,202.7290,17995,95.6201,0.465216E-02,0.160069E-01,4.69356,95.8586,0.543870E-02,-0.110000,3.20800
LostCreek_ts_data_2020_07_20_1730.dat,2020-07-20,18:00,202.7498,18000,95.6134,0.498061E-02,0.390400,1.82548,95.8512,0.414186E-02,0.772613,4.94568
LostCreek_ts_data_2020_07_20_1800.dat,2020-07-20,18:30,202.7707,18000,95.6161,0.500451E-02,-0.324241,1.49187,95.8510,0.501635E-02,0.151108,3.90615
LostCreek_ts_data_2020_07_20_1830.dat,2020-07-20,19:00,202.7915,18000,95.6070,0.136912E-01,-0.468289,1.91021,95.8434,0.134394E-01,-0.341201,2.00862
LostCreek_ts_data_2020_07_20_1900.dat,2020-07-20,19:30,202.8123,17996,95.5747,0.738454E-02,-0.205069,2.65987,95.8131,0.516542E-02,0.263512,2.29894
LostCreek_ts_data_2020_07_20_1930.dat,2020-07-20,20:00,202.8332,17999,95.5799,0.983411E-02,-0.469601,2.14397,95.8142,0.519627E-02,0.360661E-01,1.63024
LostCreek_ts_data_2020_07_20_2000.dat,2020-07-20,20:30,202.8540,17993,95.5682,0.105861E-01,0.817333,2.27386,95.8077,0.421171E-02,-1.28106,2.68351
LostCreek_ts_data_2020_07_20_2030.dat,2020-07-20,21:00,202.8748,18000,95.5699,0.196069E-01,-0.200476,2.80004,95.8066,0.483594E-02,-0.593538,1.70745
LostCreek_ts_data_2020_07_20_2100.dat,2020-07-20,21:30,202.8956,17986,95.5642,0.717024E-02,0.839930,3.25390,95.8022,0.706711E-02,-0.343120,2.05182
LostCreek_ts_data_2020_07_20_2130.dat,2020-07-20,22:00,202.9165,18000,95.5484,0.186081E-01,-1.04032,3.82334,95.7813,0.551273E-02,0.735056E-01,3.12653
LostCreek_ts_data_2020_07_20_2200.dat,2020-07-20,22:30,202.9373,18000,95.5573,0.156884E-01,-0.799944,3.17595,95.7991,0.100169E-01,-0.381998,1.94330
LostCreek_ts_data_2020_07_20_2230.dat,2020-07-20,23:00,202.9581,17999,95.5599,0.737437E-02,0.434010,4.52597,95.7979,0.598021E-02,-0.258666,3.32657
LostCreek_ts_data_2020_07_20_2300.dat,2020-07-20,23:30,202.9790,18000,95.5578,0.490496E-02,-0.565490,3.37074,95.7951,0.801528E-02,0.478918,2.57068
LostCreek_ts_data_2020_07_20_2330.dat,2020-07-21,00:00,203.0000,18000,95.5798,0.578322E-02,-0.135259,3.67687,95.8175,0.502599E-02,-0.439951,2.88970
LostCreek_ts_data_2020_07_21_0000.dat,2020-07-21,00:30,203.0208,17992,95.5743,0.679552E-02,-0.577487,2.52055,95.8136,0.505197E-02,0.309401,1.81678
LostCreek_ts_data_2020_07_21_0030.dat,2020-07-21,01:00,203.0416,18000,95.5874,0.581877E-02,-0.904996E-01,2.83201,95.8269,0.494297E-02,-0.445563,2.11101
LostCreek_ts_data_2020_07_21_0100.dat,2020-07-21,01:30,203.0624,17997,95.5800,0.367351E-02,-0.306906E-01,7.40907,95.8204,0.199307E-02,4.26790,22.6035
LostCreek_ts_data_2020_07_21_0130.dat,2020-07-21,02:00,203.0833,17997,95.5949,0.121734E-01,-0.379200,2.25004,95.8350,0.112342E-01,-0.236396,2.04459
LostCreek_ts_data_2020_07_21_0200.dat,2020-07-21,02:30,203.1041,17997,95.6318,0.114200E-01,0.796810E-01,1.97253,95.8713,0.123597E-01,-0.897983E-01,2.00353
LostCreek_ts_data_2020_07_21_0230.dat,2020-07-21,03:00,203.1249,18000,95.6503,0.616364E-02,0.194291,3.27572,95.8894,0.535772E-02,-0.416490E-01,3.46119
LostCreek_ts_data_2020_07_21_0300.dat,2020-07-21,03:30,203.1458,17997,95.6682,0.441369E-02,-0.854853,3.80468,95.9063,0.498841E-02,-0.616024,1.84179
LostCreek_ts_data_2020_07_21_0330.dat,2020-07-21,04:00,203.1666,17997,95.6603,0.680163E-02,-0.348704E-01,2.17180,95.8971,0.685254E-02,0.435276,2.15332
LostCreek_ts_data_2020_07_21_0400.dat,2020-07-21,04:30,203.1874,17995,95.6724,0.552820E-02,0.407718E-01,2.67281,95.9099,0.607518E-02,0.457467E-02,2.70771
LostCreek_ts_data_2020_07_21_0430.dat,2020-07-21,05:00,203.2083,17990,95.6704,0.833533,-107.950,12230.5,95.9182,0.889180E-02,0.370871,1.63781
LostCreek_ts_data_2020_07_21_0500.dat,2020-07-21,05:30,203.2291,18000,95.6665,0.106605E-01,-0.196426,1.96842,95.9047,0.103686E-01,0.164731E-01,1.92559
LostCreek_ts_data_2020_07_21_0530.dat,2020-07-21,06:00,203.2499,17998,95.6343,0.862931E-02,0.446229,2.47327,95.8759,0.841918E-02,0.496898,2.16702
LostCreek_ts_data_2020_07_21_0600.dat,2020-07-21,06:30,203.2707,17997,95.6374,0.185038E-01,0.674381,1.87822,95.8773,0.164178E-01,0.599488,1.86086
LostCreek_ts_data_2020_07_21_0630.dat,2020-07-21,07:00,203.2916,18000,95.6340,0.216976E-01,0.551131,1.69155,95.8722,0.211239E-01,0.457369,1.58926
LostCreek_ts_data_2020_07_21_0700.dat,2020-07-21,07:30,203.3124,17998,95.6181,0.517600E-02,-0.280034,3.26008,95.8578,0.603467E-02,0.119847,2.53809
LostCreek_ts_data_2020_07_21_0730.dat,2020-07-21,08:00,203.3332,18000,95.5848,0.213547E-01,0.498657,1.71108,95.8244,0.189921E-01,0.509450,1.70839
not_enough_data,2020-07-21,08:30,203.354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LostCreek_ts_data_2020_07_21_0830.dat,2020-07-21,09:00,203.3749,18000,95.5803,0.692401E-02,-0.139869,2.42262,95.8193,0.636035E-02,0.575024E-01,2.46300
LostCreek_ts_data_2020_07_21_0900.dat,2020-07-21,09:30,203.3957,17985,95.5607,0.806925E-02,0.833032,5.01347,95.7980,0.968831E-02,0.549370,3.22363
LostCreek_ts_data_2020_07_21_0930.dat,2020-07-21,10:00,203.4165,18000,95.5324,0.775858E-02,-0.407973,2.73889,95.7713,0.706906E-02,-0.368735,2.63301
LostCreek_ts_data_2020_07_21_1000.dat,2020-07-21,10:30,203.4374,17996,95.5173,0.454157E-02,-0.916641,2.19648,95.7575,0.434193E-02,-1.13974,2.29883
LostCreek_ts_data_2020_07_21_1030.dat,2020-07-21,11:00,203.4582,18000,95.5218,0.833339,-107.973,12236.0,95.7687,0.817909E-02,-0.789240,3.40112
LostCreek_ts_data_2020_07_21_1100.dat,2020-07-21,11:30,203.4790,17987,95.5431,0.538995E-02,1.11188,3.76570,95.7809,0.336130E-02,1.63833,7.75863
LostCreek_ts_data_2020_07_21_1130.dat,2020-07-21,12:00,203.4999,18000,95.5330,0.945046E-02,0.701421,3.20495,95.7703,0.845250E-02,0.706058,3.13198
LostCreek_ts_data_2020_07_21_1200.dat,2020-07-21,12:30,203.5207,18000,95.5271,0.564712E-02,0.510079E-01,2.49068,95.7657,0.523079E-02,-0.217963,1.78462
LostCreek_ts_data_2020_07_21_1230.dat,2020-07-21,13:00,203.5415,17994,95.5426,0.130306E-01,-0.283323,1.88313,95.7810,0.116220E-01,-0.360421,2.05056
LostCreek_ts_data_2020_07_21_1300.dat,2020-07-21,13:30,203.5624,18000,95.5449,0.788127E-02,0.176893E-01,2.56692,95.7848,0.611620E-02,0.996855E-01,2.67666
LostCreek_ts_data_2020_07_21_1330.dat,2020-07-21,14:00,203.5832,17998,95.5324,0.660026E-02,-0.163726,2.45138,95.7743,0.575052E-02,-0.339946,2.27884
LostCreek_ts_data_2020_07_21_1400.dat,2020-07-21,14:30,203.6040,17997,95.5455,0.600530E-02,-0.679040,2.83919,95.7852,0.525462E-02,-0.313689,1.72774
LostCreek_ts_data_2020_07_21_1430.dat,2020-07-21,15:00,203.6249,17996,95.5535,0.494327E-02,0.420377,1.67933,95.7926,0.459101E-02,1.28523,3.51375
LostCreek_ts_data_2020_07_21_1500.dat,2020-07-21,15:30,203.6457,18000,95.5708,0.926602E-02,0.748700E-01,1.60053,95.8139,0.827347E-02,-0.985654E-01,2.35241
LostCreek_ts_data_2020_07_21_1530.dat,2020-07-21,16:00,203.6665,17998,95.5535,0.784399E-02,-0.979056,3.17716,95.7932,0.771112E-02,-0.747554,2.47375
LostCreek_ts_data_2020_07_21_1600.dat,2020-07-21,16:30,203.6873,17993,95.5229,0.842565E-02,-0.137718,2.51318,95.7653,0.881471E-02,-0.138748,2.30491
LostCreek_ts_data_2020_07_21_1630.dat,2020-07-21,17:00,203.7082,18000,95.4917,0.169038E-01,-1.36635,4.61982,95.7337,0.168158E-01,-1.32069,4.64300
LostCreek_ts_data_2020_07_21_1700.dat,2020-07-21,17:30,203.7290,17996,95.4160,0.219497E-01,0.122727,1.75628,95.6565,0.232505E-01,0.121403,1.69593
LostCreek_ts_data_2020_07_21_1730.dat,2020-07-21,18:00,203.7498,18000,95.4716,0.311448E-01,-0.794422,2.69336,95.7142,0.305648E-01,-0.789882,2.80321
LostCreek_ts_data_2020_07_21_1800.dat,2020-07-21,18:30,203.7707,18000,95.4060,0.257186E-01,1.05073,3.56000,95.6417,0.289790E-01,1.33236,4.20691
LostCreek_ts_data_2020_07_21_1830.dat,2020-07-21,19:00,203.7915,17998,95.3648,0.982649E-02,0.958330E-01,2.15311,95.6012,0.740629E-02,-0.127690,2.35313
LostCreek_ts_data_2020_07_21_1900.dat,2020-07-21,19:30,203.8123,18000,95.3796,0.594078E-02,0.122255E-01,2.85620,95.6212,0.726413E-02,-0.192887,1.92433
LostCreek_ts_data_2020_07_21_1930.dat,2020-07-21,20:00,203.8332,18000,95.3452,0.170283E-01,0.355262,2.00318,95.5875,0.163646E-01,0.255403,1.94038
