first_statistics:_on_raw_data
filename,date,time,DOY,n_samples,mean(air_p),st_dev(air_p),skw(air_p),kur(air_p),mean(air_p),st_dev(air_p),skw(air_p),kur(air_p)
LostCreek_ts_data_2020_07_08_1400.dat,2020-07-08,14:30,190.6040,17992,95.2162,0.917053E-02,0.217576,2.05976,95.4523,0.871446E-02,0.167956,2.26124
LostCreek_ts_data_2020_07_08_1430.dat,2020-07-08,15:00,190.6249,18000,95.2145,0.973690E-02,0.490100,2.73322,95.4515,0.965744E-02,0.432260,2.29116
LostCreek_ts_data_2020_07_08_1500.dat,2020-07-08,15:30,190.6457,17998,95.2533,0.120286E-01,0.954906,3.85620,95.4908,0.135350E-01,0.699779,2.80882
LostCreek_ts_data_2020_07_08_1530.dat,2020-07-08,16:00,190.6665,18000,95.3112,0.181405E-01,0.243768,1.69512,95.5507,0.194435E-01,0.162297,1.56623
LostCreek_ts_data_2020_07_08_1600.dat,2020-07-08,16:30,190.6873,18000,95.3597,0.102039E-01,-0.526521,2.27811,95.5983,0.912146E-02,-0.280990,2.18654
LostCreek_ts_data_2020_07_08_1630.dat,2020-07-08,17:00,190.7082,18000,95.2932,0.409319E-01,-0.427817E-01,1.74515,95.5305,0.418016E-01,-0.615981E-01,1.70779
LostCreek_ts_data_2020_07_08_1700.dat,2020-07-08,17:30,190.7290,17997,95.1401,0.478161E-01,0.433660E-01,1.86983,95.3773,0.480130E-01,0.432800E-01,1.88418
LostCreek_ts_data_2020_07_08_1730.dat,2020-07-08,18:00,190.7498,17991,94.8812,0.855156E-01,0.527446,2.14191,95.1191,0.850555E-01,0.539588,2.13516
LostCreek_ts_data_2020_07_08_1800.dat,2020-07-08,18:30,190.7707,18000,94.7398,0.236248E-01,-0.547686E-01,1.89465,94.9778,0.234593E-01,0.699557E-01,1.94195
LostCreek_ts_data_2020_07_08_1830.dat,2020-07-08,19:00,190.7915,17996,94.7899,0.454395E-01,0.640392,1.84485,95.0265,0.452480E-01,0.616980,1.81507
LostCreek_ts_data_2020_07_08_1900.dat,2020-07-08,19:30,190.8123,18000,94.9009,0.123095E-01,-0.121762,2.26357,95.1370,0.124313E-01,-0.436473,2.64132
LostCreek_ts_data_2020_07_08_1930.dat,2020-07-08,20:00,190.8332,17988,94.9198,0.131736E-01,-0.419502,2.49444,95.1552,0.118095E-01,-0.416438,2.62060
LostCreek_ts_data_2020_07_08_2000.dat,2020-07-08,20:30,190.8540,18000,94.9400,0.223596E-02,-0.346828,19.9861,95.1743,0.506951E-02,0.212723,1.40727
LostCreek_ts_data_2020_07_08_2030.dat,2020-07-08,21:00,190.8748,18000,94.9315,0.632286E-02,-0.154315,2.55821,95.1682,0.517522E-02,-0.506034,3.85462
LostCreek_ts_data_2020_07_08_2100.dat,2020-07-08,21:30,190.8956,17988,94.9225,0.116726E-01,-0.475664,2.11874,95.1591,0.104556E-01,-0.340832,1.89999
LostCreek_ts_data_2020_07_08_2130.dat,2020-07-08,22:00,190.9165,18000,94.9027,0.732360E-02,0.709070E-01,2.99148,95.1407,0.580299E-02,-0.725022E-01,3.25448
LostCreek_ts_data_2020_07_08_2200.dat,2020-07-08,22:30,190.9373,18000,94.9164,0.883042E-02,0.758468E-01,2.50034,95.1555,0.853060E-02,0.356228,2.33253
LostCreek_ts_data_2020_07_08_2230.dat,2020-07-08,23:00,190.9581,17947,94.9375,0.476881E-02,-0.616152,2.67922,95.1748,0.560417E-02,0.472106,2.32139
LostCreek_ts_data_2020_07_08_2300.dat,2020-07-08,23:30,190.9790,17997,94.9587,0.721285E-02,-0.644929,3.66787,95.1978,0.581561E-02,-0.780483,4.27955
LostCreek_ts_data_2020_07_08_2330.dat,2020-07-09,00:00,191.0000,17996,94.9834,0.105360E-01,-0.152813,1.70974,95.2205,0.914268E-02,-0.248215,1.56407
LostCreek_ts_data_2020_07_09_0000.dat,2020-07-09,00:30,191.0208,17996,94.9773,0.962438E-02,-0.202311,2.32210,95.2130,0.902846E-02,-0.232871,2.49492
LostCreek_ts_data_2020_07_09_0030.dat,2020-07-09,01:00,191.0416,17997,94.9266,0.174929E-01,-0.298024,1.84253,95.1641,0.172229E-01,-0.175251,1.73938
LostCreek_ts_data_2020_07_09_0100.dat,2020-07-09,01:30,191.0624,18000,94.9031,0.807334E-02,0.586229,3.46137,95.1412,0.761561E-02,0.389431,2.93267
LostCreek_ts_data_2020_07_09_0130.dat,2020-07-09,02:00,191.0833,18000,94.9264,0.139091E-01,-1.00038,3.38762,95.1615,0.124325E-01,-1.05755,3.92614
LostCreek_ts_data_2020_07_09_0200.dat,2020-07-09,02:30,191.1041,17991,94.8696,0.108356E-01,-0.831277,2.75061,95.1040,0.108232E-01,-0.529849,2.79367
LostCreek_ts_data_2020_07_09_0230.dat,2020-07-09,03:00,191.1249,18000,94.8639,0.139507E-01,0.555973,2.16640,95.0993,0.152109E-01,0.549773,2.10749
LostCreek_ts_data_2020_07_09_0300.dat,2020-07-09,03:30,191.1458,18000,95.0463,0.828483E-01,-1.07348,2.88053,95.2642,0.747949E-01,-0.968709,2.83697
LostCreek_ts_data_2020_07_09_0330.dat,2020-07-09,04:00,191.1666,17997,95.0945,0.269405E-01,0.240180E-01,2.86635,95.3324,0.323416E-01,0.222637E-01,2.32918
LostCreek_ts_data_2020_07_09_0400.dat,2020-07-09,04:30,191.1874,17998,95.1105,0.714766E-01,0.566402,2.00421,95.3555,0.766800E-01,0.562673,1.97914
LostCreek_ts_data_2020_07_09_0430.dat,2020-07-09,05:00,191.2083,17995,95.1455,0.494443E-01,-0.154515,2.05093,95.3802,0.563033E-01,0.268893E-01,1.81462
LostCreek_ts_data_2020_07_09_0500.dat,2020-07-09,05:30,191.2291,18000,95.1322,0.539837E-01,-0.265848,1.61424,95.3649,0.576518E-01,-0.256172,1.63000
LostCreek_ts_data_2020_07_09_0530.dat,2020-07-09,06:00,191.2499,18000,95.2248,0.284030E-01,-1.38225,3.69559,95.4618,0.280179E-01,-1.35902,3.72416
LostCreek_ts_data_2020_07_09_0600.dat,2020-07-09,06:30,191.2707,17999,95.1326,0.431079E-01,0.823577E-01,1.42788,95.3696,0.415570E-01,0.916629E-01,1.38968
LostCreek_ts_data_2020_07_09_0630.dat,2020-07-09,07:00,191.2916,17996,95.0630,0.424512E-01,-0.788894,2.58229,95.3003,0.427084E-01,-0.792801,2.55726
LostCreek_ts_data_2020_07_09_0700.dat,2020-07-09,07:30,191.3124,18000,95.1174,0.245037E-01,-1.21093,3.06483,95.3538,0.243483E-01,-1.20357,3.13952
LostCreek_ts_data_2020_07_09_0730.dat,2020-07-09,08:00,191.3332,18000,95.0820,0.264779E-01,-0.429752E-01,2.08755,95.3178,0.264655E-01,-0.938305E-01,2.05828
LostCreek_ts_data_2020_07_09_0800.dat,2020-07-09,08:30,191.3541,17996,95.0562,0.301979E-01,0.269776,2.87804,95.2912,0.292670E-01,0.363286,2.90829
LostCreek_ts_data_2020_07_09_0830.dat,2020-07-09,09:00,191.3749,17998,95.0296,0.281100E-01,-0.215462,1.77697,95.2648,0.287029E-01,-0.281004,1.78280
LostCreek_ts_data_2020_07_09_0900.dat,2020-07-09,09:30,191.3957,18000,95.1147,0.365712E-01,0.195306,1.72471,95.3507,0.379403E-01,0.149397,1.71446
LostCreek_ts_data_2020_07_09_0930.dat,2020-07-09,10:00,191.4165,17991,95.0122,0.212299E-01,1.31675,4.06883,95.2490,0.208382E-01,1.20165,3.99398
LostCreek_ts_data_2020_07_09_1000.dat,2020-07-09,10:30,191.4374,18000,95.0070,0.249994E-01,-0.996798,3.49101,95.2456,0.249842E-01,-1.04055,3.37132
LostCreek_ts_data_2020_07_09_1030.dat,2020-07-09,11:00,191.4582,17998,95.0512,0.465852E-01,-0.159194,1.51369,95.2884,0.463000E-01,-0.190012,1.52305
LostCreek_ts_data_2020_07_09_1100.dat,2020-07-09,11:30,191.4790,17998,94.9739,0.310068E-01,0.137637,1.85837,95.2129,0.311041E-01,0.182886,1.91823
LostCreek_ts_data_2020_07_09_1130.dat,2020-07-09,12:00,191.4999,18000,95.1680,0.591180E-01,-1.10066,2.86707,95.4068,0.583253E-01,-1.09208,2.82255
LostCreek_ts_data_2020_07_09_1200.dat,2020-07-09,12:30,191.5207,18000,95.2431,0.137767E-01,-0.791137,2.50671,95.4812,0.143929E-01,-0.689509,2.65838
LostCreek_ts_data_2020_07_09_1230.dat,2020-07-09,13:00,191.5415,18000,95.3414,0.289485E-01,-1.10399,3.40326,95.5802,0.258030E-01,-1.09073,3.50359
LostCreek_ts_data_2020_07_09_1300.dat,2020-07-09,13:30,191.5624,17985,95.3038,0.598844E-01,-0.112259E-01,1.47358,95.5356,0.596676E-01,0.119133,1.47431
LostCreek_ts_data_2020_07_09_1330.dat,2020-07-09,14:00,191.5832,18000,95.0807,0.658173E-01,0.285508,1.57746,95.3134,0.687969E-01,0.397571,1.67212
LostCreek_ts_data_2020_07_09_1400.dat,2020-07-09,14:30,191.6040,18000,94.9817,0.133925E-01,-0.305390,2.45373,95.2157,0.122672E-01,-0.174192,3.17973
LostCreek_ts_data_2020_07_09_1430.dat,2020-07-09,15:00,191.6249,17995,94.9356,0.165147E-01,0.113214E-02,2.10751,95.1728,0.164787E-01,0.149966,2.06379
LostCreek_ts_data_2020_07_09_1500.dat,2020-07-09,15:30,191.6457,18000,94.8950,0.366381E-01,0.455315E-01,1.77781,95.1344,0.353299E-01,0.857696E-01,1.78052
LostCreek_ts_data_2020_07_09_1530.dat,2020-07-09,16:00,191.6665,18000,94.9082,0.151206E-01,1.09110,3.26360,95.1455,0.144777E-01,1.15963,3.73006
LostCreek_ts_data_2020_07_09_1600.dat,2020-07-09,16:30,191.6873,17998,94.8962,0.938503E-02,-0.226975,2.18074,95.1317,0.907528E-02,-0.240711,1.81577
LostCreek_ts_data_2020_07_09_1630.dat,2020-07-09,17:00,191.7082,17998,94.8946,0.964913E-02,0.138299,2.11530,95.1293,0.936989E-02,-0.554966,2.45742
LostCreek_ts_data_2020_07_09_1700.dat,2020-07-09,17:30,191.7290,17999,94.8981,0.157541E-01,0.729510,2.23460,95.1303,0.121291E-01,0.342791,2.49407
LostCreek_ts_data_2020_07_09_1730.dat,2020-07-09,18:00,191.7498,18000,94.9346,0.115151E-01,-0.420829,2.65071,95.1685,0.111088E-01,-0.515236,2.12095
LostCreek_ts_data_2020_07_09_1800.dat,2020-07-09,18:30,191.7707,17945,94.9574,0.766063E-02,-0.462024E-01,2.53774,95.1922,0.671756E-02,0.460770E-01,3.79422
LostCreek_ts_data_2020_07_09_1830.dat,2020-07-09,19:00,191.7915,17996,94.9422,0.119172E-01,-0.115573,2.05631,95.1784,0.116793E-01,-0.281716,1.91296
LostCreek_ts_data_2020_07_09_1900.dat,2020-07-09,19:30,191.8123,17998,94.9013,0.955226E-02,0.513296,2.92708,95.1380,0.910226E-02,0.390253,2.92761
LostCreek_ts_data_2020_07_09_1930.dat,2020-07-09,20:00,191.8332,18000,94.8864,0.628607E-02,0.457103,2.34627,95.1235,0.816748E-02,-0.336928E-02,2.41420
LostCreek_ts_data_2020_07_09_2000.dat,2020-07-09,20:30,191.8540,18000,94.8799,0.928752E-02,-0.629740,2.66517,95.1155,0.961655E-02,0.482322,1.95161
LostCreek_ts_data_2020_07_09_2030.dat,2020-07-09,21:00,191.8748,18000,94.8960,0.504138E-02,-0.474940,1.68283,95.1371,0.453257E-02,-0.926297,1.88958
LostCreek_ts_data_2020_07_09_2100.dat,2020-07-09,21:30,191.8956,17998,94.8966,0.482209E-02,-0.567998,1.62014,95.1365,0.478767E-02,-0.614862,1.40786
LostCreek_ts_data_2020_07_09_2130.dat,2020-07-09,22:00,191.9165,17990,94.9032,0.736607E-02,-0.303629,2.31820,95.1419,0.769069E-02,-0.370092,1.90303
LostCreek_ts_data_2020_07_09_2200.dat,2020-07-09,22:30,191.9373,18000,94.9150,0.511797E-02,-0.604214E-01,1.35194,95.1518,0.394059E-02,1.44235,3.92736
LostCreek_ts_data_2020_07_09_2230.dat,2020-07-09,23:00,191.9581,18000,94.9302,0.616472E-02,-0.143702E-01,2.62966,95.1666,0.546750E-02,0.197575E-01,2.25329
LostCreek_ts_data_2020_07_09_2300.dat,2020-07-09,23:30,191.9790,17998,94.9347,0.584473E-02,-0.341059,2.43143,95.1717,0.741189E-02,-0.229819,1.94639
LostCreek_ts_data_2020_07_09_2330.dat,2020-07-10,00:00,192.0000,18000,94.9466,0.503087E-02,-0.333894,1.93787,95.1864,0.485721E-02,-0.519959,1.42016
LostCreek_ts_data_2020_07_10_0000.dat,2020-07-10,00:30,192.0208,17991,94.9464,0.485977E-02,-0.501698,1.43490,95.1862,0.487207E-02,-0.543625,1.38500
LostCreek_ts_data_2020_07_10_0030.dat,2020-07-10,01:00,192.0416,18000,94.9424,0.774454E-02,-0.844263,3.43218,95.1818,0.896885E-02,-0.939369,3.08355
LostCreek_ts_data_2020_07_10_0100.dat,2020-07-10,01:30,192.0624,17996,94.9158,0.560786E-02,-0.103540,2.36979,95.1541,0.543858E-02,-0.135772,1.99874
LostCreek_ts_data_2020_07_10_0130.dat,2020-07-10,02:00,192.0833,17999,94.9055,0.505782E-02,-0.985144E-01,1.24220,95.1436,0.483806E-02,0.533790,1.38905
LostCreek_ts_data_2020_07_10_0200.dat,2020-07-10,02:30,192.1041,17996,94.9062,0.511182E-02,-0.766568,2.28082,95.1439,0.551034E-02,-0.147270,2.09938
LostCreek_ts_data_2020_07_10_0230.dat,2020-07-10,03:00,192.1249,17996,94.9069,0.159766E-01,0.764839,2.33705,95.1440,0.142352E-01,0.721589,2.27184
LostCreek_ts_data_2020_07_10_0300.dat,2020-07-10,03:30,192.1458,18000,94.9643,0.113709E-01,-0.750683,2.71391,95.2012,0.107073E-01,-1.00492,3.03524
LostCreek_ts_data_2020_07_10_0330.dat,2020-07-10,04:00,192.1666,18000,94.9909,0.975186E-02,-0.469757,1.80589,95.2275,0.120853E-01,-0.256308,1.47301
LostCreek_ts_data_2020_07_10_0400.dat,2020-07-10,04:30,192.1874,17997,95.0070,0.461698E-02,-0.825159,1.75367,95.2453,0.501481E-02,-0.153453,1.10692
LostCreek_ts_data_2020_07_10_0430.dat,2020-07-10,05:00,192.2083,18000,95.0093,0.268668E-02,-2.85078,11.3597,95.2479,0.408158E-02,-1.41290,2.99622
LostCreek_ts_data_2020_07_10_0500.dat,2020-07-10,05:30,192.2291,17988,95.0046,0.504383E-02,0.224550,1.23389,95.2428,0.450281E-02,0.962502,1.93162
LostCreek_ts_data_2020_07_10_0530.dat,2020-07-10,06:00,192.2499,17998,94.9955,0.523419E-02,-0.467885,1.83410,95.2279,0.589618E-02,0.876614E-01,2.60387
LostCreek_ts_data_2020_07_10_0600.dat,2020-07-10,06:30,192.2707,18000,94.9857,0.503202E-02,-0.250125,1.30609,95.2195,0.380886E-02,-0.474080,6.67402
LostCreek_ts_data_2020_07_10_0630.dat,2020-07-10,07:00,192.2916,18000,94.9875,0.647749E-02,-0.547041,3.56537,95.2213,0.722260E-02,-0.202048,1.92806
LostCreek_ts_data_2020_07_10_0700.dat,2020-07-10,07:30,192.3124,18000,94.9788,0.753739E-02,0.231740,1.87653,95.2135,0.527014E-02,0.901801,2.94195
LostCreek_ts_data_2020_07_10_0730.dat,2020-07-10,08:00,192.3332,17999,94.9926,0.621625E-02,-0.247825,2.38131,95.2268,0.501287E-02,-1.13446,3.23027
LostCreek_ts_data_2020_07_10_0800.dat,2020-07-10,08:30,192.3541,18000,94.9649,0.117731E-01,-0.237170,2.06760,95.2004,0.102169E-01,-0.356913,2.42573
LostCreek_ts_data_2020_07_10_0830.dat,2020-07-10,09:00,192.3749,17994,94.9400,0.886179E-03,3.10440,127.512,95.1768,0.466342E-02,-0.777873,1.60984
LostCreek_ts_data_2020_07_10_0900.dat,2020-07-10,09:30,192.3957,18000,94.9403,0.212611E-02,2.33496,21.2175,95.1770,0.462953E-02,-0.815100,1.91573
LostCreek_ts_data_2020_07_10_0930.dat,2020-07-10,10:00,192.4165,17997,94.9575,0.949640E-02,-0.312708,2.36968,95.1934,0.850287E-02,0.719876E-01,2.40830
LostCreek_ts_data_2020_07_10_1000.dat,2020-07-10,10:30,192.4374,18000,94.9819,0.991861E-02,0.437541,2.15624,95.2159,0.835839E-02,0.819263,2.06608
LostCreek_ts_data_2020_07_10_1030.dat,2020-07-10,11:00,192.4582,18000,95.0078,0.110572E-01,1.04492,2.56117,95.2442,0.115162E-01,0.740108,2.62550
LostCreek_ts_data_2020_07_10_1100.dat,2020-07-10,11:30,192.4790,17986,95.0524,0.100285E-01,-0.738635,2.50081,95.2864,0.869880E-02,-0.704194,2.81464
LostCreek_ts_data_2020_07_10_1130.dat,2020-07-10,12:00,192.4999,17999,95.0941,0.173480E-01,-0.133037,1.58343,95.3296,0.169109E-01,-0.234571,1.79142
LostCreek_ts_data_2020_07_10_1200.dat,2020-07-10,12:30,192.5207,18000,95.1230,0.699919E-02,-0.486462,2.12331,95.3550,0.600365E-02,-0.656266,2.58708
LostCreek_ts_data_2020_07_10_1230.dat,2020-07-10,13:00,192.5415,18000,95.1192,0.442418E-02,-0.352100,4.84162,95.3497,0.336491E-02,-0.439978,8.72030
LostCreek_ts_data_2020_07_10_1300.dat,2020-07-10,13:30,192.5624,17997,95.1170,0.478657E-02,-0.892034,2.50159,95.3475,0.446841E-02,-1.23622,3.27662
LostCreek_ts_data_2020_07_10_1330.dat,2020-07-10,14:00,192.5832,17990,95.1073,0.590099E-02,-0.455628E-01,2.79370,95.3361,0.645725E-02,-0.323400,3.02200
LostCreek_ts_data_2020_07_10_1400.dat,2020-07-10,14:30,192.6040,18000,95.1079,0.660394E-02,0.210038,2.52823,95.3363,0.656024E-02,0.143498,2.67614
LostCreek_ts_data_2020_07_10_1430.dat,2020-07-10,15:00,192.6249,18000,95.1116,0.570627E-02,0.264820E-01,2.93321,95.3400,0.636686E-02,-0.120811,2.86445
LostCreek_ts_data_2020_07_10_1500.dat,2020-07-10,15:30,192.6457,18000,95.0995,0.707614E-02,-0.130632,2.77108,95.3291,0.684809E-02,-0.801885E-01,2.59207
LostCreek_ts_data_2020_07_10_1530.dat,2020-07-10,16:00,192.6665,17995,95.0949,0.721373E-02,-0.871407,2.70377,95.3256,0.697241E-02,-0.913350,3.23091
LostCreek_ts_data_2020_07_10_1600.dat,2020-07-10,16:30,192.6873,18000,95.0862,0.662661E-02,0.509018,2.66121,95.3163,0.715344E-02,-0.116163,2.98747
LostCreek_ts_data_2020_07_10_1630.dat,2020-07-10,17:00,192.7082,18000,95.0755,0.612996E-02,0.399160,2.57143,95.3062,0.749337E-02,-0.268988E-01,2.70647
LostCreek_ts_data_2020_07_10_1700.dat,2020-07-10,17:30,192.7290,17994,95.0900,0.915075E-02,0.166763,2.16153,95.3207,0.804483E-02,-0.332767,2.36371
LostCreek_ts_data_2020_07_10_1730.dat,2020-07-10,18:00,192.7498,17989,95.0799,0.108232E-01,0.666984,2.18722,95.3093,0.910853E-02,0.310404,2.31504
LostCreek_ts_data_2020_07_10_1800.dat,2020-07-10,18:30,192.7707,18000,95.0640,0.538111E-02,-0.386758E-01,1.97627,95.2940,0.635832E-02,-0.525127,2.41665
LostCreek_ts_data_2020_07_10_1830.dat,2020-07-10,19:00,192.7915,18000,95.0549,0.108793E-01,-0.171569E-01,1.74288,95.2870,0.890121E-02,0.368640,2.01590
LostCreek_ts_data_2020_07_10_1900.dat,2020-07-10,19:30,192.8123,17999,95.0718,0.751124E-02,-0.451299,2.89900,95.3055,0.516419E-02,-0.182984,1.58101
LostCreek_ts_data_2020_07_10_1930.dat,2020-07-10,20:00,192.8332,18000,95.0698,0.732233E-02,0.639855E-01,3.03072,95.3008,0.395696E-02,0.562326,6.53625
LostCreek_ts_data_2020_07_10_2000.dat,2020-07-10,20:30,192.8540,17990,95.0676,0.949814E-02,0.337260E-01,3.97778,95.3059,0.102115E-01,-0.164436,1.93128
LostCreek_ts_data_2020_07_10_2030.dat,2020-07-10,21:00,192.8748,18000,95.0924,0.136576E-01,0.337079,2.29500,95.3263,0.683610E-02,-0.137832,2.92723
LostCreek_ts_data_2020_07_10_2100.dat,2020-07-10,21:30,192.8956,18000,95.1081,0.112788E-01,-0.160037,2.77809,95.3384,0.686730E-02,-0.123431,2.84006
LostCreek_ts_data_2020_07_10_2130.dat,2020-07-10,22:00,192.9165,17998,95.1204,0.179776E-01,-0.360036,2.57791,95.3562,0.116768E-01,0.294808E-01,1.76724
LostCreek_ts_data_2020_07_10_2200.dat,2020-07-10,22:30,192.9373,18000,95.1237,0.125328E-01,-1.02442,3.81323,95.3601,0.552939E-02,-0.460994,5.23554
LostCreek_ts_data_2020_07_10_2230.dat,2020-07-10,23:00,192.9581,18000,95.1227,0.146607E-01,-0.648414,4.00207,95.3602,0.495812E-02,0.434487E-01,4.07619
LostCreek_ts_data_2020_07_10_2300.dat,2020-07-10,23:30,192.9790,17987,95.1037,0.169516E-01,0.427101,2.21279,95.3429,0.125834E-01,-0.188561,1.71328
LostCreek_ts_data_2020_07_10_2330.dat,2020-07-11,00:00,193.0000,18000,95.0908,0.987254E-02,-1.17160,4.80549,95.3296,0.706825E-02,0.565064E-01,2.01555
LostCreek_ts_data_2020_07_11_0000.dat,2020-07-11,00:30,193.0208,17991,95.1031,0.887214E-02,0.437320,2.78656,95.3409,0.640735E-02,0.144268,3.84071
LostCreek_ts_data_2020_07_11_0030.dat,2020-07-11,01:00,193.0416,18000,95.1253,0.700604E-02,-0.928821,2.93064,95.3623,0.810479E-02,-0.658669,2.47738
LostCreek_ts_data_2020_07_11_0100.dat,2020-07-11,01:30,193.0624,17985,95.1301,0.102370E-02,6.60788,94.1549,95.3700,0.138986E-02,1.61696,51.7195
LostCreek_ts_data_2020_07_11_0130.dat,2020-07-11,02:00,193.0833,18000,95.1457,0.593834E-02,-0.757282,2.94269,95.3854,0.577302E-02,-0.799762,2.65012
LostCreek_ts_data_2020_07_11_0200.dat,2020-07-11,02:30,193.1041,18000,95.1620,0.100352E-01,0.529904,2.24872,95.3981,0.873404E-02,0.508980,1.91040
LostCreek_ts_data_2020_07_11_0230.dat,2020-07-11,03:00,193.1249,17932,95.1860,0.492943E-02,-0.433321,1.29694,95.4217,0.697790E-02,-0.244435,2.05380
LostCreek_ts_data_2020_07_11_0300.dat,2020-07-11,03:30,193.1458,18000,95.1888,0.507987E-02,-0.216248,3.67731,95.4243,0.682824E-02,-0.569330,2.52814
LostCreek_ts_data_2020_07_11_0330.dat,2020-07-11,04:00,193.1666,17918,95.1783,0.860902E-02,-0.130275E-01,1.95932,95.4107,0.799223E-02,-0.105996,1.60866
LostCreek_ts_data_2020_07_11_0400.dat,2020-07-11,04:30,193.1874,17998,95.1613,0.622726E-02,-0.468723E-01,2.64067,95.3966,0.522942E-02,-0.195812,2.14784
LostCreek_ts_data_2020_07_11_0430.dat,2020-07-11,05:00,193.2083,17997,95.1505,0.628812E-02,0.706827E-01,2.84353,95.3847,0.617351E-02,0.930166,2.86613
LostCreek_ts_data_2020_07_11_0500.dat,2020-07-11,05:30,193.2291,17998,95.1579,0.666766E-02,0.173608,2.37402,95.3931,0.612334E-02,-0.287164,2.35784
LostCreek_ts_data_2020_07_11_0530.dat,2020-07-11,06:00,193.2499,18000,95.1428,0.755935E-02,0.198675,2.73684,95.3789,0.688619E-02,0.324014E-01,2.42414
LostCreek_ts_data_2020_07_11_0600.dat,2020-07-11,06:30,193.2707,17999,95.1354,0.669458E-02,-0.996544,3.00581,95.3708,0.711709E-02,-0.276879,2.53175
LostCreek_ts_data_2020_07_11_0630.dat,2020-07-11,07:00,193.2916,18000,95.1221,0.636092E-02,-0.109296,2.53107,95.3563,0.659365E-02,0.483769,2.38840
LostCreek_ts_data_2020_07_11_0700.dat,2020-07-11,07:30,193.3124,18000,95.1632,0.120610E-01,-1.00431,3.22265,95.3987,0.120703E-01,-1.00681,3.03881
LostCreek_ts_data_2020_07_11_0730.dat,2020-07-11,08:00,193.3332,18000,95.1635,0.626809E-02,-0.324606,2.46583,95.3984,0.543847E-02,-0.250877,3.44894
LostCreek_ts_data_2020_07_11_0800.dat,2020-07-11,08:30,193.3541,17995,95.1412,0.740496E-02,-0.143833,1.92813,95.3776,0.721264E-02,0.388990,1.98390
LostCreek_ts_data_2020_07_11_0830.dat,2020-07-11,09:00,193.3749,18000,95.1345,0.561390E-02,0.779707,2.59765,95.3710,0.622500E-02,-0.793430E-01,2.80124
LostCreek_ts_data_2020_07_11_0900.dat,2020-07-11,09:30,193.3957,17985,95.1439,0.505699E-02,0.254554,1.54706,95.3809,0.505691E-02,0.152211,3.73736
LostCreek_ts_data_2020_07_11_0930.dat,2020-07-11,10:00,193.4165,18000,95.1316,0.423195E-02,0.905834,4.24365,95.3666,0.562482E-02,0.129605,2.28856
LostCreek_ts_data_2020_07_11_1000.dat,2020-07-11,10:30,193.4374,18000,95.1336,0.480282E-02,0.579156,1.35648,95.3698,0.297810E-02,-0.587356,11.1387
