file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_p_mean,air_p_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--
LostCreek_ts_data_2020_06_21_0000.dat,2020-06-21,00:30,173.0208,0,17996,17996,0.151914E-01,2,4.35565,2,6.43927,2,-9999,-9999,0.145425,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.3928,-9999,-9999,-9999,-9999,-9999,0,689.506,36.6912,38.0887,0.00000,0,-9999,-9999,-9999,-9999,0,292.257,291.258,45505.5,0.536755,1025.81,0.532138E-01,0.942353E-02,0.124249E-01,1670.10,2071.75,0.231482E-01,80.6131,401.648,287.838,-0.269663,-1.00184,0.411784E-01,-0.269663,-1.00184,0.411784E-01,1.03831,6.95393,59.3623,-9999,-9999,-9999,0.168233,1.71434,-54.5939,-0.175111,0.676420,-0.470216E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.147670E-01,1.02874,4.64671,1.01996,5.16597,1.04022,-9999,-9999,0.116668,1.04022,-9999,-9999,800000009,800000009,800000009,800000019,800000009,801110019,899999999,899999999,89999,89999,89,89,9,8,2,7,9,5,0,1.79071,1.54463,0.933442E-01,1.00921,-9999,4372.58,-9999,0.843921E-02,-9999,0.116668,-9999,94.9610,95.1963
LostCreek_ts_data_2020_06_21_0030.dat,2020-06-21,01:00,173.0416,0,18000,18000,0.446479E-01,1,3.56466,2,69.1138,2,-9999,-9999,1.55677,2,-9999,-9999,-8.42933,-9.34169,-9999,-0.210419,-9999,-9999,-13.3386,-9999,-9999,-9999,-9999,-9999,0,657.881,34.6938,35.9407,0.00000,0,-9999,-9999,-9999,-9999,0,289.471,288.526,45487.3,0.542035,1024.63,0.527357E-01,0.100878,0.118550E-01,1578.55,1741.76,0.218713E-01,90.6300,163.202,286.968,-2.89598,-1.48071,-0.202751E-01,-2.89598,-1.48071,-0.202751E-01,3.25263,7.39320,153.892,-9999,-9999,-9999,0.287003,0.963813,-330.989,-0.288832E-01,0.515767E-01,-0.223633E-01,0,71.5506,-10.8581,24.5610,61.1604,93.2734,130.817,195.988,0.441653E-01,1.01093,7.53306,1.00923,63.7961,1.03558,-9999,-9999,1.43699,1.03558,-9999,-9999,800000009,800000019,800000009,800001119,800000019,800010019,899999999,899999999,89999,89999,89,89,26,7,1,22,37,4,0,0.829996,0.787103,0.310527,0.115013,-9999,11238.1,-9999,0.135636E-01,-9999,1.43699,-9999,94.9494,95.1807
LostCreek_ts_data_2020_06_21_0100.dat,2020-06-21,01:30,173.0624,0,17996,17996,0.238804E-01,0,-3.75189,0,12.0771,1,-9999,-9999,0.271857,1,-9999,-9999,-2.09061,-3.64495,-9999,-0.820479E-01,-9999,-9999,-67.7587,-9999,-9999,-9999,-9999,-9999,0,644.411,33.9165,35.1072,0.00000,0,-9999,-9999,-9999,-9999,0,289.115,287.850,45470.3,0.543268,1024.18,0.526318E-01,0.176163E-01,0.116123E-01,1542.61,1667.57,0.213749E-01,92.5067,124.956,286.614,-1.95427,-0.327007,-0.105148,-1.95427,-0.327007,-0.105148,1.98423,6.03687,171.462,-9999,-9999,-9999,0.209659,0.469777,122.541,0.780144E-01,-0.310660,0.321623E-01,0,85.2806,-12.9417,29.2741,72.8966,111.172,155.920,233.597,0.237191E-01,1.00680,-3.03353,1.00645,11.8742,1.03907,-9999,-9999,0.267289,1.03907,-9999,-9999,800000009,800000009,800000009,800000019,800001119,800101119,899999999,899999999,89999,89999,89,89,16,24,1,42,7,5,3,0.564261,0.268445,0.106847,0.127327E-01,-9999,633.766,-9999,-0.545206E-02,-9999,0.267289,-9999,94.9361,95.1657
LostCreek_ts_data_2020_06_21_0130.dat,2020-06-21,02:00,173.0833,0,17997,17997,0.288938E-01,1,-1.72772,1,13.7612,1,-9999,-9999,0.309730,1,42661.5,1,-0.364558,0.190352,-9999,0.428434E-02,-9999,-9999,-75.6456,-9.92291,-9999,-9999,-9999,-9999,0,645.064,33.9571,35.1507,0.00000,0,0.846172E-01,-44539.3,-45739.0,0.00000,0,288.963,287.732,45443.3,0.543159,1024.20,0.526415E-01,0.200705E-01,0.116241E-01,1543.54,1654.91,0.214008E-01,93.2700,111.376,286.623,-1.59729,0.334020,-0.117268,-1.59729,0.334020,-0.117268,1.63605,4.31424,190.703,-9999,-9999,-9999,0.230642,0.255322,354.122,0.269963E-01,-0.125550,0.134655E-01,0,124.365,-18.8728,42.6903,106.305,162.122,227.378,340.654,0.286372E-01,1.00896,-0.919851,1.00664,13.1746,1.03253,-9999,-9999,0.296526,1.03253,0.181571E-01,1.06215,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,8,17,0,32,0,0,0,0.256795,0.203498,0.503495E-01,0.507884E-02,-9999,482.828,0.520632E-06,-0.165351E-02,-9999,0.296526,0.181571E-04,94.9075,95.1400
LostCreek_ts_data_2020_06_21_0200.dat,2020-06-21,02:30,173.1041,0,17997,17997,0.203585E-01,1,-3.24447,2,57.0541,1,-6.45202,2,1.28406,1,376170.,2,-0.208355,0.697054,-9999,0.156879E-01,20.6730,-553.141,-21.8138,-2.83694,16.4302,864.832,893.547,0.00000,0,647.944,34.1058,35.3100,0.00000,0,0.842667E-01,-44350.9,-45823.5,0.00000,0,288.957,287.665,45436.7,0.543176,1024.28,0.526369E-01,0.832072E-01,0.116760E-01,1550.07,1647.72,0.214957E-01,94.0733,97.6550,286.688,-0.842726,0.518255,-0.336662E-01,-0.842726,0.518255,-0.336662E-01,0.989904,2.89552,215.269,-9999,-9999,-9999,0.193599,0.209454,111.516,0.857274E-01,-0.568666E-01,0.301219E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.197667E-01,1.02994,0.977083E-01,1.02073,53.5012,1.04094,-6.94531,1.04094,1.20410,1.04094,-0.823309E-02,1.06751,800000009,800000009,800000009,800000009,800000009,800100109,899999999,899999999,89999,89999,89,89,13,10,0,15,3,0,0,0.284163,0.112327,0.224174E-01,0.715510E-02,0.651010E-01,1237.39,0.634167E-06,0.175619E-03,-0.694531E-02,1.20410,-0.823309E-05,94.8995,95.1340
LostCreek_ts_data_2020_06_21_0230.dat,2020-06-21,03:00,173.1249,0,17997,17997,0.313675E-02,1,-0.712466,1,3.55049,1,-0.440768,2,0.799140E-01,1,-2487.98,2,0.270413,2.19113,-1.48936,0.493178E-01,-12.0153,116.530,4.73569,0.609066,16.1690,850.727,881.747,0.00000,0,657.095,34.5728,35.8109,0.00000,0,0.845103E-01,-44460.3,-46081.5,0.00000,0,289.081,287.752,45469.7,0.543308,1024.55,0.526146E-01,0.517843E-02,0.118409E-01,1572.44,1657.06,0.217940E-01,94.8933,84.6204,286.908,-0.357502,-0.240046,0.720701E-02,-0.357502,-0.240046,0.720701E-02,0.430676,2.06768,130.975,-9999,-9999,-9999,0.759831E-01,0.209643,30.7202,0.311195,-0.200667,0.168448E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.308311E-02,1.01740,-0.502381,1.01321,3.36867,1.05607,-0.413651,1.05607,0.758218E-01,1.05607,-0.692101E-02,1.11211,800000009,800010009,800000009,800000009,800000009,810000109,899999999,899999999,89999,89999,89,89,2,5,0,22,1,3,0,0.225409,0.184638,0.923898E-02,0.599013E-02,0.270890E-01,54.3472,0.118299E-05,-0.902512E-03,-0.413651E-03,0.758218E-01,-0.692101E-05,94.9342,95.1676
LostCreek_ts_data_2020_06_21_0300.dat,2020-06-21,03:30,173.1458,0,18000,18000,0.164663E-02,1,-0.790303,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.211610,-1475.76,-9999,-33.2184,-9999,-9999,-20.2953,-9999,-9999,-9999,-9999,-9999,0,663.208,34.8874,36.1485,-9999,0,-9999,-9999,-9999,-9999,0,289.084,287.820,45489.7,0.543352,1024.73,0.526040E-01,-9999,0.119510E-01,1587.44,1664.39,0.219950E-01,95.3767,76.9504,287.054,-1.07191,-0.390285,-0.306017E-01,-1.07191,-0.390285,-0.306017E-01,1.14116,2.54707,161.610,-9999,-9999,-9999,0.550499E-01,0.130306,10.5360,0.907366,-9999,0.257836E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.163189E-02,1.00903,-0.778578,1.01506,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,800000009,800000009,800000009,800000019,800000019,800010119,899999999,899999999,89999,89999,89,89,7,1,0,4,17,5,0,0.951725E-01,0.133422,0.320173E-01,0.120857E-01,-9999,-9999,-9999,-0.139833E-02,-9999,-9999,-9999,94.9533,95.1875
LostCreek_ts_data_2020_06_21_0330.dat,2020-06-21,04:00,173.1666,0,17988,17988,0.598232E-02,0,-2.33992,0,22.0038,1,-9999,-9999,0.495304,1,-9999,-9999,0.747659E-01,0.924441,-9999,0.208091E-01,-9999,-9999,-32.8465,-9999,-9999,-9999,-9999,-9999,0,667.019,35.0844,36.3601,0.00000,0,-9999,-9999,-9999,-9999,0,289.224,287.845,45498.0,0.543365,1024.85,0.525988E-01,0.320957E-01,0.120197E-01,1596.70,1666.99,0.221208E-01,95.7833,70.2914,287.144,-0.886119,-0.664820,-0.492437E-01,-0.886119,-0.664820,-0.492437E-01,1.10888,2.67018,142.793,-9999,-9999,-9999,0.104927,0.949132E-01,24.6454,0.387901,-0.106341,0.400462E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.593048E-02,1.00874,-1.06599,1.00845,20.6519,1.04902,-9999,-9999,0.464873,1.04902,-9999,-9999,800000009,800010009,800000009,800000019,800000009,800000009,899999999,899999999,89999,89999,89,89,16,5,0,5,4,2,0,0.100941,0.633433E-01,0.255427E-01,0.281000E-02,-9999,1611.69,-9999,-0.191426E-02,-9999,0.464873,-9999,94.9591,95.1946
LostCreek_ts_data_2020_06_21_0400.dat,2020-06-21,04:30,173.1874,0,18000,18000,0.196289E-01,1,3.57525,1,-111.296,1,-9999,-9999,-2.50542,1,-887334.,1,0.205933,0.970308,-9999,0.218430E-01,-9999,-9999,-91.0996,-11.6358,-9999,-9999,-9999,-9999,0,670.552,35.2913,36.5824,0.00000,0,0.856468E-01,-45071.6,-46552.0,0.00000,0,289.250,287.911,45481.3,0.542997,1024.97,0.526302E-01,-0.162351,0.120834E-01,1605.53,1674.17,0.222531E-01,95.9000,68.6409,287.229,-1.51704,-0.141602,-0.135858,-1.51704,-0.141602,-0.135858,1.52968,3.52659,174.212,-9999,-9999,-9999,0.190129,0.196095,-95.9431,-0.996424E-01,-0.321239E-01,-0.337871E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.194744E-01,1.00793,-2.85513,1.00704,-103.904,1.03973,-9999,-9999,-2.33903,1.03973,0.660294E-01,1.07726,800000009,800000009,800000009,800000019,800000019,800000119,899999999,899999999,89999,89999,89,89,10,20,0,7,0,0,0,0.190857,0.162869,0.384643E-01,0.801319E-02,-9999,5800.33,0.535279E-04,-0.513001E-02,-9999,-2.33903,0.660294E-04,94.9449,95.1776
