date,time,DOY,Ta_1_1_1,RH_1_1_1,LWout_1_1_1,LWin_1_1_1,SWout_1_1_1,SWin_1_1_1,PPFD_1_1_1,Ts_1_1_1,Pa_1_1_1
2020-07-20,20:30,202.8540,292.624,55.2023,-5.22500,-76.7420,94.3057,560.175,1031.09,282.720,46123.3
2020-07-20,21:00,202.8748,292.841,55.1197,-4.34133,-82.3343,115.706,670.444,1235.53,282.720,46124.3
2020-07-20,21:30,202.8956,292.844,55.0320,-4.19500,-79.3943,88.0317,499.477,919.580,282.720,46117.3
2020-07-20,22:00,202.9165,293.193,54.6147,-2.52433,-89.6597,133.004,715.392,1299.40,282.726,46100.3
2020-07-20,22:30,202.9373,292.729,55.7433,-4.65267,-95.1383,88.3547,466.397,816.743,282.730,46115.3
2020-07-20,23:00,202.9581,292.360,53.6920,-4.64167,-104.116,88.8487,438.380,799.003,282.730,46115.3
2020-07-20,23:30,202.9790,291.978,49.9733,-5.85433,-104.377,75.6943,347.496,625.403,282.730,46111.3
2020-07-21,00:00,203.0000,291.551,51.5533,-7.33833,-102.024,60.3797,256.944,457.920,282.730,46134.0
2020-07-21,00:30,203.0208,291.027,52.5247,-8.80367,-98.6693,37.7720,147.980,266.110,282.730,46127.7
2020-07-21,01:00,203.0416,290.379,56.5863,-11.4097,-93.5447,23.6300,81.6110,146.937,282.730,46137.7
2020-07-21,01:30,203.0624,289.767,61.0723,-15.1747,-87.1767,9.27333,32.5327,64.8827,282.730,46133.3
2020-07-21,02:00,203.0833,288.385,68.9140,-13.8100,-79.2787,1.04300,-1.24533,8.95367,282.730,46141.3
2020-07-21,02:30,203.1041,286.387,79.7190,-9.79133,-70.1927,1.57533,-3.66600,0.597667,282.730,46175.0
2020-07-21,03:00,203.1249,284.945,87.5867,-6.39567,-59.6957,2.18767,-2.32533,0.340667,282.730,46192.0
2020-07-21,03:30,203.1458,284.075,90.5133,-3.34733,-41.2250,1.67733,-1.40633,0.331000,282.723,46209.0
2020-07-21,04:00,203.1666,283.576,91.4733,-2.19300,-31.7063,2.67300,-1.70167,0.334333,282.726,46198.3
2020-07-21,04:30,203.1874,282.903,93.1933,-1.49800,-24.9967,2.85100,-1.51167,0.365333,282.720,46210.7
2020-07-21,05:00,203.2083,282.465,94.2667,-1.61667,-20.3173,1.97633,-1.06400,0.370000,282.720,46216.7
2020-07-21,05:30,203.2291,282.090,94.5400,-1.59000,-17.4430,1.96800,-1.32567,0.341667,282.720,46203.7
2020-07-21,06:00,203.2499,281.712,94.7733,-1.19000,-12.1487,1.91467,-0.633333E-01,0.358000,282.728,46174.0
2020-07-21,06:30,203.2707,281.627,95.1467,-1.23933,-12.7757,2.09867,-0.530667,0.363000,282.730,46175.7
2020-07-21,07:00,203.2916,281.639,95.1067,-1.62500,-12.1037,1.70267,-1.11767,0.346667,282.730,46172.7
2020-07-21,07:30,203.3124,281.341,95.1867,-0.744000,-6.99133,1.26167,-0.202333,0.367667,282.730,46155.7
2020-07-21,08:00,203.3332,281.463,95.6833,-0.428667,-5.04133,1.44300,0.644333,0.341333,282.730,46124.7
2020-07-21,08:30,203.3541,281.985,96.0667,-0.579000,-6.44333,1.55600,0.286333,0.283667,282.730,46105.3
2020-07-21,09:00,203.3749,282.021,95.7767,-0.494667,-3.93600,0.870333,-0.233333E-02,0.273333,282.730,46119.7
2020-07-21,09:30,203.3957,282.067,95.9167,-0.268333,-4.01933,0.974667,0.760000E-01,0.279000,282.730,46101.0
2020-07-21,10:00,203.4165,282.314,96.1233,-0.563333,-8.65233,1.47567,-0.625667,0.288000,282.730,46073.0
2020-07-21,10:30,203.4374,282.299,95.9533,-1.40767,-11.0330,2.05867,-0.261333,2.25533,282.730,46056.7
2020-07-21,11:00,203.4582,281.758,95.6800,-1.06267,-9.53933,4.65133,16.0577,31.3677,282.730,46067.7
2020-07-21,11:30,203.4790,282.071,96.3300,-0.544333,-8.97400,15.1997,70.3470,136.222,282.730,46082.3
2020-07-21,12:00,203.4999,283.350,96.7067,0.642000,-1.43600,14.2253,79.9910,142.717,282.737,46075.3
2020-07-21,12:30,203.5207,286.315,97.3000,0.781333,-4.34800,36.6763,203.581,362.243,282.740,46073.0
2020-07-21,13:00,203.5415,287.377,97.1633,0.625333,-5.80033,27.9943,164.918,302.907,282.740,46089.7
2020-07-21,13:30,203.5624,287.761,91.7267,1.08433,-8.13167,29.1883,174.567,327.863,282.740,46093.7
2020-07-21,14:00,203.5832,288.008,90.6300,1.36500,-10.1823,17.4280,111.217,218.257,282.740,46082.3
2020-07-21,14:30,203.6040,288.103,90.0467,1.08433,-11.0073,8.45067,56.5623,120.760,282.740,46093.3
2020-07-21,15:00,203.6249,288.363,89.6433,1.10200,-9.51200,11.4513,69.6270,148.317,282.740,46100.3
2020-07-21,15:30,203.6457,288.524,90.2833,0.844667,-5.10800,9.26067,56.0703,120.777,282.740,46121.3
2020-07-21,16:00,203.6665,288.599,92.4233,2.17467,-8.93267,19.7440,125.625,253.983,282.740,46103.0
2020-07-21,16:30,203.6873,288.864,93.1167,1.57800,-10.3553,18.1417,114.038,227.007,282.740,46075.0
2020-07-21,17:00,203.7082,289.032,93.0300,1.69167,-5.27567,18.3327,114.464,226.493,282.740,46045.0
2020-07-21,17:30,203.7290,289.330,93.4767,1.72367,-9.08233,26.5270,172.723,344.243,282.740,45964.3
2020-07-21,18:00,203.7498,289.440,93.2567,1.13467,-5.63700,11.3533,84.2237,183.997,282.740,46021.3
2020-07-21,18:30,203.7707,289.482,92.7567,1.40133,-7.63767,18.1290,119.973,244.257,282.735,45952.0
2020-07-21,19:00,203.7915,290.255,91.4333,3.32467,-12.6647,78.7830,487.673,881.200,282.730,45910.0
2020-07-21,19:30,203.8123,290.724,89.4367,0.252000,-11.6197,30.2357,185.574,349.123,282.727,45932.0
2020-07-21,20:00,203.8332,290.289,91.3300,1.23233,-10.2660,21.1163,125.258,242.850,282.720,45898.3
2020-07-21,20:30,203.8540,290.513,91.2767,2.25400,-9.98467,41.2333,247.987,453.683,282.720,45875.0
2020-07-21,21:00,203.8748,290.734,90.0633,0.966667,-10.5083,32.8280,195.967,362.013,282.720,45848.3
2020-07-21,21:30,203.8956,290.957,89.0067,0.660667,-14.0230,43.3823,259.069,465.650,282.720,45796.0
2020-07-21,22:00,203.9165,290.914,89.2800,-0.618667,-11.2463,19.4437,119.491,228.733,282.711,45771.0
2020-07-21,22:30,203.9373,290.733,89.4633,0.520000E-01,-8.34333,15.1373,86.5480,166.177,282.710,45734.0
2020-07-21,23:00,203.9581,290.828,89.4233,-0.930333,-9.64767,12.5757,74.1893,140.673,282.710,45692.7
2020-07-21,23:30,203.9790,290.822,89.7100,-1.13467,-10.2340,8.67900,53.3477,101.367,282.707,45671.3
2020-07-22,00:00,204.0000,290.992,89.0033,-1.18667,-8.64033,8.34133,48.5963,92.1120,282.701,45661.3
2020-07-22,00:30,204.0208,291.120,88.7000,-1.06000,-9.46000,12.3100,69.4100,126.900,282.700,45650.0
2020-07-22,01:00,204.0416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2020-07-22,01:30,204.0624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2020-07-22,02:00,204.0833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2020-07-22,02:30,204.1041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2020-07-22,03:00,204.1249,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
