date,time,DOY,Ta_1_1_1,RH_1_1_1,LWout_1_1_1,LWin_1_1_1,SWout_1_1_1,SWin_1_1_1,PPFD_1_1_1,Ts_1_1_1,Pa_1_1_1
2020-07-16,07:30,198.3124,287.298,95.3200,-5.13867,-16.1800,1.76000,-1.77733,0.351000,282.321,46016.0
2020-07-16,08:00,198.3332,287.013,95.5000,-4.59833,-14.8953,1.60700,-1.92100,0.360333,282.330,45991.7
2020-07-16,08:30,198.3541,287.070,95.6667,-3.70567,-14.4843,2.04667,-1.58100,0.402333,282.330,45983.0
2020-07-16,09:00,198.3749,287.189,94.4400,-2.11933,-14.7257,1.00667,-2.66967,0.383333,282.330,45976.7
2020-07-16,09:30,198.3957,286.640,94.4100,-2.85967,-13.8993,0.909000,-2.92933,0.405333,282.336,45971.3
2020-07-16,10:00,198.4165,286.052,95.4933,-3.10967,-12.5383,1.98300,-1.97767,0.454333,282.340,45981.0
2020-07-16,10:30,198.4374,285.630,95.9300,-3.23000,-11.8687,0.984333,-0.626667E-01,4.76767,282.340,45995.0
2020-07-16,11:00,198.4582,285.804,96.7333,-3.09500,-11.4027,7.65000,29.8003,49.8533,282.341,46015.0
2020-07-16,11:30,198.4790,285.988,96.8933,-3.32300,-12.2617,16.3503,77.0187,145.077,282.350,46017.3
2020-07-16,12:00,198.4999,286.494,96.9733,-1.49500,-12.6307,35.9083,192.976,359.197,282.350,46037.0
2020-07-16,12:30,198.5207,287.641,94.8867,-0.863333E-01,-13.7760,29.9457,164.703,293.227,282.358,46067.7
2020-07-16,13:00,198.5415,288.294,93.0833,0.253667,-17.5473,27.9550,157.704,272.440,282.360,46067.7
2020-07-16,13:30,198.5624,288.991,91.2567,0.611667,-26.7867,57.9753,343.511,585.037,282.360,46083.3
2020-07-16,14:00,198.5832,290.363,86.0367,1.75600,-60.4980,75.9063,463.254,815.370,282.370,46094.0
2020-07-16,14:30,198.6040,291.950,77.7797,0.270333,-91.6833,102.210,612.787,1093.18,282.370,46105.3
2020-07-16,15:00,198.6249,293.101,72.1357,-4.19333,-83.1177,75.9490,455.958,813.213,282.370,46103.3
2020-07-16,15:30,198.6457,293.848,68.6090,-3.23567,-89.5403,105.319,646.524,1152.94,282.373,46121.0
2020-07-16,16:00,198.6665,294.245,64.2080,-5.53300,-77.7770,76.3947,465.161,826.533,282.380,46102.3
2020-07-16,16:30,198.6873,295.142,61.6127,-1.88333,-104.801,134.823,867.214,1563.37,282.380,46102.3
2020-07-16,17:00,198.7082,295.772,58.0667,-3.21833,-110.945,140.223,912.059,1653.97,282.380,46088.7
2020-07-16,17:30,198.7290,296.668,54.2060,-2.72433,-106.717,142.060,907.652,1649.67,282.383,46072.7
2020-07-16,18:00,198.7498,297.335,50.0837,-2.57200,-105.493,150.150,942.186,1718.90,282.390,46050.7
2020-07-16,18:30,198.7707,297.678,49.5773,-2.84733,-104.364,139.252,875.662,1604.10,282.390,46021.3
2020-07-16,19:00,198.7915,297.931,48.6577,-1.28900,-105.212,154.096,956.906,1763.23,282.394,46014.0
2020-07-16,19:30,198.8123,297.770,46.9787,-2.61867,-98.8413,146.603,886.111,1634.43,282.400,45983.3
2020-07-16,20:00,198.8332,297.528,47.7497,-5.80733,-77.5563,103.590,611.361,1119.60,282.400,45963.7
2020-07-16,20:30,198.8540,297.744,48.7733,-3.46533,-94.3703,118.385,706.253,1304.36,282.400,45932.7
2020-07-16,21:00,198.8748,298.181,46.4897,-3.37167,-107.573,135.671,783.561,1439.93,282.410,45892.7
2020-07-16,21:30,198.8956,298.148,45.5137,-6.24533,-88.8607,96.5387,554.793,1028.24,282.410,45902.0
2020-07-16,22:00,198.9165,298.252,46.5930,-5.13033,-89.0937,102.964,564.135,1034.48,282.410,45876.0
2020-07-16,22:30,198.9373,298.116,44.2290,-7.76233,-97.9650,84.8577,454.198,792.157,282.417,45862.3
2020-07-16,23:00,198.9581,297.447,44.3167,-8.22133,-70.7083,45.2553,247.263,454.337,282.420,45849.0
2020-07-16,23:30,198.9790,297.136,47.4193,-6.43800,-58.9487,45.1003,230.922,414.593,282.420,45847.7
2020-07-17,00:00,199.0000,296.987,47.7090,-9.42467,-77.4937,22.1520,116.437,221.607,282.420,45860.0
2020-07-17,00:30,199.0208,296.200,50.5917,-8.20633,-70.2510,16.6523,87.6267,164.670,282.420,45848.3
2020-07-17,01:00,199.0416,295.457,55.1347,-8.08567,-59.7330,17.2093,70.2063,120.943,282.420,45861.0
2020-07-17,01:30,199.0624,295.317,54.4630,-9.42400,-71.9100,16.5120,58.3550,88.2820,282.420,45871.3
2020-07-17,02:00,199.0833,294.192,57.1993,-10.1830,-77.6080,1.68833,2.07200,12.6860,282.420,45874.7
2020-07-17,02:30,199.1041,293.515,56.4623,-9.46200,-73.7103,1.53833,-3.05133,0.878667,282.420,45908.3
2020-07-17,03:00,199.1249,292.963,57.1450,-10.9097,-66.7020,1.44167,-2.91533,0.345333,282.420,45950.0
2020-07-17,03:30,199.1458,292.510,59.2030,-10.3693,-55.5073,1.58800,-2.13100,0.324667,282.420,45965.0
2020-07-17,04:00,199.1666,292.523,61.3343,-6.92967,-43.9463,1.43233,-1.31700,0.334000,282.422,45945.0
2020-07-17,04:30,199.1874,292.570,63.0220,-6.00900,-30.9823,1.00000,-1.04367,0.346000,282.430,45954.7
2020-07-17,05:00,199.2083,292.586,64.8613,-5.26367,-23.2530,0.749000,-0.746333,0.352000,282.430,45960.0
2020-07-17,05:30,199.2291,292.540,66.3557,-6.11667,-24.5540,0.579333,-0.875667,0.357333,282.430,45973.0
2020-07-17,06:00,199.2499,292.345,68.1347,-10.4053,-57.7963,0.997000,-2.51533,0.351000,282.430,46011.3
2020-07-17,06:30,199.2707,291.918,71.0507,-13.9790,-56.5650,0.995000,-2.27900,0.401333,282.430,46031.0
2020-07-17,07:00,199.2916,291.469,73.7890,-12.3980,-38.6250,1.18500,-0.780667,0.362667,282.430,46021.3
2020-07-17,07:30,199.3124,290.989,76.3137,-12.1657,-54.9970,1.44333,-2.08667,0.364000,282.433,46009.3
2020-07-17,08:00,199.3332,290.497,78.5350,-11.9517,-62.8243,1.77733,-2.47100,0.352000,282.440,46009.3
2020-07-17,08:30,199.3541,289.972,81.2227,-13.1673,-61.3927,1.98667,-2.19867,0.342000,282.440,46008.7
2020-07-17,09:00,199.3749,289.442,84.1533,-15.4100,-58.0527,1.36500,-1.98167,0.324333,282.440,46025.7
2020-07-17,09:30,199.3957,288.998,86.5667,-15.3973,-55.0683,1.39500,-1.63767,0.318000,282.440,46047.7
2020-07-17,10:00,199.4165,288.534,88.8767,-16.2587,-59.9173,1.50100,-1.86000,0.384000,282.440,46058.3
2020-07-17,10:30,199.4374,287.939,90.9533,-14.0603,-58.9450,0.880000,-0.105667,5.01233,282.444,46075.7
2020-07-17,11:00,199.4582,286.927,93.1367,-8.88367,-49.1487,5.32933,27.9197,52.0187,282.450,46085.7
2020-07-17,11:30,199.4790,287.499,94.1300,-6.52400,-42.5057,17.2560,90.0633,181.633,282.451,46102.0
2020-07-17,12:00,199.4999,288.532,91.1967,-4.77267,-69.1667,31.0027,165.275,330.907,282.460,46137.3
2020-07-17,12:30,199.5207,290.335,86.5700,-5.28067,-81.4323,46.7487,251.287,495.773,282.460,46138.0
2020-07-17,13:00,199.5415,291.543,82.7300,-6.58633,-89.4717,60.8077,355.461,673.490,282.468,46165.3
2020-07-17,13:30,199.5624,292.682,79.4247,-6.28867,-93.7403,74.9340,449.378,849.063,282.473,46187.0
2020-07-17,14:00,199.5832,294.396,74.3730,-11.4417,-103.784,86.6433,536.237,1018.30,282.480,46178.0
2020-07-17,14:30,199.6040,295.771,67.9767,-16.1383,-111.724,96.4170,618.589,1183.63,282.480,46170.0
2020-07-17,15:00,199.6249,296.931,54.3757,-16.0617,-113.062,106.721,696.591,1327.37,282.486,46167.7
2020-07-17,15:30,199.6457,297.555,51.3250,-12.4307,-110.944,116.269,764.535,1452.30,282.490,46178.3
2020-07-17,16:00,199.6665,298.124,52.2827,-12.5317,-111.367,123.727,821.057,1563.93,282.490,46180.7
2020-07-17,16:30,199.6873,298.492,50.7760,-8.64233,-108.779,127.146,853.607,1623.63,282.500,46175.7
2020-07-17,17:00,199.7082,299.005,47.7113,-8.56433,-111.236,133.006,889.292,1688.70,282.500,46182.7
2020-07-17,17:30,199.7290,299.431,44.7510,-8.01633,-114.750,139.076,926.002,1755.63,282.504,46169.3
2020-07-17,18:00,199.7498,299.878,44.8887,-4.08600,-109.433,144.949,951.998,1799.57,282.510,46159.7
2020-07-17,18:30,199.7707,300.248,43.5013,-2.66200,-109.726,146.061,949.819,1795.20,282.510,46151.0
2020-07-17,19:00,199.7915,300.638,42.3340,-2.23667,-111.533,143.589,924.441,1746.07,282.511,46117.7
2020-07-17,19:30,199.8123,301.185,41.4803,-3.92600,-114.329,141.837,902.404,1705.10,282.520,46077.3
2020-07-17,20:00,199.8332,301.260,41.3997,-4.82833,-110.431,125.421,793.705,1505.25,282.520,46059.7
2020-07-17,20:30,199.8540,301.386,40.9457,-3.85100,-107.396,127.378,779.572,1473.86,282.522,46034.0
2020-07-17,21:00,199.8748,301.784,40.7917,-4.93067,-111.489,125.313,749.690,1414.87,282.530,45990.3
2020-07-17,21:30,199.8956,301.938,39.8363,-6.49267,-110.840,116.647,679.427,1282.27,282.530,45963.3
2020-07-17,22:00,199.9165,302.075,40.1067,-7.29267,-109.353,107.317,602.653,1136.23,282.540,45909.3
2020-07-17,22:30,199.9373,302.106,41.0420,-8.99200,-106.810,95.5713,516.795,934.230,282.540,45857.0
2020-07-17,23:00,199.9581,301.926,42.6590,-9.40467,-101.395,83.4540,428.616,802.803,282.548,45809.7
2020-07-17,23:30,199.9790,301.722,46.4690,-11.4240,-81.5097,59.5060,299.657,559.550,282.550,45830.0
2020-07-18,00:00,200.0000,300.421,57.3800,-8.18733,-47.2627,21.7920,120.458,232.310,282.550,45879.7
2020-07-18,00:30,200.0208,300.166,61.8823,-8.85233,-56.3850,20.6617,102.820,200.397,282.542,45897.0
2020-07-18,01:00,200.0416,299.368,67.2203,-8.33367,-42.5027,11.7173,54.7043,102.367,282.540,45884.0
2020-07-18,01:30,200.0624,298.555,71.8357,-10.4237,-53.7180,1.92000,13.3180,38.2190,282.540,45881.0
2020-07-18,02:00,200.0833,297.636,76.0740,-10.4033,-42.0790,0.703000,0.885000,6.51567,282.540,45879.0
2020-07-18,02:30,200.1041,297.028,77.7090,-10.1430,-47.4383,0.818667,-1.78000,0.621667,282.540,45859.7
2020-07-18,03:00,200.1249,296.512,80.2250,-7.55200,-48.5947,1.33233,-1.73467,0.352667,282.540,45802.0
2020-07-18,03:30,200.1458,296.628,79.7017,-5.85000,-50.9860,1.55400,-1.87933,0.333000,282.540,45789.3
2020-07-18,04:00,200.1666,296.429,80.0490,-6.42933,-49.0357,1.22167,-1.97600,0.338667,282.540,45856.7
2020-07-18,04:30,200.1874,296.185,80.6950,-6.28900,-51.1003,1.18467,-2.16400,0.397667,282.540,45824.3
2020-07-18,05:00,200.2083,295.898,81.8533,-5.37733,-48.1207,1.37967,-1.82933,0.429333,282.540,45809.7
2020-07-18,05:30,200.2291,295.662,82.7333,-5.44767,-46.4520,1.02300,-2.04767,0.443333,282.540,45779.7
2020-07-18,06:00,200.2499,295.250,84.3600,-4.83033,-43.6317,0.997667,-1.90167,0.453667,282.540,45723.7
2020-07-18,06:30,200.2707,295.121,85.2033,-4.21033,-40.4557,1.17933,-1.53600,0.439667,282.540,45667.0
2020-07-18,07:00,200.2916,295.214,85.4900,-2.87733,-26.9123,1.05867,-0.797000,0.447333,282.539,45631.3
2020-07-18,07:30,200.3124,295.700,84.4467,-2.40767,-9.75033,0.614333,-0.500000E-02,0.425667,282.530,45586.3
2020-07-18,08:00,200.3332,295.924,84.2567,-2.89000,-6.76533,0.214000,-0.110000,0.428333,282.530,45505.3
2020-07-18,08:30,200.3541,295.969,85.0700,-2.53467,-4.28067,0.363667,-0.471333,0.401667,282.530,45390.3
2020-07-18,09:00,200.3749,295.711,86.9767,-1.60933,-3.97600,1.06633,-0.877000,0.396333,282.530,45419.3
2020-07-18,09:30,200.3957,292.988,89.7867,0.342000,-8.74067,2.08833,-1.03167,0.383333,282.526,45506.0
2020-07-18,10:00,200.4165,292.524,91.2200,0.378333,-9.08633,2.23600,-0.609333,0.366000,282.511,45521.7
2020-07-18,10:30,200.4374,292.421,91.8267,0.230667,-9.09633,1.91067,-0.462333,0.535333,282.495,45450.0
2020-07-18,11:00,200.4582,292.703,88.4567,0.436000,-11.4097,3.86200,1.55933,3.50800,282.482,45262.7
2020-07-18,11:30,200.4790,292.819,84.1900,-0.939333,-22.4837,7.94567,21.8507,39.2583,282.468,45101.7
2020-07-18,12:00,200.4999,292.706,83.8633,-2.18500,-43.5913,16.5703,85.0373,162.217,282.460,45099.0
2020-07-18,12:30,200.5207,293.117,84.0067,-3.90967,-68.4823,43.5233,246.007,476.643,282.454,45058.3
2020-07-18,13:00,200.5415,293.835,82.5057,-5.65467,-72.4953,41.4133,253.440,496.060,282.450,45062.0
2020-07-18,13:30,200.5624,295.161,77.1513,-5.91600,-72.9330,62.7073,381.388,716.640,282.450,45100.7
2020-07-18,14:00,200.5832,295.299,77.3720,-4.70400,-70.8277,59.4237,364.408,684.790,282.450,45242.7
2020-07-18,14:30,200.6040,295.852,74.6620,-6.34067,-68.5347,69.7030,434.282,818.473,282.450,45332.0
2020-07-18,15:00,200.6249,296.496,73.3690,-8.27000,-62.7470,69.1250,433.477,815.163,282.450,45383.3
2020-07-18,15:30,200.6457,296.538,71.9917,-6.71800,-54.0460,69.0127,424.954,792.100,282.451,45394.0
2020-07-18,16:00,200.6665,296.654,70.1990,-5.49633,-70.5420,95.0477,606.163,1133.55,282.450,45380.7
