date,time,DOY,Ta_1_1_1,RH_1_1_1,LWout_1_1_1,LWin_1_1_1,SWout_1_1_1,SWin_1_1_1,PPFD_1_1_1,Ts_1_1_1,Pa_1_1_1
2020-06-25,07:30,177.3124,280.871,94.4867,-1.92367,-15.9720,1.85700,-0.990667,0.437000,280.290,45553.0
2020-06-25,08:00,177.3332,280.546,94.5067,-1.55267,-15.0873,2.04900,-0.634333,0.454000,280.294,45558.3
2020-06-25,08:30,177.3541,280.276,94.8067,-1.56367,-14.1720,2.73933,0.161000,0.320667,280.300,45553.7
2020-06-25,09:00,177.3749,280.105,95.1500,-1.71367,-13.4540,1.66067,-0.688667,0.265333,280.300,45557.7
2020-06-25,09:30,177.3957,279.749,95.1033,-1.48233,-12.5617,2.71600,-0.156667,0.281333,280.300,45571.3
2020-06-25,10:00,177.4165,280.064,96.0800,-1.75133,-12.1083,1.59300,-0.312333,1.10733,280.300,45589.3
2020-06-25,10:30,177.4374,280.327,96.5667,-1.72433,-11.4153,2.36167,7.17900,15.9640,280.300,45624.0
2020-06-25,11:00,177.4582,279.769,96.3967,-1.69400,-11.8207,11.2117,53.0107,96.2977,280.300,45660.3
2020-06-25,11:30,177.4790,281.216,97.3067,-1.60567,-13.5150,23.7760,127.194,246.007,280.300,45673.0
2020-06-25,12:00,177.4999,282.996,97.6533,-1.21567,-16.8677,37.9813,213.532,401.030,280.304,45687.7
2020-06-25,12:30,177.5207,285.816,92.3800,-0.795333,-26.3600,52.6197,316.049,564.240,280.307,45692.0
2020-06-25,13:00,177.5415,288.371,80.1363,-1.36467,-52.9467,67.4180,391.489,743.030,280.312,45703.7
2020-06-25,13:30,177.5624,290.324,69.8907,-2.10833,-95.0180,85.9547,501.679,908.600,280.320,45724.3
2020-06-25,14:00,177.5832,292.067,60.0333,-4.55967,-105.952,97.8183,588.588,1071.53,280.327,45740.7
2020-06-25,14:30,177.6040,293.455,48.5807,-5.82533,-112.029,109.383,674.923,1226.27,280.330,45752.3
2020-06-25,15:00,177.6249,294.264,44.1353,-3.63700,-114.994,120.957,753.082,1367.70,280.330,45752.0
2020-06-25,15:30,177.6457,294.837,40.4697,-2.00500,-116.586,130.683,821.002,1494.90,280.343,45753.3
2020-06-25,16:00,177.6665,295.396,38.8860,0.413000,-116.935,140.291,891.177,1628.87,280.358,45758.3
2020-06-25,16:30,177.6873,295.798,37.5950,0.712667,-117.505,145.924,935.295,1712.07,280.360,45752.0
2020-06-25,17:00,177.7082,296.069,37.4637,2.91467,-117.164,153.689,985.886,1809.20,280.363,45750.0
2020-06-25,17:30,177.7290,296.204,36.8633,3.70967,-119.995,154.829,994.253,1826.90,280.370,45713.7
2020-06-25,18:00,177.7498,296.404,36.5380,4.64833,-120.504,156.067,991.292,1821.93,280.373,45710.7
2020-06-25,18:30,177.7707,296.681,36.2067,4.33700,-116.653,152.785,962.114,1769.33,280.381,45705.7
2020-06-25,19:00,177.7915,296.811,36.3613,2.23033,-109.556,134.335,828.660,1519.17,280.390,45685.7
2020-06-25,19:30,177.8123,296.948,37.1647,3.11733,-107.722,147.183,895.185,1641.87,280.391,45680.0
2020-06-25,20:00,177.8332,297.354,37.2150,2.92167,-111.202,142.320,859.151,1581.20,280.400,45677.3
2020-06-25,20:30,177.8540,297.484,36.5730,1.59700,-118.229,139.956,836.901,1542.53,280.400,45672.7
2020-06-25,21:00,177.8748,297.451,36.6233,1.64400,-118.206,131.478,767.777,1415.73,280.408,45640.0
2020-06-25,21:30,177.8956,297.639,36.5133,0.365333,-114.947,124.088,704.740,1297.04,280.410,45606.7
2020-06-25,22:00,177.9165,297.736,36.7357,-1.40733,-112.229,116.666,638.161,1172.57,280.417,45605.3
2020-06-25,22:30,177.9373,297.937,35.9060,-3.32600,-115.979,105.745,554.529,977.670,280.420,45598.3
2020-06-25,23:00,177.9581,297.991,35.5763,-5.13300,-114.577,92.5873,463.159,846.177,280.427,45595.7
2020-06-25,23:30,177.9790,297.656,36.6187,-6.86267,-108.882,69.9247,328.665,599.183,280.429,45593.7
2020-06-26,00:00,178.0000,297.566,39.0700,-8.64700,-106.123,63.5687,278.679,502.137,280.430,45587.0
2020-06-26,00:30,178.0208,297.069,40.5973,-13.8587,-100.705,28.3953,124.049,236.303,280.428,45601.7
2020-06-26,01:00,178.0416,296.051,43.6747,-16.1353,-85.4947,13.0437,55.6113,110.570,280.411,45626.0
2020-06-26,01:30,178.0624,295.253,45.3573,-19.3460,-82.1013,10.1783,38.7377,74.4023,280.407,45626.0
2020-06-26,02:00,178.0833,293.343,55.3820,-20.8900,-75.0500,1.21333,4.73233,18.8523,280.426,45612.7
2020-06-26,02:30,178.1041,290.809,67.4397,-16.3067,-66.6100,0.370333,-2.89333,1.67800,280.431,45612.0
2020-06-26,03:00,178.1249,289.211,74.3120,-13.4110,-60.2897,0.997000,-1.43767,0.360000,280.437,45641.3
2020-06-26,03:30,178.1458,288.425,76.9153,-11.2693,-53.6407,1.08067,-0.945333,0.335667,280.430,45653.7
2020-06-26,04:00,178.1666,287.931,79.9597,-9.83033,-49.9163,0.524667,-0.754333,0.296333,280.430,45671.7
2020-06-26,04:30,178.1874,287.653,82.2033,-10.4957,-51.6443,1.29900,-0.616667,0.387333,280.430,45663.3
2020-06-26,05:00,178.2083,287.113,84.3400,-9.39400,-45.1017,1.26100,-0.735333,0.441667,280.430,45653.3
2020-06-26,05:30,178.2291,286.428,86.9200,-6.19033,-30.0787,1.20333,-0.247667,0.436333,280.430,45645.0
2020-06-26,06:00,178.2499,285.735,89.7100,-4.35267,-22.2167,1.38100,0.219667,0.361000,280.430,45629.3
2020-06-26,06:30,178.2707,285.388,90.4000,-3.57167,-18.2463,1.08800,0.288667,0.321333,280.432,45606.7
2020-06-26,07:00,178.2916,285.257,90.8000,-2.95667,-17.0350,1.22900,0.126667,0.304000,280.440,45609.3
2020-06-26,07:30,178.3124,285.360,91.2033,-2.48533,-15.1247,0.874667,0.531000,0.313333,280.440,45630.3
2020-06-26,08:00,178.3332,285.449,91.8000,-2.54833,-11.6950,1.49633,0.926333,0.358000,280.440,45634.3
2020-06-26,08:30,178.3541,285.736,89.9100,-2.17933,-7.92667,0.831667,1.18567,0.297667,280.440,45635.3
2020-06-26,09:00,178.3749,286.253,87.3667,-2.05467,-2.72400,1.15067,2.07600,0.273667,280.440,45609.0
2020-06-26,09:30,178.3957,287.392,83.0367,-1.67700,-1.08333,0.314000,1.26133,0.270333,280.448,45602.7
2020-06-26,10:00,178.4165,288.374,80.9133,-1.81833,-2.70333,0.519333,1.26800,0.592333,280.450,45568.3
2020-06-26,10:30,178.4374,289.013,78.7497,-1.79333,-1.55367,0.966333,3.29700,3.37267,280.450,45566.0
2020-06-26,11:00,178.4582,289.514,77.6833,-2.22100,-2.22167,1.38667,7.76833,12.3373,280.450,45559.3
2020-06-26,11:30,178.4790,289.062,81.2300,-1.50000,-4.56300,5.35833,28.9730,53.6127,280.460,45537.3
2020-06-26,12:00,178.4999,288.978,82.6667,-0.451000,-8.69733,8.90933,43.1117,80.9190,280.460,45543.0
2020-06-26,12:30,178.5207,289.775,80.0783,0.479667,-17.8783,14.6173,67.8837,126.873,280.461,45517.7
2020-06-26,13:00,178.5415,290.231,80.1693,-0.881000,-32.6517,23.6937,131.317,245.473,280.470,45479.3
2020-06-26,13:30,178.5624,291.467,76.1940,-1.16933,-61.4627,54.1353,319.849,609.047,280.470,45497.7
2020-06-26,14:00,178.5832,294.120,67.8467,-4.26800,-69.6120,73.9167,451.966,870.127,280.470,45488.0
2020-06-26,14:30,178.6040,295.906,62.6673,-6.88867,-56.1077,73.4477,452.946,862.233,280.470,45451.3
2020-06-26,15:00,178.6249,296.304,61.5227,-4.09067,-82.8730,106.421,676.114,1296.27,280.479,45372.3
2020-06-26,15:30,178.6457,297.393,60.4087,-3.79700,-85.3530,114.255,730.434,1398.80,280.480,45312.7
2020-06-26,16:00,178.6665,298.280,59.1027,-2.17567,-86.9857,130.892,843.227,1616.80,280.485,45278.0
2020-06-26,16:30,178.6873,298.951,57.3150,-1.89300,-76.5697,137.554,883.039,1681.13,280.491,45264.3
2020-06-26,17:00,178.7082,299.199,57.7830,-0.494000,-78.0987,119.677,780.163,1491.17,280.500,45257.3
2020-06-26,17:30,178.7290,299.683,57.7910,0.726333,-78.1093,134.056,866.626,1652.11,280.504,45247.3
2020-06-26,18:00,178.7498,300.235,55.8090,3.21233,-73.5130,155.124,972.331,1852.30,280.518,45224.7
2020-06-26,18:30,178.7707,299.997,55.0663,-3.15867,-56.3993,95.5487,593.862,1137.42,280.527,45230.3
2020-06-26,19:00,178.7915,300.029,56.3627,0.426667,-64.9853,127.014,777.801,1487.40,280.536,45202.3
2020-06-26,19:30,178.8123,299.600,57.7240,-1.14633,-70.1007,115.172,703.771,1344.97,280.545,45177.7
2020-06-26,20:00,178.8332,299.294,58.7323,0.677333,-77.0323,125.119,766.765,1458.30,280.559,45175.3
2020-06-26,20:30,178.8540,299.664,58.7410,2.62367,-85.2560,137.739,833.679,1581.38,280.571,45154.7
2020-06-26,21:00,178.8748,300.006,57.1897,1.37000,-89.6473,126.869,753.797,1428.33,280.583,45127.0
2020-06-26,21:30,178.8956,300.048,57.6753,0.247667,-80.6323,113.134,652.673,1233.31,280.594,45125.0
2020-06-26,22:00,178.9165,299.916,57.1580,-2.97767,-52.4900,76.4920,432.167,812.203,280.605,45126.7
2020-06-26,22:30,178.9373,297.977,67.5017,-4.03667,-38.7640,31.6210,180.223,340.423,280.610,45128.7
2020-06-26,23:00,178.9581,296.964,73.9610,1.02967,-35.7830,35.1330,179.750,334.070,280.610,45128.7
2020-06-26,23:30,178.9790,297.733,70.9010,-5.09567,-57.7770,57.8873,294.165,547.447,280.619,45147.3
2020-06-27,00:00,179.0000,298.190,66.9237,-8.15533,-70.8553,63.1980,288.122,520.530,280.620,45155.7
2020-06-27,00:30,179.0208,298.079,63.6867,-10.1517,-52.3547,20.3587,104.808,202.180,280.620,45175.3
2020-06-27,01:00,179.0416,297.659,59.2897,-11.8370,-73.4540,11.3423,55.6547,120.753,280.620,45193.7
2020-06-27,01:30,179.0624,296.804,59.7570,-12.0207,-73.8017,5.12867,24.7200,62.2923,280.620,45215.0
2020-06-27,02:00,179.0833,296.012,60.7517,-12.7717,-72.7233,2.90200,7.37400,23.4520,280.620,45219.7
2020-06-27,02:30,179.1041,295.257,62.2137,-16.0220,-72.1317,1.56600,-2.06633,2.29500,280.620,45222.3
2020-06-27,03:00,179.1249,294.655,64.5350,-22.3570,-71.6197,0.861667,-3.19667,0.357333,280.620,45232.3
2020-06-27,03:30,179.1458,293.623,68.9523,-18.8747,-65.5473,0.864000,-2.64800,0.321000,280.620,45238.3
2020-06-27,04:00,179.1666,292.925,71.7917,-19.6290,-64.0680,1.72367,-1.65833,0.340000,280.620,45248.7
2020-06-27,04:30,179.1874,292.498,73.2553,-22.3720,-63.4760,2.13967,-1.66900,0.383000,280.620,45260.7
2020-06-27,05:00,179.2083,291.684,76.2107,-19.6917,-59.3527,0.543333,-2.74300,0.371000,280.620,45275.0
2020-06-27,05:30,179.2291,290.128,81.2817,-13.5873,-53.1143,0.653000,-1.71867,0.427333,280.620,45290.7
2020-06-27,06:00,179.2499,288.458,87.0533,-8.52400,-44.2977,0.358667,-1.39033,0.422000,280.620,45310.3
2020-06-27,06:30,179.2707,287.880,89.4200,-5.81333,-29.8353,1.25767,-0.837667,0.402667,280.620,45317.7
2020-06-27,07:00,179.2916,287.080,91.9567,-4.32367,-23.2400,0.672000,-1.20733,0.393667,280.620,45338.7
2020-06-27,07:30,179.3124,286.887,92.7433,-3.23833,-20.7400,1.31700,-0.564000,0.360333,280.620,45349.3
2020-06-27,08:00,179.3332,286.370,93.2467,-3.38767,-18.6903,1.23367,-0.822000,0.357333,280.622,45340.3
2020-06-27,08:30,179.3541,285.722,93.8400,-3.40233,-16.9870,1.45033,-0.461000,0.307333,280.630,45338.0
2020-06-27,09:00,179.3749,285.670,94.7733,-3.44567,-15.5520,1.49233,-0.945000,0.308000,280.624,45337.3
2020-06-27,09:30,179.3957,285.596,95.1267,-3.09100,-14.1220,1.60800,-0.430333,0.301333,280.630,45330.3
2020-06-27,10:00,179.4165,285.352,95.1067,-2.99767,-13.2427,1.63033,0.244000,1.02533,280.630,45324.7
2020-06-27,10:30,179.4374,285.420,95.3067,-2.54767,-12.8747,2.65700,7.08700,15.5140,280.630,45331.0
2020-06-27,11:00,179.4582,285.116,95.5800,-2.81900,-13.2060,10.5970,53.2067,93.2470,280.630,45339.0
2020-06-27,11:30,179.4790,286.692,95.2467,-2.59000,-15.0343,22.3563,138.202,242.700,280.623,45348.0
2020-06-27,12:00,179.4999,288.534,88.3600,-1.85700,-18.5867,35.0800,218.547,400.137,280.630,45362.0
2020-06-27,12:30,179.5207,290.384,82.6003,-2.13533,-35.7820,48.0687,291.700,571.603,280.637,45384.7
2020-06-27,13:00,179.5415,292.051,76.3673,-4.20000,-79.5510,63.5443,395.871,746.263,280.640,45420.3
2020-06-27,13:30,179.5624,293.215,70.0807,-7.62967,-92.5243,79.8103,477.089,922.100,280.649,45430.0
2020-06-27,14:00,179.5832,294.088,65.6567,-8.57833,-97.7460,91.8820,568.620,1090.20,280.657,45430.0
2020-06-27,14:30,179.6040,294.843,61.6503,-9.02400,-101.501,102.538,651.015,1241.47,280.663,45440.0
2020-06-27,15:00,179.6249,295.602,56.0323,-7.26267,-105.713,114.618,731.133,1387.77,280.675,45428.7
2020-06-27,15:30,179.6457,296.264,49.4037,-6.97867,-110.526,124.108,797.784,1511.80,280.689,45412.7
2020-06-27,16:00,179.6665,296.755,45.0683,-5.62733,-113.549,132.008,855.791,1618.67,280.695,45404.3
2020-06-27,16:30,179.6873,297.139,43.9637,-4.28300,-114.013,137.151,897.485,1699.17,280.700,45411.3
2020-06-27,17:00,179.7082,297.707,41.5503,-2.64067,-115.823,142.116,931.687,1761.20,280.711,45416.3
2020-06-27,17:30,179.7290,297.907,40.8773,-0.301333,-115.813,146.041,952.282,1799.50,280.720,45418.3
2020-06-27,18:00,179.7498,298.105,40.7557,0.804667,-115.967,148.608,961.993,1816.03,280.733,45404.3
2020-06-27,18:30,179.7707,298.305,40.4330,1.38967,-115.903,149.020,957.529,1807.87,280.743,45400.0
2020-06-27,19:00,179.7915,298.499,38.5513,1.26867,-119.026,148.353,943.127,1779.53,280.753,45396.7
2020-06-27,19:30,179.8123,298.716,38.0367,0.311000,-119.761,145.056,913.652,1725.83,280.766,45397.0
2020-06-27,20:00,179.8332,298.830,37.3797,0.194000,-120.124,141.618,876.694,1652.97,280.784,45390.0
2020-06-27,20:30,179.8540,298.788,35.9987,-0.790333,-122.278,136.827,829.028,1558.93,280.795,45370.3
2020-06-27,21:00,179.8748,298.862,34.7067,-1.79333,-121.253,130.918,771.461,1445.83,280.807,45361.7
2020-06-27,21:30,179.8956,298.948,34.1663,-3.01167,-122.059,122.807,702.098,1313.97,280.819,45368.7
2020-06-27,22:00,179.9165,298.727,34.5000,-4.54900,-121.097,113.590,627.544,1170.90,280.833,45375.3
