file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_p_mean,air_p_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--
LostCreek_ts_data_2020_06_27_2200.dat,2020-06-27,22:30,179.9373,1,17999,17999,0.116259,0,20.9496,0,146.461,0,-4.77376,0,3.33590,0,0.232736E+07,0,-9999,-9999,-9999,-9999,-9999,-1199.08,-40.3856,-6.06661,15.1644,833.511,854.325,0.00000,0,510.744,28.0730,28.8839,0.00000,0,0.767225E-01,-42166.2,-43219.2,0.00000,0,298.560,300.026,45382.0,0.521371,1021.11,0.549649E-01,0.216166,0.920361E-02,1274.35,3529.31,0.176527E-01,36.1077,2254.96,283.715,-2.57765,-0.417695,-0.790721E-01,-2.57765,-0.417695,-0.790721E-01,2.61247,7.50478,172.964,-9999,-9999,-9999,0.472214,1.83534,-250.207,-0.382084E-01,0.143039,-0.833329E-01,0,123.042,-18.6721,42.2362,105.174,160.397,224.959,337.030,0.114761,1.01305,29.6021,1.01031,134.762,1.03447,-9.22568,1.03447,3.06943,1.03447,-0.287953E-01,1.05826,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,8,4,2,1,2,6,1,0.779506,2.67440,0.216774,0.127364,0.271750E-02,330.905,0.402001E-06,0.556035E-01,-0.922568E-02,3.06943,-0.287953E-04,94.8325,95.0689
LostCreek_ts_data_2020_06_27_2230.dat,2020-06-27,23:00,179.9581,1,18000,18000,0.869678E-01,0,14.7153,0,143.438,0,-3.70763,0,3.26621,0,0.200099E+07,0,-0.772680,-0.715489,0.482419E-01,-0.162923E-01,17.9929,-652.101,-21.8246,-3.28396,15.1871,833.988,854.869,0.00000,0,508.282,27.9120,28.7134,0.00000,0,0.764818E-01,-41995.2,-43046.7,0.00000,0,298.514,299.765,45384.3,0.521884,1021.01,0.549143E-01,0.211650,0.915925E-02,1267.11,3475.55,0.175503E-01,36.4577,2208.45,283.629,-2.42428,-0.263957,-0.429379E-01,-2.42428,-0.263957,-0.429379E-01,2.43899,7.39346,174.854,-9999,-9999,-9999,0.408218,1.28418,-230.126,-0.415425E-01,0.102590,-0.676506E-01,0,114.282,-17.3428,39.2294,97.6868,148.978,208.944,313.037,0.857823E-01,1.01382,23.2383,1.01074,132.816,1.03434,-7.57122,1.03434,3.02433,1.03434,-0.259632E-01,1.05837,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,8,4,4,2,9,10,0,0.876687,1.49682,0.194848,0.965892E-01,0.254700E-02,380.284,0.442896E-06,0.436113E-01,-0.757122E-02,3.02433,-0.259632E-04,94.8359,95.0720
LostCreek_ts_data_2020_06_27_2300.dat,2020-06-27,23:30,179.9790,1,17996,17996,0.421029E-01,0,11.2536,0,97.3354,0,-2.69578,0,2.21645,0,0.141671E+07,2,0.584550E-01,3.16878,-0.508653E-02,0.721573E-01,-4.51933,-1926.68,-66.1339,-9.71321,15.1867,833.937,855.434,0.00000,0,521.290,28.6252,29.4687,0.00000,0,0.765628E-01,-42038.2,-43121.8,0.00000,0,298.507,299.785,45389.0,0.521761,1021.41,0.549122E-01,0.143626,0.939364E-02,1299.62,3479.59,0.180037E-01,37.3497,2179.98,284.009,-1.91371,-0.245804E-01,-0.126866,-1.91371,-0.245804E-01,-0.126866,1.91807,4.79259,179.042,-9999,-9999,-9999,0.284067,0.441808,-101.417,-0.942643E-01,0.115617,-0.743359E-01,0,113.371,-17.2045,38.9166,96.9078,147.790,207.278,310.541,0.414013E-01,1.01695,17.0016,1.01256,89.8250,1.03464,-5.42630,1.03464,2.04543,1.03464,0.213667E-03,1.05942,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,14,29,1,6,2,5,0,0.443225,0.344131,0.962600E-01,0.614428E-01,0.200903E-02,371.308,0.355932E-06,0.319019E-01,-0.542630E-02,2.04543,0.213667E-06,94.8417,95.0771
LostCreek_ts_data_2020_06_27_2330.dat,2020-06-28,00:00,180.0000,1,18000,18000,0.247790E-01,0,-2.72847,1,73.5711,0,-2.02669,0,1.67447,0,546142.,0,-1.52335,-2.25948,0.640733E-03,-0.514256E-01,11.9705,-161.120,-5.43243,-0.810075,15.2132,833.944,855.576,0.00000,0,512.939,28.1178,28.9312,0.00000,0,0.764887E-01,-41924.6,-43012.1,0.00000,0,298.335,299.271,45390.0,0.522770,1021.12,0.548170E-01,0.108506,0.924317E-02,1276.61,3375.78,0.176811E-01,37.8167,2099.17,283.741,-1.63669,-0.729508,-0.105908E-01,-1.63669,-0.729508,-0.105908E-01,1.79194,4.85970,158.486,-9999,-9999,-9999,0.217714,0.469005,188.300,0.507701E-01,-0.370861E-01,0.234772E-01,0,89.2625,-13.5459,30.6409,76.3002,116.363,163.200,244.504,0.243417E-01,1.01797,1.74887,1.01318,69.4615,1.03492,-3.05680,1.03492,1.58094,1.03492,0.662494E-02,1.05991,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,10,10,0,34,8,9,0,0.404978,0.430239,0.102792,0.302682E-01,0.110893E-02,268.953,0.372289E-06,0.327620E-02,-0.305680E-02,1.58094,0.662494E-05,94.8414,95.0774
LostCreek_ts_data_2020_06_28_0000.dat,2020-06-28,00:30,180.0208,1,17990,17990,0.164716E-01,1,-0.856354,1,33.1671,1,-1.12026,1,0.754763,1,265296.,1,-0.482551,5.57387,-0.117432,0.126841,-38.8341,-569.269,-20.0754,-2.89130,15.2027,832.786,855.770,0.00000,0,536.129,29.3684,30.2570,0.00000,0,0.772143E-01,-42292.8,-43460.0,0.00000,0,298.240,299.109,45397.0,0.522885,1021.81,0.547787E-01,0.489086E-01,0.966104E-02,1333.60,3343.49,0.184764E-01,39.8863,2009.90,284.398,-1.19138,0.115277,-0.374452E-01,-1.19138,0.115277,-0.374452E-01,1.19753,3.50599,184.854,-9999,-9999,-9999,0.177486,0.200347,325.151,0.294017E-01,-0.258194E-01,0.903048E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.160631E-01,1.02543,1.15331,1.01784,31.1264,1.03832,-1.60593,1.03832,0.708323,1.03832,0.540113E-02,1.06440,800000009,800000009,800000009,800000009,800000009,800001009,899999999,899999999,89999,89999,89,89,13,24,1,8,16,1,0,0.191412,0.177787,0.314949E-01,0.329595E-01,0.109766E-02,397.058,0.703977E-06,0.215858E-02,-0.160593E-02,0.708323,0.540113E-05,94.8465,95.0842
LostCreek_ts_data_2020_06_28_0030.dat,2020-06-28,01:00,180.0416,1,18000,18000,0.206623E-02,0,-2.46493,1,7.42327,0,0.782979E-01,2,0.168779,0,-47350.2,1,-2.68276,-5.12319,0.123326,-0.116483,25.0871,528.923,17.8994,2.66745,15.2725,833.998,857.143,0.00000,0,516.841,28.2235,29.0432,0.00000,0,0.770219E-01,-42055.7,-43222.8,0.00000,0,297.796,298.208,45402.0,0.524752,1021.15,0.546077E-01,0.109369E-01,0.931347E-02,1281.75,3169.34,0.177483E-01,40.4420,1887.60,283.801,-0.464191,-0.515731,0.346323E-01,-0.464191,-0.515731,0.346323E-01,0.694731,1.48917,132.157,-9999,-9999,-9999,0.627498E-01,0.462821E-01,4.99135,1.91531,-0.332055,0.733076E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.204037E-02,1.01268,-2.01375,1.02202,6.55179,1.15455,0.149928,1.15455,0.148964,1.15455,-0.473872E-02,1.31941,800000009,800000009,800000009,800000009,800001109,800011109,899999999,899999999,89999,89999,89,89,6,0,2,25,51,31,0,0.400367E-01,0.426413E-01,0.988615E-02,0.903377E-01,0.127652E-02,375.676,0.952513E-06,-0.375805E-02,0.149928E-03,0.148964,-0.473872E-05,94.8528,95.0880
LostCreek_ts_data_2020_06_28_0100.dat,2020-06-28,01:30,180.0624,1,17963,17963,0.114475E-02,1,9.12375,1,-32.4590,2,-2.96923,2,-0.737251,2,141083.,2,-3.13407,19.7401,1.73948,0.448362,-306.875,10.9110,0.418160,0.576306E-01,15.6378,851.038,879.331,0.00000,0,599.313,32.6156,33.7152,0.00000,0,0.825970E-01,-44946.2,-46440.4,0.00000,0,296.548,297.159,45397.0,0.525662,1023.60,0.544217E-01,-0.477739E-01,0.107996E-01,1481.05,2976.74,0.205448E-01,49.7540,1495.69,285.990,-0.437438,0.496591E-01,0.697733E-03,-0.437438,0.496591E-01,0.697733E-03,0.440248,0.936661,186.399,-9999,-9999,-9999,0.466662E-01,0.191549E-01,-0.555003,-17.2251,-0.281086,-0.363358,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.108152E-02,1.05847,6.88277,1.03945,-31.0409,1.06008,-3.05073,1.06008,-0.705043,1.06008,-0.569571E-01,1.08901,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,9,17,5,1,2,1,0,0.110119E-01,0.248605E-01,0.243735E-02,0.868040,0.777389E-01,3487.80,0.384388E-04,0.127917E-01,-0.305073E-02,-0.705043,-0.569571E-04,94.8436,95.0830
LostCreek_ts_data_2020_06_28_0130.dat,2020-06-28,02:00,180.0833,0,18000,18000,0.827256E-03,1,2.45378,1,-2.18100,1,-9999,-9999,-0.493873E-01,1,110050.,1,-9.48044,12.1564,-9999,0.275274,-335.618,-9999,9.96482,1.35783,-9999,-9999,-9999,-9999,0,654.890,35.2853,36.5759,0.00000,0,0.892372E-01,-48075.9,-49864.9,0.00000,0,294.333,294.020,45369.3,0.530407,1025.05,0.538797E-01,-0.320030E-02,0.118011E-01,1601.30,2459.85,0.222492E-01,65.0973,858.555,287.188,-0.282540,0.206839,0.152160E-01,-0.282540,0.206839,0.152160E-01,0.350490,0.901695,210.072,-9999,-9999,-9999,0.394926E-01,0.335819E-01,-1.25071,-7.64368,-1.12507,-0.114279,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.773245E-03,1.06985,2.21896,1.04704,-2.38540,1.06815,-9999,-9999,-0.540159E-01,1.06815,-0.350155E-01,1.09797,800000009,800000009,800000009,800000009,800000009,810100009,899999999,899999999,89999,89999,89,89,1,0,2,12,0,0,0,0.264587E-01,0.394777E-01,0.122735E-02,0.316855,-9999,231.989,0.405053E-04,0.408126E-02,-9999,-0.540159E-01,-0.350155E-04,94.8213,95.0580
LostCreek_ts_data_2020_06_28_0200.dat,2020-06-28,02:30,180.1041,0,18000,18000,0.316228E-02,1,-2.88318,2,3.90519,1,-9999,-9999,0.882605E-01,1,-129749.,1,-6.05846,-2.93105,-9999,-0.662440E-01,-535.591,-9999,-29.1119,-4.45682,-9999,-9999,-9999,-9999,0,647.377,34.6471,35.8906,0.00000,0,0.991089E-01,-53037.1,-54961.9,0.00000,0,292.210,292.028,45365.3,0.534109,1024.65,0.535193E-01,0.571928E-02,0.116657E-01,1572.20,2174.07,0.218415E-01,72.3160,601.870,286.906,-0.678867,0.277880,-0.449689E-01,-0.678867,0.277880,-0.449689E-01,0.734915,1.57193,203.260,-9999,-9999,-9999,0.769459E-01,0.528310E-01,7.87118,1.21456,-0.738294,0.684667E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.312799E-02,1.01096,-2.62497,1.01769,3.81613,1.12329,-9999,-9999,0.862477E-01,1.12329,0.122973,1.25416,800000009,800000009,800000009,800000009,800000019,800001119,899999999,899999999,89999,89999,89,89,1,6,2,4,6,0,0,0.684265E-01,0.327490E-01,0.448642E-02,0.374312,-9999,353.691,0.169813E-03,-0.479641E-02,-9999,0.862477E-01,0.122973E-03,94.8227,95.0594
