date,time,DOY,Ta_1_1_1,RH_1_1_1,LWout_1_1_1,LWin_1_1_1,SWout_1_1_1,SWin_1_1_1,PPFD_1_1_1,Ts_1_1_1,Pa_1_1_1
2020-07-05,06:00,187.2499,291.606,93.5300,-3.47533,-16.4200,1.38467,0.257333,0.384667,282.245,46059.7
2020-07-05,06:30,187.2707,291.383,94.1833,-3.17467,-12.5363,0.979667,0.327333,0.429667,282.229,46043.7
2020-07-05,07:00,187.2916,291.131,94.3733,-2.72833,-9.30400,0.234333,-0.646667E-01,0.409667,282.215,46011.0
2020-07-05,07:30,187.3124,290.862,94.3467,-1.97000,-7.05400,0.406333,0.325667,0.387333,282.200,45987.3
2020-07-05,08:00,187.3332,291.331,95.0667,-1.95967,-6.16067,1.08567,1.00033,0.369000,282.189,45972.0
2020-07-05,08:30,187.3541,291.813,93.5567,-2.78067,-12.3160,0.598667,-0.703667,0.341667,282.177,45971.7
2020-07-05,09:00,187.3749,291.304,93.4200,-3.18033,-14.2283,1.00533,-1.11867,0.325333,282.165,45961.3
2020-07-05,09:30,187.3957,290.543,94.7467,-3.45167,-12.9370,0.981000,-0.431333,0.303667,282.153,45989.3
2020-07-05,10:00,187.4165,290.045,95.5167,-2.94333,-10.3577,1.41033,-0.270333,0.587333,282.144,46009.7
2020-07-05,10:30,187.4374,289.668,95.9200,-2.44700,-8.18333,1.56967,4.20933,7.42233,282.140,46024.3
2020-07-05,11:00,187.4582,289.525,96.2567,-2.22567,-7.69500,3.64233,18.0723,35.2293,282.131,46061.0
2020-07-05,11:30,187.4790,289.210,96.3900,-1.53233,-9.31467,9.23100,51.0527,100.796,282.126,46074.0
2020-07-05,12:00,187.4999,290.034,97.0333,-0.587000,-10.7147,26.6873,151.575,295.830,282.120,46064.7
2020-07-05,12:30,187.5207,292.206,97.2933,-0.253667,-16.5943,48.3853,272.010,534.290,282.110,46063.0
2020-07-05,13:00,187.5415,294.844,88.1467,0.470000E-01,-40.1613,54.8417,329.531,648.690,282.103,46065.7
2020-07-05,13:30,187.5624,296.612,80.0587,-2.64800,-71.0543,67.8583,406.509,810.907,282.100,46061.3
2020-07-05,14:00,187.5832,297.842,74.7573,-7.68700,-82.5303,86.6713,526.857,1029.13,282.100,46060.0
2020-07-05,14:30,187.6040,299.027,68.2657,-9.60367,-86.7133,98.0573,617.945,1187.50,282.100,46040.0
2020-07-05,15:00,187.6249,299.647,62.7693,-8.80500,-88.9980,99.0903,632.091,1213.73,282.111,46019.0
2020-07-05,15:30,187.6457,300.428,62.4213,-8.79467,-93.5483,119.455,774.013,1489.97,282.126,46009.7
2020-07-05,16:00,187.6665,300.850,60.3037,-9.41967,-77.9177,108.646,698.608,1334.82,282.153,46027.0
2020-07-05,16:30,187.6873,301.168,54.5360,-11.5973,-67.1243,80.6543,515.736,987.900,282.188,46028.7
2020-07-05,17:00,187.7082,301.237,52.5283,-7.33100,-59.3043,89.1293,550.135,1045.81,282.219,46027.0
2020-07-05,17:30,187.7290,301.746,49.9310,-7.97333,-76.0500,122.295,767.440,1467.82,282.255,46013.3
2020-07-05,18:00,187.7498,302.495,44.1233,-12.7863,-87.0727,121.233,760.526,1452.80,282.288,45994.3
2020-07-05,18:30,187.7707,301.985,48.5547,-8.61167,-75.8833,101.372,627.594,1195.81,282.323,45985.7
2020-07-05,19:00,187.7915,302.685,45.9260,-6.24567,-91.8990,149.187,925.688,1765.80,282.360,45956.0
2020-07-05,19:30,187.8123,302.911,44.8977,-7.93900,-96.6017,143.535,895.899,1713.03,282.396,45923.3
2020-07-05,20:00,187.8332,303.169,43.6410,-10.7110,-100.793,137.093,846.974,1621.29,282.429,45905.3
2020-07-05,20:30,187.8540,303.107,44.2627,-8.71700,-92.2327,128.552,775.441,1477.40,282.459,45882.3
2020-07-05,21:00,187.8748,303.200,43.2733,-8.18900,-93.4767,131.319,775.164,1477.03,282.492,45853.0
2020-07-05,21:30,187.8956,303.340,43.8240,-10.1827,-94.2863,116.699,683.234,1305.63,282.527,45817.0
2020-07-05,22:00,187.9165,303.427,41.9223,-9.43633,-97.1510,113.106,635.086,1209.73,282.560,45802.0
2020-07-05,22:30,187.9373,303.024,41.7863,-12.7103,-89.9120,60.9713,344.577,659.040,282.593,45820.7
2020-07-05,23:00,187.9581,302.010,46.2513,-11.0790,-79.1897,38.0873,215.327,416.620,282.621,45807.3
2020-07-05,23:30,187.9790,301.698,49.1853,-11.6540,-75.4937,31.5577,180.351,351.850,282.652,45824.0
2020-07-06,00:00,188.0000,300.903,58.3147,-10.8757,-65.7983,17.0863,102.382,206.203,282.664,45812.7
2020-07-06,00:30,188.0208,299.624,67.2653,-8.13867,-45.2120,6.17700,36.8467,78.8673,282.670,45826.7
2020-07-06,01:00,188.0416,298.862,67.3000,-7.27167,-34.9633,4.17067,22.6093,47.7513,282.660,45813.3
2020-07-06,01:30,188.0624,298.284,71.3637,-5.32867,-29.4063,3.60367,15.4900,30.1727,282.655,45837.3
2020-07-06,02:00,188.0833,297.492,75.3977,-6.35067,-32.4227,1.52267,3.24733,8.54667,282.646,45891.3
2020-07-06,02:30,188.1041,297.797,71.0983,-10.3890,-39.5860,0.997333,-0.640333,1.05633,282.631,45913.7
2020-07-06,03:00,188.1249,296.808,76.3367,-12.2667,-39.5170,-0.719667,-2.65733,0.325667,282.612,45918.3
2020-07-06,03:30,188.1458,295.550,81.9467,-10.1780,-42.0460,0.299333,-1.64533,0.327333,282.589,45895.7
2020-07-06,04:00,188.1666,294.892,83.9700,-9.55033,-45.7613,0.891000,-1.70033,0.325333,282.566,45906.0
2020-07-06,04:30,188.1874,293.682,89.3167,-9.03500,-41.4130,0.715000,-1.14633,0.385667,282.544,45941.0
2020-07-06,05:00,188.2083,293.115,91.9967,-6.15733,-24.6720,1.15300,0.696667E-01,0.441333,282.529,45951.0
2020-07-06,05:30,188.2291,293.412,91.8100,-4.80033,-14.2300,0.960000E-01,-0.279333,0.388333,282.517,45987.7
2020-07-06,06:00,188.2499,293.034,92.8433,-3.63367,-12.8603,0.468000,-0.380000E-01,0.411667,282.505,45970.0
2020-07-06,06:30,188.2707,293.351,92.7667,-3.26267,-11.0263,0.403000,-0.323333E-01,0.423333,282.493,45963.3
2020-07-06,07:00,188.2916,293.124,92.8733,-3.21767,-12.4510,0.563000,-0.430000E-01,0.425000,282.473,45937.7
2020-07-06,07:30,188.3124,292.779,94.2200,-3.33200,-19.3540,0.582000,-0.728000,0.378000,282.462,45910.0
2020-07-06,08:00,188.3332,292.185,94.7133,-3.56400,-20.3253,0.645667,-0.992667,0.408667,282.447,45889.7
2020-07-06,08:30,188.3541,291.980,95.5600,-3.16400,-17.9243,0.876333,-0.787000,0.353333,282.434,45870.7
2020-07-06,09:00,188.3749,291.466,95.7700,-3.30900,-14.9567,1.07800,-0.426000,0.318000,282.422,45863.3
2020-07-06,09:30,188.3957,291.830,96.4467,-3.49933,-12.8110,1.17000,-0.292667,0.300000,282.410,45868.7
2020-07-06,10:00,188.4165,291.979,96.4533,-4.47267,-12.2713,1.04900,-0.495333,0.554000,282.400,45888.7
2020-07-06,10:30,188.4374,292.276,95.3300,-4.29667,-12.1150,0.648333,2.45700,7.77200,282.390,45906.7
2020-07-06,11:00,188.4582,292.382,92.7833,-3.89333,-11.8737,4.52900,25.3233,48.4607,282.381,45920.3
2020-07-06,11:30,188.4790,292.244,94.0633,-2.99667,-12.6340,16.7573,95.1910,183.667,282.366,45923.7
2020-07-06,12:00,188.4999,293.502,89.8533,-1.55567,-15.7800,31.3010,177.824,349.723,282.359,45948.0
2020-07-06,12:30,188.5207,294.993,86.0667,-0.466667E-02,-24.2607,40.1317,228.250,452.877,282.349,45975.7
2020-07-06,13:00,188.5415,296.029,82.3467,-0.320333,-47.7470,39.8377,233.126,470.980,282.339,45963.0
2020-07-06,13:30,188.5624,297.057,78.0310,-4.59767,-61.1383,67.9460,398.917,785.827,282.329,45957.0
2020-07-06,14:00,188.5832,297.577,76.1390,-6.13967,-49.7480,49.1840,306.367,598.377,282.320,45961.0
2020-07-06,14:30,188.6040,298.362,74.3183,-6.75433,-45.2760,51.4400,313.669,602.517,282.320,45964.3
2020-07-06,15:00,188.6249,299.133,72.1000,-5.66967,-64.5367,84.3273,530.435,1028.91,282.320,45959.3
2020-07-06,15:30,188.6457,300.054,66.5657,-7.83667,-61.3097,80.1343,505.170,980.217,282.322,45943.0
2020-07-06,16:00,188.6665,300.249,65.1843,-7.88433,-40.8877,60.0273,360.640,688.373,282.335,45964.3
2020-07-06,16:30,188.6873,300.250,64.6613,-5.86400,-53.6273,82.6413,508.795,975.467,282.351,45956.0
2020-07-06,17:00,188.7082,300.864,63.2397,-7.09867,-49.5737,102.003,623.032,1189.15,282.368,45925.0
2020-07-06,17:30,188.7290,300.312,65.1037,-7.00867,-45.4300,62.2290,382.473,738.330,282.384,45894.0
2020-07-06,18:00,188.7498,298.309,78.1377,-3.84200,-18.5587,17.6833,100.169,216.419,282.404,45894.3
2020-07-06,18:30,188.7707,293.979,86.5800,1.37667,-14.1890,23.4490,133.555,267.839,282.416,45952.3
2020-07-06,19:00,188.7915,294.468,85.5087,3.80433,-44.3793,123.405,779.383,1471.80,282.335,45897.3
2020-07-06,19:30,188.8123,296.547,78.5223,-5.22633,-50.9753,83.2880,509.664,974.217,282.214,45904.0
2020-07-06,20:00,188.8332,297.298,77.1850,-6.09733,-48.9537,71.2030,425.884,809.820,282.119,45909.0
2020-07-06,20:30,188.8540,297.770,72.1650,-5.66967,-48.1160,71.3620,423.147,801.757,282.051,45922.3
2020-07-06,21:00,188.8748,298.261,68.6953,-4.10000,-74.1567,123.449,725.662,1378.31,282.005,45875.0
2020-07-06,21:30,188.8956,298.988,63.6090,-9.68200,-83.8230,101.125,595.072,1142.84,281.973,45801.7
2020-07-06,22:00,188.9165,299.473,63.4363,-12.0380,-60.2520,91.3993,519.029,987.077,281.947,45745.0
2020-07-06,22:30,188.9373,298.578,69.4953,-6.59167,-66.8720,100.445,553.379,1019.42,281.930,45753.3
2020-07-06,23:00,188.9581,297.257,70.5043,-5.91867,-60.8893,56.0407,316.701,612.437,281.916,45743.3
2020-07-06,23:30,188.9790,297.444,71.5150,-6.70600,-68.7217,53.4813,271.226,522.510,281.904,45718.0
2020-07-07,00:00,189.0000,298.183,71.8263,-8.90100,-52.2163,38.5627,200.421,377.710,281.896,45752.7
2020-07-07,00:30,189.0208,299.349,68.9693,-9.81667,-48.9270,32.5080,166.001,309.643,281.890,45782.7
2020-07-07,01:00,189.0416,297.178,74.6940,-7.76600,-31.2057,4.58733,32.7477,67.7167,281.880,45819.7
2020-07-07,01:30,189.0624,295.995,80.5100,-4.56333,-33.1183,3.02067,17.4327,39.2597,281.872,45803.7
2020-07-07,02:00,189.0833,295.540,82.8033,-6.01767,-39.0117,1.07800,2.94300,11.2950,281.870,45798.0
2020-07-07,02:30,189.1041,295.051,83.9227,-3.65167,-16.4190,0.904667,0.576667E-01,0.928000,281.865,45824.0
2020-07-07,03:00,189.1249,295.006,78.3967,-3.44100,-13.9383,1.09433,-1.81767,0.336667,281.860,45880.3
2020-07-07,03:30,189.1458,293.843,81.2427,-2.35933,-13.8120,1.88100,-2.78100,0.333333,281.860,45895.3
2020-07-07,04:00,189.1666,292.676,88.1133,-0.624333,-18.7230,1.43233,-1.08867,0.312333,281.860,45878.7
2020-07-07,04:30,189.1874,292.030,92.5933,-1.67467,-25.6173,0.835333,-0.918000,0.361333,281.850,45866.3
2020-07-07,05:00,189.2083,291.857,93.9567,-2.42933,-32.6590,0.962000,-1.42533,0.438000,281.842,45844.7
2020-07-07,05:30,189.2291,291.669,94.5367,-2.78900,-27.3307,1.22933,-1.40400,0.350000,281.834,45799.0
2020-07-07,06:00,189.2499,291.514,95.1967,-2.94200,-20.6690,1.11300,-1.07167,0.320333,281.829,45780.7
2020-07-07,06:30,189.2707,291.468,95.7467,-3.28300,-17.6750,1.13133,-1.16333,0.420667,281.820,45776.0
2020-07-07,07:00,189.2916,291.454,96.0433,-3.91233,-17.8003,1.08333,-1.37533,0.388000,281.818,45793.0
2020-07-07,07:30,189.3124,290.913,95.8367,-3.45667,-16.6347,1.10033,-1.63533,0.365333,281.810,45793.3
2020-07-07,08:00,189.3332,290.188,95.7967,-2.93267,-12.5190,0.747000,-1.00700,0.359000,281.810,45806.3
2020-07-07,08:30,189.3541,289.848,96.3500,-1.73400,0.415333,0.324000,1.13400,0.330000,281.810,45804.7
2020-07-07,09:00,189.3749,290.178,96.7967,-1.17733,-0.685333,0.338000,0.523000,0.273667,281.810,45790.0
2020-07-07,09:30,189.3957,290.076,96.8167,-0.831667,-2.55333,0.413333,0.163667,0.293333,281.810,45803.7
2020-07-07,10:00,189.4165,290.064,96.9267,-0.965333,-2.22633,0.519000,0.189333,0.457667,281.810,45862.3
2020-07-07,10:30,189.4374,289.945,97.0300,-0.166667,-1.22700,0.737000,3.71433,7.03167,281.810,45903.7
2020-07-07,11:00,189.4582,289.899,97.1467,0.606667E-01,-1.13667,2.97267,17.8050,31.8303,281.810,45918.0
2020-07-07,11:30,189.4790,289.793,97.2167,0.183667,-5.53867,7.27633,48.1437,93.5347,281.810,45930.0
2020-07-07,12:00,189.4999,289.708,97.2900,0.321667,-6.23300,15.4133,98.7967,182.793,281.814,45954.3
2020-07-07,12:30,189.5207,289.835,97.3767,0.225000,-8.58300,27.7630,174.055,318.990,281.820,45966.7
2020-07-07,13:00,189.5415,290.257,97.5000,-0.551000,-23.2507,42.3447,271.709,507.427,281.820,45957.3
2020-07-07,13:30,189.5624,290.867,97.5800,-1.34667,-42.8777,66.2380,424.723,797.750,281.825,45951.3
2020-07-07,14:00,189.5832,292.421,91.8033,-7.05367,-78.8950,84.9823,555.841,1040.43,281.830,45965.0
2020-07-07,14:30,189.6040,294.061,81.6787,-9.83100,-93.8373,97.6100,641.785,1199.17,281.832,45988.7
2020-07-07,15:00,189.6249,295.123,72.7333,-10.3357,-98.2243,110.118,713.071,1339.83,281.840,45990.3
2020-07-07,15:30,189.6457,296.178,68.1027,-10.8643,-101.652,119.450,779.813,1461.83,281.840,45977.7
2020-07-07,16:00,189.6665,297.081,64.1887,-11.0227,-104.051,127.272,835.313,1567.43,281.850,45970.3
2020-07-07,16:30,189.6873,297.653,61.5643,-12.2200,-107.369,133.840,885.177,1662.73,281.857,45959.7
2020-07-07,17:00,189.7082,298.462,56.9590,-12.4027,-107.060,140.282,930.904,1754.27,281.866,45947.0
2020-07-07,17:30,189.7290,298.955,53.8820,-12.4233,-108.378,148.073,971.006,1830.17,281.876,45926.0
2020-07-07,18:00,189.7498,299.162,52.0577,-13.2173,-92.3393,102.009,671.721,1270.58,281.888,45913.0
2020-07-07,18:30,189.7707,299.444,53.5197,-5.57367,-90.0820,142.879,898.163,1690.27,281.902,45906.7
2020-07-07,19:00,189.7915,299.577,51.7343,-9.93000,-82.1597,107.856,679.165,1281.23,281.916,45902.7
2020-07-07,19:30,189.8123,299.881,49.3700,-7.76167,-94.0330,141.072,875.148,1656.57,281.931,45874.0
2020-07-07,20:00,189.8332,300.429,45.6763,-9.98567,-108.442,140.718,877.920,1661.33,281.948,45841.0
2020-07-07,20:30,189.8540,300.422,46.4257,-10.7163,-102.544,128.381,785.444,1486.17,281.965,45815.7
2020-07-07,21:00,189.8748,300.236,47.7640,-6.60400,-94.2793,107.843,644.480,1212.85,281.989,45796.3
2020-07-07,21:30,189.8956,300.777,46.6003,-9.02567,-105.915,116.578,681.215,1284.70,282.018,45777.7
2020-07-07,22:00,189.9165,300.947,46.1737,-9.56667,-102.942,108.770,614.630,1155.77,282.045,45765.7
2020-07-07,22:30,189.9373,300.999,45.6813,-9.51900,-100.625,97.8017,530.271,957.653,282.072,45762.7
2020-07-07,23:00,189.9581,301.056,45.4383,-10.5590,-99.2330,85.2780,442.706,825.507,282.095,45761.3
2020-07-07,23:30,189.9790,301.271,44.4180,-13.9487,-99.0153,71.3720,351.555,652.680,282.114,45753.0
2020-07-08,00:00,190.0000,301.040,45.7603,-15.6850,-92.9980,46.3743,219.133,412.407,282.134,45749.3
2020-07-08,00:30,190.0208,300.972,47.0573,-18.8013,-92.4823,43.3347,184.119,339.533,282.152,45749.3
2020-07-08,01:00,190.0416,300.114,49.9320,-22.0657,-88.7627,23.1193,93.1620,182.143,282.165,45751.0
2020-07-08,01:30,190.0624,298.652,60.8340,-19.5543,-76.6243,10.1647,39.0023,75.3323,282.178,45761.3
2020-07-08,02:00,190.0833,297.043,65.9070,-17.1520,-65.8967,0.894000,4.80100,20.5143,282.187,45778.7
2020-07-08,02:30,190.1041,295.873,70.0663,-15.2433,-60.1813,1.20367,-1.78033,1.72167,282.195,45807.0
2020-07-08,03:00,190.1249,294.570,76.9157,-13.2907,-55.1550,0.553000,-2.51267,0.345000,282.200,45840.7
2020-07-08,03:30,190.1458,292.969,84.5500,-9.59033,-49.5577,0.857333,-1.48000,0.349667,282.200,45844.0
2020-07-08,04:00,190.1666,292.304,87.3133,-8.32267,-47.7200,0.917333,-1.50333,0.353000,282.195,45846.7
2020-07-08,04:30,190.1874,291.377,90.2733,-6.00800,-36.4923,1.61667,-0.592667,0.408667,282.191,45861.3
2020-07-08,05:00,190.2083,290.773,92.7800,-5.10267,-26.2413,1.29533,-0.407000,0.356333,282.199,45842.0
2020-07-08,05:30,190.2291,290.333,93.6967,-3.83633,-21.4390,1.21100,-0.799667,0.393667,282.190,45832.3
2020-07-08,06:00,190.2499,290.065,94.5767,-3.23233,-18.5290,1.45867,-0.572333,0.405333,282.182,45797.3
2020-07-08,06:30,190.2707,289.710,94.6267,-3.10000,-15.8127,1.38100,-0.870000E-01,0.383333,282.180,45792.3
2020-07-08,07:00,190.2916,289.333,95.2300,-3.14400,-13.9943,1.55600,-0.283333,0.408000,282.180,45798.0
