date,time,DOY,Ta_1_1_1,RH_1_1_1,LWout_1_1_1,LWin_1_1_1,SWout_1_1_1,SWin_1_1_1,PPFD_1_1_1,Ts_1_1_1,Pa_1_1_1
2020-06-21,08:30,173.3541,286.518,95.4133,0.416000,-0.698333,0.398000,-0.392667,0.283333,279.740,45390.3
2020-06-21,09:00,173.3749,286.435,95.7533,0.564667,-0.508667,0.264667,-0.111667,0.267667,279.740,45397.7
2020-06-21,09:30,173.3957,286.503,96.3967,0.327333,-0.685333,0.215667,-0.343333E-01,0.216667,279.745,45402.3
2020-06-21,10:00,173.4165,286.481,96.5433,0.400000,-0.151667,0.418667,-0.743333E-01,0.271000,279.740,45440.0
2020-06-21,10:30,173.4374,286.512,96.3333,0.419333,-0.661000,0.664333,2.67367,6.24167,279.740,45441.3
2020-06-21,11:00,173.4582,286.634,96.5533,0.514000,-1.71133,2.80033,18.6210,35.7453,279.740,45452.0
2020-06-21,11:30,173.4790,286.858,96.9733,1.09533,-1.00333,6.55233,42.0303,74.2567,279.740,45460.0
2020-06-21,12:00,173.4999,286.919,96.8433,1.21767,-3.48967,12.1533,77.3640,137.970,279.740,45478.0
2020-06-21,12:30,173.5207,286.859,95.6667,1.17933,-7.84800,22.9513,144.652,260.980,279.740,45488.0
2020-06-21,13:00,173.5415,287.032,93.1700,1.25900,-18.9403,42.3020,263.579,484.277,279.744,45497.3
2020-06-21,13:30,173.5624,287.807,90.1767,0.849000,-31.2773,73.9750,454.569,835.190,279.750,45515.3
2020-06-21,14:00,173.5832,288.698,86.1300,0.536667E-01,-61.0653,92.8020,580.773,1100.43,279.760,45519.7
2020-06-21,14:30,173.6040,289.745,83.1530,-0.203333,-73.5747,99.8963,638.874,1199.19,279.760,45494.3
2020-06-21,15:00,173.6249,290.916,78.0703,-0.495000,-85.0713,116.796,752.976,1349.97,279.770,45484.0
2020-06-21,15:30,173.6457,292.043,74.1770,-2.55067,-92.1843,121.913,794.494,1449.37,279.770,45500.3
2020-06-21,16:00,173.6665,292.936,70.2587,-0.822000,-89.7090,132.793,856.278,1555.35,279.780,45517.0
2020-06-21,16:30,173.6873,293.739,65.1327,-0.695667,-91.6263,139.316,901.937,1648.02,279.787,45509.0
2020-06-21,17:00,173.7082,294.226,64.4540,0.387000,-86.3527,144.956,931.325,1703.13,279.798,45501.0
2020-06-21,17:30,173.7290,294.860,62.6013,0.371333,-95.3960,147.441,953.534,1742.32,279.814,45478.0
2020-06-21,18:00,173.7498,295.285,59.3613,-2.00467,-82.9633,118.338,761.673,1402.21,279.822,45465.0
2020-06-21,18:30,173.7707,295.995,55.1460,1.07767,-87.3683,145.486,916.283,1680.98,279.834,45442.7
2020-06-21,19:00,173.7915,296.417,53.8370,-1.88900,-83.5397,117.200,740.553,1372.16,279.846,45421.3
2020-06-21,19:30,173.8123,296.733,53.6120,-0.912667,-84.7797,121.632,757.497,1404.41,279.862,45411.7
2020-06-21,20:00,173.8332,297.074,51.3957,-3.63567,-84.0460,99.2810,612.340,1130.20,279.874,45380.3
2020-06-21,20:30,173.8540,296.596,54.1570,-5.63233,-56.3900,51.0017,303.076,564.857,279.886,45344.0
2020-06-21,21:00,173.8748,296.671,53.7167,-6.85067,-55.1220,35.8943,217.614,412.753,279.898,45291.3
2020-06-21,21:30,173.8956,296.079,55.8030,-8.54933,-37.5333,5.85700,40.4687,90.4470,279.903,45315.3
2020-06-21,22:00,173.9165,294.246,64.0183,-9.10000,-23.0827,0.808000,6.73833,25.9800,279.910,45334.0
2020-06-21,22:30,173.9373,289.649,90.5100,3.49500,-12.7827,25.5303,153.999,273.947,279.908,45326.3
2020-06-21,23:00,173.9581,290.593,90.5000,1.72433,-20.9893,22.9803,147.125,272.773,279.862,45334.0
2020-06-21,23:30,173.9790,290.177,90.5900,1.41200,-8.00100,8.41733,47.2230,91.4590,279.809,45372.0
2020-06-22,00:00,174.0000,290.214,90.4100,1.43467,-23.9523,13.1247,74.2977,135.457,279.772,45299.7
2020-06-22,00:30,174.0208,290.331,91.7700,0.872000,-17.7073,7.84067,41.3780,76.8150,279.748,45309.7
2020-06-22,01:00,174.0416,290.355,90.3600,0.172000,-13.4527,3.32733,10.7873,21.8107,279.733,45352.0
2020-06-22,01:30,174.0624,290.331,90.1033,0.225333,-6.20367,2.38833,3.79033,6.66633,279.722,45446.0
2020-06-22,02:00,174.0833,290.248,91.1567,-1.35633,-14.2930,3.64367,9.85733,10.5187,279.715,45420.0
2020-06-22,02:30,174.1041,289.705,93.7633,-2.48600,-21.0293,1.16367,0.682000,1.45167,279.710,45408.3
2020-06-22,03:00,174.1249,289.634,93.3067,-1.83433,-17.8400,1.21567,-0.726333,0.255333,279.702,45383.0
2020-06-22,03:30,174.1458,289.613,92.5767,-1.24100,-14.0737,1.19933,-0.683000,0.250000,279.700,45357.7
2020-06-22,04:00,174.1666,289.524,93.0033,-2.52867,-15.4390,0.885000,-0.575333,0.251667,279.697,45365.3
2020-06-22,04:30,174.1874,289.418,93.9933,-1.81367,-14.4077,0.820000,-0.528333,0.329000,279.690,45364.7
2020-06-22,05:00,174.2083,289.403,93.7700,-1.32667,-13.4567,0.943000,-0.566000,0.319333,279.690,45369.0
2020-06-22,05:30,174.2291,289.232,94.1433,-0.794000,-6.94833,0.867333,-0.509000,0.311000,279.690,45375.7
2020-06-22,06:00,174.2499,289.537,92.5200,-0.263667,-6.23067,1.73567,-0.458333,0.261333,279.690,45371.7
2020-06-22,06:30,174.2707,289.698,92.0167,-0.509333,-6.71067,1.72500,-0.608667,0.283000,279.690,45371.3
2020-06-22,07:00,174.2916,289.474,93.5033,-1.01867,-5.68467,1.06100,-0.560333,0.306667,279.690,45362.0
2020-06-22,07:30,174.3124,289.330,94.3700,-1.59967,-4.86667,0.842000,-0.398000,0.294667,279.690,45348.7
2020-06-22,08:00,174.3332,289.227,95.0333,-2.41700,-3.69933,0.518000,-0.156667,0.262667,279.690,45368.3
2020-06-22,08:30,174.3541,289.214,95.4800,-0.951333,-2.39533,0.498333,-0.120000,0.234333,279.685,45384.0
2020-06-22,09:00,174.3749,289.392,95.5133,-0.366333,-1.12133,0.772000,-0.360000E-01,0.218000,279.690,45398.0
2020-06-22,09:30,174.3957,289.562,94.9333,-0.258667,-0.704667,0.880667,-0.736667E-01,0.192667,279.690,45392.3
2020-06-22,10:00,174.4165,289.639,94.3267,-0.425333,-1.23033,0.957000,-0.142667,0.308000,279.690,45375.0
2020-06-22,10:30,174.4374,289.239,91.6533,-0.606667,-2.83933,1.39633,1.12967,3.74300,279.690,45399.7
2020-06-22,11:00,174.4582,288.871,90.0600,-0.356667,-3.86833,3.68567,14.9613,25.8430,279.691,45410.0
2020-06-22,11:30,174.4790,288.460,88.2667,-0.369333,-6.83300,9.04100,48.7800,84.1193,279.700,45418.7
2020-06-22,12:00,174.4999,288.224,87.1100,0.546667E-01,-15.8903,19.9340,118.183,204.947,279.703,45433.0
2020-06-22,12:30,174.5207,288.320,83.7100,-0.493667,-29.0607,38.5823,228.184,393.573,279.710,45429.3
2020-06-22,13:00,174.5415,288.689,79.8217,-2.37267,-42.6140,49.2333,301.361,530.340,279.717,45445.7
2020-06-22,13:30,174.5624,289.104,78.1777,-3.41600,-37.5827,50.3267,310.494,547.040,279.725,45466.3
2020-06-22,14:00,174.5832,288.989,76.9940,-2.43433,-64.0623,61.7180,391.066,709.353,279.732,45492.0
2020-06-22,14:30,174.6040,289.612,72.9790,-2.79533,-69.1330,114.986,716.937,1284.17,279.740,45516.0
2020-06-22,15:00,174.6249,290.195,69.8973,-5.84433,-79.0573,103.569,655.426,1183.80,279.749,45525.7
2020-06-22,15:30,174.6457,290.431,68.0497,-4.61333,-77.2243,103.572,646.797,1163.23,279.755,45526.0
2020-06-22,16:00,174.6665,290.566,66.6663,-3.89500,-74.8120,105.909,655.514,1177.30,279.761,45527.0
2020-06-22,16:30,174.6873,290.584,64.8593,-2.27933,-76.7813,109.062,668.263,1194.00,279.770,45521.3
2020-06-22,17:00,174.7082,291.158,62.3597,-2.55933,-78.0827,120.783,738.809,1322.10,279.774,45523.0
2020-06-22,17:30,174.7290,291.605,59.9460,-6.38800,-73.8500,103.197,629.863,1128.73,279.780,45507.7
2020-06-22,18:00,174.7498,291.743,57.0673,-4.77800,-71.6437,106.758,647.357,1162.10,279.787,45510.7
2020-06-22,18:30,174.7707,291.766,56.7850,-5.70100,-66.8837,91.5907,557.056,1003.92,279.791,45511.0
2020-06-22,19:00,174.7915,292.095,54.6977,-4.20100,-75.5510,113.660,690.491,1248.00,279.800,45483.7
2020-06-22,19:30,174.8123,292.244,52.1163,-7.54533,-77.4350,95.5010,577.679,1054.57,279.809,45472.0
2020-06-22,20:00,174.8332,291.983,52.1867,-4.57400,-66.1673,91.1893,532.637,964.700,279.811,45462.3
2020-06-22,20:30,174.8540,292.105,51.3907,-4.19300,-71.5580,95.4683,559.337,1015.70,279.820,45469.3
2020-06-22,21:00,174.8748,292.177,49.4640,-4.37500,-63.8970,91.6173,526.116,944.670,279.820,45464.7
2020-06-22,21:30,174.8956,292.189,49.5093,-4.00267,-72.4097,99.9820,572.348,1028.20,279.829,45455.7
2020-06-22,22:00,174.9165,292.327,47.9343,-2.77233,-98.3933,121.602,664.249,1192.27,279.834,45449.7
2020-06-22,22:30,174.9373,292.358,46.3640,-6.20933,-86.0207,75.5117,419.312,754.770,279.839,45446.3
2020-06-22,23:00,174.9581,292.421,44.0597,-5.86933,-88.4650,69.7537,372.005,667.930,279.841,45438.0
2020-06-22,23:30,174.9790,292.135,44.0693,-8.61567,-88.3347,47.2757,248.944,448.233,279.850,45442.0
2020-06-23,00:00,175.0000,291.624,48.7980,-6.95733,-73.2083,30.0687,157.773,287.380,279.855,45454.0
2020-06-23,00:30,175.0208,291.351,52.4903,-5.79100,-62.3633,25.5107,130.186,234.120,279.860,45446.0
2020-06-23,01:00,175.0416,290.930,54.2827,-5.96533,-57.0867,16.3107,80.6473,144.800,279.867,45438.0
2020-06-23,01:30,175.0624,290.301,57.6807,-7.43433,-54.5643,5.67600,24.4883,47.4633,279.870,45438.0
2020-06-23,02:00,175.0833,289.588,61.6383,-9.86000,-53.2140,2.57600,6.23333,14.1927,279.870,45449.7
2020-06-23,02:30,175.1041,288.778,66.6910,-11.1993,-49.8337,1.15700,-1.00433,1.62133,279.870,45464.0
2020-06-23,03:00,175.1249,288.077,71.3377,-10.2930,-43.0890,1.10867,-1.52567,0.346667,279.876,45469.7
2020-06-23,03:30,175.1458,287.468,74.4887,-9.43433,-40.6833,1.33167,-1.23267,0.294000,279.880,45471.3
2020-06-23,04:00,175.1666,286.829,77.4667,-6.90233,-33.1610,1.60300,-0.895000,0.287333,279.880,45468.7
2020-06-23,04:30,175.1874,286.437,80.4213,-5.46800,-28.0033,1.13067,-0.683333,0.319667,279.881,45453.7
2020-06-23,05:00,175.2083,286.333,81.2700,-4.73233,-27.6367,1.58833,0.466667E-02,0.436333,279.890,45435.7
2020-06-23,05:30,175.2291,286.514,79.7523,-6.76633,-31.3757,1.89833,0.226667E-01,0.347000,279.890,45416.7
2020-06-23,06:00,175.2499,286.726,77.8297,-7.95367,-32.9007,1.86667,-0.368667,0.326667,279.895,45393.7
2020-06-23,06:30,175.2707,286.772,77.3383,-8.16567,-34.2343,1.69067,-0.546333,0.323000,279.900,45378.0
2020-06-23,07:00,175.2916,286.579,77.7987,-9.11233,-35.1983,1.23967,-0.958667,0.342000,279.902,45357.7
2020-06-23,07:30,175.3124,286.290,80.0340,-8.07033,-34.6320,1.34500,-0.764667,0.331333,279.910,45338.7
2020-06-23,08:00,175.3332,286.222,80.6803,-8.26200,-34.4443,1.50300,-0.647333,0.354667,279.913,45333.7
2020-06-23,08:30,175.3541,286.145,80.8533,-7.87933,-35.5357,1.23433,-1.00200,0.299000,279.921,45324.0
2020-06-23,09:00,175.3749,285.975,82.5600,-5.45567,-38.5683,1.44133,-1.19700,0.285667,279.930,45295.7
2020-06-23,09:30,175.3957,285.958,83.6767,-4.51733,-40.2873,1.33200,-1.57000,0.275000,279.937,45287.7
2020-06-23,10:00,175.4165,285.860,84.3433,-4.19133,-44.0193,1.36200,-1.52933,0.659667,279.943,45283.3
2020-06-23,10:30,175.4374,285.723,85.2933,-4.10900,-46.9727,1.94433,1.76900,7.62467,279.950,45272.7
2020-06-23,11:00,175.4582,285.778,85.8633,-2.71467,-39.7163,4.53500,18.2730,34.0317,279.957,45285.7
2020-06-23,11:30,175.4790,285.730,86.8200,-2.28733,-41.6410,7.74967,39.6663,72.8497,279.961,45316.3
2020-06-23,12:00,175.4999,285.709,87.7600,-1.25800,-30.5797,10.1323,55.2700,99.2667,279.970,45329.3
2020-06-23,12:30,175.5207,286.203,86.2600,-0.803333,-38.2690,19.7660,113.074,201.283,279.973,45321.3
2020-06-23,13:00,175.5415,286.623,83.9833,-1.74133,-39.9793,24.1877,141.339,252.660,279.980,45341.7
2020-06-23,13:30,175.5624,286.796,83.6533,-0.870000E-01,-35.6103,39.0210,229.209,404.030,279.984,45360.3
2020-06-23,14:00,175.5832,287.082,82.6367,0.431000,-34.9583,60.4403,353.489,617.573,279.990,45379.3
2020-06-23,14:30,175.6040,287.572,81.2667,0.786000,-32.3183,70.3083,411.897,720.300,279.997,45392.0
2020-06-23,15:00,175.6249,288.193,78.6277,0.989667,-38.2890,79.9773,476.455,841.173,280.000,45396.3
2020-06-23,15:30,175.6457,288.352,77.0937,1.17800,-28.4530,77.7353,454.956,799.573,280.010,45397.0
2020-06-23,16:00,175.6665,288.963,72.7640,0.639000,-35.1780,85.7303,504.566,890.307,280.010,45399.7
2020-06-23,16:30,175.6873,289.399,68.7633,1.25533,-42.0350,101.773,607.847,1076.00,280.019,45401.3
2020-06-23,17:00,175.7082,289.303,69.5113,-0.389667,-35.9387,78.3207,462.369,820.243,280.020,45427.7
2020-06-23,17:30,175.7290,290.077,64.5717,3.63900,-66.5017,140.415,864.068,1548.85,280.026,45430.0
2020-06-23,18:00,175.7498,290.524,61.3387,3.28567,-61.3893,121.957,744.084,1336.51,280.030,45418.7
2020-06-23,18:30,175.7707,290.584,60.3740,2.41533,-56.4910,108.261,656.501,1178.89,280.031,45420.0
2020-06-23,19:00,175.7915,290.732,56.3223,0.622667,-61.2713,99.6223,604.389,1082.62,280.040,45418.3
2020-06-23,19:30,175.8123,291.078,53.5210,2.57933,-78.1810,121.635,740.084,1335.80,280.040,45425.3
2020-06-23,20:00,175.8332,291.484,50.6100,3.08367,-74.6207,128.126,758.975,1356.24,280.050,45430.3
2020-06-23,20:30,175.8540,291.784,48.5133,2.37333,-63.0250,130.369,751.991,1348.84,280.053,45427.0
2020-06-23,21:00,175.8748,291.581,48.9733,-3.15933,-46.8543,67.2140,391.605,708.873,280.060,45425.3
2020-06-23,21:30,175.8956,290.366,55.9627,-3.77233,-34.6727,29.7290,168.216,311.563,280.060,45435.0
2020-06-23,22:00,175.9165,290.486,58.3573,3.91033,-57.3377,87.4447,468.196,824.010,280.066,45421.0
2020-06-23,22:30,175.9373,291.654,52.5373,-3.98900,-77.6937,79.7330,435.589,760.653,280.070,45391.7
2020-06-23,23:00,175.9581,291.491,51.9637,-4.52000,-56.6397,38.7747,212.332,379.390,280.073,45379.3
2020-06-23,23:30,175.9790,292.016,50.0427,-3.40800,-79.1540,80.7530,388.264,670.093,280.080,45381.0
2020-06-24,00:00,176.0000,292.226,48.3470,-4.88333,-71.4503,72.8713,333.693,561.797,280.080,45373.0
2020-06-24,00:30,176.0208,292.115,46.8263,-9.59900,-96.1607,49.9477,207.122,353.273,280.089,45374.0
2020-06-24,01:00,176.0416,291.544,48.4523,-11.5680,-98.2970,30.4693,108.233,192.180,280.090,45376.3
2020-06-24,01:30,176.0624,290.757,52.3743,-17.9883,-92.5707,12.4083,42.5293,76.6790,280.090,45402.0
2020-06-24,02:00,176.0833,289.298,60.4500,-18.4650,-82.2287,1.21700,3.28433,21.4067,280.090,45396.7
2020-06-24,02:30,176.1041,286.836,72.5887,-12.6613,-71.7160,1.44567,-3.13867,2.14067,280.090,45400.3
2020-06-24,03:00,176.1249,285.032,84.4497,-8.40300,-62.1883,1.79767,-2.47667,0.328667,280.090,45415.3
2020-06-24,03:30,176.1458,284.073,88.6900,-4.59700,-31.8990,1.31200,-0.339667,0.304333,280.090,45426.3
2020-06-24,04:00,176.1666,283.862,89.3700,-1.90500,-14.5363,1.30567,0.213000,0.297000,280.094,45429.3
2020-06-24,04:30,176.1874,283.723,91.6033,-0.713000,-6.88467,1.12333,0.866333,0.343000,280.100,45432.0
2020-06-24,05:00,176.2083,284.169,89.4333,-0.631000,-5.52033,0.487333,0.154667,0.343667,280.100,45438.0
2020-06-24,05:30,176.2291,284.262,90.8867,-0.547667,-6.21000,0.553000,0.183333,0.352667,280.102,45436.3
2020-06-24,06:00,176.2499,284.165,91.4467,-1.45433,-20.0900,1.15367,-1.08167,0.343000,280.110,45413.3
2020-06-24,06:30,176.2707,283.773,93.2633,-1.78567,-21.9823,1.63167,-0.934000,0.351667,280.110,45406.3
2020-06-24,07:00,176.2916,283.294,94.1367,-1.57767,-18.6840,2.10067,-0.552667,0.352667,280.118,45391.3
2020-06-24,07:30,176.3124,282.909,94.9200,-1.71967,-16.2947,1.39800,-0.941000,0.333000,280.120,45379.7
2020-06-24,08:00,176.3332,282.452,95.2200,-1.21233,-13.3440,1.55433,-0.591667,0.337667,280.127,45379.3
2020-06-24,08:30,176.3541,282.193,95.5633,-1.27400,-11.3673,1.96767,-0.993333E-01,0.300000,280.130,45380.3
2020-06-24,09:00,176.3749,282.151,95.9600,-1.44500,-13.0527,1.00600,-1.29533,0.291667,280.139,45377.0
2020-06-24,09:30,176.3957,282.003,96.0267,-1.29500,-8.38533,0.848333,-0.906000,0.301667,280.140,45386.3
2020-06-24,10:00,176.4165,281.818,96.0533,-0.687333,-4.45433,1.07300,0.355000,0.607667,280.140,45382.0
2020-06-24,10:30,176.4374,281.932,96.4000,-0.240000,-3.74100,1.29833,3.48133,5.97933,280.140,45401.3
2020-06-24,11:00,176.4582,282.357,96.7700,-0.973333E-01,-4.77267,4.14400,18.1967,30.5000,280.148,45419.0
