TIMESTAMP_START,TIMESTAMP_END,DOY_START,DOY_END,FILENAME_HF,SW_IN_POT,NIGHT,EXPECT_NR,FILE_NR,CUSTOM_FILTER_NR,WD_FILTER_NR,SONIC_NR,T_SONIC_NR,CO2_NR,H2O_NR,CH4_NR,NONE_NR,TAU_NR,H_NR,FC_NR,LE_NR,FCH4_NR,FNONE_NR,TAU,H,LE,ET,FC,FH2O,FCH4,FNONE,TAU_RANDUNC_HF,H_RANDUNC_HF,LE_RANDUNC_HF,ET_RANDUNC_HF,FC_RANDUNC_HF,FH2O_RANDUNC_HF,FCH4_RANDUNC_HF,FNONE_RANDUNC_HF,SH_SINGLE,SLE_SINGLE,SET_SINGLE,SC_SINGLE,SH2O_SINGLE,SCH4_SINGLE,SNONE_SINGLE,FC_VADV,FH2O_VADV,FCH4_VADV,FNONE_VADV,U_UNROT,V_UNROT,W_UNROT,U,V,W,WS,WS_MAX,WD,WD_SIGMA,USTAR,TKE,MO_LENGTH,ZL,BOWEN,TSTAR,T_SONIC,TA_EP,PA_EP,RH_EP,AIR_MV,AIR_DENSITY,AIR_RHO_CP,AIR_CP,VAPOR_DENSITY,VAPOR_PARTIAL_PRESSURE,VAPOR_PARTIAL_PRESSURE_SAT,SPECIFIC_HUMIDITY,VPD_EP,TDEW,DRYAIR_PARTIAL_PRESSURE,DRYAIR_DENSITY,DRYAIR_MV,SPECIFIC_HEAT_EVAP,VAPOR_DRYAIR_RATIO,CO2_MEAS_TYPE,CO2_MOLAR_DENSITY,CO2_MIXING_RATIO,CO2,H2O_MEAS_TYPE,H2O_MOLAR_DENSITY,H2O_MIXING_RATIO,H2O,CH4_MEAS_TYPE,CH4_MOLAR_DENSITY,CH4_MIXING_RATIO,CH4,NONE_MEAS_TYPE,NONE_MOLAR_DENSITY,NONE_MIXING_RATIO,NONE,CO2_TLAG_ACTUAL,CO2_TLAG_USED,CO2_TLAG_NOMINAL,CO2_TLAG_MIN,CO2_TLAG_MAX,H2O_TLAG_ACTUAL,H2O_TLAG_USED,H2O_TLAG_NOMINAL,H2O_TLAG_MIN,H2O_TLAG_MAX,CH4_TLAG_ACTUAL,CH4_TLAG_USED,CH4_TLAG_NOMINAL,CH4_TLAG_MIN,CH4_TLAG_MAX,NONE_TLAG_ACTUAL,NONE_TLAG_USED,NONE_TLAG_NOMINAL,NONE_TLAG_MIN,NONE_TLAG_MAX,U_MEDIAN,V_MEDIAN,W_MEDIAN,T_SONIC_MEDIAN,CO2_MEAS_MEDIAN,H2O_MEAS_MEDIAN,CH4_MEAS_MEDIAN,NONE_MEAS_MEDIAN,U_P25,V_P25,W_P25,T_SONIC_P25,CO2_MEAS_P25,H2O_MEAS_P25,CH4_MEAS_P25,NONE_MEAS_P25,U_P75,V_P75,W_P75,T_SONIC_P75,CO2_MEAS_P75,H2O_MEAS_P75,CH4_MEAS_P75,NONE_MEAS_P75,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_MEAS_SIGMA,H2O_MEAS_SIGMA,CH4_MEAS_SIGMA,NONE_MEAS_SIGMA,U_SKW,V_SKW,W_SKW,T_SONIC_SKW,CO2_MEAS_SKW,H2O_MEAS_SKW,CH4_MEAS_SKW,NONE_MEAS_SKW,U_KUR,V_KUR,W_KUR,T_SONIC_KUR,CO2_MEAS_KUR,H2O_MEAS_KUR,CH4_MEAS_KUR,NONE_MEAS_KUR,W_U_COV,W_T_SONIC_COV,W_CO2_MEAS_COV,W_H2O_MEAS_COV,W_CH4_MEAS_COV,W_NONE_MEAS_COV,CO2_MEAS_H2O_MEAS_COV,CO2_MEAS_CH4_MEAS_COV,CO2_MEAS_NONE_MEAS_COV,H2O_MEAS_CH4_MEAS_COV,H2O_MEAS_NONE_MEAS_COV,CH4_MEAS_NONE_MEAS_COV,FETCH_MAX,FETCH_OFFSET,FETCH_10,FETCH_30,FETCH_50,FETCH_70,FETCH_80,FETCH_90,USTAR_UNCORR,MO_LENGTH_UNCORR,ZL_UNCORR,TAU_UNCORR,H_UNCORR,LE_UNCORR,ET_UNCORR,FC_UNCORR,FH2O_UNCORR,FCH4_UNCORR,FNONE_UNCORR,TAU_STAGE1,H_STAGE1,LE_STAGE1,ET_STAGE1,FC_STAGE1,FH2O_STAGE1,FCH4_STAGE1,FNONE_STAGE1,TAU_STAGE2,H_STAGE2,LE_STAGE2,ET_STAGE2,FC_STAGE2,FH2O_STAGE2,FCH4_STAGE2,FNONE_STAGE2,T_CELL,PA_CELL,MV_AIR_CELL_CO2,MV_AIR_CELL_H2O,MV_AIR_CELL_CH4,MV_AIR_CELL_NONE,FH2O_CELL_CO2,FH2O_CELL_CH4,FH2O_CELL_NONE,H_CELL_CO2,H_CELL_H2O,H_CELL_CH4,H_CELL_NONE,H_BU_BOT,H_BU_TOP,H_BU_SPAR,SPEC_CORR_LI7700_A,SPEC_CORR_LI7700_B,SPEC_CORR_LI7700_C,TAU_SCF,H_SCF,LE_SCF,ET_SCF,FC_SCF,FH2O_SCF,FCH4_SCF,FNONE_SCF,W_T_SONIC_COV_IBROM,W_T_SONIC_COV_IBROM_N1626,W_T_SONIC_COV_IBROM_N0614,W_T_SONIC_COV_IBROM_N0277,W_T_SONIC_COV_IBROM_N0133,W_T_SONIC_COV_IBROM_N0065,W_T_SONIC_COV_IBROM_N0032,W_T_SONIC_COV_IBROM_N0016,W_T_SONIC_COV_IBROM_N0008,W_T_SONIC_COV_IBROM_N0004,U_NUM_SPIKES,V_NUM_SPIKES,W_NUM_SPIKES,T_SONIC_NUM_SPIKES,CO2_NUM_SPIKES,H2O_NUM_SPIKES,CH4_NUM_SPIKES,NONE_NUM_SPIKES,CUSTOM_FILTER_NREX,WD_FILTER_NREX,SONIC_DIAG_NREX,CO2_DIAG_NREX,H2O_DIAG_NREX,CH4_DIAG_NREX,NONE_DIAG_NREX,U_SPIKE_NREX,V_SPIKE_NREX,W_SPIKE_NREX,T_SONIC_SPIKE_NREX,CO2_SPIKE_NREX,H2O_SPIKE_NREX,CH4_SPIKE_NREX,NONE_SPIKE_NREX,U_ABSLIM_NREX,V_ABSLIM_NREX,W_ABSLIM_NREX,T_SONIC_ABSLIM_NREX,CO2_ABSLIM_NREX,H2O_ABSLIM_NREX,CH4_ABSLIM_NREX,NONE_ABSLIM_NREX,U_VM97_TEST,V_VM97_TEST,W_VM97_TEST,T_SONIC_VM97_TEST,CO2_VM97_TEST,H2O_VM97_TEST,CH4_VM97_TEST,NONE_VM97_TEST,VM97_TLAG_HF,VM97_TLAG_SF,VM97_AOA_HF,VM97_NSHW_HF,U_LGD,V_LGD,W_LGD,T_SONIC_LGD,CO2_LGD,H2O_LGD,CH4_LGD,NONE_LGD,U_KID,V_KID,W_KID,T_SONIC_KID,CO2_KID,H2O_KID,CH4_KID,NONE_KID,U_ZCD,V_ZCD,W_ZCD,T_SONIC_ZCD,CO2_ZCD,H2O_ZCD,CH4_ZCD,NONE_ZCD,TAU_CORRDIFF,H_CORRDIFF,LE_CORRDIFF,ET_CORRDIFF,FC_CORRDIFF,FH2O_CORRDIFF,FCH4_CORRDIFF,FNONE_CORRDIFF,TAU_NSR,H_NSR,FC_NSR,FH2O_NSR,FCH4_NSR,FNONE_NSR,TAU_SS,H_SS,FC_SS,FH2O_SS,FCH4_SS,FNONE_SS,U_ITC,W_ITC,T_SONIC_ITC,TAU_SS_TEST,H_SS_TEST,FC_SS_TEST,FH2O_SS_TEST,FCH4_SS_TEST,FNONE_SS_TEST,U_ITC_TEST,W_ITC_TEST,T_SONIC_ITC_TEST,TAU_SSITC_TEST,H_SSITC_TEST,LE_SSITC_TEST,ET_SSITC_TEST,FC_SSITC_TEST,FH2O_SSITC_TEST,FCH4_SSITC_TEST,FNONE_SSITC_TEST,INST_LI7200_HEAD_DETECT,INST_LI7200_T_OUT,INST_LI7200_T_IN,INST_LI7200_AUX_IN,INST_LI7200_DELTA_P,INST_LI7200_CHOPPER,INST_LI7200_DETECTOR,INST_LI7200_PLL,INST_LI7200_SYNC,INST_LI7500_CHOPPER,INST_LI7500_DETECTOR,INST_LI7500_PLL,INST_LI7500_SYNC,INST_LI7700_NOT_READY,INST_LI7700_NO_SIGNAL,INST_LI7700_RE_UNLOCKED,INST_LI7700_BAD_TEMP,INST_LI7700_LASER_T_UNREG,INST_LI7700_BLOCK_T_UNREG,INST_LI7700_MOTOR_SPINNING,INST_LI7700_PUMP_ON,INST_LI7700_TOP_HEATER_ON,INST_LI7700_BOTTOM_HEATER_ON,INST_LI7700_CALIBRATING,INST_LI7700_MOTOR_FAILURE,INST_LI7700_BAD_AUX_TC1,INST_LI7700_BAD_AUX_TC2,INST_LI7700_BAD_AUX_TC3,INST_LI7700_BOX_CONNECTED,INST_LI7200_AGC_OR_RSSI,INST_LI7500_AGC_OR_RSSI,INST_LI7700_RSSI,WBOOST_APPLIED,AOA_METHOD,AXES_ROTATION_METHOD,ROT_YAW,ROT_PITCH,ROT_ROLL,DETRENDING_METHOD,DENTRENDING_TIME_CONSTANT,TIMELAG_DETECTION_METHOD,WPL_APPLIED,BURBA_METHOD,SPECTRAL_CORRECTION_METHOD,FOOTPRINT_MODEL,LOGGER_SWVER_MAJOR,LOGGER_SWVER_MINOR,LOGGER_SWVER_REVISION,BADM_LOCATION_LAT,BADM_LOCATION_LONG,BADM_LOCATION_ELEV,BADM_HEIGHTC,DISPLACEMENT_HEIGHT,ROUGHNESS_LENGTH,FILE_TIME_DURATION,BADM_INST_SAMPLING_INT,BADM_INST_AVERAGING_INT,MANUFACTURER_SA,BADM_INST_MODEL_SA,BADM_INST_HEIGHT_SA,BADM_INST_SA_WIND_FORMAT,BADM_INST_SA_GILL_ALIGN,BADM_SA_OFFSET_NORTH,HPATH_SA,VPATH_SA,RESPONSE_TIME_SA,MANUFACTURER_GA_CO2,BADM_INST_MODEL_GA_CO2,BADM_INSTPAIR_NORTHWARD_SEP_GA_CO2,BADM_INSTPAIR_EASTWARD_SEP_GA_CO2,BADM_INSTPAIR_HEIGHT_SEP_GA_CO2,BADM_INST_GA_CP_TUBE_LENGTH_GA_CO2,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_CO2,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_CO2,HPATH_GA_CO2,VPATH_GA_CO2,RESPONSE_TIME_GA_CO2,MANUFACTURER_GA_H2O,BADM_INST_MODEL_GA_H2O,BADM_INSTPAIR_NORTHWARD_SEP_GA_H2O,BADM_INSTPAIR_EASTWARD_SEP_GA_H2O,BADM_INSTPAIR_HEIGHT_SEP_GA_H2O,BADM_INST_GA_CP_TUBE_LENGTH_GA_H2O,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_H2O,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_H2O,KRYPTON_HYDRO_KH2O_GA_H2O,KRYPTON_HYDRO_KO2_GA_H2O,HPATH_GA_H2O,VPATH_GA_H2O,RESPONSE_TIME_GA_H2O,MANUFACTURER_GA_CH4,BADM_INST_MODEL_GA_CH4,BADM_INSTPAIR_NORTHWARD_SEP_GA_CH4,BADM_INSTPAIR_EASTWARD_SEP_GA_CH4,BADM_INSTPAIR_HEIGHT_SEP_GA_CH4,BADM_INST_GA_CP_TUBE_LENGTH_GA_CH4,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_CH4,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_CH4,HPATH_GA_CH4,VPATH_GA_CH4,RESPONSE_TIME_GA_CH4,MANUFACTURER_GA_NONE,BADM_INST_MODEL_GA_NONE,BADM_INSTPAIR_NORTHWARD_SEP_GA_NONE,BADM_INSTPAIR_EASTWARD_SEP_GA_NONE,BADM_INSTPAIR_HEIGHT_SEP_GA_NONE,BADM_INST_GA_CP_TUBE_LENGTH_GA_NONE,BADM_INST_GA_CP_TUBE_IN_DIAM_GA_NONE,BADM_INST_GA_CP_TUBE_FLOW_RATE_GA_NONE,HPATH_GA_NONE,VPATH_GA_NONE,RESPONSE_TIME_GA_NONE,NUM_CUSTOM_VARS,CUSTOM_AIR_P_MEAN,CUSTOM_AIR_P_MEAN,NUM_BIOMET_VARS,TA_1_1_1,RH_1_1_1,LW_OUT_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,PA_1_1_1
202007111800,202007111830,193.7498,193.7707,LostCreek_ts_data_2020_07_11_1800.dat,360.467,0,18000,18000,18000,17997,17997,17997,17997,17997,17997,-9999,17997,17997,17997,17997,17997,-9999,0.119432,45.3968,232.835,0.343202,-7.08933,5.29633,0.428795E+10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00000,-9999,-9999,-9999,-9999,-704.168,-29.5476,-3696.74,-9999,-3.12587,-1.37129,-0.471095E-01,-3.12587,-1.37129,-0.471095E-01,3.41376,8.08753,158.870,22.1972,0.476676,2.02691,-119.395,-0.800702E-01,0.194974,-0.176856,24.1097,25.5435,45.6543,47.7583,0.543943E-01,0.525623,538.494,1024.49,0.113023E-01,15.5799,32.6225,0.215027E-01,17.0425,13.6160,44.0963,0.514321,0.563162E-01,0.243960E+07,0.219753E-01,2,14.9475,838.367,813.057,2,627.211,35.3218,34.1167,2,0.784712E-01,-0.440082E+08,-0.426796E+08,-9999,-9999,-9999,-9999,0.00000,0.00000,0.00000,-0.700000,0.700000,0.00000,0.00000,0.00000,-0.700000,0.700000,0.00000,0.00000,0.00000,-1.10000,1.10000,-9999,-9999,-9999,-9999,-9999,-3.00550,-1.27700,-0.805000E-01,23.9800,14.9632,553.501,0.784703E-01,-9999,-3.84850,-2.39400,-0.452250,23.6000,14.8972,538.433,0.781220E-01,-9999,-2.29875,-0.274250,0.328000,24.5500,15.0072,569.326,0.788189E-01,-9999,1.16595,1.52512,0.606693,0.608469,0.752318E-01,23.1768,0.525407E-03,-9999,-0.595579,-0.474463,0.261779,0.550709,-0.545560,0.338385,-0.141196,-9999,3.28819,3.08712,3.36346,2.91435,2.96670,2.91132,3.43602,-9999,0.175778,0.105724,-0.145394E-01,4.59835,-0.306056E-04,-9999,-1.68484,0.110438E-04,-9999,-0.280165E-02,-9999,-9999,100.311,-15.2225,34.4334,85.7441,130.765,183.400,219.483,274.767,0.461545,-86.4232,-0.110618,0.111971,56.9318,202.151,0.297973,-14.5394,4.59835,-30.6056,-9999,0.119432,56.9318,217.107,0.320020,-15.6151,4.93858,-33.6194,-9999,0.119432,43.4377,234.882,0.346220,-7.08933,5.34290,0.428795E+10,-9999,25.5435,45.6543,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9499.95,-9656.87,1.06664,1.04510,1.07399,1.07399,1.07399,1.07399,1.09847,-9999,0.105281,0.103140,0.987819E-01,0.918601E-01,0.821335E-01,0.693410E-01,0.535104E-01,0.365029E-01,0.206114E-01,0.897539E-02,9,4,0,2,8,9,0,-9999,0,0,0,0,0,0,-9999,10,4,0,2,19,16,0,-9999,0,0,0,0,0,0,0,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800000099,-9999,89999,89999,89,89,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-9999,4.94423,4.71930,5.30299,7.49643,19.2732,20.7400,3.43158,-9999,2,7,8,431,3,0,19,-9999,0.241803E-01,0.275765E-02,0.108718E-01,0.108718E-01,0.140175E-01,0.108718E-01,0.390850E-01,-9999,1.43898,2.02858,1.76518,1.63104,1.21686,-9999,10,2,2,0,7,-9999,5,4,83,1,1,1,1,1,-9999,1,1,5,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,2,250,0,1,0,1,0,6,5,0,46.0827,-89.9792,480.000,1.50000,0.440000,0.225000,30,10,30,csi,csat3_1,10.0000,uvw,,-180.000,5.80000,11.5000,0.166667E-01,licor,li7500a_1,20.0000,0.00000,0.00000,-9999,-9999,-9999,0.950000,12.7000,0.100000,licor,li7500a_1,20.0000,0.00000,0.00000,-9999,-9999,-9999,-9999,-9999,0.950000,12.7000,0.100000,licor,li7700_2,0.00000,0.00000,40.0000,-9999,-9999,-9999,6.35000,50.0000,0.100000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2,95.1059,95.3348,9,23.4537,47.7583,-0.865667,-100.308,140.388,880.721,1635.47,9.00300,45.6543
202007111830,202007111900,193.7707,193.7915,LostCreek_ts_data_2020_07_11_1830.dat,249.105,0,18000,18000,18000,18000,18000,18000,18000,18000,18000,-9999,18000,18000,18000,18000,18000,-9999,0.110850,51.2149,257.880,0.380257,-8.08134,5.86817,0.479150E+10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.11688,-2.37141,-0.349677E-02,0.135363,-0.539625E-01,2816.06,-9999,-1568.29,-64.6812,-8214.70,-9999,-2.90427,-0.779187,-0.104883,-2.90427,-0.779187,-0.104883,3.00880,8.55239,167.909,19.2886,0.459476,1.59636,-94.7746,-0.100871,0.198599,-0.207272,24.1840,25.9173,45.6533,45.9867,0.544636E-01,0.525061,537.765,1024.20,0.111129E-01,15.3380,33.3532,0.211650E-01,18.0152,13.3757,44.1195,0.513948,0.563570E-01,0.243871E+07,0.216227E-01,2,14.9528,838.953,814.384,2,616.700,34.7551,33.5877,2,0.783227E-01,-0.439398E+08,-0.426531E+08,-9999,-9999,-9999,-9999,0.00000,0.00000,0.00000,-0.700000,0.700000,0.00000,0.00000,0.00000,-0.700000,0.700000,0.00000,0.00000,0.00000,-1.10000,1.10000,-9999,-9999,-9999,-9999,-9999,-2.73538,-0.583750,-0.126375,24.1000,14.9622,536.770,0.783225E-01,-9999,-3.63462,-1.40000,-0.450000,23.7600,14.9085,520.052,0.780076E-01,-9999,-2.05163,0.142500E-01,0.220000,24.5000,15.0100,552.781,0.786375E-01,-9999,1.23138,1.17121,0.546781,0.579116,0.743586E-01,23.2991,0.442798E-03,-9999,-0.524727,-0.981772,0.110555,0.566649,-0.669730,0.438299,0.101740,-9999,2.96062,4.27592,3.39466,3.20058,3.31485,3.47183,3.06058,-9999,0.196230,0.118439,-0.163569E-01,5.08137,-0.312059E-04,-9999,-1.64205,0.101635E-04,-9999,-0.191937E-02,-9999,-9999,105.853,-16.0636,36.3359,90.4816,137.990,193.533,231.610,289.948,0.443300,-68.4388,-0.139687,0.103182,63.6926,223.303,0.329272,-16.3569,5.08137,-31.2059,-9999,0.110850,63.6926,240.587,0.354757,-17.6228,5.47465,-34.4079,-9999,0.110850,48.7841,260.056,0.383466,-8.08134,5.91768,0.479150E+10,-9999,25.9173,45.6533,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9507.67,-9662.16,1.07431,1.04983,1.07740,1.07740,1.07740,1.07740,1.10261,-9999,0.121603,0.119756,0.115679,0.108869,0.990793E-01,0.862522E-01,0.705404E-01,0.532254E-01,0.353604E-01,0.202224E-01,11,22,0,3,9,11,0,-9999,0,0,0,0,0,0,-9999,14,30,0,3,18,23,0,-9999,0,0,0,0,0,0,0,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800000099,-9999,89999,89999,89,89,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-9999,5.11221,4.94951,5.41802,9.19257,20.1529,22.0454,3.09776,-9999,2,4,8,491,1,0,21,-9999,0.406145E-01,0.737088E-02,0.136230E-02,0.136230E-02,0.173157E-01,0.136230E-02,0.219033E-01,-9999,0.711389,1.89880,1.47345,1.31931,1.54618,-9999,3,0,1,3,2,-9999,2,11,57,1,1,1,1,1,-9999,1,1,4,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,2,250,0,1,0,1,0,6,5,0,46.0827,-89.9792,480.000,1.50000,0.440000,0.225000,30,10,30,csi,csat3_1,10.0000,uvw,,-180.000,5.80000,11.5000,0.166667E-01,licor,li7500a_1,20.0000,0.00000,0.00000,-9999,-9999,-9999,0.950000,12.7000,0.100000,licor,li7500a_1,20.0000,0.00000,0.00000,-9999,-9999,-9999,-9999,-9999,0.950000,12.7000,0.100000,licor,li7700_2,0.00000,0.00000,40.0000,-9999,-9999,-9999,6.35000,50.0000,0.100000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2,95.1076,95.3372,9,23.7380,45.9867,-3.18200,-103.713,137.959,860.561,1601.53,9.01000,45.6533
202007111900,202007111930,193.7915,193.8123,LostCreek_ts_data_2020_07_11_1900.dat,139.648,0,18000,18000,18000,17986,17986,17986,17986,17986,17986,-9999,17986,17986,17986,17986,17986,-9999,0.125443,69.5014,362.580,0.534621,-12.5204,8.25033,0.657255E+10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.125458,0.435796,0.642577E-03,-0.319865,0.991631E-02,31215.6,-9999,-252.586,-10.4879,-1319.00,-9999,-2.77980,-1.40678,-0.169461E-01,-2.77980,-1.40678,-0.169461E-01,3.11554,9.27858,154.711,25.5848,0.488631,1.93551,-84.0273,-0.113773,0.191686,-0.264316,24.4066,25.8754,45.6773,46.2587,0.544274E-01,0.525391,538.132,1024.25,0.111525E-01,15.3905,33.2705,0.212270E-01,17.8800,13.4281,44.1383,0.514239,0.563252E-01,0.243881E+07,0.216874E-01,2,14.9052,836.208,811.251,2,618.896,34.8591,33.6849,2,0.778345E-01,-0.436622E+08,-0.423590E+08,-9999,-9999,-9999,-9999,0.00000,0.00000,0.00000,-0.700000,0.700000,0.00000,0.00000,0.00000,-0.700000,0.700000,0.00000,0.00000,0.00000,-1.10000,1.10000,-9999,-9999,-9999,-9999,-9999,-2.72350,-1.23650,-0.347500E-01,24.3000,14.9199,544.813,0.777762E-01,-9999,-3.50275,-2.29050,-0.410250,23.9100,14.8549,529.370,0.772874E-01,-9999,-2.00650,-0.374500,0.365500,24.8300,14.9679,564.829,0.783891E-01,-9999,1.23622,1.38914,0.612818,0.642928,0.882657E-01,26.6260,0.553631E-03,-9999,-0.767176E-01,-0.790963,0.128231,0.217982,-0.510024,0.425663,-0.575228,-9999,3.31717,3.86402,3.74240,2.78905,3.20800,3.40454,3.48321,-9999,0.218381,0.162197,-0.238324E-01,7.15836,-0.316191E-04,-9999,-2.28716,0.826769E-05,-9999,-0.200271E-02,-9999,-9999,101.499,-15.4029,34.8415,86.7602,132.315,185.573,222.084,278.023,0.471913,-60.2729,-0.158612,0.117006,87.2836,314.591,0.463862,-23.8324,7.15836,-31.6191,-9999,0.125443,87.2836,338.617,0.499288,-25.6525,7.70506,-34.8248,-9999,0.125443,66.2887,365.691,0.539208,-12.5204,8.32111,0.657255E+10,-9999,25.8754,45.6773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9506.25,-9661.19,1.07211,1.04846,1.07637,1.07637,1.07637,1.07637,1.10138,-9999,0.162615,0.160872,0.156914,0.150325,0.140681,0.127306,0.110053,0.908055E-01,0.714300E-01,0.526251E-01,14,5,1,0,2,4,0,-9999,0,0,0,0,0,0,-9999,15,5,3,0,3,7,0,-9999,0,0,0,0,0,0,0,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800000099,-9999,89999,89999,89,89,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-9999,5.13710,5.19590,5.25601,9.81592,17.9563,20.0903,3.32132,-9999,10,5,5,581,3,0,23,-9999,0.308751E-01,0.123223E-01,0.576833E-02,0.576833E-02,0.211065E-01,0.576833E-02,0.394712E-02,-9999,1.62958,2.21313,1.89645,1.68497,1.94232,-9999,12,4,9,11,23,-9999,2,5,41,1,1,1,1,2,-9999,1,1,3,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,2,250,0,1,0,1,0,6,5,0,46.0827,-89.9792,480.000,1.50000,0.440000,0.225000,30,10,30,csi,csat3_1,10.0000,uvw,,-180.000,5.80000,11.5000,0.166667E-01,licor,li7500a_1,20.0000,0.00000,0.00000,-9999,-9999,-9999,0.950000,12.7000,0.100000,licor,li7500a_1,20.0000,0.00000,0.00000,-9999,-9999,-9999,-9999,-9999,0.950000,12.7000,0.100000,licor,li7700_2,0.00000,0.00000,40.0000,-9999,-9999,-9999,6.35000,50.0000,0.100000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2,95.1308,95.3609,9,23.8853,46.2587,-2.17700,-97.2493,133.080,812.739,1512.25,9.01033,45.6773
