file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_p_mean,air_p_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--
LostCreek_ts_data_2020_07_11_1800.dat,2020-07-11,18:30,193.7707,1,17997,17997,0.119432,0,45.3968,0,232.835,0,-7.08933,0,5.29633,0,0.428795E+07,0,-9999,-9999,-9999,-9999,-9999,-704.168,-29.5476,-3.69674,14.9475,813.057,838.367,0.00000,0,627.211,34.1167,35.3218,0.00000,0,0.784712E-01,-42679.6,-44008.2,0.00000,0,297.260,298.693,45654.3,0.525623,1024.49,0.543943E-01,0.343202,0.113023E-01,1557.99,3262.25,0.215027E-01,47.7583,1704.25,286.766,-3.12587,-1.37129,-0.471095E-01,-3.12587,-1.37129,-0.471095E-01,3.41376,8.08753,158.870,-9999,-9999,-9999,0.476676,2.02691,-119.395,-0.800702E-01,0.194974,-0.176856,0,100.311,-15.2225,34.4334,85.7441,130.765,183.400,274.767,0.111971,1.06664,56.9318,1.04510,202.151,1.07399,-14.5394,1.07399,4.59835,1.07399,-0.306056E-01,1.09847,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,9,4,0,2,8,9,0,1.35944,2.32601,0.368077,0.370234,0.565983E-02,537.165,0.276053E-06,0.105724,-0.145394E-01,4.59835,-0.306056E-04,95.1059,95.3348
LostCreek_ts_data_2020_07_11_1830.dat,2020-07-11,19:00,193.7915,1,18000,18000,0.110850,0,51.2149,0,257.880,0,-8.08134,0,5.86817,0,0.479150E+07,0,1.11688,-2.37141,0.135363,-0.539625E-01,2.81606,-1568.29,-64.6812,-8.21470,14.9528,814.384,838.953,0.00000,0,616.700,33.5877,34.7551,0.00000,0,0.783227E-01,-42653.1,-43939.8,0.00000,0,297.334,299.067,45653.3,0.525061,1024.20,0.544636E-01,0.380257,0.111129E-01,1533.80,3335.32,0.211650E-01,45.9867,1801.52,286.526,-2.90427,-0.779187,-0.104883,-2.90427,-0.779187,-0.104883,3.00880,8.55239,167.909,-9999,-9999,-9999,0.459476,1.59636,-94.7746,-0.100871,0.198599,-0.207272,0,105.853,-16.0636,36.3359,90.4816,137.990,193.533,289.948,0.103182,1.07431,63.6926,1.04983,223.303,1.07740,-16.3569,1.07740,5.08137,1.07740,-0.312059E-01,1.10261,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,11,22,0,3,9,11,0,1.51631,1.37174,0.298969,0.335376,0.552920E-02,542.846,0.196070E-06,0.118439,-0.163569E-01,5.08137,-0.312059E-04,95.1076,95.3372
LostCreek_ts_data_2020_07_11_1900.dat,2020-07-11,19:30,193.8123,1,17986,17986,0.125443,0,69.5014,0,362.580,0,-12.5204,0,8.25033,0,0.657255E+07,0,-0.125458,0.435796,-0.319865,0.991631E-02,31.2156,-252.586,-10.4879,-1.31900,14.9052,811.251,836.208,0.00000,0,618.896,33.6849,34.8591,0.00000,0,0.778345E-01,-42359.0,-43662.2,0.00000,0,297.557,299.025,45677.3,0.525391,1024.25,0.544274E-01,0.534621,0.111525E-01,1539.05,3327.05,0.212270E-01,46.2587,1788.00,286.578,-2.77980,-1.40678,-0.169461E-01,-2.77980,-1.40678,-0.169461E-01,3.11554,9.27858,154.711,-9999,-9999,-9999,0.488631,1.93551,-84.0273,-0.113773,0.191686,-0.264316,0,101.499,-15.4029,34.8415,86.7602,132.315,185.573,278.023,0.117006,1.07211,87.2836,1.04846,314.591,1.07637,-23.8324,1.07637,7.15836,1.07637,-0.316191E-01,1.10138,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,14,5,1,0,2,4,0,1.52823,1.92971,0.375546,0.413356,0.779083E-02,708.945,0.306507E-06,0.162197,-0.238324E-01,7.15836,-0.316191E-04,95.1308,95.3609
LostCreek_ts_data_2020_07_11_1930.dat,2020-07-11,20:00,193.8332,1,18000,18000,0.105431,0,70.6776,0,292.373,0,-9.65915,0,6.65529,0,0.596947E+07,0,1.15344,5.49954,-0.602428E-01,0.125186,1.36199,111.681,4.80979,0.583443,14.8752,810.660,836.442,0.00000,0,640.635,34.9129,36.1759,0.00000,0,0.777111E-01,-42346.2,-43693.0,0.00000,0,297.690,299.412,45677.7,0.524471,1024.95,0.544973E-01,0.431263,0.115442E-01,1595.17,3403.87,0.220112E-01,46.8633,1808.70,287.129,-2.74250,-1.54166,0.750785E-02,-2.74250,-1.54166,0.750785E-02,3.14612,9.02165,153.041,-9999,-9999,-9999,0.448357,1.87724,-63.8494,-0.149727,0.241738,-0.293246,0,92.8015,-14.0830,31.8558,79.3254,120.976,169.671,254.198,0.983955E-01,1.07151,84.3856,1.04809,250.725,1.07610,-20.0609,1.07610,5.70727,1.07610,-0.529135E-01,1.10105,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,15,10,0,1,6,12,0,1.44746,1.86344,0.395567,0.406950,0.617300E-02,514.522,0.378557E-06,0.156979,-0.200609E-01,5.70727,-0.529135E-04,95.1283,95.3590
LostCreek_ts_data_2020_07_11_2000.dat,2020-07-11,20:30,193.8540,1,18000,18000,0.106247,0,59.4821,0,299.524,0,-8.63591,0,6.81697,0,0.553422E+07,0,-0.495112,-1.29555,0.110301,-0.294859E-01,-14.8095,-1478.82,-63.0769,-7.74080,14.8951,811.742,837.305,0.00000,0,635.327,34.6236,35.8654,0.00000,0,0.779674E-01,-42485.9,-43823.8,0.00000,0,297.593,299.246,45652.3,0.524528,1024.79,0.544973E-01,0.441740,0.114486E-01,1581.07,3370.70,0.218265E-01,46.9063,1789.63,286.992,-2.97317,-0.923025,-0.992825E-01,-2.97317,-0.923025,-0.992825E-01,3.11474,8.80877,164.981,-9999,-9999,-9999,0.450064,1.66792,-76.7020,-0.124638,0.198589,-0.245873,0,97.9913,-14.8706,33.6372,83.7615,127.742,179.159,268.413,0.990994E-01,1.07213,74.0806,1.04847,259.043,1.07638,-18.2822,1.07638,5.89565,1.07638,-0.261849E-01,1.10139,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,16,16,2,6,12,10,0,1.40031,1.55500,0.347887,0.337326,0.564199E-02,545.271,0.222218E-06,0.137817,-0.182822E-01,5.89565,-0.261849E-04,95.1028,95.3352
LostCreek_ts_data_2020_07_11_2030.dat,2020-07-11,21:00,193.8748,1,18000,18000,0.993059E-01,0,51.4108,0,261.920,0,-8.59503,0,5.96013,0,0.481642E+07,0,-0.521460,-8.96039,0.288026,-0.203898,8.17760,-1113.79,-44.6087,-5.79931,14.9536,814.566,838.615,0.00000,0,598.908,32.6244,33.7246,0.00000,0,0.778605E-01,-42408.8,-43660.9,0.00000,0,297.549,299.071,45646.0,0.525164,1023.65,0.544731E-01,0.386216,0.107923E-01,1489.57,3336.08,0.205504E-01,44.6503,1846.51,286.078,-3.43579,-1.25495,-0.744833E-01,-3.43579,-1.25495,-0.744833E-01,3.65856,10.3514,162.092,-9999,-9999,-9999,0.434851,1.82560,-80.0102,-0.119485,0.196284,-0.219921,0,86.2589,-13.0901,29.6099,73.7328,112.447,157.709,236.276,0.934399E-01,1.06278,64.5283,1.04275,228.404,1.07247,-17.0004,1.07247,5.19746,1.07247,-0.196623E-01,1.09656,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,14,21,1,1,2,11,0,1.54443,1.65718,0.446715,0.260741,0.449735E-02,429.170,0.277352E-06,0.120034,-0.170004E-01,5.19746,-0.196623E-04,95.0964,95.3276
LostCreek_ts_data_2020_07_11_2100.dat,2020-07-11,21:30,193.8956,1,17997,17997,0.960003E-01,0,37.3111,0,262.480,0,-8.39369,0,5.97307,0,0.415744E+07,0,0.104527,-5.24028,0.111054,-0.119249,10.8697,781.237,30.1271,4.05251,14.9638,815.656,838.809,0.00000,0,577.054,31.4544,32.4759,0.00000,0,0.776218E-01,-42306.2,-43507.2,0.00000,0,297.634,299.106,45621.7,0.525058,1022.99,0.545085E-01,0.387055,0.103985E-01,1435.39,3343.00,0.198045E-01,42.9370,1907.62,285.513,-2.60942,-1.48903,0.522084E-01,-2.60942,-1.48903,0.522084E-01,3.00483,7.81710,151.696,-9999,-9999,-9999,0.427595,1.66143,-104.758,-0.912578E-01,0.142149,-0.162453,0,97.7099,-14.8279,33.5407,83.5210,127.375,178.645,267.643,0.893526E-01,1.07440,50.7273,1.04988,230.485,1.07744,-15.5385,1.07744,5.24498,1.07744,-0.232567E-01,1.10266,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,17,6,0,2,9,15,0,1.20308,1.76904,0.316285,0.222812,0.495199E-02,619.465,0.407944E-06,0.944416E-01,-0.155385E-01,5.24498,-0.232567E-04,95.0724,95.3050
LostCreek_ts_data_2020_07_11_2130.dat,2020-07-11,22:00,193.9165,1,17996,17996,0.108657,0,35.4833,0,193.345,0,-6.54138,0,4.39880,0,0.344188E+07,0,-0.709758,1.81967,-0.242923E-01,0.413993E-01,-8.00708,-1474.48,-57.6116,-7.66444,14.9638,815.417,839.202,0.00000,0,584.674,31.8604,32.9089,0.00000,0,0.777830E-01,-42381.8,-43618.0,0.00000,0,297.494,298.868,45598.7,0.525129,1023.21,0.544927E-01,0.285042,0.105358E-01,1453.18,3296.27,0.200633E-01,44.0857,1843.09,285.700,-3.29534,-1.01252,-0.985363E-01,-3.29534,-1.01252,-0.985363E-01,3.44880,8.79729,164.331,-9999,-9999,-9999,0.454878,1.34964,-132.575,-0.721103E-01,0.183523,-0.145177,0,95.9022,-14.5535,32.9201,81.9758,125.018,175.340,262.691,0.101924,1.06606,45.1847,1.04474,169.039,1.07375,-12.5125,1.07375,3.84581,1.07375,-0.816523E-02,1.09818,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,17,10,3,0,4,6,0,1.17570,1.14234,0.375041,0.169580,0.320474E-02,318.387,0.270722E-06,0.840929E-01,-0.125125E-01,3.84581,-0.816523E-05,95.0449,95.2808
LostCreek_ts_data_2020_07_11_2200.dat,2020-07-11,22:30,193.9373,1,17992,17992,0.108479,0,29.6872,0,177.746,0,-7.33707,0,4.04228,0,0.304014E+07,1,-1.22990,0.846453E-01,-0.108767,0.192500E-02,-18.2118,-629.677,-24.6499,-3.29065,14.9644,814.352,838.764,0.00000,0,585.809,31.8793,32.9290,0.00000,0,0.782031E-01,-42553.3,-43828.9,0.00000,0,297.369,298.457,45597.3,0.525833,1023.21,0.544192E-01,0.261940,0.105563E-01,1454.00,3216.74,0.200753E-01,45.2010,1762.74,285.709,-2.78151,-0.868092,-0.420783E-01,-2.78151,-0.868092,-0.420783E-01,2.91413,8.02645,163.505,-9999,-9999,-9999,0.454202,1.61221,-157.748,-0.606028E-01,0.167020,-0.121480,0,102.818,-15.6030,35.2939,87.8869,134.033,187.983,281.633,0.100780,1.07639,38.5044,1.05112,155.153,1.07840,-12.4222,1.07840,3.52848,1.07840,-0.142857E-01,1.10379,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,23,11,1,0,4,2,0,1.05659,1.84477,0.314188,0.126076,0.316581E-02,337.557,0.274740E-06,0.715642E-01,-0.124222E-01,3.52848,-0.142857E-04,95.0494,95.2825
