file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_p_mean,air_p_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--
LostCreek_ts_data_2020_07_08_0700.dat,2020-07-08,07:30,190.3124,0,17988,17988,0.461035E-03,1,-0.492331,2,1.99451,1,-9999,-9999,0.449469E-01,1,-8684.80,2,-9999,-9999,-9999,-9999,-9999,-9999,0.731748,0.115109,-9999,-9999,-9999,-9999,0,713.870,37.4482,38.9051,0.00000,0,0.112297,-58902.9,-60936.1,0.00000,0,290.481,289.018,45806.0,0.544329,1026.22,0.524581E-01,0.291256E-02,0.128639E-01,1715.81,1797.48,0.236326E-01,95.4567,81.6655,288.258,-0.294758,0.126508,0.102504E-02,-0.294758,0.126508,0.102504E-02,0.320761,0.893130,203.927,-9999,-9999,-9999,0.291029E-01,0.409218E-01,2.51248,3.80501,-0.246843,0.302843E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.451806E-03,1.02043,-0.379150,1.03610,1.62945,1.23748,-9999,-9999,0.367202E-01,1.23748,0.491215E-01,1.49942,800000009,800000009,800000009,800000009,800000009,800110009,899999999,899999999,89999,89999,89,89,4,1,10,0,0,0,2,0.250532E-01,0.561398E-01,0.650602E-03,0.769772E-01,-9999,4411.02,0.843708E-04,-0.678746E-03,-9999,0.367202E-01,0.491215E-04,95.2624,95.4987
LostCreek_ts_data_2020_07_08_0730.dat,2020-07-08,08:00,190.3332,0,18000,18000,0.573473E-03,1,1.43396,1,-12.6729,1,-9999,-9999,-0.285495,1,-60592.6,2,-1.05617,-3.70993,-9999,-0.835773E-01,228.824,-9999,5.77385,0.895112,-9999,-9999,-9999,-9999,0,699.687,36.6600,38.0551,0.00000,0,0.108472,-56827.8,-58899.1,0.00000,0,290.106,288.678,45807.3,0.545151,1025.77,0.523948E-01,-0.185000E-01,0.126084E-01,1679.75,1758.77,0.231282E-01,95.5067,79.0276,287.928,-0.125517,0.286011,0.825204E-02,-0.125517,0.286011,0.825204E-02,0.312450,0.820917,240.315,-9999,-9999,-9999,0.324338E-01,0.480259E-01,-1.19387,-8.00760,-0.113152,-0.790631E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.532852E-03,1.07623,0.654687,1.05131,-11.6378,1.07272,-9999,-9999,-0.262175,1.07272,-0.954149E-02,1.10306,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,0,0,0,2,0,0,0,0.146230E-01,0.809797E-01,0.449186E-03,0.383925E-01,-9999,1960.72,0.780530E-04,0.117076E-02,-9999,-0.262175,-0.954149E-05,95.2636,95.4976
LostCreek_ts_data_2020_07_08_0800.dat,2020-07-08,08:30,190.3541,0,17997,17997,0.231292E-02,1,-0.747001,2,-1.12394,1,-9999,-9999,-0.253110E-01,1,-59401.6,1,-1.15461,-3.53370,-9999,-0.795785E-01,281.535,-9999,5.65443,0.854725,-9999,-9999,-9999,-9999,0,685.673,35.9098,37.2474,0.00000,0,0.103647,-54275.9,-56254.1,0.00000,0,289.579,288.306,45768.7,0.545550,1025.33,0.523716E-01,-0.164015E-02,0.123558E-01,1643.99,1717.31,0.226484E-01,95.7300,73.3293,287.594,-0.759731E-01,0.512593,0.824654E-02,-0.759731E-01,0.512593,0.824654E-02,0.518258,0.992565,257.494,-9999,-9999,-9999,0.651123E-01,0.602945E-01,18.5287,0.515958,0.664628,0.205098E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.228521E-02,1.01212,-0.799574,1.01383,-0.871085,1.08203,-9999,-9999,-0.196168E-01,1.08203,0.715050E-02,1.16932,800000009,800000009,800000009,800000009,800000009,810000009,899999999,899999999,89999,89999,89,89,0,0,0,0,0,3,0,0.655346E-01,0.543928E-01,0.661517E-03,0.732144E-01,-9999,1760.77,0.220555E-04,-0.142942E-02,-9999,-0.196168E-01,0.715050E-05,95.2246,95.4597
LostCreek_ts_data_2020_07_08_0830.dat,2020-07-08,09:00,190.3749,0,17997,17997,0.144049E-01,1,3.62923,1,-9999,-9999,-9999,-9999,-9999,-9999,235896.,1,-1.29325,4087.25,-9999,92.0077,-52.3984,-9999,23.4608,3.66586,-9999,-9999,-9999,-9999,0,669.441,35.0428,36.3154,-9999,0,0.104603,-54750.6,-54750.6,0.00000,0,289.339,287.890,45724.7,0.545994,1024.83,0.523464E-01,-9999,0.120633E-01,1602.75,1671.91,0.220942E-01,95.8633,69.1614,287.202,0.406283,-0.515972E-01,0.350453E-01,0.406283,-0.515972E-01,0.350453E-01,0.411043,1.52405,334.382,-9999,-9999,-9999,0.162428,0.226377,-59.1531,-0.161614,-9999,-0.399315E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.135675E-01,1.06172,3.48424,1.04161,-9999,-9999,-9999,-9999,-9999,-9999,-0.275601E-01,1.09155,800000009,800000009,800000009,800001109,800000009,810100109,899999999,899999999,89999,89999,89,89,5,2,4,0,0,0,0,0.183557,0.266143,0.305295E-02,0.157684,-9999,-9999,0.186406E-04,0.622688E-02,-9999,-9999,-0.275601E-04,95.1847,95.4184
LostCreek_ts_data_2020_07_08_0900.dat,2020-07-08,09:30,190.3957,0,18000,18000,0.271996E-02,1,-0.811218,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.606957,-3357.56,-9999,-75.5959,-9999,-9999,31.0762,-9999,-9999,-9999,-9999,-9999,0,682.693,35.7555,37.0814,-9999,0,-9999,-9999,-9999,-9999,0,289.709,288.086,45731.3,0.545554,1025.24,0.523742E-01,-9999,0.123021E-01,1635.59,1693.10,0.225498E-01,96.6033,57.5088,287.515,0.510346,-0.440551,0.455200E-01,0.510346,-0.440551,0.455200E-01,0.675729,1.57614,28.7969,-9999,-9999,-9999,0.706093E-01,0.198617,21.7449,0.439642,-9999,0.205406E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.269156E-02,1.01055,-0.801676,1.01190,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,800000009,800000109,800000009,800001119,800100119,800110119,899999999,899999999,89999,89999,89,89,2,0,0,0,0,0,0,0.884862E-01,0.306045,0.270214E-02,0.576582,-9999,-9999,-9999,-0.143330E-02,-9999,-9999,-9999,95.1921,95.4276
LostCreek_ts_data_2020_07_08_0930.dat,2020-07-08,10:00,190.4165,0,18000,18000,0.948565E-03,1,0.590835E-01,2,-9999,-9999,-9999,-9999,-9999,-9999,4395.86,1,-1.75466,6563.62,-9999,147.701,-9999,-9999,27.4211,4.90119,-9999,-9999,-9999,-9999,0,657.965,34.3668,35.5899,-9999,0,0.117603,-61420.3,-61420.3,0.00000,0,288.954,287.522,45766.3,0.547333,1024.43,0.522319E-01,-9999,0.118565E-01,1573.26,1632.64,0.216624E-01,96.3633,59.3735,286.916,0.661165,-0.999151E-01,0.416755E-01,0.661165,-0.999151E-01,0.416755E-01,0.669969,1.17867,9.12928,-9999,-9999,-9999,0.416301E-01,0.303752E-01,-61.2061,-0.156193,-9999,-0.253118E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.910695E-03,1.04158,0.574569E-01,1.02831,-9999,-9999,-9999,-9999,-9999,-9999,-0.809677E-02,1.07605,800000009,800000009,800000009,800000109,800000009,800001009,899999999,899999999,89999,89999,89,89,1,0,1,6,9,0,0,0.358392E-01,0.240382E-01,0.872836E-03,0.859182E-01,-9999,-9999,0.768239E-05,0.102472E-03,-9999,-9999,-0.809677E-05,95.2290,95.4645
LostCreek_ts_data_2020_07_08_1000.dat,2020-07-08,10:30,190.4374,0,18000,18000,0.361444E-02,1,-1.37989,1,-22.7582,2,-9999,-9999,-0.512201,2,-343920.,2,0.475989,2.26791,-9999,0.510423E-01,923.984,-9999,23.8064,3.62608,-9999,-9999,-9999,-9999,0,667.450,34.8464,36.1045,0.00000,0,0.101663,-53071.2,-53611.1,0.00000,0,289.092,287.675,45811.3,0.547479,1024.71,0.522083E-01,-0.331906E-01,0.120275E-01,1596.79,1648.84,0.219688E-01,96.8433,52.0483,287.145,0.587723,-0.888111E-03,0.356677E-01,0.587723,-0.888111E-03,0.356677E-01,0.588805,1.21666,359.190,-9999,-9999,-9999,0.812525E-01,0.678402E-01,19.5005,0.490244,0.606329E-01,0.302719E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.357362E-02,1.01142,-2.58551,1.01653,-19.5698,1.10944,-9999,-9999,-0.440442,1.10944,0.163348,1.22682,800000009,800000009,800000009,800000119,800000009,800000019,899999999,899999999,89999,89999,89,89,0,0,2,2,0,0,0,0.620245E-01,0.722515E-01,0.140441E-02,0.213718,-9999,3899.67,0.502416E-03,-0.460869E-02,-9999,-0.440442,0.163348E-03,95.2702,95.5068
LostCreek_ts_data_2020_07_08_1030.dat,2020-07-08,11:00,190.4582,1,17995,17995,0.139913E-02,1,-1.07573,2,13.9683,1,-9999,-9999,0.314631,1,-9999,-9999,2.63862,9.84598,-9999,0.221777,-9999,-9999,3.16276,-9999,-9999,-9999,-9999,-9999,0,705.786,36.9355,38.3521,0.00000,0,-9999,-9999,-9999,-9999,0,289.483,288.523,45837.3,0.545742,1025.92,0.523325E-01,0.203881E-01,0.127183E-01,1693.48,1741.43,0.233045E-01,97.2467,47.9473,288.054,0.676186E-01,0.161148,0.448119E-02,0.676186E-01,0.161148,0.448119E-02,0.174817,0.737587,306.485,-9999,-9999,-9999,0.506332E-01,0.642638E-01,6.05791,1.57810,-0.770123E-01,0.379461E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.135862E-02,1.02982,-0.279349,1.02170,12.6362,1.08109,-9999,-9999,0.284626,1.08109,-9999,-9999,800000009,800000019,800000009,800000119,800000019,800011119,899999999,899999999,89999,89999,89,89,0,0,0,13,1,0,0,0.409100E-01,0.871019E-01,0.515622E-03,0.124208,-9999,18917.0,-9999,-0.498936E-03,-9999,0.284626,-9999,95.2981,95.5311
LostCreek_ts_data_2020_07_08_1100.dat,2020-07-08,11:30,190.4790,1,18000,18000,-0.171947E-02,1,-0.776123,1,-9999,-9999,-9999,-9999,-9999,-9999,-53647.2,1,1.46496,-5391.27,-9999,-121.491,-9999,-9999,-0.797869,-0.122343,-9999,-9999,-9999,-9999,0,726.114,38.0826,39.5903,-9999,0,0.111341,-58389.0,-58389.0,0.00000,0,289.198,288.995,45812.0,0.544311,1026.59,0.524471E-01,-9999,0.130846E-01,1745.11,1794.89,0.240388E-01,97.2267,49.7782,288.521,-0.112502,0.701079,-0.109882E-02,-0.112502,0.701079,-0.109882E-02,0.710049,1.25789,260.546,-9999,-9999,-9999,0.562048E-01,0.551314E-01,11.4824,0.832581,-9999,0.247123E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.170183E-02,1.01036,-0.764555,1.01513,-9999,-9999,-9999,-9999,-9999,-9999,0.124929E-01,1.21102,800000009,800000009,800000009,800000109,800000109,801010109,899999999,899999999,89999,89999,89,89,2,0,0,0,0,0,0,0.293322E-01,0.793856E-01,0.154503E-02,0.127055,-9999,-9999,0.262659E-04,-0.136825E-02,-9999,-9999,0.124929E-04,95.2676,95.5026
