file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_p_mean,air_p_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--
LostCreek_ts_data_2020_07_01_0900.dat,2020-07-01,09:30,183.3957,0,17996,17996,-0.106385E-01,0,-7.99348,0,-9999,-9999,5.73353,0,-9999,-9999,-399911.,0,-9999,-9999,-9999,-9999,-9999,1199.00,63.5001,5.82601,16.6705,887.210,887.210,0.00000,0,882.885,46.9873,49.3040,-9999,0,0.810030E-01,-43105.6,-43105.6,0.00000,0,295.646,293.648,45873.3,0.534571,1031.80,0.532202E-01,-9999,0.159096E-01,2156.04,2404.06,0.297614E-01,89.6833,248.019,291.859,0.967983,1.11052,0.719234E-01,0.967983,1.11052,0.719234E-01,1.47493,3.07636,311.246,-9999,-9999,-9999,0.141071,0.162899,17.6744,0.540894,-9999,0.102730,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.105610E-01,1.00734,-7.90380,1.01135,-9999,-9999,6.04800,1.08404,-9999,-9999,0.225026E-01,1.16520,800000009,800000009,800000009,800000009,800000009,800000109,899999999,899999999,89999,89999,89,89,1,18,0,18,10,48,0,0.126238,0.143874,0.556860E-01,0.370697E-01,0.130941E-01,-9999,0.516111E-06,-0.143296E-01,0.604800E-02,-9999,0.225026E-04,95.3258,95.5615
LostCreek_ts_data_2020_07_01_0930.dat,2020-07-01,10:00,183.4165,0,17997,17997,-0.561007E-02,0,-4.00469,0,-9999,-9999,3.11757,0,-9999,-9999,-201804.,2,-0.902414,3042.41,-0.729202,68.8491,-31.7730,800.535,42.1338,3.94726,16.5578,880.232,880.232,0.00000,0,871.473,46.3285,48.5790,-9999,0,0.816430E-01,-43398.0,-43398.0,0.00000,0,295.456,293.354,45878.3,0.535301,1031.42,0.531611E-01,-9999,0.157039E-01,2126.04,2360.78,0.293366E-01,90.0567,234.741,291.635,0.519036,0.685127,0.483478E-01,0.519036,0.685127,0.483478E-01,0.860892,3.18826,308.236,-9999,-9999,-9999,0.102373,0.200369,13.4815,0.709119,-9999,0.708517E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.555821E-02,1.00933,-3.95103,1.01358,-9999,-9999,3.22519,1.09357,-9999,-9999,-0.174013E-03,1.19154,800000009,800000009,800000009,800000009,800000009,800100009,899999999,899999999,89999,89999,89,89,5,30,1,3,14,27,0,0.155865,0.212300,0.325734E-01,0.190366E-01,0.588457E-02,-9999,0.201950E-05,-0.715611E-02,0.322519E-02,-9999,-0.174013E-06,95.3319,95.5658
LostCreek_ts_data_2020_07_01_1000.dat,2020-07-01,10:30,183.4374,0,17997,17997,-0.567359E-02,0,-3.00697,0,-9999,-9999,3.27340,0,-9999,-9999,-155778.,1,-0.555144,2639.40,0.636394E-01,59.7186,-123.751,933.788,48.5078,4.72177,16.5800,880.841,880.841,0.00000,0,861.285,45.7573,47.9515,-9999,0,0.838378E-01,-44535.9,-44535.9,0.00000,0,295.214,293.173,45879.7,0.535765,1031.08,0.531268E-01,-9999,0.155204E-01,2099.89,2334.51,0.289686E-01,89.9500,234.618,291.437,0.942860,1.03358,0.563202E-01,0.942860,1.03358,0.563202E-01,1.40016,2.58646,312.715,-9999,-9999,-9999,0.102906,0.932532E-01,18.2353,0.524259,-9999,0.528955E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.563184E-02,1.00741,-2.97367,1.01120,-9999,-9999,3.30990,1.08198,-9999,-9999,0.141392E-01,1.16208,800000009,800000009,800000009,800000009,800000109,800001109,899999999,899999999,89999,89999,89,89,11,11,1,20,38,32,0,0.700365E-01,0.915629E-01,0.249070E-01,0.268667E-01,0.110140E-01,-9999,0.211112E-05,-0.538301E-02,0.330990E-02,-9999,0.141392E-04,95.3341,95.5683
LostCreek_ts_data_2020_07_01_1030.dat,2020-07-01,11:00,183.4582,1,17996,17996,-0.133939E-01,0,-7.85294,0,-9999,-9999,5.51691,0,-9999,-9999,-403443.,0,1.72816,-6801.27,-0.248211E-01,-153.968,27.4786,1038.72,55.7138,5.22390,16.5398,880.603,880.603,0.00000,0,887.148,47.2330,49.5746,-9999,0,0.831817E-01,-44282.7,-44282.7,0.00000,0,295.051,293.737,45869.0,0.534308,1031.95,0.532414E-01,-9999,0.159864E-01,2167.11,2417.30,0.299199E-01,89.6500,250.191,291.940,1.17986,1.38000,0.628010E-01,1.17986,1.38000,0.628010E-01,1.81671,3.69895,311.074,-9999,-9999,-9999,0.158328,0.224182,25.4333,0.375885,-9999,0.899548E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.133074E-01,1.00650,-7.77804,1.00963,-9999,-9999,5.89656,1.07162,-9999,-9999,0.211157E-01,1.13734,800000009,800000009,800000009,800000009,800000009,800000109,899999999,899999999,89999,89999,89,89,10,5,1,1,4,27,0,0.166162,0.226211,0.559900E-01,0.334184E-01,0.995044E-02,-9999,0.143836E-05,-0.141065E-01,0.589656E-02,-9999,0.211157E-04,95.3235,95.5586
LostCreek_ts_data_2020_07_01_1100.dat,2020-07-01,11:30,183.4790,1,18000,18000,-0.210553E-01,0,-5.60221,0,-9999,-9999,1.34461,0,-9999,-9999,-286886.,0,3.54799,-12520.5,-0.578322,-283.760,-4.24355,1681.68,96.0212,8.51878,16.3709,875.039,875.039,0.00000,0,934.753,49.9634,52.5910,-9999,0,0.829292E-01,-44321.9,-44321.9,0.00000,0,295.364,294.899,45870.0,0.531654,1033.56,0.534509E-01,-9999,0.168443E-01,2292.44,2595.99,0.316827E-01,88.3067,303.558,292.843,1.46368,1.08182,0.102724,1.46368,1.08182,0.102724,1.82298,4.01971,323.570,-9999,-9999,-9999,0.199006,0.277238,70.8315,0.134968,-9999,0.512307E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.209179E-01,1.00657,-5.56242,1.00715,-9999,-9999,1.82537,1.04668,-9999,-9999,0.246549E-01,1.08953,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,3,0,7,10,5,0,0.216007,0.249799,0.886706E-01,0.397753E-01,0.596006E-02,-9999,0.166704E-05,-0.101228E-01,0.182537E-02,-9999,0.246549E-04,95.3206,95.5558
LostCreek_ts_data_2020_07_01_1130.dat,2020-07-01,12:00,183.4999,1,17999,17999,-0.246782E-01,0,-6.98712,0,-9999,-9999,2.33215,0,-9999,-9999,-356440.,1,2.89434,-4291.31,-1.27806,-97.3462,1.86025,2059.34,121.508,10.5769,16.0936,862.707,862.707,0.00000,0,949.578,50.9028,53.6328,-9999,0,0.826575E-01,-44304.7,-44304.7,0.00000,0,296.033,295.850,45885.0,0.529927,1034.11,0.536057E-01,-9999,0.171114E-01,2336.30,2750.64,0.322901E-01,84.9367,414.338,293.149,2.23579,0.748103,0.127960,2.23579,0.748103,0.127960,2.36110,5.59540,340.822,-9999,-9999,-9999,0.215799,0.540067,72.4457,0.131961,-9999,0.590834E-01,0,72.5196,-11.0051,24.8936,61.9887,94.5367,132.589,198.642,-0.245371E-01,1.00575,-6.93853,1.00700,-9999,-9999,2.88458,1.04893,-9999,-9999,0.293537E-01,1.09029,800000009,800000009,800000009,800000009,800000009,800001009,899999999,899999999,89999,89999,89,89,4,7,1,5,19,2,0,0.504343,0.406038,0.169753,0.502466E-01,0.887789E-02,-9999,0.103159E-05,-0.126614E-01,0.288458E-02,-9999,0.293537E-04,95.3374,95.5714
LostCreek_ts_data_2020_07_01_1200.dat,2020-07-01,12:30,183.5207,1,18000,18000,-0.395759E-01,0,5.09312,0,-9999,-9999,-4.44553,0,-9999,-9999,255556.,2,2.43081,1344.17,-1.03307,30.5154,62.1372,2223.39,131.955,11.4026,15.8801,852.722,852.722,0.00000,0,942.460,50.6078,53.3055,-9999,0,0.814405E-01,-43727.2,-43727.2,0.00000,0,296.604,296.650,45930.3,0.529081,1033.95,0.536975E-01,-9999,0.169831E-01,2325.06,2886.92,0.320993E-01,80.5377,561.862,293.071,2.40804,0.422354,0.140011,2.40804,0.422354,0.140011,2.44881,5.22485,350.814,-9999,-9999,-9999,0.273498,0.641000,-202.456,-0.472202E-01,-9999,-0.340415E-01,0,85.3185,-12.9474,29.2871,72.9290,111.221,155.989,233.701,-0.390381E-01,1.01377,5.03915,1.01071,-9999,-9999,-4.77974,1.03435,-9999,-9999,-0.306556E-02,1.05836,800000009,800010009,800000009,800000009,800000009,800001009,899999999,899999999,89999,89999,89,89,4,7,2,19,8,2,0,0.508583,0.591798,0.181618,0.388080E-01,0.341930E-02,-9999,0.806491E-06,0.921163E-02,-0.477974E-02,-9999,-0.306556E-05,95.3826,95.6168
LostCreek_ts_data_2020_07_01_1230.dat,2020-07-01,13:00,183.5415,1,18000,18000,-0.590742E-01,0,10.8987,0,-9999,-9999,-6.29979,0,-9999,-9999,534318.,2,2.13405,6067.00,-1.11531,137.828,96.8160,2205.10,129.053,11.2178,15.6531,841.924,841.924,0.00000,0,916.095,49.2733,51.8270,-9999,0,0.796304E-01,-42825.9,-42825.9,0.00000,0,297.351,297.353,45963.3,0.528480,1033.18,0.537862E-01,-9999,0.165080E-01,2265.37,3011.62,0.312368E-01,75.2210,746.250,292.652,2.69773,0.128511,0.140873,2.69773,0.128511,0.140873,2.70447,6.05434,356.761,-9999,-9999,-9999,0.334337,0.837414,-172.884,-0.552972E-01,-9999,-0.597014E-01,0,93.2502,-14.1511,32.0098,79.7089,121.561,170.491,255.427,-0.583344E-01,1.01268,10.7895,1.01011,-9999,-9999,-7.10487,1.03458,-9999,-9999,0.554809E-02,1.05824,800000009,800000009,800000009,800000009,800000009,800010009,899999999,899999999,89999,89999,89,89,2,3,2,0,1,0,0,0.778462,0.679043,0.217322,0.718799E-01,0.517381E-02,-9999,0.121934E-05,0.197606E-01,-0.710487E-02,-9999,0.554809E-05,95.4140,95.6458
LostCreek_ts_data_2020_07_01_1300.dat,2020-07-01,13:30,183.5624,1,17988,17988,-0.764759E-01,0,24.9014,0,-9999,-9999,-10.4604,0,-9999,-9999,0.121228E+07,2,1.08897,8009.76,-0.618528,182.026,28.5059,2762.57,157.008,14.0667,15.5295,835.931,835.931,0.00000,0,882.606,47.5094,49.8792,-9999,0,0.790743E-01,-42560.3,-42560.3,0.00000,0,297.880,297.713,45982.7,0.528423,1032.16,0.538286E-01,-9999,0.159046E-01,2185.20,3077.12,0.300982E-01,71.0143,891.924,292.073,3.34646,0.200976,0.177892,3.34646,0.200976,0.177892,3.35721,7.10100,356.613,-9999,-9999,-9999,0.380427,1.27004,-111.470,-0.857627E-01,-9999,-0.120012,0,91.1737,-13.8360,31.2970,77.9339,118.854,166.695,249.739,-0.756692E-01,1.01066,24.6767,1.00911,-9999,-9999,-12.3978,1.03583,-9999,-9999,0.124259E-02,1.05868,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,4,1,10,13,3,1,1.12828,1.11413,0.297665,0.431294E-01,0.411005E-02,-9999,0.616200E-06,0.452440E-01,-0.123978E-01,-9999,0.124259E-05,95.4332,95.6641
