file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_p_mean,air_p_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--
LostCreek_ts_data_2020_07_18_1600.dat,2020-07-18,16:30,200.6873,1,17999,17999,-0.695623E-01,0,63.5761,0,-9999,-9999,-11.7355,0,-9999,-9999,0.308125E+07,0,-9999,-9999,-9999,-9999,-9999,1596.76,98.6996,8.26747,15.0162,823.246,823.246,0.00000,0,928.190,50.8870,53.6153,-9999,0,0.777489E-01,-42620.7,-42620.7,0.00000,0,298.615,299.335,45394.0,0.518155,1034.14,0.548239E-01,-9999,0.167260E-01,2310.58,3388.60,0.322799E-01,68.1870,1078.01,292.970,2.22274,-1.81431,0.106336,2.22274,-1.81431,0.106336,2.87116,6.97622,38.5571,-9999,-9999,-9999,0.366401,1.26437,-38.6740,-0.247195,-9999,-0.323817,0,97.4525,-14.7888,33.4523,83.3009,127.039,178.174,266.938,-0.687323E-01,1.01208,62.9594,1.00980,-9999,-9999,-17.0923,1.03482,-9999,-9999,-0.416085E-01,1.05827,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,6,3,0,13,6,5,0,0.933253,1.36171,0.233771,0.347515,0.118274E-01,-9999,0.589388E-07,0.117496,-0.170923E-01,-9999,-0.416085E-04,94.8406,95.0789
LostCreek_ts_data_2020_07_18_1630.dat,2020-07-18,17:00,200.7082,1,18000,18000,-0.898810E-01,0,84.3681,0,-9999,-9999,-14.5376,0,-9999,-9999,0.407286E+07,0,2.60079,-3515.56,0.515384E-01,-80.0871,3.77535,2626.71,164.792,13.5804,14.9790,823.756,823.756,0.00000,0,939.735,51.6798,54.4962,-9999,0,0.774429E-01,-42584.7,-42584.7,0.00000,0,299.726,300.212,45386.0,0.516394,1034.61,0.549940E-01,-9999,0.169340E-01,2346.17,3567.94,0.327928E-01,65.7570,1221.77,293.217,1.82056,-2.41203,0.175360,1.82056,-2.41203,0.175360,3.02705,8.35276,52.2916,-9999,-9999,-9999,0.417199,1.94176,-43.0234,-0.222204,-9999,-0.378510,0,100.275,-15.2171,34.4210,85.7133,130.718,183.334,274.668,-0.888529E-01,1.01157,83.5709,1.00954,-9999,-9999,-21.6567,1.03510,-9999,-9999,-0.467250E-01,1.05835,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,2,2,1,9,8,7,0,1.75850,1.84281,0.282208,0.413343,0.737461E-02,-9999,0.712892E-07,0.156422,-0.216567E-01,-9999,-0.467250E-04,94.8293,95.0683
LostCreek_ts_data_2020_07_18_1700.dat,2020-07-18,17:30,200.7290,1,17986,17986,-0.737214E-01,0,78.8834,0,-9999,-9999,-13.4988,0,-9999,-9999,0.378157E+07,0,2.68020,-7017.04,-0.236961,-159.994,16.4093,2735.62,177.410,14.1318,14.8839,821.402,821.402,0.00000,0,965.249,53.2693,56.2666,-9999,0,0.768879E-01,-42428.0,-42428.0,0.00000,0,300.631,301.118,45363.7,0.514272,1035.55,0.551871E-01,-9999,0.173938E-01,2417.14,3761.99,0.338222E-01,64.2517,1344.85,293.699,1.05932,-2.33302,0.183797,1.05932,-2.33302,0.183797,2.56883,6.41406,64.4018,-9999,-9999,-9999,0.378617,1.51082,-34.3910,-0.277980,-9999,-0.391220,0,93.9321,-14.2546,32.2438,80.2917,122.450,171.738,257.295,-0.727585E-01,1.01323,78.0705,1.01041,-9999,-9999,-20.1273,1.03443,-9999,-9999,-0.468841E-01,1.05828,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,1,2,5,2,5,0,1.46466,1.28332,0.273669,0.500642,0.915578E-02,-9999,0.102087E-06,0.146596,-0.201273E-01,-9999,-0.468841E-04,94.8122,95.0482
LostCreek_ts_data_2020_07_18_1730.dat,2020-07-18,18:00,200.7498,1,18000,18000,-0.644794E-01,0,94.3274,0,-9999,-9999,-17.9635,0,-9999,-9999,0.447914E+07,0,2.78060,-403.453,-0.536137E-01,-9.20752,27.8755,1904.62,123.812,9.78338,14.8230,820.868,820.868,0.00000,0,963.582,53.3611,56.3690,-9999,0,0.761406E-01,-42160.8,-42160.8,0.00000,0,301.459,302.061,45349.0,0.512482,1035.62,0.553779E-01,-9999,0.173637E-01,2420.52,3973.69,0.338817E-01,60.9137,1553.17,293.722,1.21697,-2.44114,0.128491,1.21697,-2.44114,0.128491,2.73069,7.78563,60.8426,-9999,-9999,-9999,0.354708,1.78266,-23.6438,-0.404335,-9999,-0.501058,0,86.4682,-13.1219,29.6817,73.9117,112.720,158.092,236.850,-0.636782E-01,1.01258,93.3879,1.01006,-9999,-9999,-25.7925,1.03461,-9999,-9999,-0.398032E-01,1.05824,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,6,5,1,6,5,6,0,1.68928,1.58061,0.295434,0.374419,0.874726E-02,-9999,0.108169E-06,0.175959,-0.257925E-01,-9999,-0.398032E-04,94.7941,95.0330
LostCreek_ts_data_2020_07_18_1800.dat,2020-07-18,18:30,200.7707,1,17932,17932,-0.838523E-01,0,97.5076,0,-9999,-9999,-15.7446,0,-9999,-9999,0.461573E+07,0,1.27785,11583.0,0.241756,264.456,9.53538,1934.87,119.200,9.88805,14.8355,823.282,823.282,0.00000,0,913.954,50.7192,53.4291,-9999,0,0.758159E-01,-42069.2,-42069.2,0.00000,0,301.874,302.495,45319.0,0.511929,1034.09,0.554943E-01,-9999,0.164695E-01,2299.16,4074.67,0.321714E-01,56.4257,1775.51,292.890,1.33656,-2.54383,0.130422,1.33656,-2.54383,0.130422,2.87654,7.33528,59.4734,-9999,-9999,-9999,0.404718,1.96457,-33.9435,-0.281645,-9999,-0.455112,0,91.4936,-13.8845,31.4068,78.2073,119.271,167.279,250.615,-0.828532E-01,1.01206,96.5627,1.00979,-9999,-9999,-23.9441,1.03483,-9999,-9999,-0.558085E-01,1.05827,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,6,4,0,10,6,16,0,1.85052,1.74467,0.333956,0.359339,0.922730E-02,-9999,0.528665E-07,0.182407,-0.239441E-01,-9999,-0.558085E-04,94.7659,95.0050
LostCreek_ts_data_2020_07_18_1830.dat,2020-07-18,19:00,200.7915,1,17999,17999,-0.476694E-01,0,92.9514,0,-9999,-9999,-13.5728,0,-9999,-9999,0.439841E+07,0,2.68764,-14719.0,-0.285975,-336.358,-14.2685,1079.66,71.1841,5.55493,14.7305,820.415,820.415,0.00000,0,971.207,54.0916,57.1848,-9999,0,0.757893E-01,-42206.8,-42206.8,0.00000,0,302.354,303.412,45292.3,0.509419,1036.07,0.556952E-01,-9999,0.175012E-01,2450.59,4295.04,0.343552E-01,57.0563,1844.45,293.922,0.752719,-1.75548,0.732944E-01,0.752719,-1.75548,0.732944E-01,1.91146,5.90002,64.7468,-9999,-9999,-9999,0.305902,1.85199,-15.3783,-0.621654,-9999,-0.575720,0,77.7711,-11.8021,26.6963,66.4776,101.382,142.190,213.027,-0.468726E-01,1.01700,91.7958,1.01259,-9999,-9999,-21.3822,1.03465,-9999,-9999,-0.515709E-01,1.05944,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,1,2,2,11,11,13,0,1.42731,1.99026,0.286404,0.404779,0.649780E-02,-9999,0.122075E-06,0.173924,-0.213822E-01,-9999,-0.515709E-04,94.7424,94.9777
LostCreek_ts_data_2020_07_18_1900.dat,2020-07-18,19:30,200.8123,1,18000,18000,0.610539E-01,1,72.5381,0,-9999,-9999,-10.2561,0,-9999,-9999,0.340881E+07,0,1.36804,5408.14,0.158072,123.643,24.3769,905.685,58.2296,4.62487,14.7295,822.003,822.003,0.00000,0,947.013,52.8494,55.7984,-9999,0,0.752162E-01,-41971.3,-41971.3,0.00000,0,302.700,303.879,45271.7,0.508647,1035.35,0.558065E-01,-9999,0.170652E-01,2393.22,4411.39,0.335501E-01,54.2510,2018.17,293.538,1.00855,-1.55394,0.614877E-01,1.00855,-1.55394,0.614877E-01,1.85356,7.52119,56.8370,-9999,-9999,-9999,0.346456,2.86220,-28.6131,-0.334112,-9999,-0.397570,0,89.5297,-13.5865,30.7327,76.5287,116.711,163.689,245.236,0.600066E-01,1.01745,71.6169,1.01286,-9999,-9999,-16.3637,1.03477,-9999,-9999,-0.428939E-01,1.05965,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,3,1,1,11,11,11,0,2.35158,3.11445,0.258368,0.290936,0.459604E-02,-9999,0.337740E-07,0.135991,-0.163637E-01,-9999,-0.428939E-04,94.7195,94.9589
LostCreek_ts_data_2020_07_18_1930.dat,2020-07-18,20:00,200.8332,1,17998,17998,-0.332717E-01,1,62.6381,0,-9999,-9999,-9.79093,0,-9999,-9999,0.293815E+07,0,0.719390,3065.33,-0.118642E-01,70.0974,4.89583,1753.70,111.264,8.94647,14.7094,821.884,821.884,0.00000,0,933.237,52.1444,55.0130,-9999,0,0.750396E-01,-41924.0,-41924.0,0.00000,0,303.202,304.126,45253.0,0.508163,1034.95,0.558747E-01,-9999,0.168169E-01,2360.32,4473.75,0.330935E-01,52.7593,2113.43,293.314,1.15678,-2.06087,0.119223,1.15678,-2.06087,0.119223,2.36634,6.26627,62.5918,-9999,-9999,-9999,0.255880,1.60574,-13.3437,-0.716445,-9999,-0.465459,0,73.0673,-11.0883,25.0817,62.4569,95.2507,133.590,200.143,-0.328066E-01,1.01418,61.9604,1.01094,-9999,-9999,-15.0354,1.03432,-9999,-9999,-0.298299E-01,1.05844,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,1,4,0,11,4,9,0,1.86711,1.11016,0.234220,0.280967,0.449300E-02,-9999,0.327308E-07,0.117813,-0.150354E-01,-9999,-0.298299E-04,94.7046,94.9395
LostCreek_ts_data_2020_07_18_2000.dat,2020-07-18,20:30,200.8540,1,18000,18000,-0.602651E-01,0,72.6697,0,-9999,-9999,-12.3704,0,-9999,-9999,0.340162E+07,0,1.90622,-3432.75,0.224551E-01,-78.5499,-0.922110,3184.76,205.072,16.2459,14.6647,822.111,822.111,0.00000,0,944.283,52.9371,55.8961,-9999,0,0.748067E-01,-41932.9,-41932.9,0.00000,0,303.730,304.780,45200.0,0.506323,1035.42,0.560606E-01,-9999,0.170160E-01,2393.40,4643.26,0.336069E-01,51.5457,2249.86,293.539,1.66609,-0.854864,0.217172,1.66609,-0.854864,0.217172,1.88515,5.64163,23.0374,-9999,-9999,-9999,0.345000,1.45786,-28.1716,-0.339348,-9999,-0.401782,0,95.8991,-14.5531,32.9191,81.9731,125.014,175.334,262.683,-0.592460E-01,1.01720,71.7575,1.01271,-9999,-9999,-18.4014,1.03470,-9999,-9999,-0.375676E-01,1.05954,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,0,0,4,5,7,0,0.847562,1.85241,0.215755,0.308592,0.559298E-02,-9999,0.287304E-07,0.136875,-0.184014E-01,-9999,-0.375676E-04,94.6556,94.8884
