date,time,DOY,Ta_1_1_1,RH_1_1_1,LWout_1_1_1,LWin_1_1_1,SWout_1_1_1,SWin_1_1_1,PPFD_1_1_1,Ts_1_1_1,Pa_1_1_1
2020-07-02,00:30,184.0208,300.987,55.8693,-11.4957,-77.9577,24.0023,111.009,215.990,281.662,45895.7
2020-07-02,01:00,184.0416,300.210,59.6923,-13.3330,-70.3943,12.2970,62.0543,131.617,281.676,45953.3
2020-07-02,01:30,184.0624,298.903,66.8547,-14.5743,-63.4017,5.04900,24.8777,57.9933,281.680,45980.3
2020-07-02,02:00,184.0833,297.209,76.5080,-12.5090,-56.1490,1.50133,4.66567,16.8737,281.677,45998.0
2020-07-02,02:30,184.1041,296.040,80.9190,-10.9157,-50.9783,0.616667,-1.65900,1.80700,281.670,46035.0
2020-07-02,03:00,184.1249,294.817,86.4267,-9.12800,-45.1327,0.846333,-0.886333,0.367000,281.663,46077.3
2020-07-02,03:30,184.1458,294.092,88.1000,-7.41867,-40.1140,0.816667,-0.577333,0.341333,281.657,46097.3
2020-07-02,04:00,184.1666,293.451,90.5967,-5.19200,-28.8457,0.813000,-0.580667,0.321000,281.650,46119.0
2020-07-02,04:30,184.1874,293.167,92.5767,-3.85433,-23.5563,1.03933,-0.833333E-02,0.366333,281.640,46138.3
2020-07-02,05:00,184.2083,292.817,93.0800,-3.34633,-18.9167,0.522667,-0.659333,0.432000,281.633,46145.0
2020-07-02,05:30,184.2291,292.267,93.7833,-3.00533,-17.2827,1.42933,-0.222000,0.434667,281.624,46151.7
2020-07-02,06:00,184.2499,291.792,94.3467,-3.21133,-15.4323,1.21867,0.233667,0.381667,281.615,46169.0
2020-07-02,06:30,184.2707,291.205,94.3767,-2.98700,-13.6970,1.04300,-0.263000,0.408667,281.605,46169.3
2020-07-02,07:00,184.2916,291.085,95.1033,-2.91567,-12.5397,1.29600,0.102667,0.434333,281.600,46169.3
2020-07-02,07:30,184.3124,291.146,95.6767,-2.94800,-11.6440,0.887333,-0.466667,0.437000,281.599,46178.7
2020-07-02,08:00,184.3332,291.446,96.1467,-2.68567,-8.50733,0.852333,0.326667,0.401000,281.590,46189.7
2020-07-02,08:30,184.3541,291.128,96.1333,-2.52067,-5.52067,0.807667,0.466000,0.329333,281.593,46186.7
2020-07-02,09:00,184.3749,291.061,96.4333,-2.18200,-5.48700,1.04700,0.708667,0.308667,281.590,46205.3
2020-07-02,09:30,184.3957,290.645,96.3133,-2.22367,-6.68733,0.949333,0.355333,0.323667,281.590,46229.3
2020-07-02,10:00,184.4165,290.604,96.5600,-2.47433,-9.06200,0.921333,0.144667,0.732000,281.590,46261.3
2020-07-02,10:30,184.4374,290.296,96.5200,-2.29633,-8.15800,2.97300,9.41367,13.2560,281.590,46285.3
2020-07-02,11:00,184.4582,290.230,96.6900,-1.97000,-8.08467,5.31600,26.3740,48.8980,281.581,46288.0
2020-07-02,11:30,184.4790,290.572,96.9400,-1.53833,-9.35967,15.6000,86.5603,159.623,281.578,46289.3
2020-07-02,12:00,184.4999,291.365,96.8167,-0.557333,-11.6727,21.6773,127.112,247.233,281.567,46304.0
2020-07-02,12:30,184.5207,293.140,90.6233,-0.391333,-16.5203,42.2170,259.196,486.287,281.560,46312.7
2020-07-02,13:00,184.5415,295.407,78.0490,0.592667,-42.0253,60.9177,376.631,721.850,281.560,46321.0
2020-07-02,13:30,184.5624,296.842,70.0287,-5.52067,-62.8823,72.0483,421.698,834.407,281.560,46323.7
2020-07-02,14:00,184.5832,297.414,67.2640,-8.58767,-68.1687,64.7833,402.908,789.133,281.560,46328.0
2020-07-02,14:30,184.6040,298.299,64.2427,-8.84800,-70.8187,95.8253,599.368,1157.93,281.567,46330.0
2020-07-02,15:00,184.6249,298.662,61.4433,-12.0250,-73.2550,61.7317,406.424,790.350,281.583,46327.0
2020-07-02,15:30,184.6457,298.720,62.2163,-6.87200,-76.8890,103.483,658.954,1273.20,281.601,46330.0
2020-07-02,16:00,184.6665,299.705,63.4247,-9.04100,-85.9053,120.257,785.462,1520.77,281.621,46327.0
2020-07-02,16:30,184.6873,300.324,65.6977,-9.82567,-83.0153,123.306,808.253,1563.93,281.649,46324.7
2020-07-02,17:00,184.7082,301.182,61.8623,-12.1823,-75.3633,129.443,832.318,1597.22,281.675,46323.7
2020-07-02,17:30,184.7290,301.564,59.2647,-16.3967,-65.5527,76.7520,504.957,975.050,281.707,46312.3
2020-07-02,18:00,184.7498,301.609,60.0090,-13.1480,-60.1813,85.6723,548.963,1057.17,281.743,46298.7
2020-07-02,18:30,184.7707,301.418,62.2657,-5.15233,-57.5037,104.475,641.695,1234.11,281.771,46300.3
2020-07-02,19:00,184.7915,300.713,61.1487,-11.2703,-36.7453,56.1893,330.651,635.940,281.799,46297.0
2020-07-02,19:30,184.8123,299.185,72.1093,-0.248000,-36.9443,103.981,639.493,1223.41,281.825,46293.7
2020-07-02,20:00,184.8332,298.856,72.3737,-3.30533,-22.5027,64.1810,381.191,716.707,281.844,46306.3
2020-07-02,20:30,184.8540,298.851,78.3687,-0.820000,-31.9353,50.0227,307.676,586.420,281.799,46282.7
2020-07-02,21:00,184.8748,297.802,82.6460,-4.15433,-33.0093,18.3683,114.086,227.420,281.684,46278.0
2020-07-02,21:30,184.8956,297.418,84.7900,-3.11167,-36.3253,15.4380,88.7470,176.413,281.592,46288.0
2020-07-02,22:00,184.9165,297.200,82.1203,-2.27667,-39.7253,33.3293,174.939,325.813,281.533,46293.0
2020-07-02,22:30,184.9373,299.712,74.4293,-6.73833,-67.0420,106.273,574.187,1039.80,281.499,46284.3
2020-07-02,23:00,184.9581,300.346,72.6670,-8.81533,-66.7317,44.3967,240.190,454.823,281.469,46262.0
2020-07-02,23:30,184.9790,300.724,66.9523,-10.1310,-61.0800,36.6017,189.877,356.277,281.447,46257.0
2020-07-03,00:00,185.0000,300.234,66.9643,-7.53533,-62.7927,44.9843,215.370,395.590,281.431,46262.7
2020-07-03,00:30,185.0208,300.329,63.7027,-11.2720,-82.0840,40.7967,172.151,316.437,281.417,46283.0
2020-07-03,01:00,185.0416,299.960,65.0037,-16.9690,-89.5383,27.6363,102.198,192.890,281.407,46270.0
2020-07-03,01:30,185.0624,298.425,78.6963,-18.8483,-86.7897,11.3250,43.1093,81.0027,281.396,46248.7
2020-07-03,02:00,185.0833,296.642,82.9907,-14.6773,-78.9327,1.46967,5.30833,23.3310,281.390,46237.0
2020-07-03,02:30,185.1041,294.859,91.5033,-9.77400,-58.4167,1.45100,-1.14433,2.26600,281.390,46231.7
2020-07-03,03:00,185.1249,293.900,93.8000,-5.93267,-36.0577,1.59967,-1.49100,0.344667,281.390,46255.3
2020-07-03,03:30,185.1458,293.047,94.3367,-4.65967,-30.1473,1.23400,-1.78300,0.345000,281.390,46242.7
2020-07-03,04:00,185.1666,292.145,94.9000,-3.75233,-25.2317,1.45667,-1.34567,0.371333,281.392,46241.7
2020-07-03,04:30,185.1874,291.481,95.2267,-3.62867,-22.1540,1.50767,-1.75333,0.365000,281.400,46249.3
2020-07-03,05:00,185.2083,290.497,95.2033,-3.13467,-17.9700,2.16800,-0.682000,0.395667,281.400,46264.3
2020-07-03,05:30,185.2291,289.826,95.7400,-2.93533,-16.2897,1.42733,-1.44700,0.406000,281.410,46287.3
2020-07-03,06:00,185.2499,289.048,95.9100,-2.49900,-15.1227,1.54167,-1.62800,0.360667,281.413,46307.0
2020-07-03,06:30,185.2707,288.723,96.2700,-2.28133,-11.4667,2.60033,0.200000E-02,0.428667,281.420,46321.3
2020-07-03,07:00,185.2916,288.149,96.2700,-2.06767,-9.31900,1.16033,-0.175333,0.378667,281.420,46335.0
2020-07-03,07:30,185.3124,288.559,96.8733,-2.23500,-8.32833,1.11233,-0.166667,0.358333,281.420,46337.3
2020-07-03,08:00,185.3332,288.174,96.8633,-1.85900,-8.93867,0.861333,-0.855000,0.351333,281.430,46331.7
2020-07-03,08:30,185.3541,287.738,96.9400,-1.65700,-6.69767,1.29433,-0.281000,0.317667,281.430,46326.0
2020-07-03,09:00,185.3749,287.482,97.0300,-1.67967,-5.86567,0.962667,-0.383333E-01,0.273667,281.430,46349.3
2020-07-03,09:30,185.3957,287.855,97.3867,-1.46933,-3.94033,0.577333,0.120000,0.292333,281.440,46341.7
2020-07-03,10:00,185.4165,287.508,97.3800,-1.46433,-6.24400,0.792000,0.500000E-01,0.718333,281.440,46305.0
2020-07-03,10:30,185.4374,287.412,97.4133,-1.31467,-5.15267,1.99100,6.28933,11.4223,281.440,46296.3
2020-07-03,11:00,185.4582,287.114,97.4133,-0.846333,-6.29867,5.57067,28.5607,54.6250,281.449,46319.0
2020-07-03,11:30,185.4790,287.368,97.5900,-0.270000,-8.17600,15.4210,81.4220,152.393,281.450,46365.7
2020-07-03,12:00,185.4999,288.258,97.7733,-0.429000,-11.1030,29.8807,165.531,311.220,281.450,46408.7
2020-07-03,12:30,185.5207,290.073,97.8933,-1.17900,-19.4830,48.3930,295.563,542.347,281.460,46411.7
2020-07-03,13:00,185.5415,292.244,97.8600,-1.95333,-32.9957,57.4763,371.539,675.810,281.460,46424.7
2020-07-03,13:30,185.5624,293.664,97.7600,-2.52500,-46.2650,72.6917,471.240,885.870,281.468,46428.3
2020-07-03,14:00,185.5832,295.415,86.2787,-6.48800,-76.3817,81.7730,544.881,1019.37,281.470,46443.7
2020-07-03,14:30,185.6040,297.787,72.0087,-14.0980,-103.914,100.677,621.769,1178.57,281.477,46428.0
2020-07-03,15:00,185.6249,299.226,61.6897,-18.1610,-111.466,109.976,706.877,1326.80,281.488,46405.7
2020-07-03,15:30,185.6457,300.301,50.5897,-19.5103,-115.424,118.577,769.281,1440.93,281.497,46394.7
2020-07-03,16:00,185.6665,301.006,47.6393,-20.4217,-118.541,126.133,827.564,1558.03,281.511,46388.0
2020-07-03,16:30,185.6873,301.734,44.8197,-17.2157,-116.417,133.563,877.201,1651.87,281.527,46373.7
2020-07-03,17:00,185.7082,301.935,42.2537,-12.2203,-104.050,140.922,906.813,1704.66,281.551,46373.7
2020-07-03,17:30,185.7290,302.410,38.6413,-18.3190,-103.844,114.959,747.556,1415.07,281.576,46381.7
2020-07-03,18:00,185.7498,302.792,35.6227,-12.8763,-105.960,146.084,922.721,1742.08,281.605,46379.0
2020-07-03,18:30,185.7707,302.847,35.6893,-13.0530,-107.241,146.332,922.168,1740.40,281.639,46364.7
2020-07-03,19:00,185.7915,302.867,36.0430,-10.7663,-102.443,129.034,801.643,1507.76,281.673,46358.0
2020-07-03,19:30,185.8123,302.900,36.2903,-14.8013,-96.6270,92.5740,586.037,1110.21,281.709,46348.0
2020-07-03,20:00,185.8332,303.486,35.6343,-10.5143,-116.128,141.740,865.071,1633.33,281.742,46330.7
2020-07-03,20:30,185.8540,303.566,34.4043,-10.1107,-105.644,134.500,800.714,1506.68,281.778,46316.3
2020-07-03,21:00,185.8748,303.376,36.1763,-13.5723,-97.4630,97.4023,577.508,1092.57,281.817,46312.7
2020-07-03,21:30,185.8956,303.568,37.2720,-10.6077,-100.423,109.940,632.486,1192.14,281.856,46286.3
2020-07-03,22:00,185.9165,302.490,39.3973,-12.7330,-85.6790,43.3940,254.686,498.923,281.880,46295.3
2020-07-03,22:30,185.9373,302.835,36.7573,-16.9133,-90.4930,37.6060,222.792,436.760,281.911,46296.7
2020-07-03,23:00,185.9581,301.795,43.3783,-13.3777,-87.7347,44.1737,235.928,451.197,281.940,46281.3
2020-07-03,23:30,185.9790,302.124,40.4490,-14.3853,-90.1600,55.9507,276.529,518.330,281.966,46258.0
2020-07-04,00:00,186.0000,301.730,39.6950,-15.3587,-90.0520,44.2087,205.886,380.633,281.985,46256.7
2020-07-04,00:30,186.0208,301.280,41.3773,-14.1433,-88.5380,50.7603,216.618,389.000,282.004,46273.7
2020-07-04,01:00,186.0416,300.426,43.1533,-17.8130,-86.6377,19.5383,80.6413,158.393,282.017,46283.7
2020-07-04,01:30,186.0624,299.305,46.6270,-21.7497,-80.1643,8.85733,34.6737,70.0377,282.026,46269.0
2020-07-04,02:00,186.0833,297.378,56.2363,-19.8503,-68.7680,1.63300,8.40433,23.4790,282.030,46264.0
2020-07-04,02:30,186.1041,295.098,69.4130,-14.8077,-61.5447,1.25333,-2.50967,1.65967,282.030,46274.3
2020-07-04,03:00,186.1249,293.628,73.4730,-11.8660,-54.6710,1.62600,-2.34467,0.364000,282.025,46296.3
2020-07-04,03:30,186.1458,292.346,80.2850,-9.96833,-50.5043,1.37300,-1.12767,0.343667,282.020,46309.3
2020-07-04,04:00,186.1666,291.381,85.6833,-7.06067,-42.0643,1.16300,-0.445667,0.337667,282.020,46312.0
2020-07-04,04:30,186.1874,291.158,85.5533,-6.54300,-41.8787,0.782000,-1.29667,0.369333,282.014,46307.3
2020-07-04,05:00,186.2083,290.585,87.4333,-5.78067,-43.1190,1.22033,-0.709000,0.367000,282.006,46296.7
2020-07-04,05:30,186.2291,290.293,89.4733,-5.31000,-39.3483,0.834000,-0.877333,0.355667,281.998,46314.0
2020-07-04,06:00,186.2499,289.973,91.3067,-5.01100,-38.1470,0.371000,-0.848333,0.349667,281.988,46327.7
2020-07-04,06:30,186.2707,289.498,93.5000,-4.35800,-32.8347,0.852333,-0.975000,0.313667,281.980,46331.3
2020-07-04,07:00,186.2916,288.916,93.4167,-3.53700,-29.0197,0.725333,-0.676000,0.421333,281.976,46313.7
2020-07-04,07:30,186.3124,288.299,94.4433,-2.88500,-21.8453,1.51733,-0.181667,0.451333,281.967,46283.7
2020-07-04,08:00,186.3332,287.908,94.5267,-2.87500,-18.1387,1.53600,0.272667,0.412667,281.959,46264.0
2020-07-04,08:30,186.3541,287.578,94.9500,-2.75567,-15.5990,1.55700,-0.211000,0.346000,281.950,46257.7
2020-07-04,09:00,186.3749,287.844,95.7700,-3.41100,-14.5857,1.76267,-0.114333,0.309667,281.943,46268.3
2020-07-04,09:30,186.3957,287.358,95.6233,-3.15400,-13.4680,0.834667,-0.836000,0.316000,281.931,46280.7
2020-07-04,10:00,186.4165,286.830,95.5500,-2.57533,-12.1847,1.30067,-0.826667E-01,0.692000,281.925,46295.3
2020-07-04,10:30,186.4374,286.667,96.0100,-2.45167,-11.1933,2.41967,5.44867,11.1213,281.918,46302.0
2020-07-04,11:00,186.4582,286.826,96.4167,-2.46200,-11.1763,8.67200,40.7500,71.3447,281.910,46308.3
2020-07-04,11:30,186.4790,287.202,96.5133,-1.98033,-12.9030,19.8497,105.973,206.667,281.901,46286.7
2020-07-04,12:00,186.4999,289.022,95.0500,-1.64033,-17.1097,32.7730,183.602,364.773,281.891,46289.7
2020-07-04,12:30,186.5207,291.898,91.3333,-1.76300,-26.3143,47.0350,286.067,537.580,281.883,46306.3
2020-07-04,13:00,186.5415,294.367,81.4977,-2.78500,-64.6757,58.6277,384.931,711.013,281.880,46288.3
2020-07-04,13:30,186.5624,295.819,74.3547,-6.86167,-86.2490,76.1947,457.062,884.300,281.880,46260.3
2020-07-04,14:00,186.5832,297.287,68.1147,-12.3573,-95.9847,88.1630,541.647,1051.57,281.880,46253.3
2020-07-04,14:30,186.6040,298.297,62.7613,-14.1270,-100.775,98.7030,630.805,1207.00,281.880,46270.3
2020-07-04,15:00,186.6249,299.222,58.9593,-17.1230,-106.643,108.560,706.913,1358.60,281.885,46288.7
2020-07-04,15:30,186.6457,300.106,55.7737,-20.2890,-109.480,113.581,749.378,1443.90,281.905,46304.0
2020-07-04,16:00,186.6665,300.646,52.7027,-20.7443,-103.413,110.468,739.275,1430.65,281.927,46323.0
2020-07-04,16:30,186.6873,301.176,52.2127,-16.5343,-109.098,128.844,865.434,1668.63,281.954,46298.7
2020-07-04,17:00,186.7082,301.743,50.1973,-13.4703,-107.337,138.565,918.832,1764.50,281.982,46248.0
2020-07-04,17:30,186.7290,302.174,45.5340,-12.0027,-102.285,156.244,1003.38,1912.33,282.010,46227.7
2020-07-04,18:00,186.7498,302.669,42.8663,-13.3200,-94.2133,149.778,955.496,1815.94,282.044,46213.7
2020-07-04,18:30,186.7707,302.464,42.5063,-21.1603,-92.1000,63.9933,444.249,866.687,282.075,46197.7
2020-07-04,19:00,186.7915,302.592,41.6880,-13.0630,-76.5867,106.946,653.738,1241.05,282.106,46174.3
2020-07-04,19:30,186.8123,301.844,43.9497,-16.2670,-65.8377,55.7493,354.212,682.183,282.135,46145.7
2020-07-04,20:00,186.8332,302.528,41.4630,-9.72767,-80.8737,113.466,685.853,1307.45,282.165,46133.3
