file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_p_mean,air_p_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--
LostCreek_ts_data_2020_06_24_1100.dat,2020-06-24,11:30,176.4790,1,17998,17998,0.164896E-02,1,0.896593,1,1.57853,1,-9999,-9999,0.353613E-01,1,76768.7,1,-9999,-9999,-9999,-9999,-9999,-9999,15.1361,3.25192,-9999,-9999,-9999,-9999,0,493.158,25.5242,26.1928,0.00000,0,0.105953,-54832.1,-56333.3,0.00000,0,283.857,282.805,45428.7,0.554229,1019.33,0.517567E-01,0.229141E-02,0.888670E-02,1159.84,1196.25,0.160344E-01,96.9567,36.4058,282.310,0.547009,0.661454E-01,0.306922E-01,0.547009,0.661454E-01,0.306922E-01,0.551848,1.11037,348.456,-9999,-9999,-9999,0.545457E-01,0.582887E-01,-9.01008,-1.06103,0.567992,-0.290958E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.157229E-02,1.04876,0.955745,1.03303,1.34307,1.05333,-9999,-9999,0.300866E-01,1.05333,-0.148223E-01,1.08151,800000009,800000009,800000009,800000009,800000109,800010109,899999999,899999999,89999,89999,89,89,0,0,0,8,0,4,0,0.395966E-01,0.755139E-01,0.146693E-02,0.405001E-01,-9999,15.9767,0.186463E-04,0.169175E-02,-9999,0.300866E-01,-0.148223E-04,94.8973,95.1324
LostCreek_ts_data_2020_06_24_1130.dat,2020-06-24,12:00,176.4999,1,17990,17990,0.290219E-02,0,-2.64941,1,-5.65890,2,-9999,-9999,-0.126879,2,-230258.,0,2.88465,7.91111,-9999,0.177376,181.854,-9999,18.4156,3.60454,-9999,-9999,-9999,-9999,0,523.599,27.1817,27.9412,0.00000,0,0.102486,-53198.1,-54719.8,0.00000,0,284.788,283.726,45439.3,0.552209,1020.28,0.519132E-01,-0.822176E-02,0.943526E-02,1235.45,1272.35,0.170864E-01,97.1000,36.8981,283.250,0.697930,-0.522221E-02,0.351712E-01,0.697930,-0.522221E-02,0.351712E-01,0.698835,1.83488,359.825,-9999,-9999,-9999,0.724955E-01,0.382419E-01,7.16191,1.33484,0.468185,0.648655E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.286701E-02,1.01227,-2.88717,1.02101,-4.46122,1.14722,-9999,-9999,-0.100026,1.14722,0.144903E-01,1.30416,800000009,800000009,800000009,800000009,801010009,801110109,899999999,899999999,89999,89999,89,89,6,21,0,16,28,0,0,0.357997E-01,0.319999E-01,0.868423E-02,0.136407,-9999,106.767,0.978221E-05,-0.512445E-02,-9999,-0.100026,0.144903E-04,94.9068,95.1408
LostCreek_ts_data_2020_06_24_1200.dat,2020-06-24,12:30,176.5207,1,17998,17998,-0.972644E-02,0,-0.358442,2,30.0262,0,-9999,-9999,0.674459,0,287586.,2,5.95625,13.1955,-9999,0.296402,637.498,-9999,21.0048,3.32479,-9999,-9999,-9999,-9999,0,573.564,29.9694,30.8953,0.00000,0,0.907878E-01,-47433.0,-48882.6,0.00000,0,286.854,285.640,45450.0,0.548052,1021.89,0.522511E-01,0.437050E-01,0.103356E-01,1362.47,1444.17,0.188588E-01,94.3433,81.6917,284.722,0.109568,-0.949835,0.366215E-01,0.109568,-0.949835,0.366215E-01,0.956835,3.39392,69.5524,-9999,-9999,-9999,0.133219,0.506002,328.715,0.290830E-01,-0.119376E-01,0.480424E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.943568E-02,1.03082,1.35773,1.02130,28.0212,1.04148,-9999,-9999,0.629420,1.04148,-0.131858,1.06813,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,9,5,0,1,21,3,0,0.159607,0.803633,0.487638E-01,0.741703,-9999,78.3845,0.390507E-04,0.242430E-02,-9999,0.629420,-0.131858E-03,94.9166,95.1498
LostCreek_ts_data_2020_06_24_1230.dat,2020-06-24,13:00,176.5415,1,18000,18000,0.411183E-01,0,-1.78869,1,105.747,0,-2.85184,0,2.38005,0,946266.,0,6.41085,0.855241,-9999,0.192490E-01,184.688,1272.32,44.1051,6.69292,16.5263,869.806,896.168,0.00000,0,572.884,30.1518,31.0892,0.00000,0,0.869348E-01,-45750.6,-47137.2,0.00000,0,288.353,287.716,45449.3,0.544053,1022.03,0.526316E-01,0.154227,0.103234E-01,1370.75,1653.18,0.189749E-01,82.9157,282.435,284.813,0.259730E-01,-2.26195,0.769878E-01,0.259730E-01,-2.26195,0.769878E-01,2.26341,5.25754,88.7213,-9999,-9999,-9999,0.274914,0.451329,578.917,0.165136E-01,-0.169149E-01,0.117013E-01,0,94.0724,-14.2758,32.2920,80.4117,122.633,171.994,257.679,0.405219E-01,1.01472,4.33424,1.01125,99.4303,1.03431,-4.58047,1.03431,2.23789,1.03431,0.367045E-01,1.05858,800000009,800000009,800000009,800000009,800000009,800010009,899999999,899999999,89999,89999,89,89,19,2,2,2,0,3,1,0.294072,0.464838,0.143747,0.190618,0.637721E-01,179.847,0.253319E-05,0.779488E-02,-0.458047E-02,2.23789,0.367045E-04,94.9121,95.1471
LostCreek_ts_data_2020_06_24_1300.dat,2020-06-24,13:30,176.5624,1,17999,17999,-0.489316E-01,0,16.9190,0,85.1228,0,-10.5045,1,1.91962,0,0.165754E+07,2,6.22494,-0.210361,-2.73100,-0.474388E-02,196.104,1216.82,43.4184,6.33911,15.9166,843.747,868.399,0.00000,0,567.934,30.1065,31.0410,0.00000,0,0.829187E-01,-43951.3,-45235.5,0.00000,0,289.789,289.745,45442.7,0.540172,1022.03,0.530106E-01,0.124391,0.102342E-01,1368.49,1882.82,0.189461E-01,72.6827,514.337,284.788,0.198769,-2.43491,0.764497E-01,0.198769,-2.43491,0.764497E-01,2.44421,5.32545,85.1496,-9999,-9999,-9999,0.300974,0.612718,-80.3041,-0.119047,0.198759,-0.101824,0,95.2216,-14.4502,32.6865,81.3940,124.131,174.095,260.827,-0.482658E-01,1.01380,21.6904,1.01072,77.2428,1.03435,-13.3495,1.03435,1.74191,1.03435,-0.185531E-01,1.05836,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,1,2,6,8,3,0,0.441422,0.616875,0.167139,0.108736,0.182834E-01,225.876,0.112860E-05,0.392889E-01,-0.133495E-01,1.74191,-0.185531E-04,94.9012,95.1347
LostCreek_ts_data_2020_06_24_1330.dat,2020-06-24,14:00,176.5832,1,18000,18000,-0.427316E-01,0,19.4523,0,94.3514,0,-9.50561,0,2.12866,0,0.184170E+07,2,1.38287,-4.81623,-0.686556,-0.108659,81.9185,1458.49,50.6403,7.52650,15.7670,837.185,860.940,0.00000,0,547.449,29.0680,29.9382,0.00000,0,0.813656E-01,-43198.5,-44424.2,0.00000,0,290.060,290.197,45439.3,0.539506,1021.45,0.530971E-01,0.137937,0.986504E-02,1321.18,1937.58,0.182853E-01,68.1873,616.396,284.257,-0.310231,-2.25672,0.925022E-01,-0.310231,-2.25672,0.925022E-01,2.27982,5.44687,99.3692,-9999,-9999,-9999,0.281434,0.713531,-57.0935,-0.167445,0.206169,-0.125424,0,94.2593,-14.3042,32.3562,80.5714,122.877,172.336,258.191,-0.421155E-01,1.01463,24.7332,1.01119,85.7157,1.03431,-12.7678,1.03431,1.93383,1.03431,-0.142580E-01,1.05856,800000009,800000009,800000009,800000009,800010009,800010009,899999999,899999999,89999,89999,89,89,8,0,1,2,2,1,0,0.614244,0.662917,0.149900,0.113471,0.893855E-02,187.541,0.560245E-06,0.448814E-01,-0.127678E-01,1.93383,-0.142580E-04,94.8966,95.1315
LostCreek_ts_data_2020_06_24_1400.dat,2020-06-24,14:30,176.6040,1,17994,17994,0.509453E-01,0,18.8895,0,129.452,0,-10.4660,0,2.92299,0,0.213767E+07,0,2.62365,-4.91979,-0.600903E-01,-0.111087,11.0713,1266.41,42.3890,6.52435,15.7042,836.609,859.153,0.00000,0,525.648,28.0028,28.8095,0.00000,0,0.809056E-01,-43096.4,-44257.7,0.00000,0,290.738,291.057,45423.7,0.537946,1020.87,0.532728E-01,0.189410,0.947218E-02,1272.33,2045.70,0.176080E-01,62.1953,773.370,283.691,-0.855835,-2.95149,0.806415E-01,-0.855835,-2.95149,0.806415E-01,3.07412,8.07686,105.404,-9999,-9999,-9999,0.307739,0.945080,-76.8379,-0.124418,0.145919,-0.111772,0,84.9465,-12.8910,29.1594,72.6110,110.736,155.309,232.682,0.503696E-01,1.01143,26.2709,1.00947,118.892,1.03519,-14.2658,1.03519,2.68454,1.03519,-0.610976E-02,1.05838,800000009,800000009,800000009,800000009,800000009,800010009,899999999,899999999,89999,89999,89,89,3,2,0,7,5,3,0,0.765155,0.892539,0.232467,0.672639E-01,0.569471E-02,266.204,0.352182E-06,0.478374E-01,-0.142658E-01,2.68454,-0.610976E-05,94.8803,95.1139
LostCreek_ts_data_2020_06_24_1430.dat,2020-06-24,15:00,176.6249,1,17997,17997,0.489857E-01,1,32.2506,0,161.349,0,-15.2553,0,3.64521,0,0.310319E+07,2,1.73721,5.66103,-0.643655,0.127894,-27.1269,1380.48,48.5933,7.20661,15.5617,830.426,853.805,0.00000,0,547.776,29.2312,30.1114,0.00000,0,0.812377E-01,-43347.0,-44567.3,0.00000,0,291.185,291.627,45435.3,0.536780,1021.57,0.533635E-01,0.236210,0.987092E-02,1328.49,2120.28,0.183891E-01,62.6563,791.789,284.340,-0.725049,-1.96499,0.887101E-01,-0.725049,-1.96499,0.887101E-01,2.09637,5.30061,111.438,-9999,-9999,-9999,0.302090,0.680997,-42.5890,-0.224471,0.199881,-0.194687,0,97.0806,-14.7324,33.3246,82.9830,126.554,177.494,265.919,0.482282E-01,1.01571,41.3215,1.01182,146.696,1.03440,-20.7090,1.03440,3.31417,1.03440,0.681949E-02,1.05891,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,5,0,1,4,3,4,1,0.452149,0.749409,0.160436,0.182063,0.141087E-01,366.233,0.346182E-06,0.753550E-01,-0.207090E-01,3.31417,0.681949E-05,94.8918,95.1262
LostCreek_ts_data_2020_06_24_1500.dat,2020-06-24,15:30,176.6457,1,18000,18000,0.601083E-01,0,34.1770,0,162.348,0,-15.2317,0,3.66962,0,0.320927E+07,0,1.57881,2.50994,-0.922169E-01,0.567331E-01,-8.85790,1204.09,43.2218,6.30439,15.5189,829.539,853.112,0.00000,0,557.067,29.7771,30.6910,0.00000,0,0.812544E-01,-43428.9,-44663.0,0.00000,0,291.486,292.146,45439.7,0.535765,1021.89,0.534534E-01,0.237791,0.100383E-01,1353.42,2190.22,0.187365E-01,61.7940,836.796,284.621,-1.04568,-2.20987,0.775882E-01,-1.04568,-2.20987,0.775882E-01,2.44602,6.66092,114.792,-9999,-9999,-9999,0.334950,0.966081,-54.7905,-0.174483,0.210517,-0.186370,0,93.4402,-14.1799,32.0750,79.8713,121.809,170.838,255.947,0.592908E-01,1.01379,43.3362,1.01072,147.191,1.03435,-20.8754,1.03435,3.32702,1.03435,-0.156476E-01,1.05836,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,10,0,5,4,3,1,0.913497,0.801653,0.217013,0.223012,0.110576E-01,284.986,0.311405E-06,0.791540E-01,-0.208754E-01,3.32702,-0.156476E-04,94.8947,95.1280
