first_statistics:_on_raw_data
filename,date,time,DOY,used_records,mean(u),mean(v),mean(w),mean(ts),mean(co2),mean(h2o),mean(ch4),mean(none),mean(tc),mean(pc),mean(te),mean(pe),WindDirection,var(u),var(v),var(w),var(ts),var(co2),var(h2o),var(ch4),var(none),var(tc),var(pc),var(te),var(pe),cov(u/v),cov(u/w),cov(u/ts),cov(u/co2),cov(u/h2o),cov(u/ch4),cov(u/none),cov(v/w),cov(v/ts),cov(v/co2),cov(v/h2o),cov(v/ch4),cov(v/none),cov(w/ts),cov(w/co2),cov(w/h2o),cov(w/ch4),cov(w/none),cov(w/tc),cov(w/pc),cov(w/te),cov(w/pe),st_dev(u),st_dev(v),st_dev(w),st_dev(ts),st_dev(co2),st_dev(h2o),st_dev(ch4),st_dev(none),st_dev(tc),st_dev(pc),st_dev(te),st_dev(pe),skw(u),skw(v),skw(w),skw(ts),skw(co2),skw(h2o),skw(ch4),skw(none),skw(tc),skw(pc),skw(te),skw(pe),kur(u),kur(v),kur(w),kur(ts),kur(co2),kur(h2o),kur(ch4),kur(none),kur(tc),kur(pc),kur(te),kur(pe)
LostCreek_ts_data_2020_06_21_0500.dat,2020-06-21,05:30,173.2291,17985,-1.65306,-0.411295,-0.114398,288.868,15.9769,708.492,0.848044E-01,-9999,-9999,-9999,287.773,-9999,166.813,0.241797,0.145135,0.599622E-01,0.917619E-02,0.165633E-01,278.009,0.580095E-06,-9999,-9999,-9999,0.374588E-02,-9999,0.683286E-01,0.205883E-01,-0.522688E-02,0.206379E-01,-1.32308,0.650469E-04,-9999,-0.406724E-02,0.110605E-01,0.997896E-02,1.51466,0.684728E-04,-9999,-0.459312E-02,0.363152E-02,-0.198827,0.105010E-04,-9999,-9999,-9999,-0.537130E-03,-9999,0.491729,0.380966,0.244872,0.957924E-01,0.128698,16.6736,0.761640E-03,-9999,-9999,-9999,0.612036E-01,-9999,-0.642844,-0.293431,0.220589,0.140595E-01,-0.700876,0.379640E-01,-0.153682,-9999,-9999,-9999,-0.235824,-9999,3.56575,3.59575,3.64639,2.68431,2.33572,1.82153,2.94732,-9999,-9999,-9999,2.13668,-9999
LostCreek_ts_data_2020_06_21_0530.dat,2020-06-21,06:00,173.2499,18000,-1.67948,-0.469315,-0.887425E-01,288.743,17.1231,655.494,-0.101240,-9999,-9999,-9999,287.607,-9999,165.080,0.202009,0.166897,0.666505E-01,0.545759E-02,1.18639,4896.04,0.275399E-01,-9999,-9999,-9999,0.154587E-02,-9999,0.517316E-01,0.820799E-02,-0.258746E-02,0.133737,2.26946,-0.215673E-01,-9999,-0.217610E-01,-0.184679E-02,-0.112598E-01,-0.371035,-0.170924E-03,-9999,-0.446248E-02,0.163632E-01,-1.30248,0.185947E-02,-9999,-9999,-9999,-0.146104E-02,-9999,0.449454,0.408531,0.258168,0.738755E-01,1.08922,69.9717,0.165951,-9999,-9999,-9999,0.393175E-01,-9999,-0.666326,-0.320792,0.315966,-0.761686E-01,-0.344008,-0.802350,0.922939E-03,-9999,-9999,-9999,-0.563928,-9999,3.34056,3.22780,3.27274,3.30464,1.39108,4.64648,1.16145,-9999,-9999,-9999,2.89556,-9999
LostCreek_ts_data_2020_06_21_0600.dat,2020-06-21,06:30,173.2707,17996,-1.22356,-0.505370,-0.575829E-01,288.708,17.9667,679.609,-0.199326E-01,-9999,-9999,-9999,287.454,-9999,159.725,0.195240,0.161191,0.464104E-01,0.984860E-02,0.102060,2257.56,0.327695E-01,-9999,-9999,-9999,0.371158E-02,-9999,0.102914,0.935893E-02,-0.133862E-01,-0.126453E-01,3.44645,0.380837E-01,-9999,-0.379813E-02,-0.230500E-02,0.994034E-02,-0.633492,0.229545E-01,-9999,-0.106127E-03,0.516698E-03,0.417542,-0.114906E-03,-9999,-9999,-9999,-0.450149E-03,-9999,0.441860,0.401486,0.215431,0.992401E-01,0.319468,47.5138,0.181023,-9999,-9999,-9999,0.609227E-01,-9999,-0.428626,-0.180355,0.134503,0.342202,-0.487170,0.815400,-1.17967,-9999,-9999,-9999,-0.309482,-9999,3.13837,3.17908,3.29336,2.88802,1.74642,2.37994,2.40612,-9999,-9999,-9999,1.85792,-9999
LostCreek_ts_data_2020_06_21_0630.dat,2020-06-21,07:00,173.2916,17998,-1.16912,-0.450197,-0.735083E-01,288.482,17.6658,701.080,0.844120E-01,-9999,-9999,-9999,287.248,-9999,159.891,0.149252,0.140286,0.349395E-01,0.697618E-02,0.158307E-01,1628.90,0.297283E-05,-9999,-9999,-9999,0.309644E-02,-9999,0.424029E-01,0.127465E-01,0.989458E-02,-0.958928E-02,3.75187,0.888925E-04,-9999,-0.115865E-01,0.696382E-02,-0.254246E-01,1.14828,0.105711E-03,-9999,0.163586E-02,0.379237E-02,0.280515,-0.594060E-05,-9999,-9999,-9999,-0.711643E-05,-9999,0.386331,0.374548,0.186921,0.835235E-01,0.125820,40.3596,0.172419E-02,-9999,-9999,-9999,0.556457E-01,-9999,-0.371202,-0.146324,0.153927,-0.709183E-02,-0.521470,0.646411E-01,-1.01624,-9999,-9999,-9999,-0.410970,-9999,2.97666,3.06982,3.17103,2.47451,2.29032,1.46322,4.40740,-9999,-9999,-9999,2.37414,-9999
LostCreek_ts_data_2020_06_21_0700.dat,2020-06-21,07:30,173.3124,18000,-1.04749,-0.611252,-0.497226E-01,288.358,17.4350,749.447,0.863422E-01,-9999,-9999,-9999,287.145,-9999,150.385,0.901674E-01,0.762287E-01,0.368271E-01,0.239503E-02,0.435966E-01,311.109,0.128555E-05,-9999,-9999,-9999,0.122225E-02,-9999,0.371430E-01,0.110368E-01,-0.444993E-02,0.138560E-01,-1.31186,0.287694E-04,-9999,0.231292E-02,-0.246158E-03,0.573813E-02,-0.631535,-0.159935E-05,-9999,-0.160398E-02,0.815295E-02,-0.402818,0.596162E-05,-9999,-9999,-9999,-0.132275E-02,-9999,0.300279,0.276095,0.191904,0.489391E-01,0.208798,17.6383,0.113382E-02,-9999,-9999,-9999,0.349608E-01,-9999,-0.279010,-0.102594,-0.446903E-01,0.237331,0.302635,0.983881E-01,-0.155035,-9999,-9999,-9999,-0.610984,-9999,2.93461,2.68282,2.69139,3.38004,3.25810,3.61940,2.50369,-9999,-9999,-9999,2.45837,-9999
LostCreek_ts_data_2020_06_21_0730.dat,2020-06-21,08:00,173.3332,17997,-0.777873,-0.638086,-0.213079E-01,288.200,16.8678,805.063,0.877405E-01,-9999,-9999,-9999,287.095,-9999,141.762,0.747252E-01,0.103577,0.215979E-01,0.559671E-02,0.767152E-01,1331.15,0.440017E-06,-9999,-9999,-9999,0.301545E-02,-9999,0.428632E-02,0.305060E-02,-0.772074E-03,0.182501E-01,-0.349488,0.451437E-04,-9999,-0.567720E-02,-0.926815E-02,-0.289338E-01,2.11006,0.548692E-04,-9999,0.166519E-03,0.722719E-02,-0.237752,0.677380E-05,-9999,-9999,-9999,-0.981049E-03,-9999,0.273359,0.321834,0.146962,0.748112E-01,0.276975,36.4849,0.663338E-03,-9999,-9999,-9999,0.549131E-01,-9999,-0.204335,-0.809136E-01,-0.100914,-0.227266,-0.545465,0.995626,-0.212386,-9999,-9999,-9999,-0.129158,-9999,3.18360,2.58049,3.29543,2.36623,2.01445,2.71961,3.08881,-9999,-9999,-9999,1.77090,-9999
LostCreek_ts_data_2020_06_21_0800.dat,2020-06-21,08:30,173.3541,17996,-0.179237,-0.628549,-0.119826E-01,288.177,16.9561,807.654,-0.334523E-01,-9999,-9999,-9999,286.792,-9999,90.9572,0.137912,0.210270,0.165123E-01,0.456609E-01,0.404171,9850.99,0.141345E-01,-9999,-9999,-9999,0.672718E-02,-9999,0.129401,0.408356E-02,0.559466E-01,0.126870,-7.09460,-0.375064E-01,-9999,0.372808E-02,0.604801E-01,0.152309,-6.01028,-0.422447E-01,-9999,-0.737179E-03,0.123615E-01,-1.29573,-0.202390E-03,-9999,-9999,-9999,0.514565E-04,-9999,0.371365,0.458552,0.128500,0.213684,0.635744,99.2522,0.118889,-9999,-9999,-9999,0.820194E-01,-9999,-0.386380,-0.687004,0.196374,0.585941,0.490022,-0.626818E-01,-0.220600,-9999,-9999,-9999,1.05123,-9999,2.03692,2.45866,4.39546,1.58003,2.07565,2.58250,1.41913,-9999,-9999,-9999,3.87766,-9999
LostCreek_ts_data_2020_06_21_0830.dat,2020-06-21,09:00,173.3749,18000,-0.223918,-0.287623,-0.325014E-01,288.799,19.8064,501.763,-0.246250,-9999,-9999,-9999,286.783,-9999,125.402,0.501358E-01,0.837908E-01,0.378829E-02,0.378500,10.4233,168839.,0.182574E-01,-9999,-9999,-9999,0.508006E-02,-9999,0.374581E-01,-0.272480E-03,-0.579021E-02,-0.295807,37.8830,0.890446E-02,-9999,-0.205986E-02,0.350736E-01,-0.352770,48.7156,0.181857E-01,-9999,0.560393E-02,0.345109E-01,-4.70934,-0.104415E-02,-9999,-9999,-9999,-0.785883E-03,-9999,0.223910,0.289466,0.615491E-01,0.615224,3.22851,410.900,0.135120,-9999,-9999,-9999,0.712745E-01,-9999,0.811335,0.353591,0.355368,1.27799,0.281895,-0.149833,1.19332,-9999,-9999,-9999,0.352307,-9999,2.90427,4.90946,5.01713,2.87718,1.28318,1.16129,3.60709,-9999,-9999,-9999,1.69386,-9999
LostCreek_ts_data_2020_06_21_0900.dat,2020-06-21,09:30,173.3957,17996,-0.276705,-0.570620,0.354474E-01,291.972,21.1295,234.206,-0.154109,-9999,-9999,-9999,286.679,-9999,131.910,0.283522,1.18586,0.863528E-01,1.09616,1.79583,32199.8,0.170069E-01,-9999,-9999,-9999,0.584564E-02,-9999,-0.316578,0.131498,-0.160311,0.769488E-01,-0.914960,-0.175159E-01,-9999,-0.216265,-0.460340,-0.119926,61.9108,-0.135579E-01,-9999,-0.559931E-01,-0.139641E-01,1.19340,-0.596595E-02,-9999,-9999,-9999,0.285894E-02,-9999,0.532468,1.08897,0.293858,1.04698,1.34009,179.443,0.130411,-9999,-9999,-9999,0.764568E-01,-9999,0.243514,0.176353,1.02174,-1.32300,-0.499024,3.17764,-0.784960E-01,-9999,-9999,-9999,0.172015,-9999,8.90408,4.30244,12.4527,3.40140,6.58009,14.0944,2.33444,-9999,-9999,-9999,1.62928,-9999
LostCreek_ts_data_2020_06_21_0930.dat,2020-06-21,10:00,173.4165,17997,-0.235785,-1.71932,0.464334E-01,292.584,21.0576,162.367,0.464519E-01,-9999,-9999,-9999,286.508,-9999,97.8641,0.188047,0.309665,0.595977E-01,0.413634E-01,0.110082,1102.88,0.477297E-02,-9999,-9999,-9999,0.170512E-02,-9999,-0.339891E-01,0.184096E-01,-0.238907E-01,-0.124614E-02,0.230633,0.623562E-02,-9999,-0.156240E-01,0.482358E-02,0.259062E-01,-1.09931,-0.587687E-03,-9999,-0.198398E-01,0.133717E-01,-0.731907,-0.114579E-02,-9999,-9999,-9999,0.987493E-03,-9999,0.433644,0.556475,0.244126,0.203380,0.331786,33.2097,0.690867E-01,-9999,-9999,-9999,0.412931E-01,-9999,-1.10586,1.38353,-0.856522,3.51514,0.210048,0.330228,-1.32439,-9999,-9999,-9999,1.22666,-9999,12.0651,25.1962,12.1514,101.758,2.50246,1.91073,2.98323,-9999,-9999,-9999,3.72719,-9999
LostCreek_ts_data_2020_06_21_1000.dat,2020-06-21,10:30,173.4374,17997,-0.472483E-01,-0.665858,0.155172E-01,292.359,21.3634,150.303,-0.297116E-02,-9999,-9999,-9999,286.516,-9999,85.5665,0.236998,0.385256,0.424440E-01,0.895593E-01,0.593555,8361.12,0.448136E-02,-9999,-9999,-9999,0.143426E-02,-9999,0.357681E-02,0.421355E-01,-0.931871E-01,0.247815,-29.0156,-0.203288E-01,-9999,-0.443413E-01,-0.178093E-01,0.168056,-21.5398,-0.116465E-01,-9999,-0.167215E-01,0.156010E-01,-1.39536,-0.124516E-02,-9999,-9999,-9999,0.282565E-03,-9999,0.486825,0.620690,0.206019,0.299265,0.770425,91.4392,0.669430E-01,-9999,-9999,-9999,0.378716E-01,-9999,-0.680862,1.52490,-1.48516,0.650697,-0.461001,0.177908,0.303098,-9999,-9999,-9999,0.501823,-9999,10.2917,21.7774,24.5649,28.0206,1.61784,1.43780,1.40141,-9999,-9999,-9999,2.47990,-9999
LostCreek_ts_data_2020_06_21_1030.dat,2020-06-21,11:00,173.4582,18000,0.954032,-0.874244,0.241374E-01,292.412,20.7926,176.948,0.613422E-01,-9999,-9999,-9999,286.659,-9999,36.3139,0.165115,0.539594,0.433474E-01,0.436556E-01,0.961009,13935.2,0.188196E-02,-9999,-9999,-9999,0.213314E-02,-9999,-0.160867,0.147369E-01,-0.276342E-02,-0.179927,19.8453,0.491132E-02,-9999,-0.216250E-01,-0.159728E-01,0.522728,-62.2722,-0.193929E-01,-9999,-0.113709E-01,0.202771E-02,0.158994,0.152442E-03,-9999,-9999,-9999,0.402971E-04,-9999,0.406344,0.734571,0.208200,0.208939,0.980311,118.048,0.433815E-01,-9999,-9999,-9999,0.461860E-01,-9999,-0.630452E-02,0.369028,-0.561573,1.28412,-0.771173E-01,0.217425E-01,-1.54553,-9999,-9999,-9999,0.299578,-9999,8.12208,5.64444,12.1082,42.2741,1.44760,1.50845,3.89245,-9999,-9999,-9999,2.36979,-9999
LostCreek_ts_data_2020_06_21_1100.dat,2020-06-21,11:30,173.4790,17989,0.820297,-0.806795,0.268657E-01,292.837,19.2698,377.230,0.836714E-01,-9999,-9999,-9999,286.940,-9999,40.4965,0.196420,0.525972,0.683451E-01,0.725842E-01,0.105421,193.898,0.660330E-06,-9999,-9999,-9999,0.868319E-02,-9999,-0.697886E-01,0.170456E-01,-0.275901E-01,-0.220377E-02,-0.339726,0.153411E-04,-9999,-0.284260E-01,0.324829E-01,0.990326E-01,2.39432,0.235911E-03,-9999,-0.394942E-02,0.358612E-02,-0.150835,0.829559E-05,-9999,-9999,-9999,0.434549E-03,-9999,0.443192,0.725240,0.261429,0.269415,0.324686,13.9247,0.812607E-03,-9999,-9999,-9999,0.931837E-01,-9999,-0.118879,0.271830,-0.614244,1.41410,-0.610534,-0.458107E-01,-0.995636E-01,-9999,-9999,-9999,-0.849590E-01,-9999,9.45443,12.4610,12.0461,33.4965,1.99956,2.31715,3.02538,-9999,-9999,-9999,1.88994,-9999
LostCreek_ts_data_2020_06_21_1130.dat,2020-06-21,12:00,173.4999,18000,0.834139,-1.32227,0.811877E-01,293.113,18.3703,378.617,0.828959E-01,-9999,-9999,-9999,287.069,-9999,55.3195,0.470548,0.795207,0.114259,0.848437E-01,0.625745E-01,689.931,0.309358E-06,-9999,-9999,-9999,0.898676E-02,-9999,-0.733721E-02,0.315885E-01,-0.440984E-01,-0.317408E-01,3.22560,0.142103E-06,-9999,-0.259619E-01,0.866501E-01,-0.135481E-01,3.41013,0.690363E-04,-9999,-0.476618E-02,0.270303E-02,0.311766E-01,0.848484E-05,-9999,-9999,-9999,0.468853E-03,-9999,0.685965,0.891744,0.338022,0.291279,0.250149,26.2665,0.556200E-03,-9999,-9999,-9999,0.947985E-01,-9999,0.163643,0.137029,-0.179630,-0.930568,-1.54758,1.21966,-0.322118,-9999,-9999,-9999,0.339438,-9999,3.05779,3.61549,4.39108,7.45380,5.18864,4.63870,3.27297,-9999,-9999,-9999,1.79573,-9999
LostCreek_ts_data_2020_06_21_1200.dat,2020-06-21,12:30,173.5207,18000,1.27863,-0.734216,-0.838085E-01,292.077,16.7105,583.815,0.831862E-01,-9999,-9999,-9999,287.294,-9999,25.9827,1.20541,3.32879,0.411263,1.24222,0.173357,3188.80,0.242190E-06,-9999,-9999,-9999,0.253167E-01,-9999,-1.34946,0.462871,-0.144125,-0.358621E-01,5.17937,0.286156E-04,-9999,-0.862820,0.139944,-0.639455E-01,11.3035,0.198410E-04,-9999,0.694741E-01,0.371903E-01,-4.73014,-0.108981E-04,-9999,-9999,-9999,-0.780784E-03,-9999,1.09791,1.82450,0.641298,1.11455,0.416361,56.4694,0.492128E-03,-9999,-9999,-9999,0.159112,-9999,0.242206,0.304802,-0.739811E-01,-0.886983E-01,0.439538,-0.564250,-0.451669E-01,-9999,-9999,-9999,-0.176727E-01,-9999,3.40439,2.80382,3.09442,1.62305,1.79372,1.95093,3.04797,-9999,-9999,-9999,2.31070,-9999
